m/z	z	I	Res.	
977.46384	5-	2370745	64637	
977.78029	9-	19055916	49156	
979.15939	5-	3618014	40121	
979.66749	9-	6456820	45008	
980.44885	9-	1925588	34696	
981.99816	9-	2118334	53854	
997.71874	5-	4407286	40278	
1003.24698	9-	3939724	42627	
1022.84981	8-	4891027	48609	
1027.85091	8-	9687337	45198	
1030.47256	8-	2642491	49758	
1032.52522	7-	2365573	41556	
1059.48151	8-	5702869	40005	
1061.47831	2-	2212169	39721	
1062.10128	8-	2593521	41110	
1065.97748	8-	256739584	46197	
1067.73142	8-	35955628	46294	
1068.68796	8-	5635651	58231	
1068.72642	8-	68935152	44019	
1070.72527	8-	18953628	42786	
1071.34895	8-	10961402	44025	
1073.36020	8-	5338851	46346	
1073.46585	8-	5953338	47074	
1076.24556	7-	4954427	45402	
1090.87731	8-	2219504	49225	
1097.33941	8-	4291488	57167	
1097.37646	8-	60559020	44592	
1099.12840	8-	12983057	41982	
1100.12575	8-	12881708	43863	
1100.12591	8-	8852560	43524	
1101.50139	8-	2751255	41978	
1102.12542	8-	5604383	40870	
1102.87815	8-	2739417	46589	
1112.13061	7-	2832316	45652	
1122.75426	8-	7573293	43764	
1125.50366	8-	1997837	50600	
1128.77360	8-	2442365	43533	
1154.14749	8-	1657105	27808	
1169.11094	7-	3023402	43696	
1174.82281	7-	4419494	35320	
1204.77701	6-	2698142	46017	
1210.96865	7-	3088635	46280	
1217.98657	2-	1959094	54050	
1218.33533	7-	7484338	31367	
1218.39923	7-	103023776	38762	
1218.48728	9-	4475342	38040	
1219.26127	2-	2319917	47475	
1220.40109	7-	14528157	37836	
1221.53994	7-	32703496	37185	
1221.56128	3-	2533586	37632	
1221.83687	3-	1947433	42388	
1223.82143	7-	11815231	37374	
1224.67784	7-	5898547	39533	
1226.82775	7-	4094725	30752	
1254.07542	7-	4040293	52660	
1254.28273	7-	32136534	38032	
1255.78076	6-	4342043	32569	
1256.28820	7-	5624648	31531	
1257.42444	7-	9967750	38936	
1259.85076	7-	4438397	42271	
1283.28660	7-	10134785	38397	
1286.42096	7-	3679311	36543	
1288.70688	7-	5788182	38416	
1290.16780	7-	2444628	38306	
1297.97601	2-	2213678	37968	
1319.17360	7-	2145705	38198	
1370.79257	6-	4315325	31858	
1412.95698	6-	2650978	38367	
1415.29048	6-	2061691	39432	
1419.93270	4-	1747777	55890	
1421.37786	6-	11961150	34277	
1421.61941	6-	76794592	28873	
1423.95752	6-	9747538	25702	
1425.28436	6-	31540848	27664	
1427.95028	6-	10567368	24129	
1428.94772	6-	7781371	28998	
1431.45752	6-	6279478	21199	
1435.80540	6-	12695907	29051	
1439.47293	6-	3433721	37742	
1449.97752	6-	1935818	32223	
1463.24341	6-	5310212	41174	
1463.48553	6-	29275322	28586	
1465.82443	6-	5287425	29623	
1467.14624	6-	11030143	27994	
1469.81098	6-	5043616	29287	
1470.80403	6-	2845368	29069	
1473.48127	6-	2003994	34825	
1477.66594	6-	4212737	27476	
1497.09043	6-	1896459	49760	
1497.32121	6-	10600612	28648	
1500.98881	6-	5935127	32947	
1503.81381	6-	6093083	29269	
1505.35845	6-	1718679	38226	
1539.18669	6-	3201380	32609	
