m/z	z	I	Res.	
955.86089	9-	8356950	46065	
969.56384	9-	3406384	32090	
971.11836	9-	2196377	43945	
972.98902	8-	3619786	38107	
975.33888	9-	109042824	49223	
976.89549	9-	16629273	49736	
977.77990	9-	14405935	46805	
978.78382	9-	2828172	43930	
979.55490	9-	28643464	47933	
980.33621	9-	2737001	41183	
981.11339	9-	3304228	45565	
981.99529	9-	2364338	61064	
983.77091	9-	5432360	53491	
997.71911	5-	4647394	47216	
1003.24778	9-	33220820	46133	
1004.80516	9-	7074996	42316	
1005.69236	9-	5090231	51855	
1007.46494	9-	9205425	42454	
1015.68245	9-	9641740	49119	
1019.89953	9-	15005079	47017	
1027.85230	8-	3776199	45315	
1031.15934	9-	5545542	50041	
1043.70532	9-	4652567	47857	
1047.80911	9-	6115806	48834	
1059.12665	8-	4537206	50726	
1065.98106	8-	82868960	45280	
1066.06938	4-	4482717	52922	
1067.73247	8-	12275563	47587	
1068.72792	8-	14394459	43182	
1070.56316	8-	3014765	57207	
1070.72324	8-	33463878	43656	
1071.35121	8-	1777577	40939	
1072.47466	8-	4992859	45301	
1073.46871	8-	6860016	50740	
1074.09374	8-	1951429	45803	
1075.46649	8-	11933200	42354	
1076.24857	7-	3329793	46461	
1097.37845	8-	66187552	43482	
1099.13078	8-	12096953	43403	
1100.12741	8-	11497658	42222	
1101.25715	8-	1836545	43201	
1102.12275	8-	31557796	44419	
1103.00170	8-	2735690	41094	
1103.87260	8-	3423714	46023	
1104.86772	8-	5125872	48216	
1106.86394	8-	5116546	45735	
1112.13243	7-	4467567	48202	
1128.77824	8-	30641136	43841	
1128.84622	10-	1921488	50611	
1130.65252	8-	4631843	40907	
1131.65075	8-	4180581	41422	
1133.52053	8-	7958941	45023	
1136.39459	4-	2656195	51323	
1142.76529	8-	14101789	40557	
1145.50918	8-	4594511	44301	
1147.50862	8-	20990606	40783	
1160.17510	8-	4833487	43351	
1174.16299	8-	5322090	39879	
1178.90646	8-	8354151	38791	
1204.77834	6-	1766455	30816	
1210.56675	7-	3900447	46171	
1218.40279	7-	72501968	39302	
1220.40407	7-	10207486	38806	
1221.54204	7-	12965516	39531	
1223.82130	7-	25563190	37914	
1225.82710	7-	2425510	39201	
1226.96417	7-	6663332	35877	
1229.24245	7-	7691272	40409	
1254.09399	7-	6502537	48950	
1254.28550	7-	60454548	38645	
1254.48834	16-	2270053	52430	
1255.95814	6-	2908089	40392	
1256.28719	7-	9422738	38730	
1257.42666	7-	13266957	39003	
1259.70840	7-	26513236	37307	
1260.71447	7-	2111524	37119	
1261.70748	7-	2190541	33595	
1262.84963	7-	4983935	30136	
1265.12319	7-	4312587	35408	
1290.17076	7-	25843348	37130	
1292.02767	7-	3561965	36346	
1293.31037	7-	3783505	40719	
1295.58763	7-	7574894	35103	
1297.64750	6-	2376347	38921	
1298.74902	7-	1666127	41580	
1306.15657	7-	15921534	36952	
1309.29434	7-	4267007	41751	
1311.57554	7-	18681832	37110	
1311.67005	7-	2519535	51160	
1314.86109	7-	2712740	35844	
1316.99795	7-	1698833	37856	
1326.05258	7-	3553557	40764	
1342.03878	7-	6803385	37438	
1347.46195	7-	6514932	38223	
1421.38662	6-	3627896	35315	
1421.62657	6-	20987536	29501	
1423.96138	6-	3387121	27968	
1425.29024	6-	5600129	32914	
1427.95445	6-	9690449	30664	
1431.62137	6-	3486408	32871	
1434.27900	6-	2179653	29738	
1435.81026	6-	6867532	33029	
1463.08865	6-	2204198	45933	
1463.48983	6-	23551920	30736	
1465.99107	6-	3252734	30551	
1467.15491	6-	3702384	33530	
1469.81459	6-	7369725	26754	
1473.48602	6-	2367187	40545	
1477.67399	6-	5119635	35424	
1505.36080	6-	9198417	32853	
1508.68018	3-	2162797	32992	
1511.68283	6-	2101676	27288	
1524.00328	6-	4446775	32035	
1530.33773	6-	5973417	26576	
1566.03593	6-	1650053	33988	
m/z	z	I	Res.	
227.19739	1-	14016488	237809	
241.21406	1-	7797432	118751	
253.21411	1-	13651015	176657	
255.22984	1-	50202840	135573	
265.14479	1-	7515616	187801	
269.24550	1-	14801190	163936	
281.24547	1-	38821228	148819	
283.26116	1-	47690976	157704	
311.16579	1-	7103939	141511	
325.18138	1-	7241459	136407	
397.32943	1-	9156867	124319	
411.34510	1-	6679731	117975	
425.36075	1-	11516415	114451	
439.37610	1-	6090397	112685	
485.27929	1-	11134810	110817	
580.86413	5-	2013507	88356	
613.29969	1-	6242684	77364	
639.78090	7-	1792888	82679	
644.57228	6-	2718546	82113	
649.56888	2-	3029721	49327	
655.60821	13-	3362279	77609	
664.05794	1-	5977441	75692	
666.05321	1-	149086560	72337	
674.85263	13-	2447386	77957	
684.52580	11-	1667772	72849	
701.07169	12-	6362184	62974	
702.40674	6-	2624128	70312	
706.16169	12-	2456200	73764	
706.33937	4-	4137869	75923	
710.32532	12-	68336088	66927	
710.47666	12-	2149752	97163	
711.57487	4-	2620450	48775	
711.57566	12-	12834641	64041	
712.15693	12-	4973743	61570	
713.15846	4-	1469634	69932	
713.48703	12-	5137914	72456	
720.00303	6-	3108010	67859	
722.00522	12-	5456491	69288	
731.25819	12-	63379048	64701	
732.42511	12-	11519904	64566	
733.09019	12-	4263325	64390	
734.42092	12-	3138682	56392	
743.61888	11-	2538388	64799	
745.57984	8-	1904006	68250	
747.26103	11-	4829005	68551	
752.19057	12-	23074232	62853	
753.07810	10-	6508279	60637	
753.35826	12-	4219820	53528	
757.69351	5-	4579415	65446	
762.71371	11-	4164818	61226	
764.89725	11-	7093687	60630	
766.45103	11-	3114383	47424	
770.17612	11-	8846336	53756	
770.19953	6-	3307167	57388	
770.91737	6-	1737901	64928	
771.53775	11-	3638843	61362	
773.12342	12-	3892654	58034	
774.96970	11-	7338579	83761	
774.98959	11-	176819696	61619	
776.26497	11-	38923236	60517	
776.55512	6-	3261204	60248	
776.57319	6-	2423158	58283	
776.98912	11-	14428833	58374	
777.81108	11-	4453034	61427	
778.09648	5-	4471327	58354	
778.12359	11-	1668650	53864	
778.43943	11-	15333012	59082	
779.71580	11-	3870204	61173	
782.09406	4-	4511899	66482	
782.83518	4-	3031930	75689	
783.68108	10-	2210757	59050	
785.46058	11-	2210863	68784	
787.82258	11-	4046955	51486	
789.40534	6-	7147705	57385	
793.09998	11-	4912921	51649	
794.37326	11-	4159851	56457	
797.82610	11-	175782672	61144	
799.10019	11-	33540280	56707	
799.55298	11-	4751821	56931	
799.82450	11-	12227928	59512	
800.64644	11-	5715652	57105	
801.27631	11-	14382950	58856	
801.82621	11-	3327028	61354	
802.85936	9-	4226015	60714	
803.54599	11-	2434543	50125	
809.08875	5-	3736494	63700	
818.08559	10-	7220943	58795	
820.66170	11-	61210276	58407	
821.93642	11-	13112238	55934	
822.08669	10-	7834997	46314	
822.38809	10-	3015358	59372	
822.75217	11-	3980686	57671	
824.11090	11-	4525233	48684	
830.66002	9-	3517117	43673	
831.27039	6-	7748307	55320	
836.86508	9-	6227482	60031	
839.28551	10-	2809161	59437	
841.48481	5-	2356309	56054	
843.09991	10-	4156829	28707	
843.49931	11-	10258163	56204	
847.10490	10-	4564162	41564	
847.29822	10-	12433441	33773	
848.79142	10-	5459543	44366	
852.58830	10-	304821952	57514	
853.99010	10-	53299228	56199	
854.07253	5-	3765714	87661	
854.56918	2-	2978854	84883	
854.58943	2-	4056960	54004	
854.78717	10-	24569894	53334	
855.19017	10-	2043523	53817	
855.69156	10-	7099196	54148	
856.38380	10-	29223928	53913	
857.78517	10-	5306913	54590	
858.68026	10-	4149565	59339	
859.78882	10-	2255673	55828	
860.17746	10-	2160445	66497	
864.77375	9-	9032480	56793	
868.31240	10-	5034532	37766	
870.49795	10-	2300825	60808	
872.21838	10-	3713189	35090	
872.50925	10-	9018396	42663	
873.90944	10-	5327061	61006	
877.70703	10-	281269568	55048	
879.10882	10-	46811744	54201	
879.38074	17-	1874059	65867	
879.90665	10-	22798084	50449	
880.40998	10-	2369819	54719	
880.81102	10-	6621641	50190	
881.50359	10-	23136642	53956	
882.20751	10-	5763734	43045	
882.90434	10-	3499392	58642	
883.99900	5-	3952440	52152	
892.79995	9-	2261458	61672	
895.55163	11-	1984552	54236	
897.72837	10-	2337457	48934	
899.02744	10-	2979811	52634	
902.82688	10-	88176160	51939	
902.90017	10-	4381525	72055	
904.22978	10-	19444228	53800	
905.02592	10-	7069094	52300	
906.02564	10-	2230413	54473	
906.62284	10-	1707448	53960	
