m/z	z	I	Res.	
848.78990	10-	6808032	50541	
852.58724	10-	288261216	58231	
853.98830	10-	51508276	54759	
854.48681	2-	4576109	54985	
854.58698	20-	2082764	64150	
854.61464	19-	3872209	65746	
854.68526	10-	17480444	52230	
854.76714	10-	3134723	73769	
854.98598	10-	27263362	54675	
855.78838	10-	6190059	51591	
856.38260	10-	37269588	55674	
856.98390	10-	3877207	50720	
857.78375	10-	6214915	60152	
858.57898	10-	6351091	60306	
860.08064	10-	3115707	55433	
864.77185	9-	3539422	54627	
870.22938	11-	2238770	45980	
872.50882	10-	2784803	62926	
873.90727	10-	2600106	59507	
877.70685	10-	79808872	56270	
879.10725	10-	20887824	55457	
879.90474	10-	10515656	53652	
881.00619	10-	4222928	51945	
881.50244	10-	9691771	56222	
902.82549	10-	4976056	49570	
903.33734	4-	2721719	42796	
904.22704	10-	2668269	58000	
909.09181	9-	6472682	54879	
910.75849	9-	1804670	56044	
913.53733	9-	11769741	50267	
916.09156	9-	1877742	56616	
917.86137	9-	1965304	52922	
923.97810	9-	1844192	56761	
936.98958	9-	2425292	22965	
941.59207	8-	5992154	52081	
941.65343	9-	10055424	51307	
943.20884	9-	5577162	54379	
944.20226	9-	1944804	60019	
947.42784	9-	256062704	50786	
948.84293	9-	2580663	72928	
948.98582	9-	46276308	50880	
949.82402	9-	1823512	66018	
949.85357	9-	4213384	48950	
949.87032	9-	32063052	47010	
949.87132	9-	18197412	47084	
949.87238	9-	2920722	44497	
950.98758	9-	5566150	47755	
951.64595	9-	41374792	47732	
952.31226	9-	4738600	43720	
953.20291	9-	8274740	50999	
954.08599	9-	6511867	55507	
954.75257	9-	2088931	52310	
955.86446	9-	4430206	54783	
969.56355	9-	3407279	42398	
972.98845	8-	2816232	51985	
975.33884	9-	77969248	49398	
976.89571	9-	19098458	48343	
977.78127	9-	10300418	47813	
978.33964	9-	1963294	53503	
979.05005	5-	1843910	45921	
979.55559	9-	11267037	45203	
981.22375	9-	2771952	54644	
