spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0403_5x_134.csv
limit_error:	6
noise_limit:	2210000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1107.807138	3	15060610.46	w10+2DEPC+H2O-CO-Eth	-1.56	0.45	C98H124N38O74P10	6.1
1654.217473	2	12337334.209369257	w10+DEPC	-1.21	0.13	C98H124N38O73P10	0.2
1193.484071	3	28716794.58	w11	-1.61	0.12	C105H132N43O78P11	0.4
1238.171131	3	7699142.623434398	w11+2DEPC+H2O-CO	-0.67	0.49	C110H142N43O82P11	4.7
1222.824029	3	29792372.18	w11+2DEPC+H2O-CO-Eth	-0.53	0.07	C108H136N43O81P11	0.3
1308.500252	3	21559079.19	w12	-1.19	0.19	C115H144N48O85P12	0.7
1353.185809	3	20676548.35	w12+2DEPC+H2O-CO	-1.45	0.31	C120H154N48O89P12	2.1
1337.837383	3	30209828.65	w12+2DEPC+H2O-CO-Eth	-2.32	0.1	C118H148N48O88P12	0.4
1329.181379	3	9193525.49	w12+DEPC+H2O-CO	0.49	0.5	C117H150N48O87P12	6.2
1423.522388	3	2556162.2630007877	w13	3.35	0.05	C125H156N53O92P13	0.0
1372.917409	4	8496833.3	w17	-1.66	0.58	C161H202N63O122P17	12.7
1449.177482	4	29304672.63	w18	-1.74	0.36	C170H214N66O129P18	4.9
1471.193698	4	25021540.68	w18+2DEPC+H2O-CO-Eth	6.58	0.24	C173H218N66O132P18	1.2
1467.187648	4	22571783.69	w18+DEPC	1.61	0.28	C173H218N66O131P18	1.7
1464.691371	4	16438789.618049735	w18+DEPC+H2O-CO	1.48	0.32	C172H220N66O131P18	1.8
1553.45077	4	15038184.66693949	w19+2DEPC+H2O-CO-Eth	2.33	0.41	C183H230N71O138P19	4.1
1546.948122	4	13963599.88	w19+DEPC+H2O-CO	-2.72	0.45	C182H232N71O137P19	5.7
1607.70186	4	122722323.77600642	w20	-1.0	0.06	C189H238N74O142P20	1.0
1294.361161	5	8652042.64	w20+2DEPC+H2O-CO-2Eth	3.87	0.58	C190H236N74O144P20	12.9
1629.704351	4	30587477.109182376	w20+2DEPC+H2O-CO-Eth	-1.91	0.17	C192H242N74O145P20	0.8
1766.225709	4	13875189.922683166	w22	-0.68	0.5	C208H262N82O155P22	9.3
1473.982477	5	15981532.48331494	w23	-1.8	0.2	C217H273N84O163P23	0.5
1876.246261	4	12453455.44	w23+2DEPC+H2O-CO	-0.78	0.5	C222H283N84O167P23	8.4
1500.793367	5	22204891.682286005	w23+2DEPC+H2O-CO	-2.23	0.26	C222H283N84O167P23	1.4
1491.58562	5	27692098.87	w23+2DEPC+H2O-CO-Eth	-1.83	0.33	C220H277N84O166P23	3.4
1560.594241	5	13569565.97	w24+2DEPC+H2O-CO-Eth	-2.3	0.47	C230H289N89O173P24	6.8
1604.00432	5	22434106.67366089	w25	0.9	0.19	C236H297N92O177P25	0.7
1673.008957	5	41947874.61000008	w26	-2.04	0.16	C246H309N97O184P26	0.9
1394.007636	6	25785500.48	w26	-1.05	0.21	C246H309N97O184P26	1.0
1681.405874	5	26836470.76	w26+2DEPC+H2O-CO-2Eth	-0.79	0.4	C247H307N97O186P26	6.6
1690.619523	5	73651677.90248545	w26+2DEPC+H2O-CO-Eth	2.33	0.18	C249H313N97O187P26	2.0
1408.681741	6	66400485.9358196	w26+2DEPC+H2O-CO-Eth	2.35	0.13	C249H313N97O187P26	1.1
1687.421087	5	274223596.36	w26+DEPC	2.66	0.07	C249H313N97O186P26	2.5
1406.014035	6	107328102.45	w26+DEPC	1.01	0.06	C249H313N97O186P26	0.9
1685.422564	5	113327580.56928281	w26+DEPC+H2O-CO	1.69	0.19	C248H315N97O186P26	3.4
1404.347512	6	35606675.71	w26+DEPC+H2O-CO	-0.74	0.28	C248H315N97O186P26	2.6
547.119037	1	16041992.23	y02	-0.9	0.05	C18H25N6O12P1	0.1
892.167748	1	206273337.54	y03	0.88	0.05	C28H37N11O19P2	1.5
1197.208379	1	66922224.88	y04	0.11	0.03	C37H49N14O26P3	0.4
598.10012	2	8219089.54	y04	-0.62	0.33	C37H49N14O26P3	1.0
1239.17622	1	3757530.7973435586	y04+2DEPC+H2O-CO-2Eth	-5.01	0.34	C38H47N14O28P3	0.5
751.113203	2	83633501.89	y05	0.09	0.04	C46H60N16O34P4	0.6
1352.17929	1	8288763.67	y05-G	-3.59	0.35	C41H55N11O33P4	1.2
923.637443	2	272789155.23	y06	0.64	0.02	C56H72N21O41P5	1.5
848.11374	2	4836920.72	y06-G	1.87	0.42	C51H67N16O40P5	1.5
1088.163239	2	132621655.73	y07	0.11	0.02	C66H84N26O47P6	0.7
1155.193984	2	14959915.16	y07+2DEPC+H2O-CO	1.66	0.24	C71H94N26O51P6	0.7
1132.173834	2	28772062.24	y07+2DEPC+H2O-CO-Eth	2.38	0.09	C69H88N26O50P6	0.3
1252.690857	2	50959104.21	y08	1.18	0.11	C76H96N31O53P7	0.7
1319.717917	2	46449923.44	y08+2DEPC+H2O-CO	-0.31	0.11	C81H106N31O57P7	0.6
1273.674455	2	17615245.82	y08+2DEPC+H2O-CO-2Eth	-1.58	0.07	C77H94N31O55P7	0.2
1296.696772	2	83036746.76	y08+2DEPC+H2O-CO-Eth	-0.48	0.02	C79H100N31O56P7	0.5
949.805477	3	18976951.46	y09	-0.87	0.3	C86H108N36O60P8	1.7
1492.238281	2	28481248.93	y09+2DEPC+H2O-CO	-2.52	0.09	C91H118N36O64P8	0.3
994.494433	3	23541321.07	y09+2DEPC+H2O-CO	2.17	0.06	C91H118N36O64P8	0.2
1469.222511	2	56426680.12	y09+2DEPC+H2O-CO-Eth	0.95	0.03	C89H112N36O63P8	0.3
979.144216	3	42922619.98	y09+2DEPC+H2O-CO-Eth	-0.79	0.06	C89H112N36O63P8	0.4
1051.81607	3	33504081.58	y10	1.27	0.11	C95H119N38O68P9	0.5
1096.501496	3	44475967.92	y10+2DEPC+H2O-CO	0.72	0.07	C100H129N38O72P9	0.4
1065.802403	3	9660317.94	y10+2DEPC+H2O-CO-2Eth	-3.5	0.48	C96H117N38O70P9	5.3
1622.233663	2	14210201.421214178	y10+2DEPC+H2O-CO-Eth	-0.06	0.17	C98H123N38O71P9	0.4
1081.152382	3	64297828.35	y10+2DEPC+H2O-CO-Eth	-0.96	0.05	C98H123N38O71P9	0.5
1166.830664	3	72695185.74	y11	0.1	0.05	C105H131N43O75P10	0.5
1211.517273	3	111985098.41	y11+2DEPC+H2O-CO	0.62	0.03	C110H141N43O79P10	0.7
1180.818869	3	21035034.43	y11+2DEPC+H2O-CO-2Eth	-2.6	0.22	C106H129N43O77P10	0.9
1196.168626	3	158865056.59	y11+2DEPC+H2O-CO-Eth	-0.51	0.06	C108H135N43O78P10	1.3
