spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0602_3x_134.csv
limit_error:	6
noise_limit:	1980000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 
1543.229769	3	44258881.16	y14+2DEPC+H2O-CO	0.78	0.13	C139H177N56O100P13	
1512.533458	3	9676736.220523478	y14+2DEPC+H2O-CO-2Eth	-0.36	0.31	C135H165N56O98P13	
1527.884799	3	96879429.68	y14+2DEPC+H2O-CO-Eth	2.3	0.07	C137H171N56O99P13	
1448.189903	3	12302909.59080541	y14-G	-2.0	0.21	C129H162N51O95P13	
1600.553354	3	14355588.109936574	y15	1.45	0.34	C143H178N58O104P14	
1629.889327	3	46589040.76	y15+2DEPC+H2O-CO-Eth	-0.24	0.3	C146H182N58O107P14	
1624.56341	3	14868345.82	y15+DEPC	3.28	0.41	C146H182N58O106P14	
1702.562556	3	27193861.96	y16	1.81	0.21	C152H189N60O112P15	
1716.550425	3	24150245.475801185	y16+2DEPC+H2O-CO-2Eth	-0.26	0.21	C153H187N60O114P15	
1731.900324	3	100335145.41622011	y16+2DEPC+H2O-CO-Eth	1.25	0.11	C155H193N60O115P15	
1298.672959	4	23552307.04	y16+2DEPC+H2O-CO-Eth	0.9	0.15	C155H193N60O115P15	
1726.56623	3	26390064.9	y16+DEPC	-0.16	0.18	C155H193N60O114P15	
1652.213783	3	22388759.94	y16-G	2.49	0.4	C147H184N55O111P15	
1804.242632	3	21665395.39432112	y17	1.52	0.12	C161H201N63O119P16	
1352.925974	4	6998283.559021273	y17	-1.57	0.35	C161H201N63O119P16	
1848.923692	3	25568564.64	y17+2DEPC+H2O-CO	-1.18	0.28	C166H211N63O123P16	
1818.23551	3	7369843.050151697	y17+2DEPC+H2O-CO-2Eth	2.32	0.38	C162H199N63O121P16	
1833.581157	3	74196788.99	y17+2DEPC+H2O-CO-Eth	1.41	0.09	C164H205N63O122P16	
1374.933864	4	50339034.98	y17+2DEPC+H2O-CO-Eth	1.27	0.13	C164H205N63O122P16	
1828.241764	3	17836057.53	y17+DEPC	-2.83	0.31	C164H205N63O121P16	
1950.609228	3	17762042.41	y18+2DEPC+H2O-CO	1.5	0.22	C175H223N66O130P17	
1462.696274	4	758366421.75	y18+2DEPC+H2O-CO	-4.53	0.44	C175H223N66O130P17	
1935.266186	3	30120199.85	y18+2DEPC+H2O-CO-Eth	3.71	0.18	C173H217N66O129P17	
1451.200487	4	126061544.50541413	y18+2DEPC+H2O-CO-Eth	5.55	0.39	C173H217N66O129P17	
1424.94302	4	9089533.121689249	y18+2DEPC+H2O-CO-G	1.73	0.37	C170H218N61O129P17	
1447.194955	4	14594987.007765705	y18+DEPC	0.86	0.32	C173H217N66O128P17	
1511.453719	4	31696212.35	y19	1.43	0.25	C180H225N71O132P18	
1544.966665	4	87786974.69006996	y19+2DEPC+H2O-CO	0.41	0.1	C185H235N71O136P18	
1533.458016	4	161895782.98	y19+2DEPC+H2O-CO-Eth	1.6	0.08	C183H229N71O135P18	
1965.255125	3	13064097.229334554	y19-G	0.22	0.23	C175H220N66O131P18	
1587.710324	4	53078822.89195117	y20	-0.98	0.31	C189H237N74O139P19	
1621.229675	4	55086366.11117206	y20+2DEPC+H2O-CO	2.05	0.22	C194H247N74O143P19	
1598.201462	4	27447443.050784737	y20+2DEPC+H2O-CO-2Eth	-2.48	0.27	C190H235N74O141P19	
1609.714816	4	148897270.49174863	y20+2DEPC+H2O-CO-Eth	-0.67	0.22	C192H241N74O142P19	
1605.713629	4	28353424.96945953	y20+DEPC	-2.2	0.37	C192H241N74O141P19	
1669.974416	4	35096462.19901027	y21	-0.35	0.22	C199H249N79O145P20	
1703.487872	4	150706619.195383	y21+2DEPC+H2O-CO	-0.95	0.11	C204H259N79O149P20	
1680.464394	4	19248573.19	y21+2DEPC+H2O-CO-2Eth	-2.47	0.51	C200H247N79O147P20	
1691.979425	4	253212825.8936118	y21+2DEPC+H2O-CO-Eth	0.24	0.08	C202H253N79O148P20	
1665.721414	4	8508304.59628015	y21+2DEPC+H2O-CO-G	-3.43	0.36	C199H254N74O148P20	
1687.986456	4	17492052.13528145	y21+DEPC	3.65	0.31	C202H253N79O147P20	
1632.209217	4	19864680.45	y21-G	-2.11	0.31	C194H244N74O144P20	
1746.230784	4	34370904.82	y22	-2.6	0.25	C208H261N82O152P21	
1779.75161	4	73572480.7	y22+2DEPC+H2O-CO	1.01	0.08	C213H271N82O156P21	
1756.728145	4	25529135.95643432	y22+2DEPC+H2O-CO-2Eth	-0.42	0.36	C209H259N82O154P21	
1768.242764	4	115285545.16	y22+2DEPC+H2O-CO-Eth	1.94	0.05	C211H265N82O155P21	
1764.237869	4	20295350.51	y22+DEPC	-1.55	0.35	C211H265N82O154P21	
1457.998514	5	77818085.52	y23	4.56	0.25	C217H272N84O160P22	
1856.255497	4	41986137.68	y23+2DEPC+H2O-CO	-0.34	0.09	C222H282N84O164P22	
1237.164567	6	11422506.79	y23+2DEPC+H2O-CO	-3.04	0.43	C222H282N84O164P22	
1466.390507	5	17003380.267017543	y23+2DEPC+H2O-CO-2Eth	2.59	0.26	C218H270N84O162P22	
1844.744294	4	73969666.05	y23+2DEPC+H2O-CO-Eth	-0.74	0.08	C220H276N84O163P22	
1475.601274	5	22577883.32	y23+2DEPC+H2O-CO-Eth	4.2	0.33	C220H276N84O163P22	
1454.597386	5	55801021.76	y23+2DEPC+H2O-CO-G	2.62	0.48	C217H277N79O163P22	
1838.253983	4	13112262.38	y23+DEPC+H2O-CO	1.7	0.4	C219H278N84O162P22	
1527.005848	5	16340585.28	y24	2.94	0.38	C227H284N89O167P23	
1553.812573	5	316819061.11928797	y24+2DEPC+H2O-CO	-0.23	0.04	C232H294N89O171P23	
1535.391987	5	86408644.36	y24+2DEPC+H2O-CO-2Eth	-2.74	0.15	C228H282N89O169P23	
1544.605037	5	346436632.55938727	y24+2DEPC+H2O-CO-Eth	0.31	0.03	C230H288N89O170P23	
1523.60898	5	30280713.431907784	y24+2DEPC+H2O-CO-G	3.89	0.3	C227H289N84O170P23	
1541.403513	5	62053198.21	y24+DEPC	-1.34	0.08	C230H288N89O169P23	
1588.007605	5	52145637.07	y25	-1.26	0.12	C236H296N92O174P24	
1614.820314	5	68224862.23	y25+2DEPC+H2O-CO	-0.55	0.19	C241H306N92O178P24	
1596.403144	5	13554554.438015228	y25+2DEPC+H2O-CO-2Eth	-0.82	0.32	C237H294N92O176P24	
1605.612691	5	93265521.51214255	y25+2DEPC+H2O-CO-Eth	-0.08	0.07	C239H300N92O177P24	
1557.79326	5	17325769.793058544	y25-G	-4.15	0.24	C231H291N87O173P24	
1657.015092	5	40010502.84	y26	-2.42	0.3	C246H308N97O181P25	
1683.83027	5	204529818.10788187	y26+2DEPC+H2O-CO	-0.24	0.07	C251H318N97O185P25	
1665.416252	5	33013673.96116621	y26+2DEPC+H2O-CO-2Eth	1.39	0.16	C247H306N97O183P25	
1387.670987	6	61667748.96	y26+2DEPC+H2O-CO-2Eth	-4.38	0.12	C247H306N97O183P25	
1674.620893	5	237676042.15581855	y26+2DEPC+H2O-CO-Eth	-0.85	0.04	C249H312N97O184P25	
1653.615301	5	24177452.723462723	y26+2DEPC+H2O-CO-G	-3.33	0.26	C246H313N92O184P25	
1671.417721	5	39219115.54077897	y26+DEPC	-3.35	0.16	C249H312N97O183P25	

 
 



Original data of remodelled ions:
m/z 	z 	I 	fragment 	error 	shape_error 	formula 
670.08712	3	7462709.02	c06+DEPC+H2O-CO	-1.88	0.48	C59H77N23O45P6	
843.080382	2	18543794.67	c05+2DEPC+H2O-CO-2Eth	-4.6	0.37	C49H57N20O38P5	
861.444118	3	19369804.99	w08	-2.11	0.16	C76H97N31O56P8	
999.629745	2	12499834.39	w06+DEPC	-0.84	0.19	C59H77N21O46P6	
999.798277	3	11854467.93	c09+2DEPC+H2O-CO-Eth	1.37	0.3	C89H111N36O65P9	
1066.474599	3	10406222.93	c10+2DEPC+H2O-CO-G	-0.21	0.33	C95H124N34O72P10	
1102.479802	3	11481377.47	w10+DEPC	2.34	0.34	C98H124N38O73P10	
1163.823538	6	20173245.58	y22	2.07	0.54	C208H261N82O152P21	
1173.985792	6	109546460.61	a22+2DEPC+H2O-CO-A	-2.44	0.49	C210H264N81O155P21	
1275.826626	6	109040393.36	a24+2DEPC+H2O-CO-A	-5.06	0.42	C228H287N86O170P23	
1283.160871	2	17712273.45	c08+2DEPC+H2O-CO-G	-6.31	0.25	C76H100N26O59P8	
1281.909308	4	37514057.08	c16	0.1	0.29	C151H189N59O113P16	
1292.668496	2	72709609.95	w08	-3.13	0.09	C76H97N31O56P8	
1296.006502	6	27733676.28	w24+DEPC+H2O-CO	4.68	0.42	C229H291N89O172P24	
1296.508503	3	22125500.71	c12+DEPC+H2O-CO	1.59	0.34	C115H148N44O86P12	
1337.842161	6	52142316.68	y25+2DEPC+H2O-CO-Eth	-0.48	0.37	C239H300N92O177P24	
1336.680633	2	47249604.41	w08+2DEPC+H2O-CO-Eth	0.05	0.11	C79H101N31O59P8	
1339.178509	1	39526128.79	c04	1.64	0.08	C39H48N18O28P4	
1337.840252	3	59452089.14	w12+2DEPC+H2O-CO-Eth	-0.17	0.07	C118H148N48O88P12	
1348.682648	4	48383434.61	y17+2DEPC+H2O-CO-G	1.79	0.44	C161H206N58O122P16	
1348.512912	6	39131471.2	w25+DEPC	6.08	0.57	C239H301N92O179P25	
1349.689123	2	11854096.7	y09-G	0.54	0.41	C81H103N31O59P8	
1352.1816	1	9610705.7	y05-G	-1.88	0.16	C41H55N11O33P4	
1352.925974	4	10322661.57	y17	-1.57	0.35	C161H201N63O119P16	
1361.836801	6	11919263.6	a26-A	-1.04	0.43	C242H301N94O180P25	
1361.500827	6	11341657.28	c25+2DEPC+H2O-CO-Eth	-2.44	0.43	C241H299N96O179P25	
1394.007577	6	55131567.16	w26	-1.09	0.08	C246H309N97O184P26	
1394.835065	6	141882763.55	c26+2DEPC+H2O-CO-G	-5.77	0.09	C247H312N94O186P26	
1394.919509	4	68980800.12	w17+2DEPC+H2O-CO-Eth	-3.0	0.39	C164H206N63O125P17	
1401.834916	3	43586491.41	c13+DEPC	-5.76	0.06	C125H157N46O94P13	
1404.345024	6	55234385.66	w26+DEPC+H2O-CO	-2.51	0.23	C248H315N97O186P26	
1406.433615	4	48467385.97	w17+2DEPC+H2O-CO	-0.39	0.44	C166H212N63O126P17	
1404.67454	6	246168754.61	c26+2DEPC+H2O-CO-2Eth	2.72	0.37	C248H305N99O185P26	
1402.508481	3	290826586.34	a14-G	-1.89	0.11	C126H159N44O95P13	
1407.845634	3	46477552.72	a14-A	2.03	0.15	C126H159N44O96P13	
1407.181516	3	42951379.17	c13+2DEPC+H2O-CO-Eth	4.89	0.24	C125H157N46O95P13	
1408.011356	6	73770804.07	c26+DEPC+H2O-CO	-2.22	0.12	C249H313N99O185P26	
1408.67667	6	178584579.91	w26+2DEPC+H2O-CO-Eth	-1.25	0.32	C249H313N97O187P26	
1409.680245	6	250836211.35	c26+DEPC	1.21	0.28	C250H311N99O185P26	
1413.013921	6	254838096.64	RNA-G	-0.32	0.06	C251H315N97O187P26	
1412.345278	6	292686781.13	c26+2DEPC+H2O-CO-Eth	0.65	0.25	C250H311N99O186P26	
1414.18243	1	27371864.47	a05-G	-2.44	0.37	C43H53N15O32P4	
1416.348888	6	162329829.6	w26+2DEPC+H2O-CO	-2.25	0.1	C251H319N97O188P26	
1417.012446	6	128118048.5	RNA+2DEPC+H2O-CO-2Eth-G-H2O	2.92	0.09	C252H311N97O188P26	
1415.680413	6	504636319.19	RNA-A	0.15	0.05	C251H315N97O188P26	
1419.676375	6	442016240.56	RNA-C	-4.01	0.28	C252H315N99O187P26	
1420.345441	6	444927681.0	RNA+DEPC+H2O-CO-G-H2O	-4.67	0.25	C253H319N97O188P26	
1423.521909	3	50124835.22	w13	3.02	0.12	C125H156N53O92P13	
1427.350365	6	2722839202.76	RNA+2DEPC+H2O-CO-Eth-A-H2O	1.82	0.29	C254H317N97O190P26	
1431.686571	6	228648345.62	RNA+DEPC-C	0.69	0.46	C255H319N99O189P26	
1432.355837	6	357301742.33	RNA+2DEPC+H2O-CO-G-H2O	0.17	0.14	C256H323N97O190P26	
1431.352298	6	261458473.46	RNA+2DEPC+H2O-CO-Eth-C-H2O	1.85	0.43	C255H317N99O189P26	
1430.350615	6	1217561175.48	RNA+2DEPC+H2O-CO-Eth-A	0.76	0.03	C254H319N97O191P26	
1430.018044	6	996330122.57	RNA+DEPC+H2O-CO-C	-2.44	0.26	C254H321N99O189P26	
1428.689603	6	230950334.31	RNA+DEPC-C-H2O	4.04	0.24	C255H317N99O188P26	
1427.685685	6	3463016805.48	RNA+2DEPC+H2O-CO-Eth-G	1.38	0.01	C254H319N97O190P26	
1426.679071	6	116861112.9	RNA+2DEPC+H2O-CO-2Eth-C	0.92	0.13	C253H313N99O189P26	
1426.02048	6	62449848.42	RNA+DEPC+H2O-CO-A	0.58	0.46	C253H321N97O190P26	
1426.204737	3	188267004.29	y13+2DEPC+H2O-CO-Eth	2.72	0.11	C128H159N53O92P12	
1425.018719	6	312672246.19	RNA+DEPC-G	0.58	0.21	C254H319N97O189P26	
1424.94302	4	149505175.02	y18+2DEPC+H2O-CO-G	1.73	0.37	C170H218N61O129P17	
1424.683742	6	365839121.15	RNA+2DEPC+H2O-CO-Eth-G-H2O	1.25	0.06	C254H317N97O189P26	
1423.351531	6	93232972.02	RNA+DEPC+H2O-CO-G	-1.62	0.18	C253H321N97O189P26	
1423.015535	6	165157999.47	RNA+DEPC+H2O-CO-A-H2O	-1.66	0.17	C253H319N97O189P26	
1422.011475	6	80136799.04	RNA+DEPC-G-H2O	-3.28	0.1	C254H317N97O188P26	
1422.679308	6	197189977.65	RNA+2DEPC+H2O-CO-2Eth-A	2.4	0.09	C252H313N97O190P26	
1435.189369	6	2564695060.61	RNA-H2O	1.29	0.14	C256H318N102O187P26	
1435.021846	6	2226809644.32	RNA+2DEPC+H2O-CO-A-H2O	0.3	0.26	C256H323N97O191P26	
1438.18866	6	1105385516.14	RNA	-0.43	0.13	C256H320N102O188P26	
1439.021585	6	146214572.55	RNA+2DEPC+H2O-CO-C-H2O	-1.19	0.11	C257H323N99O190P26	
1438.022487	6	1176296418.31	RNA+2DEPC+H2O-CO-A	-0.48	0.03	C256H325N97O192P26	
1442.189467	6	339924047.28	RNA+2DEPC+H2O-CO-2Eth-H2O	4.34	0.09	C257H316N102O189P26	
1446.190608	2	63618567.19	y09+2DEPC+H2O-CO-2Eth	-6.62	0.21	C87H106N36O62P8	
1447.520204	3	61914474.78	w13+DEPC	-3.08	0.03	C128H160N53O94P13	
1451.200487	4	134124066.17	y18+2DEPC+H2O-CO-Eth	5.55	0.39	C173H217N66O129P17	
1450.195254	6	774630652.14	RNA+DEPC	1.69	0.13	C259H324N102O190P26	
1449.859581	6	959891323.94	RNA+2DEPC+H2O-CO-Eth-H2O	1.88	0.07	C259H322N102O190P26	
1448.525679	6	91411912.44	RNA+DEPC+H2O-CO	-2.11	0.11	C258H326N102O190P26	
1448.189903	3	62283413.91	y14-G	-2.0	0.21	C129H162N51O95P13	
1447.688447	2	55285141.17	c09+2DEPC+H2O-CO-G	-4.68	0.09	C86H112N31O65P9	
1447.18847	6	93741446.89	RNA+DEPC-H2O	-1.77	0.15	C259H322N102O189P26	
1447.194955	4	52018063.84	y18+DEPC	0.86	0.32	C173H217N66O128P17	
1447.1907	3	51645085.85	a14+2DEPC+H2O-CO-G	-4.42	0.22	C131H169N44O99P13	
1445.521857	6	1176653311.3	RNA+DEPC+H2O-CO-H2O	-3.54	0.24	C258H324N102O189P26	
1445.187494	6	1449051285.92	RNA+2DEPC+H2O-CO-2Eth	1.74	0.02	C257H318N102O190P26	
1444.675144	4	169199719.79	c18	-1.54	0.07	C170H212N66O128P18	
1452.525185	3	6133788824.58	a14+2DEPC+H2O-CO-A	-2.45	0.5	C131H169N44O100P13	
1452.858767	3	11255966528.24	w13+2DEPC+H2O-CO-Eth	1.7	0.17	C128H160N53O95P13	
1452.859356	6	20616229205.35	RNA+2DEPC+H2O-CO-Eth	0.51	0.03	C259H324N102O191P26	
1462.683571	4	66299942.2	c18+DEPC	0.63	0.35	C173H216N66O130P18	
1465.191005	2	12886687.62	w09	-3.59	0.47	C86H109N36O63P9	
1464.695612	4	16938090.39	w18+DEPC+H2O-CO	4.37	0.38	C172H220N66O131P18	
1466.690248	4	29924975.67	c18+2DEPC+H2O-CO-Eth	6.05	0.23	C173H216N66O131P18	
1466.992905	5	31446222.55	a23+2DEPC+H2O-CO-G	-0.69	0.14	C219H275N83O162P22	
1466.390507	5	34486293.32	y23+2DEPC+H2O-CO-2Eth	2.59	0.26	C218H270N84O162P22	
1473.685888	4	66145181.34	y19-G	-2.25	0.2	C175H220N66O131P18	
1473.980328	5	18207031.11	w23	-3.26	0.41	C217H273N84O163P23	
1473.848056	3	64731683.28	c14+2DEPC+H2O-CO-G	-3.05	0.15	C131H170N44O102P14	
1473.185333	4	79785832.5	a19-G	0.03	0.05	C175H218N66O131P18	
1482.693368	4	16984303.75	w18+2DEPC+H2O-CO	-0.75	0.37	C175H224N66O133P18	
1482.989235	5	25747775.9	c23+2DEPC+H2O-CO-G	1.38	0.44	C219H276N83O165P23	
1503.525712	3	23051749.49	c14+DEPC	1.52	0.31	C134H169N49O101P14	
1503.990558	5	87029733.23	c23+2DEPC+H2O-CO-Eth	1.24	0.08	C222H275N88O165P23	
1504.390964	5	59326467.66	a24-A	0.92	0.08	C223H277N86O166P23	
1512.533458	3	13807597.41	y14+2DEPC+H2O-CO-2Eth	-0.36	0.31	C135H165N56O98P13	
1523.60898	5	35448680.6	y24+2DEPC+H2O-CO-G	3.89	0.3	C227H289N84O170P23	
1531.442117	4	194475264.29	w19	-0.67	0.14	C180H226N71O135P19	
1543.998637	5	212534719.06	c24+2DEPC+H2O-CO-G	2.07	0.46	C228H288N86O172P24	
1544.966665	4	105682704.78	y19+2DEPC+H2O-CO	0.41	0.1	C185H235N71O136P18	
1544.605037	5	368893408.21	y24+2DEPC+H2O-CO-Eth	0.31	0.03	C230H288N89O170P23	
1544.184411	3	88372253.16	c15-G	1.31	0.2	C136H172N49O105P15	
1549.44807	4	17337347.37	w19+DEPC	-0.23	0.43	C183H230N71O137P19	
1553.44835	4	32596848.22	w19+2DEPC+H2O-CO-Eth	0.77	0.36	C183H230N71O138P19	
1553.812573	5	311294386.56	y24+2DEPC+H2O-CO	-0.23	0.04	C232H294N89O171P23	
1555.451971	4	24680149.41	a20-G	2.28	0.27	C185H230N71O137P19	
1555.78647	5	34311034.51	c24+2DEPC+H2O-CO-2Eth	-1.35	0.2	C229H281N91O171P24	
1557.79326	5	37646871.31	y25-G	-4.15	0.24	C231H291N87O173P24	
1557.391831	5	42284513.83	w24+DEPC	-4.51	0.2	C230H289N89O172P24	
1559.450002	4	76476419.43	a20-A	1.83	0.04	C185H230N71O138P19	
1560.598078	5	24560912.87	w24+2DEPC+H2O-CO-Eth	0.16	0.29	C230H289N89O173P24	
1564.998629	5	286836908.68	c24+2DEPC+H2O-CO-Eth	1.07	0.03	C231H287N91O172P24	
1573.395622	5	42464564.95	a25-A	-2.19	0.35	C233H289N91O173P24	
1587.710324	4	66529485.86	y20	-0.98	0.31	C189H237N74O139P19	
1588.862569	3	28148375.63	c15+2DEPC+H2O-CO-G	-3.64	0.33	C141H182N49O109P15	
1588.962689	4	42441679.15	a20+2DEPC+H2O-CO-G	-0.13	0.25	C190H240N71O141P19	
1594.531667	3	477637571.55	c15	-0.33	0.0	C141H177N54O106P15	
1597.007511	5	38232847.96	a25+2DEPC+H2O-CO-G	-2.6	0.3	C238H299N91O176P24	
1596.403144	5	28160134.09	y25+2DEPC+H2O-CO-2Eth	-0.82	0.32	C237H294N92O176P24	
1598.201462	4	31925189.31	y20+2DEPC+H2O-CO-2Eth	-2.48	0.27	C190H235N74O141P19	
1599.208208	2	20863051.23	y10+2DEPC+H2O-CO-2Eth	-2.89	0.22	C96H117N38O70P9	
1600.553354	3	15742655.0	y15	1.45	0.34	C143H178N58O104P14	
1605.713629	4	29777394.28	y20+DEPC	-2.2	0.37	C192H241N74O141P19	
1605.612691	5	102110696.36	y25+2DEPC+H2O-CO-Eth	-0.08	0.07	C239H300N92O177P24	
1608.963995	4	114571277.11	c20+2DEPC+H2O-CO-G	5.91	0.48	C190H241N71O144P20	
1609.714816	4	176748172.73	y20+2DEPC+H2O-CO-Eth	-0.67	0.22	C192H241N74O142P19	
1607.704194	4	120402485.2	w20	0.46	0.14	C189H238N74O142P20	
1608.711946	2	131388478.06	c10	0.2	0.06	C95H119N39O69P10	
1613.2033	4	136346065.53	c20	0.58	0.09	C190H236N76O141P20	
1622.230375	2	47395547.09	y10+2DEPC+H2O-CO-Eth	-2.09	0.18	C98H123N38O71P9	
1621.229675	4	67449583.31	y20+2DEPC+H2O-CO	2.05	0.22	C194H247N74O143P19	
1623.69125	4	22350077.34	c20+2DEPC+H2O-CO-2Eth	-2.86	0.45	C191H234N76O143P20	
1629.704435	2	37960114.5	c10+2DEPC+H2O-CO-2Eth	3.51	0.35	C96H117N39O71P10	
1632.54079	3	88080581.6	a16-G	-1.21	0.05	C146H183N54O109P15	
1634.005167	5	101644316.41	c25+2DEPC+H2O-CO-Eth	-0.78	0.16	C241H299N96O179P25	
1634.406138	5	84416167.21	a26-A	-0.72	0.25	C242H301N94O180P25	
1635.206507	4	134069810.74	c20+2DEPC+H2O-CO-Eth	0.09	0.14	C193H240N76O144P20	
1641.213469	4	23338025.67	w20+2DEPC+H2O-CO	-2.72	0.34	C194H248N74O146P20	
1641.714005	4	34168058.78	a21-A	2.27	0.15	C195H242N76O144P20	
1644.717147	2	27764470.52	c10+DEPC	-3.06	0.24	C98H123N39O71P10	
1646.718747	4	88022115.74	c20+2DEPC+H2O-CO	1.16	0.09	C195H246N76O145P20	
1653.717424	2	40626058.13	a11-A	-2.68	0.37	C99H125N37O73P10	
1653.615301	5	39644603.23	y26+2DEPC+H2O-CO-G	-3.33	0.26	C246H313N92O184P25	
1654.219737	2	46784311.14	w10+DEPC	0.16	0.09	C98H124N38O73P10	
1656.548037	3	20138801.94	w15+2DEPC+H2O-CO-Eth	1.74	0.42	C146H183N58O110P15	
1665.721414	4	16534745.6	y21+2DEPC+H2O-CO-G	-3.43	0.36	C199H254N74O148P20	
1665.416252	5	35337818.21	y26+2DEPC+H2O-CO-2Eth	1.39	0.16	C247H306N97O183P25	
1671.225658	4	33725008.7	a21+2DEPC+H2O-CO-G	-0.22	0.33	C200H252N76O147P20	
1669.974416	4	37356920.95	y21	-0.35	0.22	C199H249N79O145P20	
1671.417721	5	44049172.39	y26+DEPC	-3.35	0.16	C249H312N97O183P25	
1674.020222	5	135974311.53	c26+2DEPC+H2O-CO-G	4.21	0.49	C247H312N94O186P26	
1674.620893	5	237999050.63	y26+2DEPC+H2O-CO-Eth	-0.85	0.04	C249H312N97O184P25	
1673.011366	5	50268794.28	w26	-0.6	0.19	C246H309N97O184P26	
1682.552103	3	25451083.99	a16+2DEPC+H2O-CO-A	-4.91	0.3	C151H193N54O114P15	
1683.83027	5	207970217.68	y26+2DEPC+H2O-CO	-0.24	0.07	C251H318N97O185P25	
1685.420082	5	160619348.0	w26+DEPC+H2O-CO	0.21	0.07	C248H315N97O186P26	
1685.710366	2	16089727.56	c11-G	1.66	0.23	C99H126N37O75P11	
1687.986456	4	21849562.45	y21+DEPC	3.65	0.31	C202H253N79O147P20	
1687.419129	5	238880841.18	w26+DEPC	1.5	0.04	C249H313N97O186P26	
1689.814462	5	22969288.6	c26+DEPC+H2O-CO	-2.59	0.42	C249H313N99O185P26	
1690.617687	5	38898238.23	w26+2DEPC+H2O-CO-Eth	1.25	0.17	C249H313N97O187P26	
1691.221757	4	23698663.45	c21+2DEPC+H2O-CO-G	2.45	0.43	C200H253N76O150P21	
1691.979425	4	257637020.31	y21+2DEPC+H2O-CO-Eth	0.24	0.08	C202H253N79O148P20	
1703.487872	4	153166256.33	y21+2DEPC+H2O-CO	-0.95	0.11	C204H259N79O149P20	
1716.550425	3	24465129.51	y16+2DEPC+H2O-CO-2Eth	-0.26	0.21	C153H187N60O114P15	
1717.467809	4	231300240.22	c21+2DEPC+H2O-CO-Eth	-0.98	0.05	C203H252N81O150P21	
1728.981105	4	182871985.52	c21+2DEPC+H2O-CO	0.66	0.07	C205H258N81O151P21	
1731.900324	3	102126693.43	y16+2DEPC+H2O-CO-Eth	1.25	0.11	C155H193N60O115P15	
1757.482766	4	26634994.8	a22+2DEPC+H2O-CO-G	-2.91	0.36	C210H264N81O154P21	
1756.728145	4	31354339.74	y22+2DEPC+H2O-CO-2Eth	-0.42	0.36	C209H259N82O154P21	
1761.479999	4	26365979.67	a22+2DEPC+H2O-CO-A	-3.76	0.51	C210H264N81O155P21	
1804.484246	4	27413460.6	a23-A	3.2	0.35	C214H265N83O159P22	
1803.730605	4	85190377.32	c22+2DEPC+H2O-CO-Eth	-0.42	0.07	C213H264N86O157P22	
1804.242632	3	30054384.12	y17	1.52	0.12	C161H201N63O119P16	
1818.90257	3	24604327.42	c17+2DEPC+H2O-CO-G	1.42	0.26	C161H206N59O123P17	
1818.23551	3	14815966.4	y17+2DEPC+H2O-CO-2Eth	2.32	0.38	C162H199N63O121P16	
1853.902889	3	10461231.31	c17+2DEPC+H2O-CO-Eth	0.21	0.59	C164H205N64O123P17	
1965.255125	3	18595053.76	y19-G	0.22	0.23	C175H220N66O131P18	
1964.586271	3	20030784.26	a19-G	1.76	0.29	C175H218N66O131P18	
2042.248994	3	20815498.34	w19	-5.36	0.42	C180H226N71O135P19	

 
 
peak list: 
m/z 	z 	I 	fragment 	error_/ppm	used?
689.08735	1	32181472.427095328	c02	-0.35	1	
690.09071	1	8451722.855596237	c02	0.86	1	
691.09224853	1	1994090.4581738051	c02	0.0	1	
692.09454153	1	329337.61783867877	c02	0.0	1	
761.10827	1	3788096.789700235	c02+DEPC	-0.59	1	
762.11134753	1	1123343.5707931998	c02+DEPC	0.0	1	
763.1135185300001	1	285523.5456128664	c02+DEPC	0.0	1	
764.1158555300001	1	51735.07237960613	c02+DEPC	0.0	1	
538.03788	1	5856614.710174934	c02-G	-0.56	1	
539.0409835300001	1	1106331.3554000487	c02-G	0.0	1	
540.04294053	1	255338.50401146547	c02-G	0.0	1	
541.04542453	1	35052.15441542391	c02-G	0.0	1	
994.12891	1	231673988.53881517	c03	0.03	1	
995.13278	1	87047337.78365555	c03	1.3	1	
996.13423	1	25918784.85490729	c03	0.53	1	
997.13769	1	5641380.95714899	c03	1.66	1	
998.13826053	1	1054595.1440333356	c03	0.0	1	
1066.15295	1	6114862.929707092	c03+DEPC	2.76	1	
1067.15268253	1	2504960.049823412	c03+DEPC	0.0	1	
1068.15494053	1	789567.693920704	c03+DEPC	0.0	1	
1069.15729653	1	183301.27627030073	c03+DEPC	0.0	1	
1070.15955553	1	36319.131020017005	c03+DEPC	0.0	1	
1056.16569	1	5777330.449426961	c03+DEPC+H2O-CO	0.03	1	
1057.16831553	1	2305067.4019381977	c03+DEPC+H2O-CO	0.0	1	
1058.17055553	1	721413.4356829191	c03+DEPC+H2O-CO	0.0	1	
1059.17290553	1	165491.88001112477	c03+DEPC+H2O-CO	0.0	1	
1060.1751525299999	1	32547.066707320984	c03+DEPC+H2O-CO	0.0	1	
843.07961	1	12441436.86976792	c03-G	0.17	1	
844.08366	1	3757410.086218411	c03-G	1.65	1	
845.08440453	1	1059655.7480655282	c03-G	0.0	1	
