spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/2911_134_6.csv
limit_error:	6
noise_limit:	2009999.9999999998
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 
1447.186491	6	20167887.8	RNA+DEPC-H2O	-3.14	0.33	C259H322N102O189P26	
1447.188219	4	16856000.59	y18+DEPC	-3.79	0.47	C173H217N66O128P17	
1445.519767	6	598599352.69	RNA+DEPC+H2O-CO-H2O	-4.99	0.21	C258H324N102O189P26	
1445.185214	6	688006935.43	RNA+2DEPC+H2O-CO-2Eth	0.17	0.06	C257H318N102O190P26	
1444.677025	4	70219403.19	c18	-0.24	0.13	C170H212N66O128P18	
1452.859197	3	4951628494.28	w13+2DEPC+H2O-CO-Eth	2.0	0.19	C128H160N53O95P13	
1452.524192	3	3722397175.42	a14+2DEPC+H2O-CO-A	-3.13	0.46	C131H169N44O100P13	
1452.859424	6	9328238161.68	RNA+2DEPC+H2O-CO-Eth	0.55	0.05	C259H324N102O191P26	
1456.187283	2	38268754.42	c09	-2.54	0.1	C86H107N36O62P9	
1457.530214	6	441974706.54	RNA+2DEPC+H2O-CO-H2O	-0.2	0.07	C261H328N102O191P26	
1457.994855	5	27106656.04	y23	2.05	0.34	C217H272N84O160P22	
1464.687363	4	15726570.56	w18+DEPC+H2O-CO	-1.26	0.31	C172H220N66O131P18	
1473.689548	4	17592175.65	y19-G	0.23	0.29	C175H220N66O131P18	
1473.183596	4	14308302.02	a19-G	-1.15	0.47	C175H218N66O131P18	
1473.851445	3	15834317.52	c14+2DEPC+H2O-CO-G	-0.75	0.32	C131H170N44O102P14	
1504.39173	5	16653034.89	a24-A	1.43	0.32	C223H277N86O166P23	
1531.440968	4	57987807.87	w19	-1.42	0.15	C180H226N71O135P19	
1544.001881	5	64454124.45	c24+2DEPC+H2O-CO-G	4.17	0.54	C228H288N86O172P24	
1544.967887	4	45872984.21	y19+2DEPC+H2O-CO	1.2	0.18	C185H235N71O136P18	
1544.60454	5	129335190.61	y24+2DEPC+H2O-CO-Eth	-0.02	0.06	C230H288N89O170P23	
1564.954234	4	20812508.86	w19+2DEPC+H2O-CO	-2.16	0.44	C185H236N71O139P19	
1564.454319	4	18619983.88	c19+2DEPC+H2O-CO	0.39	0.37	C185H234N71O139P19	
1587.7147	4	17455438.42	y20	1.78	0.31	C189H237N74O139P19	
1588.008197	5	28155465.47	y25	-0.89	0.2	C236H296N92O174P24	
1608.961648	4	36728248.27	c20+2DEPC+H2O-CO-G	4.45	0.38	C190H241N71O144P20	
1609.718082	4	49753186.39	y20+2DEPC+H2O-CO-Eth	1.36	0.06	C192H241N74O142P19	
1607.702564	4	66214399.44	w20	-0.56	0.1	C189H238N74O142P20	
1608.71238	2	39155379.82	c10	0.47	0.07	C95H119N39O69P10	
1618.546805	3	12372698.24	c15+DEPC	4.68	0.42	C144H181N54O108P15	
1618.406565	5	20441943.11	w25+DEPC	-0.33	0.33	C239H301N92O179P25	
1622.232215	2	15523345.05	y10+2DEPC+H2O-CO-Eth	-0.96	0.33	C98H123N38O71P9	
1621.229759	4	36485985.76	y20+2DEPC+H2O-CO	2.1	0.21	C194H247N74O143P19	
1629.704183	2	9888158.07	c10+2DEPC+H2O-CO-2Eth	3.36	0.38	C96H117N39O71P10	
1675.229579	4	15206606.64	a21+2DEPC+H2O-CO-A	2.88	0.33	C200H252N76O148P20	
1674.623723	5	74971393.36	y26+2DEPC+H2O-CO-Eth	0.84	0.12	C249H312N97O184P25	
1777.471921	4	7948793.81	c22+2DEPC+H2O-CO-G	-4.25	0.58	C210H265N81O157P22	
1776.720159	4	11736164.98	w22+2DEPC+H2O-CO-2Eth	-0.17	0.42	C209H260N82O157P22	
1804.477049	4	14215862.23	a23-A	-0.78	0.34	C214H265N83O159P22	
1803.73038	4	20806709.18	c22+2DEPC+H2O-CO-Eth	-0.54	0.35	C213H264N86O157P22	
1926.578299	3	26855383.96	c18	3.14	0.23	C170H212N66O128P18	

 
 
peak list: 
m/z 	z 	I 	fragment 	error_/ppm	used?
344.04017	1	3216367.089092389	c01	0.03	1	
345.0426819360425	1	422351.98229416827	c01	0.0	1	
346.0446622502489	1	71919.63711626851	c01	0.0	1	
347.0469996332418	1	7012.931566352496	c01	0.0	1	
689.08721	1	13032515.936453678	c02	-0.56	1	
690.0901166804994	1	3422687.01772768	c02	0.0	1	
691.092248195587	1	807549.9111674204	c02	0.0	1	
692.0945412758635	1	133364.96774007173	c02	0.0	1	
994.12891	1	70257742.57947056	c03	0.03	1	
995.13277	1	26398081.56531563	c03	1.29	1	
996.1341	1	7860208.677821378	c03	0.4	1	
997.1360308731258	1	1710823.5763579074	c03	0.0	1	
998.138260146933	1	319786.57795636775	c03	0.0	1	
1128.18959	1	2992431.6279138275	c03+2DEPC+H2O-CO	2.48	1	
1129.1895046081722	1	1295436.2485293774	c03+2DEPC+H2O-CO	0.0	1	
1130.1917832347883	1	427632.88358079776	c03+2DEPC+H2O-CO	0.0	1	
1131.1941599933723	1	104185.75948905759	c03+2DEPC+H2O-CO	0.0	1	
1132.196435455103	1	21633.280716169964	c03+2DEPC+H2O-CO	0.0	1	
1056.16456	1	5066387.679097586	c03+DEPC+H2O-CO	-1.04	1	
1057.168315894433	1	2021413.0768540613	c03+DEPC+H2O-CO	0.0	1	
1058.1705558837846	1	632639.1654033357	c03+DEPC+H2O-CO	0.0	1	
1059.1729050805536	1	145128.7668670069	c03+DEPC+H2O-CO	0.0	1	
1060.1751521788954	1	28544.843117192882	c03+DEPC+H2O-CO	0.0	1	
1339.17812	1	4877638.43033661	c04	1.35	1	
1340.178899434412	1	2473183.9137784573	c04	0.0	1	
1341.181182643494	1	895416.9221063337	c04	0.0	1	
1342.18350371429	1	242045.69509671294	c04	0.0	1	
1343.1857632972833	1	55021.48538389206	c04	0.0	1	
669.08443	2	13864716.02470746	c04	-0.13	1	
669.58593	2	7030039.870964054	c04	0.18	1	
670.086953086747	2	2545227.885590767	c04	0.0	1	
670.5881136221451	2	688016.3167992875	c04	0.0	1	
671.0892434136417	2	156398.8969253324	c04	0.0	1	
822.09717	2	18859927.925292462	c05	-0.0	1	
822.59943	2	11632077.837549789	c05	1.13	1	
823.09872	2	4924260.39230313	c05	-1.16	1	
823.6008527469464	2	1562031.583562067	c05	0.0	1	
824.1020039056402	2	413917.307554588	c05	0.0	1	
824.6031511992344	2	94629.12816138272	c05	0.0	1	
974.61778	2	34185118.10179774	c06	-0.03	1	
975.11937	2	24950582.248838164	c06	0.22	1	
975.62079	2	12001146.921361497	c06	0.45	1	
976.12338	2	4328501.999759979	c06	1.88	0	
976.6227062362344	2	1294854.413902026	c06	0.0	1	
977.1238639410626	2	333810.4695096866	c06	0.0	1	
899.0934	2	2105173.1345842327	c06-G	0.32	1	
899.5944967320909	2	1381293.2552626808	c06-G	0.0	1	
900.0956922000387	2	627868.1752175484	c06-G	0.0	1	
900.5969017612798	2	213723.36174561467	c06-G	0.0	1	
901.0980731687823	2	60914.08871547979	c06-G	0.0	1	
901.5992410639294	2	14986.681591898869	c06-G	0.0	1	
1139.14374	2	16773755.758722212	c07	-0.29	1	
1139.64467	2	14438819.127737775	c07	-0.64	1	
1140.14584	2	7831400.311017621	c07	-0.68	1	
1140.6478044563275	2	3174842.495572524	c07	0.0	1	
1141.1489762900676	2	1058854.9542880878	c07	0.0	1	
1141.6501379184465	2	303474.81668288854	c07	0.0	1	
1291.66326	2	26744765.287827164	c08	-1.13	1	
1292.16512	2	26046820.134790078	c08	-0.72	1	
1292.66627	2	15631058.176919965	c08	-0.78	0	
1293.16865	2	6987826.284461236	c08	0.13	0	
1293.66956	2	2559340.3815081227	c08	-0.08	1	
1294.1708350183487	2	803998.7205047861	c08	0.0	1	
1294.671995556306	2	223261.2110751662	c08	0.0	1	
860.77177	3	3087975.830406033	c08	-2.65	1	
861.11044	3	3007390.4246141743	c08	2.51	1	
861.4424259445227	3	1804776.7230160995	c08	0.0	1	
861.776562401269	3	806821.014926371	c08	0.0	1	
862.1106840333381	3	295503.8548600147	c08	0.0	1	
862.4447978555659	3	92830.45073968793	c08	0.0	1	
862.7789048808708	3	25777.950049203973	c08	0.0	1	
1216.14348	2	3899221.603756943	c08-G	2.85	1	
1216.64173	2	3509997.6147296107	c08-G	0.29	1	
1217.1426144326733	2	2002828.053903465	c08-G	0.0	1	
1217.6438309268592	2	854780.356021216	c08-G	0.0	1	
1218.1450208242775	2	300519.91315929516	c08-G	0.0	1	
1218.646199362439	2	90857.30043244234	c08-G	0.0	1	
1219.1473664962573	2	24339.55457974295	c08-G	0.0	1	
1456.18603	2	10383971.458012404	c09	-3.4	1	
1456.68839	2	11472574.296852713	c09	-2.69	1	
1457.19131	2	7603410.833259471	c09	-1.53	1	
1457.6962	2	3732362.1892268197	c09	1.0	0	
1458.1959293761845	2	1492869.3731370047	c09	0.0	1	
1458.697103657843	2	510608.42971335887	c09	0.0	1	
1459.1982678291965	2	154000.1846875308	c09	0.0	1	
970.4585	3	6689624.44284179	c09	0.28	1	
970.79151	3	7390930.700153769	c09	-0.96	1	
971.12564	3	4898314.98139311	c09	-0.99	1	
971.4607362228919	3	2404484.7803702815	c09	0.0	1	
971.7948607607898	3	961745.2714396009	c09	0.0	1	
972.128976948562	3	328947.2285188045	c09	0.0	1	
972.4630863961311	3	99210.92366764335	c09	0.0	1	
1608.70799	2	6228028.448091275	c10	-2.26	0	
1609.21376	2	7585366.126540182	c10	0.5	1	
1609.71491	2	5464449.800820341	c10	0.44	1	
1610.22094	2	2904639.518553433	c10	3.43	0	
1610.71954	2	1254224.0707968946	c10	1.82	0	
1611.2177906913828	2	462262.2915254733	c10	0.0	1	
1611.7189623126228	2	150023.6960137895	c10	0.0	1	
1072.13809	3	12661516.677105414	c10	-0.53	1	
1072.47227	3	15420969.976875009	c10	-0.57	1	
1072.80706	3	11109169.275791677	c10	0.02	1	
1073.14149	3	5905101.752772973	c10	0.29	1	
1073.4753135299525	3	2549824.4141914337	c10	0.0	1	
1073.8094349709218	3	939774.4024660831	c10	0.0	1	
1074.1435493850818	3	304996.6044425734	c10	0.0	1	
1761.2322637697996	2	3108852.59606283	c11	0.0	1	
1761.72992	2	4138024.1024725027	c11	-2.09	1	
1762.23312	2	3218781.3574422817	c11	-0.98	1	
1762.7360801119885	2	1840546.4195733771	c11	0.0	1	
1763.2372835252506	2	852554.863659007	c11	0.0	1	
1763.7384729292812	2	336478.7304722231	c11	0.0	1	
1764.2396514028153	2	116779.75906970399	c11	0.0	1	
1764.7408213500432	2	36407.090076252796	c11	0.0	1	
1173.81945	3	14360632.506982513	c11	0.31	1	
1174.15318	3	19114654.556443557	c11	-0.11	1	
1174.4864	3	14868423.24177558	c11	-0.92	1	
1174.82244	3	8501982.621179745	c11	0.69	1	
1175.15637	3	3938181.9210575866	c11	0.52	1	
1175.48947	3	1554286.4273613694	c11	-0.36	1	
1175.8240087785434	3	539437.3494509947	c11	0.0	1	
1176.1581220766955	3	168174.21382274825	c11	0.0	1	
1275.8274	3	7871734.139255175	c12	-0.09	1	
1276.15943	3	11341292.39347842	c12	-1.82	1	
1276.49509	3	9471952.14388708	c12	-0.66	1	
1276.82775	3	5799300.435735028	c12	-1.83	1	
1277.1642283411047	3	2870598.51614628	c12	0.0	1	
1277.4983608964199	3	1209126.5949385655	c12	0.0	1	
1277.832485775718	3	447435.7424727367	c12	0.0	1	
1278.1666046265873	3	148624.48602962925	c12	0.0	1	
974.61778	4	1380754.4514314032	c12+DEPC	-6.49	0	
974.87598	4	2036172.007387028	c12+DEPC	1.23	1	
975.11937	4	1735135.703697824	c12+DEPC	-6.2	0	
975.3760388348273	4	1082738.46240264	c12+DEPC	0.0	1	
975.6266486629074	4	545790.4846744105	c12+DEPC	0.0	1	
975.8772508327561	4	233990.52255898813	c12+DEPC	0.0	1	
976.1278470631248	4	88095.51397308911	c12+DEPC	0.0	1	
976.3784386180978	4	29762.902147337456	c12+DEPC	0.0	1	
1377.83505	3	14065643.676093511	c13	-0.65	1	
1378.1698	3	21808467.989954256	c13	-0.28	1	
1378.50429	3	19456314.361405693	c13	-0.06	1	
1378.83854	3	12690602.8060718	c13	-0.0	1	
1379.17423	3	6679414.863367459	c13	1.12	1	
1379.506828315505	3	2987773.28490815	c13	0.0	1	
1379.8409586419064	3	1173019.1578048486	c13	0.0	1	
1380.1750826328077	3	413098.0775675607	c13	0.0	1	
1407.1746332314192	3	1273375.8578357003	c13+2DEPC+H2O-CO-Eth	0.0	1	
1407.5088790745135	3	2018019.1160468638	c13+2DEPC+H2O-CO-Eth	0.0	1	
1407.84583	3	1837482.6278867181	c13+2DEPC+H2O-CO-Eth	1.96	1	
1408.17062	3	1222543.9201585527	c13+2DEPC+H2O-CO-Eth	-4.7	1	
1408.5113877908238	3	656104.3771938038	c13+2DEPC+H2O-CO-Eth	0.0	1	
1408.8455292601157	3	299173.92057128454	c13+2DEPC+H2O-CO-Eth	0.0	1	
1409.1796624959493	3	119713.09874587657	c13+2DEPC+H2O-CO-Eth	0.0	1	
1409.5137892224673	3	42962.594464375776	c13+2DEPC+H2O-CO-Eth	0.0	1	
1409.8479105955007	3	14047.018080618413	c13+2DEPC+H2O-CO-Eth	0.0	1	
1398.5137	3	3974287.1692327717	c13+DEPC+H2O-CO	-0.84	1	
1398.84488	3	6254458.386398166	c13+DEPC+H2O-CO	-3.03	1	
1399.1813	3	5657638.140646242	c13+DEPC+H2O-CO	-1.44	1	
1399.50881	3	3740198.501242934	c13+DEPC+H2O-CO	-6.19	1	
1399.851628426135	3	1994664.3912478953	c13+DEPC+H2O-CO	0.0	1	
1400.185769037065	3	903897.7678247557	c13+DEPC+H2O-CO	0.0	1	
1400.519901472529	3	359467.1289947122	c13+DEPC+H2O-CO	0.0	1	
1400.8540274466268	3	128217.38113491803	c13+DEPC+H2O-CO	0.0	1	
1401.1881481072085	3	41666.98252035373	c13+DEPC+H2O-CO	0.0	1	
1479.51729	3	28414216.228138015	c14	0.61	1	
1479.85096	3	47269408.34096645	c14	0.23	1	
1480.18488	3	44861107.98389033	c14	0.05	0	
1480.51888	3	31023438.158724822	c14	-0.07	1	
1480.85384	3	17271430.64997401	c14	0.48	1	
1481.19175	3	8158769.297878617	c14	3.02	1	
1481.5214090316629	3	3378639.428688812	c14	0.0	1	
1481.84431	3	1253839.7049193904	c14	-7.58	1	
1482.1896584310557	3	423648.98740047135	c14	0.0	1	
1524.202350414285	3	1995442.1536277514	c14+2DEPC+H2O-CO	0.0	1	
1524.52501	3	3433667.5862696446	c14+2DEPC+H2O-CO	-7.6	1	
1524.86864	3	3359293.9731222847	c14+2DEPC+H2O-CO	-1.41	1	
1525.20471	3	2391451.948628927	c14+2DEPC+H2O-CO	-0.17	0	
1525.5391299256714	3	1369229.0939134012	c14+2DEPC+H2O-CO	0.0	1	
1525.873277373016	3	664752.7272338063	c14+2DEPC+H2O-CO	0.0	1	
1526.2074162829856	3	282778.8816371248	c14+2DEPC+H2O-CO	0.0	1	
1526.5415483976817	3	107757.70905803595	c14+2DEPC+H2O-CO	0.0	1	
1526.875674913618	3	37374.86373858744	c14+2DEPC+H2O-CO	0.0	1	
1508.8552	3	3259623.481502734	c14+2DEPC+H2O-CO-Eth	0.09	1	
1509.18515	3	5534462.89701506	c14+2DEPC+H2O-CO-Eth	-2.76	1	
1509.52767	3	5353787.756305278	c14+2DEPC+H2O-CO-Eth	2.76	1	
1509.86506	3	3771772.4121691594	c14+2DEPC+H2O-CO-Eth	4.89	1	
1510.191829884469	3	2138409.078149516	c14+2DEPC+H2O-CO-Eth	0.0	1	
1510.5259749265995	3	1028459.9381749016	c14+2DEPC+H2O-CO-Eth	0.0	1	
1510.8601115803801	3	433536.94759346027	c14+2DEPC+H2O-CO-Eth	0.0	1	
1511.1942415657575	3	163752.8690705847	c14+2DEPC+H2O-CO-Eth	0.0	1	
1511.5283660589628	3	56308.068060520265	c14+2DEPC+H2O-CO-Eth	0.0	1	
1473.8525471466428	3	1576829.2798477432	c14+2DEPC+H2O-CO-G	0.0	1	
1474.18774	3	2597086.4385853987	c14+2DEPC+H2O-CO-G	0.63	1	
1474.51788	3	2456096.8360420023	c14+2DEPC+H2O-CO-G	-2.13	1	
1474.855194186232	3	1696850.1115381736	c14+2DEPC+H2O-CO-G	0.0	1	
1475.1893570989218	3	945467.1376722391	c14+2DEPC+H2O-CO-G	0.0	1	
1475.523508463688	3	447566.95249350095	c14+2DEPC+H2O-CO-G	0.0	1	
1475.8576508789247	3	185917.43895008555	c14+2DEPC+H2O-CO-G	0.0	1	
1476.1917862139214	3	69264.21353567779	c14+2DEPC+H2O-CO-G	0.0	1	
1476.525915723325	3	23509.718206380097	c14+2DEPC+H2O-CO-G	0.0	1	
1594.53081	3	22565422.576076157	c15	-0.87	1	
1594.86532	3	40502595.93870649	c15	-0.7	1	
1595.19976	3	41060886.14022363	c15	-0.54	1	
1595.53343	3	30204449.700407628	c15	-0.85	1	
1595.86801	3	17834745.112247474	c15	-0.58	1	
1596.2025	3	8917338.389400432	c15	-0.37	1	
1596.54452	3	3902544.7476941966	c15	4.57	1	
1596.8713466333356	3	1528667.6499898594	c15	0.0	1	
1597.205469582986	3	544644.58070985	c15	0.0	1	
1639.22289	3	3018531.81852624	c15+2DEPC+H2O-CO	2.88	1	
1639.55021	3	5590528.078246292	c15+2DEPC+H2O-CO	-1.34	1	
1639.89301	3	5831206.399261871	c15+2DEPC+H2O-CO	3.91	1	
1640.2102	3	4407595.019965846	c15+2DEPC+H2O-CO	-6.45	1	
1640.55663	3	2671876.1292833393	c15+2DEPC+H2O-CO	1.03	1	
1640.8890842653273	3	1370674.642561877	c15+2DEPC+H2O-CO	0.0	1	
1641.2232238911454	3	615166.3473750643	c15+2DEPC+H2O-CO	0.0	1	
1641.5573567603028	3	247026.8003701909	c15+2DEPC+H2O-CO	0.0	1	
1641.8914840487357	3	90199.24963973435	c15+2DEPC+H2O-CO	0.0	1	
1618.5392355182448	3	1058029.227289193	c15+DEPC	0.0	1	
1618.8734773934293	3	1934940.294079018	c15+DEPC	0.0	1	
1619.21185	3	1994406.6923119582	c15+DEPC	2.58	1	
1619.55281	3	1490200.3503340117	c15+DEPC	6.77	1	
1619.8759993080148	3	893195.1118339379	c15+DEPC	0.0	1	
1620.2101453521586	3	453127.7137200445	c15+DEPC	0.0	1	
1620.5442830860843	3	201134.53941568217	c15+DEPC	0.0	1	
1620.8784141711044	3	79888.70295990506	c15+DEPC	0.0	1	
1621.212539765956	3	28855.068180612358	c15+DEPC	0.0	1	
1544.1823891279032	3	2860575.182678377	c15-G	0.0	1	
1544.51015	3	4923541.842472575	c15-G	-4.2	1	
1544.85251	3	4829524.268831911	c15-G	1.08	1	
1545.18500846595	3	3450488.9340376486	c15-G	0.0	1	
1545.5191661391345	3	1984073.2374561813	c15-G	0.0	1	
1545.8533128266351	3	967870.817033081	c15-G	0.0	1	
1546.1874510080586	3	413853.859085006	c15-G	0.0	1	
1546.5215824276152	3	158571.83482686404	c15-G	0.0	1	
1546.8557082772484	3	55315.64825241215	c15-G	0.0	1	
1709.5499	3	14137906.531078668	c16	1.11	1	
1709.88302	3	27232573.723099817	c16	0.46	1	
1710.21364	3	29374212.075088896	c16	-1.63	1	
1710.55125	3	22900381.613314852	c16	0.38	1	
1710.88248	3	14292515.295961574	c16	-1.33	1	
1711.2184	3	7539076.652899407	c16	-0.29	1	
1711.5530281282688	3	3475653.3971439884	c16	0.0	1	
1711.8871573411839	3	1432535.25321513	c16	0.0	1	
1712.2212812114103	3	536538.7889713077	c16	0.0	1	
1281.9091838652732	4	1502439.1778062326	c16	0.0	1	
1282.1598587985998	4	2894013.0269032144	c16	0.0	1	
1282.40963	4	3121605.517888177	c16	-0.68	1	
1282.6599	4	2433629.791435087	c16	-0.96	1	
1282.9117424448862	4	1518869.4933612037	c16	0.0	1	
1283.16235022645	4	801179.7293256077	c16	0.0	1	
1283.4129519787016	4	369358.63317990385	c16	0.0	1	
1283.6635488883878	4	152235.911539498	c16	0.0	1	
1283.9141417910578	4	57018.1232413127	c16	0.0	1	
1730.2269304545566	3	1228160.002950041	c16+DEPC+H2O-CO	0.0	1	
1730.56569	3	2394252.3086304264	c16+DEPC+H2O-CO	2.61	1	
1730.8953585402764	3	2611974.8816702245	c16+DEPC+H2O-CO	0.0	1	
1731.24167	3	2058876.3865349179	c16+DEPC+H2O-CO	7.01	1	
1731.5636854760996	3	1298938.634212961	c16+DEPC+H2O-CO	0.0	1	
1731.8978311832352	3	692509.0165698928	c16+DEPC+H2O-CO	0.0	1	
1732.2319687238812	3	322642.9766646812	c16+DEPC+H2O-CO	0.0	1	
1732.566099702506	3	134379.19425074573	c16+DEPC+H2O-CO	0.0	1	
1732.9002252497746	3	50855.66911595686	c16+DEPC+H2O-CO	0.0	1	
1659.1982007093889	3	1908292.211152756	c16-G	0.0	1	
1659.53925	3	3535083.347448548	c16-G	4.1	1	
1659.86954	3	3695748.8989514415	c16-G	1.75	1	
1660.200814462757	3	2802490.867829744	c16-G	0.0	1	
1660.5349726821348	3	1705440.7414854201	c16-G	0.0	1	
1660.8691200478513	3	878686.7004561205	c16-G	0.0	1	
1661.2032589995122	3	396213.8290516507	c16-G	0.0	1	
1661.5373912227367	3	159899.31576567312	c16-G	0.0	1	
1661.8715178906823	3	58691.91528451001	c16-G	0.0	1	
1824.56669	3	6325196.554479832	c17	1.58	1	
1824.90131	3	13014238.253795492	c17	1.79	1	
1825.23555	3	14883120.294064337	c17	1.82	1	
1825.57001	3	12257383.549314955	c17	1.98	1	
1825.90113	3	8061486.716447833	c17	0.31	1	
1826.23834	3	4473005.208339942	c17	1.99	1	
1826.5688383146107	3	2166178.131447354	c17	0.0	1	
1826.9029684226707	3	936836.6121113336	c17	0.0	1	
1827.2370932003337	3	367851.1643910069	c17	0.0	1	
1827.5712134645846	3	132770.9563307072	c17	0.0	1	
1368.1695	4	2105209.1051006527	c17	-1.13	0	
1368.42103	4	4331516.440929417	c17	-0.5	1	
1368.67525	4	4953534.658647333	c17	2.11	1	
1368.92795	4	4079613.215253021	c17	3.63	1	
1369.1735988496423	4	2683096.8950829078	c17	0.0	1	
1369.4242072196853	4	1488746.035107882	c17	0.0	1	
1369.674809618458	4	720966.9907195336	c17	0.0	1	
1369.925407199503	4	311806.43143991905	c17	0.0	1	
1370.1760007827502	4	122431.55037598823	c17	0.0	1	
1370.4265909809385	4	44190.03010465533	c17	0.0	1	
1774.2140122908745	3	1956033.70923754	c17-G	0.0	1	
1774.54518	3	3880377.139243417	c17-G	-1.73	1	
1774.89028	3	4307763.866750977	c17-G	4.41	1	
1775.22412	3	3455334.58743361	c17-G	4.22	1	
1775.5507798281658	3	2218336.8876353204	c17-G	0.0	1	
1775.8849278617297	3	1203505.3592727089	c17-G	0.0	1	
1776.2190675720667	3	570604.839409129	c17-G	0.0	1	
1776.5532005932646	3	241849.15577196318	c17-G	0.0	1	
1776.88732807689	3	93145.39413892174	c17-G	0.0	1	
1777.2214508819197	3	32999.84458527317	c17-G	0.0	1	
1926.5722496646808	3	2185468.60247374	c18	0.0	1	
1926.91551	3	4736433.448255735	c18	4.68	1	
1927.24597	3	5683578.601019844	c18	2.75	1	
1927.57869	3	4902058.82545614	c18	1.99	1	
1927.9090120843384	3	3371884.755663479	c18	0.0	1	
1928.243161175361	3	1954864.5501657526	c18	0.0	1	
1928.577302069386	3	988441.7392854908	c18	0.0	1	
1928.9114363330045	3	446074.4899142014	c18	0.0	1	
1929.2455650848883	3	182682.7205542302	c18	0.0	1	
1929.5796891625341	3	68745.10065081989	c18	0.0	1	
1444.67608	4	4292854.049819399	c18	-0.89	1	
1444.92867	4	9303642.013904888	c18	0.43	1	
1445.17878	4	11164092.399789155	c18	0.06	1	
1445.42852	4	9628975.24928646	c18	-0.55	1	
1445.68708	4	6623297.682011968	c18	4.94	0	
1445.9305517640207	4	3839885.044117564	c18	0.0	1	
1446.18848	4	1941568.100634946	c18	5.06	0	
1446.4317581322534	4	876211.4808612588	c18	0.0	1	
1446.6823546961662	4	358838.491605681	c18	0.0	1	
1446.9329477544006	4	135034.05329185474	c18	0.0	1	
1455.1709129246772	4	2090220.8810460211	c18+2DEPC+H2O-CO-2Eth	0.0	1	
1455.42899	4	4553899.864773458	c18+2DEPC+H2O-CO-2Eth	5.08	1	
1455.68299	4	5496244.823496928	c18+2DEPC+H2O-CO-2Eth	7.39	1	
1455.91288	4	4769263.165232247	c18+2DEPC+H2O-CO-2Eth	-6.86	1	
1456.1734870151802	4	3301077.2912165136	c18+2DEPC+H2O-CO-2Eth	0.0	1	
1456.424099197542	4	1926065.546278773	c18+2DEPC+H2O-CO-2Eth	0.0	1	
1456.6747052026863	4	980225.3859815723	c18+2DEPC+H2O-CO-2Eth	0.0	1	
1456.9253062123505	4	445290.64021652204	c18+2DEPC+H2O-CO-2Eth	0.0	1	
1457.1759030699004	4	183581.96446815628	c18+2DEPC+H2O-CO-2Eth	0.0	1	
1457.4264964065972	4	69550.69123542993	c18+2DEPC+H2O-CO-2Eth	0.0	1	
1462.6826504730357	4	1977317.9887118437	c18+DEPC	0.0	1	
1462.9362	4	4352390.168914952	c18+DEPC	1.96	1	
1463.1839776054674	4	5296513.158810438	c18+DEPC	0.0	1	
1463.42649	4	4629159.8538938165	c18+DEPC	-5.55	1	
1463.67746	4	3224931.345536225	c18+DEPC	-5.31	1	
1463.935846156783	4	1892863.5794402692	c18+DEPC	0.0	1	
1464.186453784293	4	968673.8504455995	c18+DEPC	0.0	1	
1464.4370563375492	4	442336.71569257334	c18+DEPC	0.0	1	
1464.6876546698784	4	183263.63976509552	c18+DEPC	0.0	1	
1464.938249420602	4	69756.09752628343	c18+DEPC	0.0	1	
1530.939226817125	4	8447854.537599694	c19	0.0	1	
1531.19021	4	19417838.568084635	c19	0.2	1	
1531.44244	4	24562731.811538763	c19	1.24	1	
1531.69136	4	22261461.853949267	c19	0.12	1	
1531.93999	4	16055078.544435708	c19	-1.18	1	
1532.19126	4	9743579.596556542	c19	-0.75	1	
1532.44749	4	5150734.572902999	c19	2.92	1	
1532.6936158210242	4	2427747.945936693	c19	0.0	1	
1532.9442129703443	4	1037555.3903123323	c19	0.0	1	
1533.1948066214484	4	407165.64833933313	c19	0.0	1	
1493.1768743663933	4	1842046.5451383113	c19-G	0.0	1	
1493.42837	4	4098237.162517647	c19-G	0.55	1	
1493.67955	4	5045561.797749857	c19-G	0.9	1	
1493.92927	4	4463554.918034855	c19-G	0.29	1	
1494.1794616208435	4	3148511.0719923154	c19-G	0.0	1	
1494.4300764275204	4	1871632.3470930276	c19-G	0.0	1	
1494.680684896987	4	970250.6788779452	c19-G	0.0	1	
1494.931288237583	4	448888.51593869727	c19-G	0.0	1	
1495.1818873127847	4	188453.6626914279	c19-G	0.0	1	
1495.4324827693156	4	72695.7876919282	c19-G	0.0	1	
1613.2023568483464	4	4198686.857147463	c20	0.0	1	
1613.45711	4	10200642.97024209	c20	2.53	1	
1613.7061	4	13556641.746437496	c20	1.5	1	
1613.95605	4	12866129.650332358	c20	1.08	1	
1614.20629	4	9694614.864848332	c20	0.85	1	
1614.46306	4	6136509.697119313	c20	4.66	1	
1614.7073	4	3378923.105247139	c20	0.72	1	
1614.956745833364	4	1657110.6088340543	c20	0.0	1	
1615.2073436980506	4	736225.5097436805	c20	0.0	1	
1615.4579380700209	4	300120.71716608957	c20	0.0	1	
1615.7085294192273	4	113374.11736471174	c20	0.0	1	
1646.7168340485157	4	2017333.4943412254	c20+2DEPC+H2O-CO	0.0	1	
1646.96889	4	5016415.083301296	c20+2DEPC+H2O-CO	0.84	1	
