spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1311_1_6_new.csv
limit_error:	6.5	2020-04-06
noise_limit:	2020000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1442.028851	6	140234941.0	RNA+CMCT-C-H2O	-0.58	0.19	C263H333N91O193P26	
1450.696068	4	15243217.0	c18+CMCT-G	0.12	0.3	C177H228N56O132P18	
1450.796036	5	36655699.0	c22+CMCT	-0.97	0.13	C220H280N76O162P22	
1453.677654	2	14326551.0	w09	-3.44	0.47	C85H108N33O65P9	
1454.421174	4	18457540.0	y19-G	-2.04	0.36	C173H217N59O134P18	
1453.169987	2	24952508.0	c09	2.17	0.27	C85H105N32O66P9	
1461.97259	5	113564395.0	w23	2.54	0.13	C215H269N76O168P23	
1461.570243	5	112328303.0	c23	3.08	0.14	C215H267N76O168P23	
1460.534718	6	1422602168.0	RNA+CMCT-H2O	-1.49	0.02	C267H338N94O194P26	
1468.471756	4	28624112.0	a18+CMCT	3.47	0.24	C182H232N61O130P17	
1481.995725	5	25216601.0	w23+CMCT-G	-2.17	0.35	C224H289N74O168P23	
1488.706671	4	160392782.0	w18+CMCT	-6.37	0.14	C182H236N62O132P18	
1491.935854	4	120648299.0	a19	4.87	0.2	C178H219N63O136P18	
1495.815551	5	50912228.0	a23+CMCT	2.09	0.35	C229H291N79O166P22	
1512.204003	5	149470576.0	w23+CMCT	-3.19	0.18	C229H294N79O169P23	
1517.21693	4	42402250.0	y19+CMCT-G	-4.71	0.16	C187H242N62O135P18	
1537.204118	4	43706127.0	w19+CMCT-G	-7.51	0.17	C187H243N62O138P19	
1554.739046	4	84434378.0	a19+CMCT	6.77	0.24	C192H244N66O137P18	
1566.20555	2	27786220.0	a10	5.89	0.36	C94H115N34O71P9	
1569.525916	3	55146554.0	y15	-4.29	0.05	C141H175N51O106P14	
1568.687218	4	50217639.0	y20	-3.57	0.12	C187H233N66O143P19	
1574.970433	4	342968059.0	w19+CMCT	-4.82	0.12	C192H248N67O139P19	
1832.587617	3	14245288.0	c17+CMCT-G	-0.49	0.37	C168H217N54O124P17	
1832.759265	4	20410950.0	y23+CMCT-G	0.19	0.35	C224H288N74O165P22	
1856.286944	3	59960586.0	a17+CMCT	2.19	0.2	C173H221N59O122P16	
1870.024414	4	91348714.0	a23+CMCT	3.78	0.29	C229H291N79O166P22	
1883.273767	3	80217009.0	w17+CMCT	-4.48	0.18	C173H225N60O124P17	
1890.509269	4	50750002.0	w23+CMCT	-1.89	0.25	C229H294N79O169P23	
1934.9432	3	9696349.0	w18+CMCT-G	1.22	0.47	C177H231N57O131P18	
