spectrum:	/users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/test.csv
limit_error:	6
noise_limit:	2000000.0
shape_limit:	0.7
stddev_limit:	0.7

Observed fragments: 
m/z 	z 	I 	fragment 	error 	std-dev 	formula 
1737.60246	3	1457314.2001437657	y16+CMCT-G	-6.58	1	
1737.9480371966665	3	689818.984824068	y16+CMCT-G	0.0	1	
1738.2821788633332	3	291377.03364322905	y16+CMCT-G	0.0	1	
1738.6163148633332	3	111655.55916314565	y16+CMCT-G	0.0	1	
1738.9504458633332	3	39320.77616638732	y16+CMCT-G	0.0	1	
1352.92810478	4	3697890.6919079223	y17	0.0	1	
1353.17801	4	7593561.687654425	y17	-0.57	1	
1353.42783	4	8662850.155387247	y17	-1.18	1	
1353.6774	4	7115428.713715373	y17	-1.96	1	
1353.9306692799998	4	4666413.190843427	y17	0.0	1	
1354.18752	4	2581524.6840809262	y17	4.61	1	
1354.43188278	4	1246343.7268413564	y17	0.0	1	
1354.68248178	4	537321.3705758281	y17	0.0	1	
1354.9330765299999	4	210310.03211122775	y17	0.0	1	
1355.1836680299998	4	75651.87680897472	y17	0.0	1	
1887.96972	3	6560063.277476317	y17+CMCT	-1.82	1	
1888.30942	3	14565272.34111185	y17+CMCT	1.07	1	
1888.64811	3	17714088.64991886	y17+CMCT	3.45	1	
1888.97833	3	15396217.409519205	y17+CMCT	1.35	1	
1889.31486	3	10629538.593315441	y17+CMCT	2.6	1	
1889.64305	3	6166925.5927794585	y17+CMCT	-0.56	1	
1889.9782501966665	3	3113196.7336181775	y17+CMCT	0.0	1	
1890.31239153	3	1400017.4660058075	y17+CMCT	0.0	1	
1890.6465271966667	3	570448.2610177627	y17+CMCT	0.0	1	
1890.9806578633331	3	213258.82999324106	y17+CMCT	0.0	1	
1415.73628	4	2622296.995089063	y17+CMCT	5.82	1	
1415.9814	4	5822271.566173827	y17+CMCT	1.89	1	
1416.22932	4	7080968.501769335	y17+CMCT	-0.04	1	
1416.48236	4	6154430.672542531	y17+CMCT	1.66	1	
1416.7306397799998	4	4249014.97644661	y17+CMCT	0.0	1	
1416.98125753	4	2465145.4973624367	y17+CMCT	0.0	1	
1417.23186853	4	1244458.4898621056	y17+CMCT	0.0	1	
1417.48247453	4	559638.1374527812	y17+CMCT	0.0	1	
1417.73307628	4	228029.01396648318	y17+CMCT	0.0	1	
1417.9836742799998	4	85247.34677294495	y17+CMCT	0.0	1	
1429.18842653	4	1541902.8422098572	y18	0.0	1	
1429.43910253	4	3340669.656545696	y18	0.0	1	
1429.681	4	4001416.9295795364	y18	-6.12	1	
1429.93905	4	3442210.3441816205	y18	-0.93	1	
1430.19099928	4	2360282.161505609	y18	0.0	1	
1430.4416115299998	4	1363531.5975970393	y18	0.0	1	
1430.6922175299999	4	686783.3467866423	y18	0.0	1	
1430.94281878	4	308656.7922178124	y18	0.0	1	
1431.1934155299998	4	125852.51809383903	y18	0.0	1	
1431.44400903	4	47140.8116822244	y18	0.0	1	
1989.6535818633333	3	2653607.70951459	y18+CMCT	0.0	1	
1989.99834	3	6191915.135979986	y18+CMCT	5.28	1	
1990.32471	3	7885527.294997784	y18+CMCT	1.35	1	
1990.66059	3	7162230.954571194	y18+CMCT	2.2	1	
1991.00205	3	5160028.738349311	y18+CMCT	5.86	1	
1991.32454253	3	3120757.8040740206	y18+CMCT	0.0	1	
1991.65869353	3	1640887.5240592568	y18+CMCT	0.0	1	
1991.9928371966666	3	768087.7080744593	y18+CMCT	0.0	1	
1992.3269751966668	3	325579.8863118966	y18+CMCT	0.0	1	
1992.6611081966666	3	126581.24744374114	y18+CMCT	0.0	1	
1491.98836728	4	3030155.022075817	y18+CMCT	0.0	1	
1492.23904828	4	7070548.777154832	y18+CMCT	0.0	1	
1492.48258	4	9004484.743159091	y18+CMCT	-4.77	1	
1492.73483	4	8178552.548835761	y18+CMCT	-3.69	1	
1492.98602	4	5892237.5524846725	y18+CMCT	-3.31	1	
1493.24485	4	3563593.7816999317	y18+CMCT	2.18	1	
1493.49220103	4	1873729.697823058	y18+CMCT	0.0	1	
1493.74280878	4	877079.4634306629	y18+CMCT	0.0	1	
1493.99341228	4	371779.71862892	y18+CMCT	0.0	1	
1494.24401203	4	144543.14451492025	y18+CMCT	0.0	1	
1511.4515565299998	4	3462857.934650741	y19	0.0	1	
1511.69711	4	7955998.723988	y19	-3.39	1	
1511.94964	4	10038983.245370252	y19	-2.14	1	
1512.19737	4	9065863.895408431	y19	-4.06	1	
1512.4541270299999	4	6509896.031417384	y19	0.0	1	
1512.69892	4	3931330.7194648534	y19	-3.85	1	
1512.9553465299998	4	2067041.2626426304	y19	0.0	1	
1513.20594828	4	968698.1101432708	y19	0.0	1	
1513.45654603	4	411487.9160416808	y19	0.0	1	
1513.70714003	4	160459.74412174505	y19	0.0	1	
2099.337755196667	3	894154.1777765561	y19+CMCT	0.0	1	
2099.6719928633333	3	2203488.928658537	y19+CMCT	0.0	1	
2100.0061971966666	3	2948379.8260555114	y19+CMCT	0.0	1	
2100.33576	3	2805229.163540699	y19+CMCT	-2.2	1	
2100.68569	3	2112652.2351492806	y19+CMCT	5.3	1	
2101.0087115300003	3	1333521.947347105	y19+CMCT	0.0	1	
2101.3428628633333	3	730895.0350241711	y19+CMCT	0.0	1	
2101.677007196667	3	356266.99570224487	y19+CMCT	0.0	1	
2102.0111458633332	3	157119.24250482276	y19+CMCT	0.0	1	
2102.3452795300004	3	63513.38714207803	y19+CMCT	0.0	1	
2102.6794088633337	3	23762.955412693285	y19+CMCT	0.0	1	
1574.25206	4	9613956.326556046	y19+CMCT	0.36	1	
1574.5016	4	23691939.100313373	y19+CMCT	-0.37	1	
1574.75386	4	31701014.865559343	y19+CMCT	0.65	1	
1575.0041	4	30161857.244043555	y19+CMCT	0.4	1	
1575.25543	4	22715261.8941314	y19+CMCT	0.85	1	
1575.50493	4	14338043.797076333	y19+CMCT	0.14	1	
1575.76226	4	7858592.086984564	y19+CMCT	4.4	1	
1576.00593628	4	3830586.9640868953	y19+CMCT	0.0	1	
1576.2565402799999	4	1689347.9592737628	y19+CMCT	0.0	1	
1576.50714053	4	682896.6919932835	y19+CMCT	0.0	1	
1576.75773753	4	255499.57849061422	y19+CMCT	0.0	1	
1473.69364	4	3794863.017653174	y19-G	3.01	1	
1473.94618	4	8439009.55650491	y19-G	4.27	1	
1474.18969	4	10362482.51652444	y19-G	-0.57	1	
1474.45104	4	9132888.516576134	y19-G	6.69	1	
1474.68354	4	6413059.083774229	y19-G	-5.6	1	
1474.94121	4	3792802.5751921097	y19-G	-0.81	1	
1475.1930172799998	4	1955287.2808390667	y19-G	0.0	1	
1475.44362103	4	899242.443250128	y19-G	0.0	1	
1475.69422053	4	375191.1415337039	y19-G	0.0	1	
1475.94481653	4	143777.13032282252	y19-G	0.0	1	
1587.7118782799998	4	1925437.6463680847	y20	0.0	1	
1587.96255278	4	4641507.116673631	y20	0.0	1	
1588.21975	4	6121186.082878381	y20	4.12	1	
1588.46715	4	5765044.85971713	y20	2.09	1	
1588.71735	4	4310935.440683063	y20	1.82	1	
1588.96507153	4	2708032.118708675	y20	0.0	1	
1589.21568028	4	1479819.9229146226	y20	0.0	1	
1589.46628378	4	720260.5961012286	y20	0.0	1	
1589.71688353	4	317575.4673404181	y20	0.0	1	
1589.96747953	4	128496.13671883049	y20	0.0	1	
1590.21807228	4	48179.003434067854	y20	0.0	1	
1650.50619	4	6171554.685915568	y20+CMCT	-3.41	1	
1650.76746	4	15906748.701261627	y20+CMCT	3.01	1	
1651.0171	4	22195008.390382852	y20+CMCT	2.39	1	
1651.27021	4	21982185.83919906	y20+CMCT	3.89	1	
1651.51816	4	17211369.11170775	y20+CMCT	2.26	1	
1651.76885	4	11284084.688959042	y20+CMCT	2.3	1	
1652.01545	4	6418988.960893093	y20+CMCT	-0.13	1	
1652.2662695299998	4	3245463.7363347164	y20+CMCT	0.0	1	
1652.51687528	4	1483878.7822870214	y20+CMCT	0.0	1	
1652.76747703	4	621578.6715890382	y20+CMCT	0.0	1	
1653.01807553	4	240935.2236907467	y20+CMCT	0.0	1	
1612.7494665299998	4	963345.5838239744	y20+CMCT-G	0.0	1	
1613.0001522799998	4	2411942.037966688	y20+CMCT-G	0.0	1	
1613.25087	4	3282409.216375687	y20+CMCT-G	0.04	1	
1613.50594	4	3178401.2464289186	y20+CMCT-G	2.78	1	
1613.75208778	4	2437224.5465791575	y20+CMCT-G	0.0	1	
1614.0027120299999	4	1566927.5686565342	y20+CMCT-G	0.0	1	
1614.25332953	4	875000.700455176	y20+CMCT-G	0.0	1	
1614.5039417799999	4	434645.62388793036	y20+CMCT-G	0.0	1	
1614.75454928	4	195390.1583587905	y20+CMCT-G	0.0	1	
1615.00515303	4	80520.30282698334	y20+CMCT-G	0.0	1	
1615.25575328	4	30728.924176477503	y20+CMCT-G	0.0	1	
1669.9750082799999	4	1895635.6388384886	y21	0.0	1	
1670.22679	4	4817887.595516744	y21	0.66	1	
1670.47263	4	6663150.451999438	y21	-2.21	1	
1670.71528	4	6561041.297958017	y21	-6.99	1	
1670.97273	4	5118453.412585375	y21	-2.91	1	
1671.22819953	4	3349084.2251409907	y21	0.0	1	
1671.4788090299999	4	1903871.5903541178	y21	0.0	1	
1671.72941328	4	962994.9527699463	y21	0.0	1	
1671.98001353	4	440893.88331238955	y21	0.0	1	
1672.23061003	4	185076.84284247397	y21	0.0	1	
1672.48120353	4	71956.54491696325	y21	0.0	1	
1732.78122	4	10757416.38976364	y21+CMCT	3.62	1	
1733.02879	4	29134937.986993782	y21+CMCT	1.83	1	
1733.28099	4	42535402.17027618	y21+CMCT	2.72	1	
1733.53149	4	43963914.04254758	y21+CMCT	2.64	1	
1733.78211	4	35855690.96970026	y21+CMCT	2.63	1	
1734.03213	4	24451662.376862142	y21+CMCT	2.28	1	
1734.2828	4	14451649.514081387	y21+CMCT	2.31	1	
1734.5412	4	7584564.3134121	y21+CMCT	6.8	1	
1734.7800032799998	4	3596850.215094913	y21+CMCT	0.0	1	
1735.03060553	4	1561736.505365304	y21+CMCT	0.0	1	
1735.2812047799998	4	627230.1677437153	y21+CMCT	0.0	1	
1695.0125965299999	4	1485492.5764629734	y21+CMCT-G	0.0	1	
1695.26595	4	3913747.103334838	y21+CMCT-G	1.58	1	
1695.51863	4	5578590.633996783	y21+CMCT-G	2.77	1	
1695.7645810299998	4	5642043.1194804935	y21+CMCT-G	0.0	1	
1696.02273	4	4509831.749056273	y21+CMCT-G	4.43	1	
1696.26583803	4	3017872.852520155	y21+CMCT-G	0.0	1	
1696.51645603	4	1751987.5122434334	y21+CMCT-G	0.0	1	
1696.7670682799999	4	903881.4812031308	y21+CMCT-G	0.0	1	
1697.01767628	4	421659.1012803061	y21+CMCT-G	0.0	1	
1697.2682805299999	4	180203.95812351373	y21+CMCT-G	0.0	1	
1697.51888128	4	71267.10208274554	y21+CMCT-G	0.0	1	
1746.23533003	4	899543.3124408034	y22	0.0	1	
1746.48600328	4	2387983.583926468	y22	0.0	1	
1746.73665278	4	3438663.940963896	y22	0.0	1	
1746.98133	4	3518885.924632129	y22	-3.41	1	
1747.23779	4	2849208.25615144	y22	-0.07	1	
1747.49151	4	1933001.4650307966	y22	1.71	0	
1747.73973	4	1138472.7299641205	y22	0.34	1	
1747.98974753	4	596232.8214379114	y22	0.0	1	
1748.24034953	4	282484.1604620224	y22	0.0	1	
1748.49094803	4	122660.9995339946	y22	0.0	1	
1748.7415432799999	4	49302.375603499306	y22	0.0	1	
1809.03527053	4	4877570.205564143	y22+CMCT	0.0	1	
1809.29078	4	13761954.541996034	y22+CMCT	2.67	1	
1809.53535	4	20878921.50905929	y22+CMCT	-0.69	1	
1809.78719	4	22390981.10372148	y22+CMCT	-0.03	1	
1810.04047	4	18926517.41941903	y22+CMCT	1.43	1	
1810.28921	4	13365522.82383442	y22+CMCT	0.39	1	
1810.54217	4	8174523.791098749	y22+CMCT	1.69	1	
1810.79413	4	4437181.465974673	y22+CMCT	2.43	1	
1811.04033728	4	2175396.9311061674	y22+CMCT	0.0	1	
1811.29094128	4	976036.1275273719	y22+CMCT	0.0	1	
1811.54154178	4	404948.8058564946	y22+CMCT	0.0	1	
1771.2729182799999	4	873460.3628649825	y22+CMCT-G	0.0	1	
1771.52360203	4	2400050.5651140115	y22+CMCT-G	0.0	1	
1771.78261	4	3558112.939718354	y22+CMCT-G	4.71	1	
1772.02496	4	3736563.2136339266	y22+CMCT-G	0.03	1	
1772.27554078	4	3097558.7742129345	y22+CMCT-G	0.0	1	
1772.5261667799998	4	2147777.1670742305	y22+CMCT-G	0.0	1	
1772.77678628	4	1291032.1669743713	y22+CMCT-G	0.0	1	
1773.02740028	4	689260.738899428	y22+CMCT-G	0.0	1	
1773.2780097799998	4	332580.61343441653	y22+CMCT-G	0.0	1	
1773.52861528	4	146948.24408899437	y22+CMCT-G	0.0	1	
1773.7792175299999	4	60065.09477137645	y22+CMCT-G	0.0	1	
1138.6462261966667	6	3116971.682094564	y22-G	0.0	1	
1138.81334603	6	8044730.944949967	y22-G	0.0	1	
1138.9804483633334	6	11308237.948116843	y22-G	0.0	1	
1139.14386	6	11323143.601876892	y22-G	-3.23	1	
1139.3146256966666	6	8986058.997276083	y22-G	0.0	1	
1139.48170553	6	5982929.9384158	y22-G	0.0	1	
1139.64462	6	3461657.998876681	y22-G	-3.65	1	
1139.8158533633332	6	1782416.9683997023	y22-G	0.0	1	
1139.98292253	6	830837.8159040363	y22-G	0.0	1	
1140.1499891966666	6	355131.35668460507	y22-G	0.0	1	
1140.3170536966666	6	140634.01205578525	y22-G	0.0	1	
1885.54159628	4	3552498.624242519	y23+CMCT	0.0	1	
1885.79619	4	10413004.639944455	y23+CMCT	2.08	1	
1886.04888	4	16384301.330631712	y23+CMCT	3.15	1	
1886.29669	4	18202891.55169182	y23+CMCT	1.65	1	
1886.55269	4	15927324.591507467	y23+CMCT	4.49	1	
1886.79794	4	11635871.836305713	y23+CMCT	1.64	1	
1887.05356	4	7358850.886976764	y23+CMCT	4.29	1	
1887.28848	4	4128683.9066869817	y23+CMCT	-4.02	1	
1887.54668328	4	2091515.765034369	y23+CMCT	0.0	1	
1887.7972892799999	4	969397.1881522296	y23+CMCT	0.0	1	
1888.04789203	4	415325.4512888145	y23+CMCT	0.0	1	
1888.2984915299999	4	165874.4269937293	y23+CMCT	0.0	1	
1508.22905	5	1660918.4211110445	y23+CMCT	-1.84	0	
1508.42889	5	4868446.987586457	y23+CMCT	-2.3	1	
1508.64185	5	7660238.827786427	y23+CMCT	5.94	1	
1508.83273	5	8510493.906845095	y23+CMCT	-0.45	1	
1509.03701	5	7446586.082405687	y23+CMCT	2.05	1	
1509.23166	5	5440180.538487383	y23+CMCT	-1.83	1	
1509.44307	5	3440522.372896115	y23+CMCT	5.4	1	
1509.63540333	5	1930305.3655716165	y23+CMCT	0.0	1	
1509.83589133	5	977857.3983066498	y23+CMCT	0.0	1	
1510.0363761299998	5	453227.3809166072	y23+CMCT	0.0	1	
1510.23685833	5	194179.29906980242	y23+CMCT	0.0	1	
1510.4373379299998	5	77552.14583478365	y23+CMCT	0.0	1	
1847.77924378	4	1354191.7659341395	y23+CMCT-G	0.0	1	
1848.0299300299998	4	3869552.916298751	y23+CMCT-G	0.0	1	
1848.27307	4	5954308.291174935	y23+CMCT-G	-4.07	1	
1848.5338	4	6482414.892247849	y23+CMCT-G	1.38	1	
1848.77994	4	5566300.402626804	y23+CMCT-G	-1.05	1	
1849.04367	4	3995186.493259787	y23+CMCT-G	6.04	1	
1849.2831270299998	4	2484613.0508169383	y23+CMCT-G	0.0	1	
1849.5337435299998	4	1371798.5481281392	y23+CMCT-G	0.0	1	
1849.78435503	4	684284.8616127585	y23+CMCT-G	0.0	1	
1850.03496278	4	312485.6740757928	y23+CMCT-G	0.0	1	
1850.28556728	4	131962.07377017618	y23+CMCT-G	0.0	1	
1850.53616853	4	51984.080932220124	y23+CMCT-G	0.0	1	
1478.02193973	5	3767677.48919636	y23+CMCT-G	0.0	1	
1478.22713	5	10765999.161083354	y23+CMCT-G	3.14	0	
1478.42388	5	16566275.085065102	y23+CMCT-G	0.58	1	
1478.63302	5	18035590.881255813	y23+CMCT-G	6.41	1	
1478.83422	5	15486746.598710017	y23+CMCT-G	6.88	1	
1479.0245489299998	5	11115541.088386975	y23+CMCT-G	0.0	1	
1479.23582	5	6912773.283973541	y23+CMCT-G	7.28	0	
1479.43056	5	3816663.6657470325	y23+CMCT-G	3.39	0	
1479.62602873	5	1903840.1607159267	y23+CMCT-G	0.0	1	
1479.8265149299998	5	869408.0628230424	y23+CMCT-G	0.0	1	
1480.02699853	5	367149.28216137365	y23+CMCT-G	0.0	1	
1480.22747953	5	144631.84347438504	y23+CMCT-G	0.0	1	
1527.00135613	5	745699.8860201188	y24	0.0	1	
1527.20039	5	2159317.460117861	y24	-0.99	0	
1527.4024169299998	5	3371442.584230048	y24	0.0	1	
1527.60293	5	3727328.3218711116	y24	0.0	1	
1527.8034297299998	5	3252008.282554476	y24	0.0	1	
1528.00163	5	2372702.7483954597	y24	-1.5	1	
1528.2044173299998	5	1500517.5522716988	y24	0.0	1	
1528.4049047299998	5	842729.48193581	y24	0.0	1	
1528.60538853	5	427726.2008704555	y24	0.0	1	
1528.8058695299999	5	198788.59530532535	y24	0.0	1	
1529.00634793	5	85462.7941547355	y24	0.0	1	
1529.20682393	5	34271.311227584134	y24	0.0	1	
1577.24112	5	13600820.964464724	y24+CMCT	-0.12	1	
1577.44296	5	41652665.80904334	y24+CMCT	0.7	1	
1577.64383	5	68266887.46386997	y24+CMCT	0.92	1	
1577.84578	5	78848133.73647372	y24+CMCT	1.83	1	
1578.04596	5	71622015.37493628	y24+CMCT	1.62	1	
1578.24834	5	54258955.5455019	y24+CMCT	2.81	1	
1578.44739	5	35552874.27727223	y24+CMCT	1.9	1	
1578.64816	5	20651077.096659612	y24+CMCT	2.07	1	
1578.85205	5	10824219.145787366	y24+CMCT	4.23	1	
1579.04487	5	5188137.906098801	y24+CMCT	-0.63	1	
1579.2463431299998	5	2297933.130076021	y24+CMCT	0.0	1	
1579.44682293	5	948038.9145018066	y24+CMCT	0.0	1	
1547.03142673	5	2602825.8594807573	y24+CMCT-G	0.0	1	
1547.23132	5	7779284.0979808755	y24+CMCT-G	-0.42	1	
1547.43355	5	12479298.13471151	y24+CMCT-G	0.68	1	
1547.63581	5	14134336.737030309	y24+CMCT-G	1.8	1	
1547.83546	5	12607508.381908651	y24+CMCT-G	1.25	1	
1548.03346	5	9388979.176948477	y24+CMCT-G	-0.37	1	
1548.23203	5	6052786.398735184	y24+CMCT-G	-1.61	1	
1548.43502293	5	3461604.92824161	y24+CMCT-G	0.0	1	
1548.63551253	5	1787481.868309805	y24+CMCT-G	0.0	1	
1548.83599893	5	844523.1224161	y24+CMCT-G	0.0	1	
1549.0364825299998	5	368846.60371601133	y24+CMCT-G	0.0	1	
1549.23696373	5	150164.54806022404	y24+CMCT-G	0.0	1	
1638.25504	5	4648335.78361871	y25+CMCT	3.34	1	
1638.44875	5	14761210.476782473	y25+CMCT	-0.83	1	
1638.64907	5	25035437.13322418	y25+CMCT	-0.96	1	
1638.8513	5	29882741.25266027	y25+CMCT	0.09	1	
1639.05215	5	28024040.676264744	y25+CMCT	0.3	1	
1639.25012	5	21901889.76938951	y25+CMCT	-1.25	1	
1639.45301	5	14795720.910304882	y25+CMCT	0.21	1	
1639.65242	5	8856161.569884572	y25+CMCT	-0.45	1	
1639.8536415299998	5	4781263.698922751	y25+CMCT	0.0	1	
1640.0541277300001	5	2359729.324898128	y25+CMCT	0.0	1	
1640.25461113	5	1075784.332257619	y25+CMCT	0.0	1	
1640.4550923299998	5	456792.64735114994	y25+CMCT	0.0	1	
1608.03968393	5	863441.2624599909	y25+CMCT-G	0.0	1	
1608.23835	5	2678300.7800115254	y25+CMCT-G	-1.17	1	
1608.44076153	5	4449135.323179759	y25+CMCT-G	0.0	1	
1608.63694	5	5210743.331507089	y25+CMCT-G	-2.7	1	
1608.84517	5	4801108.143603792	y25+CMCT-G	2.1	1	
1609.04229453	5	3690364.4978821035	y25+CMCT-G	0.0	1	
1609.2427931299999	5	2453920.133550511	y25+CMCT-G	0.0	1	
1609.44328753	5	1446801.2203887927	y25+CMCT-G	0.0	1	
1609.6437781299999	5	769822.3287180021	y25+CMCT-G	0.0	1	
1609.8442655299998	5	374643.2638706598	y25+CMCT-G	0.0	1	
1610.0447501299998	5	168474.63038107206	y25+CMCT-G	0.0	1	
1610.2452325299998	5	70605.32625272514	y25+CMCT-G	0.0	1	
1707.25905293	5	7907156.42125162	y26+CMCT	0.0	1	
1707.45858	5	26148443.920838922	y26+CMCT	-0.59	1	
1707.6578	5	46061401.875254795	y26+CMCT	-1.36	1	
1707.8588	5	57003811.35009732	y26+CMCT	-1.08	1	
1708.05925	5	55354629.73546823	y26+CMCT	-1.11	1	
1708.26005	5	44751249.55252196	y26+CMCT	-0.93	1	
1708.46229	5	31247148.321622588	y26+CMCT	0.09	1	
1708.66231	5	19318499.860253833	y26+CMCT	-0.19	1	
1708.86014	5	10766570.806616085	y26+CMCT	-1.75	1	
1709.06482	5	5482464.58196559	y26+CMCT	0.71	1	
1709.26409613	5	2577733.1784213637	y26+CMCT	0.0	1	
1709.46457733	5	1128452.3655655035	y26+CMCT	0.0	1	
1422.5479980300001	6	546917.3692384842	y26+CMCT	0.0	1	
1422.71511603	6	1808619.6095007253	y26+CMCT	0.0	1	
1422.8822211966667	6	3185946.9314840413	y26+CMCT	0.0	1	
1423.05049	6	3942804.8313766858	y26+CMCT	0.82	1	
1423.222	6	3828735.2440285394	y26+CMCT	3.93	1	
1423.38365	6	3095327.1152723734	y26+CMCT	0.11	1	
1423.5505738633333	6	2161283.683516841	y26+CMCT	0.0	1	
1423.7176511966668	6	1336210.207351839	y26+CMCT	0.0	1	
1423.8847256966665	6	744695.5982113046	y26+CMCT	0.0	1	
1424.0517976966667	6	379207.7640013554	y26+CMCT	0.0	1	
1424.2188673633334	6	178295.0751741687	y26+CMCT	0.0	1	
1424.38593503	6	78052.10447428303	y26+CMCT	0.0	1	
1677.0491709299997	5	1555815.5698188713	y26+CMCT-G	0.0	1	
1677.25474	5	5030248.00665701	y26+CMCT-G	2.99	0	
1677.44856	5	8685278.994742911	y26+CMCT-G	-1.01	1	
1677.65114	5	10553180.794075025	y26+CMCT-G	0.22	1	
1677.85371	5	10074061.308888497	y26+CMCT-G	1.45	1	
1678.04824	5	8014050.157707041	y26+CMCT-G	-2.11	1	
1678.2522769299999	5	5510549.530047123	y26+CMCT-G	0.0	1	
1678.46021	5	3357213.648315941	y26+CMCT-G	4.43	1	
1678.6532619299999	5	1844823.9105954487	y26+CMCT-G	0.0	1	
1678.85374953	5	926717.9516107847	y26+CMCT-G	0.0	1	
1679.0542345299998	5	429980.46843748697	y26+CMCT-G	0.0	1	
1679.2547169299999	5	185861.4356303943	y26+CMCT-G	0.0	1	
