spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/2409_90_6.csv
limit_error:	6
noise_limit:	1500000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 
764.62249303	2	1347595.122017116	y05	0.0	1	
765.12365503	2	343055.55646378704	y05	0.0	1	
915.63907	2	26173896.655097872	y06	-0.36	1	
916.14017	2	18599928.211288884	y06	-0.65	1	
916.64137	2	8666770.769058952	y06	-0.66	1	
917.14356	2	3027757.262369575	y06	0.42	1	
917.64435053	2	876334.737479379	y06	0.0	1	
918.14551753	2	218507.45163872998	y06	0.0	1	
1068.65255	2	25490913.146523386	y07	0.47	1	
1069.15501	2	20911344.58861789	y07	1.48	1	
1069.65552	2	10986075.36289473	y07	0.8	1	
1070.15709	2	4321232.485596822	y07	1.13	1	
1070.6570705299998	2	1402552.1642078324	y07	0.0	1	
1071.1582500299999	2	391694.0127416149	y07	0.0	1	
1241.17714	2	53186209.47887221	y08	1.11	1	
1241.67877	2	50615089.871650904	y08	1.32	1	
1242.1801	2	29840869.50444901	y08	1.39	1	
1242.67949	2	13117741.055479135	y08	-0.08	1	
1243.18067	2	4729317.91507487	y08	-0.09	1	
1243.67935	2	1463120.2597653256	y08	-2.1	0	
1244.18313453	2	400274.5869577225	y08	0.0	1	
1165.65338	2	4970716.4031422855	y08-G	1.99	1	
1166.15201	2	4363957.4296766855	y08-G	-0.39	1	
1166.65477	2	2445091.520483724	y08-G	0.91	0	
1167.15469	2	1025369.1128121051	y08-G	-0.22	0	
1167.65614353	2	354661.2439990291	y08-G	0.0	1	
1168.15733303	2	105548.3993223679	y08-G	0.0	1	
1168.65851003	2	27840.302429957916	y08-G	0.0	1	
942.13088	3	6111175.561922014	y09	0.33	1	
942.46466	3	6618221.688586065	y09	-0.15	1	
942.79646	3	4329088.97869936	y09	-2.65	1	
943.1331081966667	3	2100853.8329992197	y09	0.0	1	
943.4672395300001	3	831954.1016943807	y09	0.0	1	
943.8013618633333	3	281979.9833493023	y09	0.0	1	
944.1354768633335	3	84343.2283360613	y09	0.0	1	
1338.18159	2	3825388.4718171754	y09-G	5.09	1	
1338.67912	2	3860755.8637375124	y09-G	2.21	1	
1339.17768	2	2408248.971536563	y09-G	0.2	1	
1339.67864753	2	1119638.0173328507	y09-G	0.0	1	
1340.17985203	2	426763.7677896154	y09-G	0.0	1	
1340.68104303	2	139587.88278413002	y09-G	0.0	1	
1341.1822220299998	2	40367.46656860259	y09-G	0.0	1	
1566.70899	2	7419080.052426826	y10	-2.01	1	
1567.21058	2	8848635.901257133	y10	-1.86	1	
1567.71107	2	6299511.71352972	y10	-2.35	0	
1568.22157	2	3317526.381835077	y10	3.56	1	
1568.71720053	2	1422197.9109406334	y10	0.0	1	
1569.2183945299998	2	521060.9867866157	y10	0.0	1	
1569.71957703	2	168289.67781986934	y10	0.0	1	
1731.24428	2	4716295.150370687	y11	3.4	1	
1731.74511	2	6242576.496374256	y11	3.09	1	
1732.24861	2	4836629.165666829	y11	4.39	1	
1732.74951	2	2756202.375655467	y11	4.19	0	
1733.24345753	2	1272837.2129153195	y11	0.0	1	
1733.74465403	2	500963.11719286273	y11	0.0	1	
1734.2458390299998	2	173413.47494121725	y11	0.0	1	
1734.7470150299998	2	53943.54387185569	y11	0.0	1	
1153.82394	3	18143744.612110116	y11	0.67	1	
1154.1584	3	24015399.812896244	y11	0.86	1	
1154.49273	3	18606673.57903691	y11	0.99	1	
1154.82699	3	10603202.388479337	y11	1.08	1	
1155.15911	3	4896647.174872094	y11	-0.67	1	
1155.49509	3	1927221.8062348145	y11	0.93	1	
1155.8281338633333	3	667127.4170329878	y11	0.0	1	
1156.1622511966666	3	207522.61092187613	y11	0.0	1	
1263.50595	3	15934282.131379927	y12	-1.1	1	
1263.84097	3	23177207.605596155	y12	-0.48	1	
1264.17644	3	19425124.171312608	y12	0.54	1	
1264.51039	3	11909093.260779226	y12	0.38	1	
1264.84354	3	5893462.846752386	y12	-0.4	0	
1265.1772	3	2479103.796279387	y12	-0.78	1	
1265.51230853	3	915374.9676555108	y12	0.0	1	
1265.8464275299998	3	303174.36970602866	y12	0.0	1	
1293.52752	3	1450848.674630613	y12+DEPC+H2O	7.43	1	
1293.8525	3	2160433.999510853	y12+DEPC+H2O	0.27	1	
1294.1863278633332	3	1851109.99688601	y12+DEPC+H2O	0.0	1	
1294.52048853	3	1159609.6790540922	y12+DEPC+H2O	0.0	1	
1294.8546345299999	3	586155.1897787366	y12+DEPC+H2O	0.0	1	
1295.18877053	3	251794.61775943657	y12+DEPC+H2O	0.0	1	
1295.52289853	3	94924.62512670863	y12+DEPC+H2O	0.0	1	
1295.8570201966666	3	32097.581224284615	y12+DEPC+H2O	0.0	1	
1365.51716	3	9808657.245487787	y13	1.01	1	
1365.85242	3	15343344.470891	y13	1.76	1	
1366.18739	3	13737536.988517528	y13	2.33	1	
1366.51964	3	8974327.7478085	y13	0.93	1	
1366.85515	3	4723878.0909595825	y13	1.93	0	
1367.1866515299998	3	2111126.037902609	y13	0.0	1	
1367.5207815299998	3	827408.7818556656	y13	0.0	1	
1367.85490553	3	290703.6331409858	y13	0.0	1	
1315.16842	3	2330025.8630347047	y13-G	1.86	1	
1315.49841	3	3472999.633188071	y13-G	-1.38	1	
1315.8392	3	2996943.888182231	y13-G	3.63	1	
1316.1685885299999	3	1895016.6310571085	y13-G	0.0	1	
1316.5027415299999	3	968441.3593293261	y13-G	0.0	1	
1316.8368838633332	3	421076.4642314837	y13-G	0.0	1	
1317.1710178633332	3	160821.48281205381	y13-G	0.0	1	
1317.5051451966665	3	55139.498360114085	y13-G	0.0	1	
1467.5201	3	8342169.781667413	y14	-2.8	1	
1467.85909	3	13964668.692668635	y14	0.43	1	
1468.19233	3	13298019.7543482	y14	-0.22	1	
1468.52568	3	9216447.198099041	y14	-0.77	1	
1468.86326	3	5138111.587411042	y14	1.56	1	
1469.1951158633333	3	2429111.847278135	y14	0.0	1	
1469.5292511966668	3	1006312.4258712534	y14	0.0	1	
1469.8633798633332	3	373435.61957223056	y14	0.0	1	
1470.1975031966665	3	126132.97869977968	y14	0.0	1	
1417.1681	3	2615060.821215374	y14-G	-4.45	0	
1417.50605	3	4184774.807092801	y14-G	-1.85	1	
1417.83788	3	3848459.0533148623	y14-G	-3.52	1	
1418.1715	3	2586314.410552051	y14-G	-3.91	0	
1418.5028	3	1402081.47983255	y14-G	-5.92	0	
1418.8453471966666	3	645845.4358630481	y14-G	0.0	1	
1419.1794861966664	3	261085.7854462635	y14-G	0.0	1	
1419.5136181966668	3	94660.84820721085	y14-G	0.0	1	
1419.84774453	3	31271.327257319164	y14-G	0.0	1	
1569.53025	3	8800637.271129735	y15	-1.53	1	
1569.86521	3	15697692.146081688	y15	-1.07	1	
1570.19917	3	15837848.383225603	y15	-1.23	1	
1570.53225	3	11601864.87157161	y15	-1.92	1	
1570.86874	3	6825066.708212654	y15	-0.44	1	
1571.2017	3	3400918.19633197	y15	-1.19	0	
1571.5377175299998	3	1483642.8197113054	y15	0.0	1	
1571.8718508633333	3	579402.7869775492	y15	0.0	1	
1572.2059785299998	3	205846.40722334138	y15	0.0	1	
1599.54321253	3	935532.6183077156	y15+DEPC+H2O	0.0	1	
1599.87077	3	1701013.2037827931	y15+DEPC+H2O	-4.19	1	
1600.2116671966667	3	1747379.2122980098	y15+DEPC+H2O	0.0	1	
1600.54529	3	1302619.8294307387	y15+DEPC+H2O	-0.35	1	
1600.88000853	3	779550.3939749112	y15+DEPC+H2O	0.0	1	
1601.2141598633332	3	395071.82236321183	y15+DEPC+H2O	0.0	1	
1601.5483025299998	3	175256.51192741378	y15+DEPC+H2O	0.0	1	
1601.88243853	3	69588.2999468867	y15+DEPC+H2O	0.0	1	
1602.2165685300001	3	25136.648276852215	y15+DEPC+H2O	0.0	1	
1519.1749	3	2969364.412786729	y15-G	-5.23	1	
1519.52243	3	5077544.297943911	y15-G	3.5	1	
1519.85559	3	4956222.550240859	y15-G	2.82	1	
1520.19155	3	3526002.8857727703	y15-G	3.99	1	
1520.51965553	3	2019828.4177002753	y15-G	0.0	1	
1520.8538078633333	3	981920.76515064	y15-G	0.0	1	
1521.1879515299997	3	418518.6400626643	y15-G	0.0	1	
1521.5220878633334	3	159864.46968093858	y15-G	0.0	1	
1521.8562181966668	3	55603.27727978086	y15-G	0.0	1	
1671.21337	3	7027512.709834906	y16	0.18	1	
1671.5426	3	13329818.521431068	y16	-2.83	1	
1671.87983	3	14206667.88559767	y16	-1.02	1	
1672.21243	3	10960763.300892347	y16	-1.96	1	
1672.54888	3	6777228.34665855	y16	-0.59	1	
1672.89171	3	3544427.6553132464	y16	4.6	1	
1673.2181638633333	3	1621080.3075869444	y16	0.0	1	
1673.5522998633332	3	663209.1027791558	y16	0.0	1	
1673.8864301966667	3	246633.99288320733	y16	0.0	1	
1620.8611	3	1019426.6945698262	y16-G	-1.34	0	
1621.19694	3	1858497.9972192056	y16-G	-0.37	0	
1621.53863	3	1919304.7704675407	y16-G	4.25	1	
1621.8659271966667	3	1440043.2065526831	y16-G	0.0	1	
1622.19773	3	868064.4946616534	y16-G	-1.46	0	
1622.5342498633333	3	443385.0168410695	y16-G	0.0	1	
1622.8683961966667	3	198324.35607668446	y16-G	0.0	1	
1623.20253553	3	79433.61837306774	y16-G	0.0	1	
1623.536668863333	3	28951.484247524888	y16-G	0.0	1	
1772.8935055299999	3	4608883.925906177	y17	0.0	1	
1773.2345	3	9263459.232682059	y17	3.8	1	
1773.57104	3	10399123.07769235	y17	5.12	1	
1773.89697	3	8427250.338557575	y17	0.47	1	
1774.2303081966666	3	5462624.546246155	y17	0.0	1	
1774.57774	3	2990890.7138218414	y17	7.48	1	
1774.8986088633333	3	1430588.8591845243	y17	0.0	1	
1775.2327475299999	3	611541.4560635342	y17	0.0	1	
1775.5668808633334	3	237516.77777168466	y17	0.0	1	
1775.9010088633331	3	84849.19917462712	y17	0.0	1	
1329.42242	4	1154028.0953242015	y17	3.09	1	
1329.6711	4	2319496.9511634186	y17	1.58	1	
1329.91965128	4	2603858.198930817	y17	0.0	1	
1330.17383	4	2110116.85548442	y17	2.66	1	
1330.42091203	4	1367797.9966345571	y17	0.0	1	
1330.67152803	4	748895.387534853	y17	0.0	1	
1330.9221375299999	4	358208.1395187532	y17	0.0	1	
1331.17274153	4	153125.1455012573	y17	0.0	1	
1331.42334153	4	59472.323249170666	y17	0.0	1	
1331.6739375299999	4	21245.56862082972	y17	0.0	1	
1874.90193953	3	1480707.9207503316	y18	0.0	1	
1875.24451	3	3138552.7189478236	y18	4.43	1	
1875.5805	3	3699889.687946312	y18	5.38	1	
1875.91188	3	3142043.2258211887	y18	3.89	1	
1876.2387605299998	3	2131319.3628172404	y18	0.0	1	
1876.5733	3	1219900.4203605365	y18	0.2	1	
1876.9070695299997	3	609505.9638509308	y18	0.0	1	
1877.2412121966668	3	272005.68107716466	y18	0.0	1	
1877.5753491966666	3	110220.6874966789	y18	0.0	1	
1877.9094808633333	3	41061.05358304376	y18	0.0	1	
1405.92463553	4	1838148.3516560474	y18	0.0	1	
1406.16672	4	3896194.1285463716	y18	-6.12	0	
1406.43103	4	4593036.908833054	y18	3.59	1	
1406.67498	4	3900527.2379772095	y18	-1.17	1	
1406.9272512799998	4	2645816.314422015	y18	0.0	1	
1407.16819	4	1514382.354174178	y18	-6.88	0	
1407.4284830299998	4	756639.6904322549	y18	0.0	1	
1407.67909003	4	337667.40037407796	y18	0.0	1	
1407.9296927799999	4	136827.77825470836	y18	0.0	1	
1408.18029153	4	50973.123668228756	y18	0.0	1	
1390.66389	4	643278.8090562299	y18+DEPC+H2O-G	-4.54	0	
1390.91384	4	1338296.8701428915	y18+DEPC+H2O-G	-5.08	1	
1391.17157303	4	1557176.2973760415	y18+DEPC+H2O-G	0.0	1	
1391.41724	4	1308770.378864268	y18+DEPC+H2O-G	-3.58	1	
1391.66363	4	880263.5133243175	y18+DEPC+H2O-G	-6.63	1	
1391.92347553	4	500266.3566298602	y18+DEPC+H2O-G	0.0	1	
1392.17409228	4	248445.85515462098	y18+DEPC+H2O-G	0.0	1	
1392.42470328	4	110298.35143779738	y18+DEPC+H2O-G	0.0	1	
1392.6753095299998	4	44496.07623931419	y18+DEPC+H2O-G	0.0	1	
1392.92591153	4	16513.801817462754	y18+DEPC+H2O-G	0.0	1	
1492.18775	4	5653257.800909122	y19	0.84	1	
1492.43596	4	12725140.072110288	y19	-0.82	1	
1492.68769	4	15825855.646227436	y19	-0.1	1	
1492.93917	4	14131341.231363904	y19	0.46	1	
1493.18964	4	10055668.857489342	y19	0.36	1	
1493.44288	4	6027686.871535682	y19	2.11	1	
1493.69135	4	3149946.620678668	y19	0.68	1	
1493.94107	4	1468737.8940750042	y19	0.08	1	
1494.19154803	4	621305.6117977132	y19	0.0	1	
1494.44214728	4	241463.2269475333	y19	0.0	1	
1514.6944177799999	4	455426.8765296384	y19+DEPC+H2O	0.0	1	
1514.94315	4	1040864.599839041	y19+DEPC+H2O	-1.29	1	
1515.19576653	4	1313332.6779765491	y19+DEPC+H2O	0.0	1	
1515.44640803	4	1189285.9441126564	y19+DEPC+H2O	0.0	1	
1515.70497	4	858005.0858325277	y19+DEPC+H2O	5.23	1	
1515.94765928	4	521337.0215399343	y19+DEPC+H2O	0.0	1	
1516.19827378	4	276116.3386977487	y19+DEPC+H2O	0.0	1	
1516.4488827799998	4	130462.03262682777	y19+DEPC+H2O	0.0	1	
1516.6994872799999	4	55922.370809869564	y19+DEPC+H2O	0.0	1	
1516.95008803	4	22018.809307216216	y19+DEPC+H2O	0.0	1	
1476.93206528	4	725685.5413941632	y19+DEPC+H2O-G	0.0	1	
1477.1737	4	1605031.1456055641	y19+DEPC+H2O-G	-6.14	1	
1477.43133	4	1971133.9798345538	y19+DEPC+H2O-G	-1.42	1	
1477.6840717799998	4	1742439.069042058	y19+DEPC+H2O-G	0.0	1	
1477.9347045299999	4	1229631.2056844595	y19+DEPC+H2O-G	0.0	1	
1478.1853285299999	4	731927.8837874403	y19+DEPC+H2O-G	0.0	1	
1478.43594528	4	380200.40625886316	y19+DEPC+H2O-G	0.0	1	
1478.68655653	4	176358.54270868676	y19+DEPC+H2O-G	0.0	1	
1478.93716303	4	74263.9955145115	y19+DEPC+H2O-G	0.0	1	
1479.18776553	4	28750.713400825483	y19+DEPC+H2O-G	0.0	1	
1454.42414178	4	758643.1076881452	y19-G	0.0	1	
1454.6748375299999	4	1651730.9745205136	y19-G	0.0	1	
1454.92901	4	1998623.0636705728	y19-G	2.41	1	
1455.1869	4	1741536.8526436477	y19-G	7.39	1	
1455.42677203	4	1211834.6804864088	y19-G	0.0	1	
1455.67739403	4	711422.90681261	y19-G	0.0	1	
1455.92800928	4	364530.81766255066	y19-G	0.0	1	
1456.1786187799999	4	166818.44920262368	y19-G	0.0	1	
1456.42922378	4	69308.6995354961	y19-G	0.0	1	
1456.67982478	4	26475.522342366035	y19-G	0.0	1	
1568.6928197799998	4	2509393.590722671	y20	0.0	1	
1568.94351053	4	5923800.395996588	y20	0.0	1	
1569.18976	4	7699541.322298458	y20	-2.81	0	
1569.43914	4	7171971.738188172	y20	-3.61	1	
1569.69263	4	5317142.9538634885	y20	-1.79	1	
1569.94709	4	3317636.9604551834	y20	0.65	1	
1570.19917	4	1803337.0906654457	y20	1.58	0	
1570.44729153	4	874090.0030408998	y20	0.0	1	
1570.69789703	4	384196.4083363109	y20	0.0	1	
1570.94849878	4	155074.23141727992	y20	0.0	1	
1571.1990970299998	4	58047.10435096818	y20	0.0	1	
1591.2007432799999	4	473930.8534835081	y20+DEPC+H2O	0.0	1	
1591.45143653	4	1135156.3744133827	y20+DEPC+H2O	0.0	1	
1591.7105	4	1495903.6068343204	y20+DEPC+H2O	5.28	1	
1591.95274253	4	1412192.504404737	y20+DEPC+H2O	0.0	1	
1592.21375	4	1060788.8644384719	y20+DEPC+H2O	6.52	1	
1592.45399953	4	670485.936003645	y20+DEPC+H2O	0.0	1	
1592.70461678	4	369134.2849952354	y20+DEPC+H2O	0.0	1	
1592.9552285299999	4	181201.92429528575	y20+DEPC+H2O	0.0	1	
1593.2058355299998	4	80647.40223302155	y20+DEPC+H2O	0.0	1	
1593.4564387799999	4	32959.03718246821	y20+DEPC+H2O	0.0	1	
1593.70703828	4	12490.470032136216	y20+DEPC+H2O	0.0	1	
1530.93046753	4	985920.3203071827	y20-G	0.0	1	
1531.18682	4	2254727.461780208	y20-G	3.69	1	
1531.43787	4	2854472.8962007696	y20-G	3.94	1	
1531.68247553	4	2597167.6460205102	y20-G	0.0	1	
1531.94264	4	1884461.1233757872	y20-G	6.22	1	
1532.1837345299998	4	1152441.939972949	y20-G	0.0	1	
1532.4343525299998	4	614666.5193945841	y20-G	0.0	1	
1532.68496478	4	292604.7876962561	y20-G	0.0	1	
1532.9355722799999	4	126405.47373862048	y20-G	0.0	1	
1533.18617578	4	50182.09989542146	y20-G	0.0	1	
1645.1992	4	5337692.023907819	y21	0.03	1	
1645.45198	4	13186050.156197282	y21	1.3	1	
1645.7011	4	17876879.021509532	y21	0.36	1	
1645.9511	4	17338591.364699673	y21	-0.03	1	
1646.20433	4	13368029.292977626	y21	1.55	1	
1646.45513	4	8666490.772721741	y21	1.65	1	
1646.7082	4	4891167.4105673935	y21	3.14	1	
1646.95363678	4	2460245.732885102	y21	0.0	1	
1647.20424478	4	1121623.862192151	y21	0.0	1	
1647.45484878	4	469439.875029346	y21	0.0	1	
1647.7054492799998	4	182149.13130325702	y21	0.0	1	
1607.43679303	4	631790.3395485702	y21-G	0.0	1	
1607.68626	4	1514178.6441256735	y21-G	-0.77	1	
1607.93816028	4	2001533.3207235595	y21-G	0.0	1	
1608.18931	4	1897854.5328482138	y21-G	0.31	1	
1608.43539	4	1433189.2121499805	y21-G	-2.52	1	
1608.69007403	4	911315.3674481817	y21-G	0.0	1	
1608.94069453	4	505015.4293602392	y21-G	0.0	1	
1609.1913092799998	4	249638.8919255377	y21-G	0.0	1	
1609.4419192799999	4	111926.07020071291	y21-G	0.0	1	
1609.6925250299998	4	46097.08367606255	y21-G	0.0	1	
1609.94312728	4	17614.105237888303	y21-G	0.0	1	
1721.4594670299998	4	2490740.0130986716	y22	0.0	1	
1721.70734	4	6434771.181574341	y22	-1.64	1	
1721.96558	4	9088191.763483968	y22	2.76	1	
1722.2168	4	9163074.89732271	y22	3.09	1	
1722.46552	4	7333188.671863358	y22	1.98	1	
1722.7105	4	4929273.468546927	y22	-1.3	1	
1722.97167	4	2881987.50155212	y22	4.83	1	
1723.2139685299999	4	1500679.6160215538	y22	0.0	1	
1723.46457803	4	707854.9993656442	y22	0.0	1	
1723.7151835299999	4	306331.90589595906	y22	0.0	1	
1723.96578578	4	122883.98812142765	y22	0.0	1	
1807.71949	4	1621817.6806545844	y23	-1.02	1	
1807.97201628	4	4402881.3610189585	y23	0.0	1	
1808.22101	4	6504124.05163551	y23	-0.92	1	
1808.4742	4	6840749.977760902	y23	0.48	1	
1808.72742	4	5700201.275488507	y23	1.91	1	
1808.96412	4	3983853.096114912	y23	-5.79	1	
1809.2252082799998	4	2419123.864234911	y23	0.0	1	
1809.4758227799998	4	1307082.100223663	y23	0.0	1	
1809.7264327799999	4	639287.580981258	y23	0.0	1	
1809.9770385299998	4	286696.413570492	y23	0.0	1	
1810.2276410299999	4	119078.32831321098	y23	0.0	1	
1445.97560533	5	711852.9470565731	y23	0.0	1	
1446.1761577299999	5	1932525.5296987516	y23	0.0	1	
1446.37825	5	2854809.1005578157	y23	1.08	1	
1446.58268	5	3002561.933953547	y23	3.78	1	
1446.78227	5	2501948.9706971217	y23	3.15	1	
1446.97821533	5	1748604.4214077406	y23	0.0	1	
1447.17871133	5	1061808.902808029	y23	0.0	1	
1447.3792029299998	5	573708.2880447876	y23	0.0	1	
1447.57969093	5	280597.9697758018	y23	0.0	1	
1447.78017553	5	125837.6261062424	y23	0.0	1	
1447.98065753	5	52266.20720161145	y23	0.0	1	
1769.95897328	4	875741.6218508804	y23-G	0.0	1	
1770.20772	4	2312897.3795563537	y23-G	-1.1	1	
1770.46336	4	3337668.3616511556	y23-G	1.71	1	
1770.71098753	4	3437317.7328562466	y23-G	0.0	1	
1770.9741	4	2809277.188940256	y23-G	7.04	1	
1771.22132	4	1928149.9861860585	y23-G	5.12	1	
1771.46287728	4	1150949.388761238	y23-G	0.0	1	
1771.71349378	4	611814.211285763	y23-G	0.0	1	
1771.9641055299999	4	294586.01373455307	y23-G	0.0	1	
1772.21471303	4	130133.1509162721	y23-G	0.0	1	
1772.4653170299998	4	53278.721889419336	y23-G	0.0	1	
1507.1772	5	2491467.6166276704	y24	-2.3	1	
1507.37602	5	7037181.875060665	y24	-3.45	1	
1507.58419	5	10788416.926678644	y24	1.62	1	
1507.78227	5	11758077.358038988	y24	-0.0	1	
1507.98378	5	10142232.475799505	y24	0.66	1	
1508.17448	5	7331905.747037703	y24	-5.84	0	
1508.3854	5	4602285.655493973	y24	1.07	1	
1508.58783	5	2569210.4841395617	y24	2.35	1	
1508.78242	5	1297741.4723411934	y24	-1.56	0	
1508.98525333	5	600842.3167288259	y24	0.0	1	
1509.1857369299998	5	257588.19179403235	y24	0.0	1	
1509.3862181299999	5	103082.50810735286	y24	0.0	1	
1525.18700473	5	718308.7843069426	y24+DEPC+H2O	0.0	1	
1525.3875603299998	5	2053675.6399405624	y24+DEPC+H2O	0.0	1	
1525.58849	5	3185170.9244683734	y24+DEPC+H2O	0.26	1	
1525.79166	5	3510832.9782096706	y24+DEPC+H2O	2.0	1	
1525.98849	5	3062035.1117355158	y24+DEPC+H2O	-0.42	1	
1526.18963173	5	2237803.2954276684	y24+DEPC+H2O	0.0	1	
1526.39013093	5	1419846.1412340335	y24+DEPC+H2O	0.0	1	
1526.59062533	5	801118.3716837438	y24+DEPC+H2O	0.0	1	
1526.79111613	5	408951.9895454861	y24+DEPC+H2O	0.0	1	
1526.9916035299998	5	191341.7444150279	y24+DEPC+H2O	0.0	1	
1527.19208813	5	82882.26001710702	y24+DEPC+H2O	0.0	1	
1527.3925701299997	5	33518.03971179414	y24+DEPC+H2O	0.0	1	
1476.97078393	5	774183.5020342278	y24-G	0.0	1	
1477.1737	5	2129603.4646087796	y24-G	1.6	1	
1477.37679	5	3191887.3720788346	y24-G	3.32	1	
1477.57579	5	3408709.5174410236	y24-G	2.29	1	
1477.7729135299999	5	2885631.408107854	y24-G	0.0	1	
1477.96283	5	2049764.6000984027	y24-G	-7.16	1	
1478.16694	5	1265462.1642029404	y24-G	-4.72	1	
1478.37441373	5	695361.9748555621	y24-G	0.0	1	
1478.57490493	5	345962.7421016467	y24-G	0.0	1	
1478.7753925299999	5	157857.40971484955	y24-G	0.0	1	
1478.97587753	5	66722.35810988685	y24-G	0.0	1	
1568.18892313	5	2087101.8928212111	y25	0.0	1	
1568.38555	5	6131073.772499557	y25	-2.5	1	
1568.58714	5	9746393.234953208	y25	-1.83	1	
1568.78862	5	10994809.289624799	y25	-1.22	1	
1568.98775	5	9803833.62462349	y25	-2.1	1	
1569.18976	5	7319298.138288898	y25	-1.14	0	
1569.3920469299999	5	4741106.180820361	y25	0.0	1	
1569.59372	5	2729569.563090317	y25	0.75	1	
1569.79303253	5	1421130.2664270035	y25	0.0	1	
1569.99351993	5	677942.5854144464	y25	0.0	1	
1570.19400473	5	299330.12446947274	y25	0.0	1	
1570.3944869299999	5	123303.12386699722	y25	0.0	1	
1537.97904113	5	309549.5664443028	y25-G	0.0	1	
1538.1796005299998	5	886513.5324327279	y25-G	0.0	1	
1538.38013693	5	1378804.8182203416	y25-G	0.0	1	
1538.58066033	5	1525055.031881311	y25-G	0.0	1	
1538.78457	5	1335326.6947167374	y25-G	2.21	1	
1538.98139	5	980072.5850519405	y25-G	-0.19	1	
1539.18218153	5	624687.1915328698	y25-G	0.0	1	
1539.3826777299998	5	354157.50335262774	y25-G	0.0	1	
1539.58316993	5	181696.854314885	y25-G	0.0	1	
1539.78365873	5	85450.34397289198	y25-G	0.0	1	
1539.9841447299998	5	37215.11139677962	y25-G	0.0	1	
1540.18462813	5	15128.533560135143	y25-G	0.0	1	
1637.19841013	5	2463715.8230635338	y26	0.0	1	
1637.3932	5	7560935.774907879	y26	-3.52	1	
1637.59537	5	12510604.34057604	y26	-2.52	1	
1637.7949	5	14656750.59318435	y26	-3.12	1	
1637.9974	5	13550728.206361001	y26	-1.91	1	
1638.19885	5	10476562.19992024	y26	-1.33	1	
1638.39834	5	7020797.780954866	y26	-1.95	1	
1638.60286	5	4178349.3647700157	y26	0.51	1	
1638.8025161299997	5	2247369.445970764	y26	0.0	1	
1639.0030039299997	5	1106788.6486958885	y26	0.0	1	
1639.20348873	5	504276.9383181696	y26	0.0	1	
1639.4039711299997	5	214246.81956201218	y26	0.0	1	
1655.20474893	5	430972.9657210587	y26+DEPC+H2O	0.0	1	
1655.40530273	5	1337510.971084075	y26+DEPC+H2O	0.0	1	
1655.60583653	5	2236959.636495163	y26+DEPC+H2O	0.0	1	
1655.81627	5	2648250.22720891	y26+DEPC+H2O	5.99	1	
1656.01411	5	2473619.9217578922	y26+DEPC+H2O	4.37	1	
1656.2073765300001	5	1931848.6264357117	y26+DEPC+H2O	0.0	1	
1656.40535	5	1307584.7161974167	y26+DEPC+H2O	-1.53	1	
1656.6083727299997	5	785913.144306574	y26+DEPC+H2O	0.0	1	
1656.80886473	5	426867.87637303345	y26+DEPC+H2O	0.0	1	
1657.0093533299998	5	212289.3706022322	y26+DEPC+H2O	0.0	1	
1657.2098391299999	5	97651.15633724877	y26+DEPC+H2O	0.0	1	
1657.4103225299998	5	41902.3400978303	y26+DEPC+H2O	0.0	1	
1371.49375	6	221343.9162674059	y26+DEPC+H2O-Eth	-1.47	1	
1371.655	6	681867.796333615	y26+DEPC+H2O-Eth	-5.76	1	
1371.82261	6	1132800.5612501234	y26+DEPC+H2O-Eth	-5.39	1	
1371.9971056966667	6	1332699.960852158	y26+DEPC+H2O-Eth	0.0	1	
1372.16167	6	1237432.1798208999	y26+DEPC+H2O-Eth	-1.84	1	
1372.3312861966667	6	960901.7632225703	y26+DEPC+H2O-Eth	0.0	1	
1372.49836903	6	646811.0991076224	y26+DEPC+H2O-Eth	0.0	1	
1372.66534	6	386679.636228613	y26+DEPC+H2O-Eth	-0.08	1	
1372.8325241966666	6	208927.56559420627	y26+DEPC+H2O-Eth	0.0	1	
1372.9995973633331	6	103372.85026822724	y26+DEPC+H2O-Eth	0.0	1	
1373.1666683633334	6	47315.70186137367	y26+DEPC+H2O-Eth	0.0	1	
1373.3337371966668	6	20196.238098676786	y26+DEPC+H2O-Eth	0.0	1	
