spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/2805_rev15.csv
limit_error:	6.5	2020-06-04
noise_limit:	3200000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1076.249985	10	20216591.0	a33+CMCT-A	-1.88	0.39	C325H409N129O229P32	3.1
1074.654459	10	30240468.0	a33+CMCT-G	1.81	0.28	C325H409N129O228P32	1.6
1515.446179	9	89779949.0	a33+rev	-2.3	0.13	C435H599N191O260P32	1.0
1136.340649	12	53656359.0	a33+rev	4.59	0.35	C435H599N191O260P32	5.6
1048.846578	13	154207593.0	a33+rev	-0.91	0.26	C435H599N191O260P32	6.5
1157.27138	12	245063937.0	a33+rev+CMCT	2.28	0.05	C449H624N194O261P32	1.3
1068.168338	13	38103129.0	a33+rev+CMCT	-2.11	0.24	C449H624N194O261P32	1.3
1250.289527	11	22079418.0	a33+rev+CMCT-A	0.51	0.41	C444H619N189O261P32	4.2
1146.014757	12	49191755.0	a33+rev+CMCT-A	0.48	0.25	C444H619N189O261P32	1.9
1125.079092	12	34537822.0	a33+rev-A	-1.6	0.42	C430H594N186O260P32	7.2
1038.457282	13	51497891.0	a33+rev-A	-1.39	0.23	C430H594N186O260P32	1.6
1498.669669	9	23032892.0	a33+rev-G	2.18	0.36	C430H594N186O259P32	2.6
1123.747958	12	76130119.0	a33+rev-G	-0.02	0.24	C430H594N186O259P32	2.6
1037.229417	13	31602483.0	a33+rev-G	1.03	0.38	C430H594N186O259P32	4.4
1051.130177	10	128737070.0	a33-A	-1.76	0.31	C311H384N126O228P32	8.9
1049.529988	10	148467839.0	a33-G	-2.43	0.32	C311H384N126O227P32	11.4
1182.689069	12	56292149.0	a34+rev+CMCT	0.18	0.33	C458H636N197O268P33	4.8
1091.635157	13	23486664.0	a34+rev+CMCT	-0.14	0.34	C458H636N197O268P33	2.2
1081.247556	13	46721162.0	a34+rev+CMCT-A	0.98	0.21	C453H631N192O268P33	1.2
1061.924079	13	53750859.0	a34+rev-A	0.6	0.26	C439H606N189O267P33	2.3
1060.696632	13	56327601.0	a34+rev-G	3.37	0.27	C439H606N189O266P33	2.6
1081.635875	10	36366116.0	a34-A	-0.26	0.37	C320H396N129O235P33	4.6
1153.167238	10	19648347.0	a35+CMCT	0.35	0.36	C349H438N142O242P34	2.2
1048.239365	11	122634202.0	a35+CMCT	-2.43	0.55	C349H438N142O242P34	93.8
