spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1610_90_6.csv
limit_error:	6
noise_limit:	2049999.9999999998
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 
1002.4736831624331	3	42948.552100454275	c09+DEPC+H2O	0.0	1	
1380.66593	2	6489839.083458447	c09-G	-0.25	1	
1381.16716	2	6691741.160925872	c09-G	-0.34	1	
1381.6688689467549	2	4229869.689697455	c09-G	0.0	1	
1382.1700868820224	2	1989854.5604775685	c09-G	0.0	1	
1382.6712811848786	2	766201.7506318314	c09-G	0.0	1	
1383.172462662545	2	252938.99051151576	c09-G	0.0	1	
1383.673633159464	2	73786.77076234878	c09-G	0.0	1	
1608.70607	2	2054663.557540285	c10	-3.45	1	
1609.2074	2	2502457.31545737	c10	-3.45	1	
1609.7141965804547	2	1802754.4288425315	c10	0.0	1	
1610.2154130198412	2	958257.8204812388	c10	0.0	1	
1610.7166085299286	2	413775.9666216666	c10	0.0	1	
1611.2177906913828	2	152503.0741812908	c10	0.0	1	
1611.7189623126228	2	49493.70792638318	c10	0.0	1	
1653.72933	2	4013883.342510673	c10+DEPC+H2O	1.13	1	
1654.23346	2	5027279.1994656995	c10+DEPC+H2O	2.81	1	
1654.7300627213715	2	3716976.0727430396	c10+DEPC+H2O	0.0	1	
1655.23623	2	2026612.818617014	c10+DEPC+H2O	2.99	1	
1655.7324883729368	2	897230.0872039571	c10+DEPC+H2O	0.0	1	
1656.2336764525026	2	338967.4386404074	c10+DEPC+H2O	0.0	1	
1656.7348535692715	2	112743.94604880855	c10+DEPC+H2O	0.0	1	
1657.2360222168252	2	33714.67651875433	c10+DEPC+H2O	0.0	1	
1173.81793	3	8765507.362680063	c11	-0.98	1	
1174.15205	3	11667288.691366835	c11	-1.07	1	
1174.4881	3	9075454.951852415	c11	0.53	1	
1174.82174	3	5189478.334404379	c11	0.1	1	
1175.15428	3	2403805.1672041034	c11	-1.26	1	
1175.4898897961875	3	948712.3297755427	c11	0.0	1	
1175.8240087785434	3	329264.19195103145	c11	0.0	1	
1176.1581220766955	3	102650.93189728721	c11	0.0	1	
1203.82948	3	10091343.617992152	c11+DEPC+H2O	-0.14	1	
1204.16367	3	13780516.199458463	c11+DEPC+H2O	-0.18	1	
1204.49892	3	10978364.962379644	c11+DEPC+H2O	0.72	1	
1204.83286	3	6425677.655348745	c11+DEPC+H2O	0.54	1	
1205.16639	3	3045407.5305584823	c11+DEPC+H2O	0.03	1	
1205.500478348719	3	1229483.2041635888	c11+DEPC+H2O	0.0	1	
1205.8346007683513	3	436412.1017492767	c11+DEPC+H2O	0.0	1	
1206.1687172922202	3	139131.54023689558	c11+DEPC+H2O	0.0	1	
1275.8276	3	4635669.888721608	c12	0.06	1	
1276.16006	3	6678895.2367501985	c12	-1.33	1	
1276.49428	3	5578039.421054949	c12	-1.29	1	
1276.83003	3	3415212.192129586	c12	-0.04	1	
1277.1642283411047	3	1690497.5280538832	c12	0.0	1	
1277.4983608964199	3	712055.5202515456	c12	0.0	1	
1277.832485775718	3	263495.23012662603	c12	0.0	1	
1278.1666046265873	3	87525.0665769396	c12	0.0	1	
1305.83045	3	4156265.22459711	c12+DEPC+H2O	-5.84	1	
1306.16985	3	6131713.5736687025	c12+DEPC+H2O	-1.89	1	
1306.50613	3	5235292.693400103	c12+DEPC+H2O	-0.29	1	
1306.8406653109969	3	3274980.7028573933	c12+DEPC+H2O	0.0	1	
1307.174811501411	3	1655628.2640890523	c12+DEPC+H2O	0.0	1	
1307.5089474977774	3	712044.0206730303	c12+DEPC+H2O	0.0	1	
1307.8430755809695	3	268985.4979240421	c12+DEPC+H2O	0.0	1	
1308.1771974413496	3	91199.61079499632	c12+DEPC+H2O	0.0	1	
1377.83653	3	7321474.744840373	c13	0.42	1	
1378.17003	3	11351783.913273096	c13	-0.12	1	
1378.50466	3	10127436.575605728	c13	0.2	1	
1378.83757	3	6605735.939363728	c13	-0.7	1	
1379.1726899667099	3	3476781.3232446588	c13	0.0	1	
1379.5096	3	1555201.2515391088	c13	2.01	1	
1379.8409586419064	3	610582.0918582629	c13	0.0	1	
1380.1750826328077	3	215026.57195799262	c13	0.0	1	
1407.84867	3	9669518.53077908	c13+DEPC+H2O	1.53	1	
1408.18242	3	15326286.155041985	c13+DEPC+H2O	1.18	1	
1408.51614	3	13956671.370637517	c13+DEPC+H2O	0.84	1	
1408.84826	3	9286749.996987699	c13+DEPC+H2O	-0.61	1	
1409.1833	3	4984348.826234409	c13+DEPC+H2O	0.02	1	
1409.517413266478	3	2272962.951374537	c13+DEPC+H2O	0.0	1	
1409.85154659797	3	909580.3030824021	c13+DEPC+H2O	0.0	1	
1410.1856734145736	3	326451.5592285395	c13+DEPC+H2O	0.0	1	
1410.5197948731097	3	106743.07775399237	c13+DEPC+H2O	0.0	1	
1479.5144	3	15192277.757993465	c14	-1.34	1	
1479.85152	3	25273615.68610948	c14	0.61	1	
1480.18511	3	23985965.600827757	c14	0.2	1	
1480.51908	3	16587354.925825674	c14	0.07	1	
1480.85529	3	9234545.468563199	c14	1.46	1	
1481.18613	3	4362263.183385501	c14	-0.77	1	
1481.5214090316629	3	1806462.9420929975	c14	0.0	1	
1481.8555364096142	3	670392.6269932593	c14	0.0	1	
1482.1896584310557	3	226513.13120180333	c14	0.0	1	
1509.52492	3	17831707.17072336	c14+DEPC+H2O	-1.34	1	
1509.86197	3	30280298.901880726	c14+DEPC+H2O	0.51	1	
1510.19529	3	29294799.262481734	c14+DEPC+H2O	-0.06	1	
1510.52907	3	20640186.368841972	c14+DEPC+H2O	-0.32	1	
1510.86261	3	11702900.991744936	c14+DEPC+H2O	-0.73	1	
1511.20035	3	5628877.723314504	c14+DEPC+H2O	1.65	1	
1511.5319956426138	3	2372957.684451947	c14+DEPC+H2O	0.0	1	
1511.8661257141316	3	896355.8409879544	c14+DEPC+H2O	0.0	1	
1512.2002502891337	3	308239.54203040723	c14+DEPC+H2O	0.0	1	
1594.53251	3	8745334.254604602	c15	0.2	1	
1594.86602	3	15696969.044963107	c15	-0.26	1	
1595.19951	3	15913337.003811542	c15	-0.7	1	
1595.53623	3	11705874.672451561	c15	0.9	1	
1595.86824	3	6911938.246511721	c15	-0.44	1	
1596.203083546352	3	3455955.8817836624	c15	0.0	1	
1596.5372183322295	3	1512449.3302563247	c15	0.0	1	
1596.8713466333356	3	592442.2429179647	c15	0.0	1	
1597.205469582986	3	211079.53516972667	c15	0.0	1	
1624.54091	3	11804697.54565831	c15+DEPC+H2O	-1.14	1	
1624.87793	3	21595854.793942712	c15+DEPC+H2O	0.57	1	
1625.21154	3	22289566.299857832	c15+DEPC+H2O	0.21	1	
1625.54673	3	16684503.544720443	c15+DEPC+H2O	0.84	1	
1625.88057	3	10021482.286533406	c15+DEPC+H2O	0.65	1	
1626.21448	3	5095908.340171595	c15+DEPC+H2O	0.5	1	
1626.547804005549	3	2267671.584989416	c15+DEPC+H2O	0.0	1	
1626.8819349104103	3	903096.1396780441	c15+DEPC+H2O	0.0	1	
1627.2160603308	3	327098.3439508114	c15+DEPC+H2O	0.0	1	
1574.19131	3	2282521.8689033347	c15+DEPC+H2O-G	-1.04	1	
1574.52549	3	4007433.8345514587	c15+DEPC+H2O-G	-1.09	1	
1574.86140833539	3	4004266.153767154	c15+DEPC+H2O-G	0.0	1	
1575.19218	3	2912617.6044807197	c15+DEPC+H2O-G	-2.16	1	
1575.52341	3	1704421.5273704515	c15+DEPC+H2O-G	-4.02	1	
1575.8638956252096	3	845938.1395856345	c15+DEPC+H2O-G	0.0	1	
1576.1980365490317	3	367946.61462804925	c15+DEPC+H2O-G	0.0	1	
1576.532170551596	3	143388.99206742644	c15+DEPC+H2O-G	0.0	1	
1576.8662988508386	3	50867.39769775634	c15+DEPC+H2O-G	0.0	1	
1544.1823891279032	3	1553276.481169378	c15-G	0.0	1	
1544.51636	3	2673455.95189198	c15-G	-0.18	1	
1544.85317	3	2622404.930112536	c15-G	1.51	1	
1545.18500846595	3	1873596.3809759682	c15-G	0.0	1	
1545.5191661391345	3	1077340.7793368145	c15-G	0.0	1	
1545.8533128266351	3	525548.4931880231	c15-G	0.0	1	
1546.1874510080586	3	224720.35339271868	c15-G	0.0	1	
1546.5215824276152	3	86103.6280758841	c15-G	0.0	1	
1546.8557082772484	3	30036.090640575938	c15-G	0.0	1	
1709.54419	3	5835196.137087078	c16	-2.23	1	
1709.88301	3	11239811.823812297	c16	0.45	1	
1710.21439	3	12123739.002924208	c16	-1.19	1	
1710.54945	3	9451768.409565194	c16	-0.67	1	
1710.8942	3	5899008.446612631	c16	5.52	0	
1711.2188924585998	3	3111634.0220170897	c16	0.0	1	
1711.5530281282688	3	1434520.6790188623	c16	0.0	1	
1711.8871573411839	3	591256.1493759017	c16	0.0	1	
1712.2212812114103	3	221447.8545264427	c16	0.0	1	
1739.55909	3	10055514.311024576	c16+DEPC+H2O	0.3	1	
1739.89462	3	19716271.851616528	c16+DEPC+H2O	1.04	1	
1740.22863	3	21627235.201241355	c16+DEPC+H2O	0.94	1	
1740.56291	3	17138727.908987783	c16+DEPC+H2O	1.0	1	
1740.894	3	10869566.898486115	c16+DEPC+H2O	-0.76	1	
1741.23299	3	5824993.818157012	c16+DEPC+H2O	2.02	1	
1741.5636129365612	3	2727828.763850742	c16+DEPC+H2O	0.0	1	
1741.89774466893	3	1141918.8830219954	c16+DEPC+H2O	0.0	1	
1742.2318709320741	3	434348.2144163252	c16+DEPC+H2O	0.0	1	
1742.5659925745445	3	151968.28405982658	c16+DEPC+H2O	0.0	1	
1304.4171073783104	4	1524655.712721026	c16+DEPC+H2O	0.0	1	
1304.66682	4	2989456.887269347	c16+DEPC+H2O	-0.74	1	
1304.91657	4	3279204.4921841603	c16+DEPC+H2O	-1.43	1	
1305.16905905999	4	2598639.771867323	c16+DEPC+H2O	0.0	1	
1305.41894	4	1648085.4935894005	c16+DEPC+H2O	-0.56	1	
1305.6702868304785	4	883207.942102052	c16+DEPC+H2O	0.0	1	
1305.920890584921	4	413603.8773839704	c16+DEPC+H2O	0.0	1	
1306.1714893841975	4	173142.12825043467	c16+DEPC+H2O	0.0	1	
1306.4220840815556	4	65857.54501825687	c16+DEPC+H2O	0.0	1	
1306.6726753134083	4	23042.015085215262	c16+DEPC+H2O	0.0	1	
1689.21075	3	2963254.3219430675	c16+DEPC+H2O-G	1.17	1	
1689.5454	3	5591713.73455576	c16+DEPC+H2O-G	1.41	1	
1689.87716	3	5947917.100441204	c16+DEPC+H2O-G	-0.03	1	
1690.2149	3	4586692.512683277	c16+DEPC+H2O-G	2.08	1	
1690.545551896962	3	2837481.798522512	c16+DEPC+H2O-G	0.0	1	
1690.879702097915	3	1485818.1243479394	c16+DEPC+H2O-G	0.0	1	
1691.213843702596	3	680796.1776147343	c16+DEPC+H2O-G	0.0	1	
1691.5479784278878	3	279144.60490933456	c16+DEPC+H2O-G	0.0	1	
1691.882107470919	3	104089.87319640328	c16+DEPC+H2O-G	0.0	1	
1659.1982007093889	3	2489807.0316026625	c16-G	0.0	1	
1659.53019	3	4612331.027889058	c16-G	-1.36	1	
1659.86508	3	4821956.271617626	c16-G	-0.94	1	
1660.20856	3	3656495.283030945	c16-G	4.67	1	
1660.5349726821348	3	2225140.5341989077	c16-G	0.0	1	
1660.8691200478513	3	1146449.3291883296	c16-G	0.0	1	
1661.2032589995122	3	516952.26329886634	c16-G	0.0	1	
1661.5373912227367	3	208625.51259973607	c16-G	0.0	1	
1661.8715178906823	3	76577.13138457244	c16-G	0.0	1	
1824.5638155585166	3	2181648.9633076624	c17	0.0	1	
1824.90368	3	4488793.21774164	c17	3.09	1	
1825.23773	3	5133396.832914534	c17	3.01	1	
1825.56908	3	4227743.419971319	c17	1.47	1	
1825.900557289523	3	2780519.780875528	c17	0.0	1	
1826.2347017829138	3	1542802.202523353	c17	0.0	1	
1826.5688383146107	3	747145.2047549043	c17	0.0	1	
1826.9029684226707	3	323128.0808426094	c17	0.0	1	
1827.2370932003337	3	126877.02343048439	c17	0.0	1	
1827.5712134645846	3	45794.564127987825	c17	0.0	1	
1854.574380242566	3	2621972.8687286293	c17+DEPC+H2O	0.0	1	
1854.90577	3	5485313.084917246	c17+DEPC+H2O	-1.53	1	
1855.25221	3	6373008.614057655	c17+DEPC+H2O	5.07	1	
1855.58025	3	5330106.65961054	c17+DEPC+H2O	1.76	1	
1855.9111359609765	3	3558924.072495077	c17+DEPC+H2O	0.0	1	
1856.2452832089573	3	2004385.0573693318	c17+DEPC+H2O	0.0	1	
1856.5794223234325	3	985117.8851706644	c17+DEPC+H2O	0.0	1	
1856.9135548717802	3	432333.7412689833	c17+DEPC+H2O	0.0	1	
1857.247681969227	3	172245.67790932802	c17+DEPC+H2O	0.0	1	
1857.5818044495306	3	63076.56261795932	c17+DEPC+H2O	0.0	1	
1390.6789660644245	4	1949106.9229731387	c17+DEPC+H2O	0.0	1	
1390.92848	4	4077640.099179036	c17+DEPC+H2O	-0.83	1	
1391.17531	4	4737530.032433318	c17+DEPC+H2O	-3.58	1	
1391.43109	4	3962263.650527261	c17+DEPC+H2O	0.13	1	
1391.67413	4	2645612.252806973	c17+DEPC+H2O	-5.32	1	
1391.92953	4	1490008.0920809945	c17+DEPC+H2O	-1.88	1	
1392.1827476250744	4	732311.1969735364	c17+DEPC+H2O	0.0	1	
1392.4333470363351	4	321385.73903354444	c17+DEPC+H2O	0.0	1	
1392.6839423594201	4	128042.98902912097	c17+DEPC+H2O	0.0	1	
1392.934534219648	4	46889.48781366572	c17+DEPC+H2O	0.0	1	
1926.5722496646808	3	954299.0754499661	c18	0.0	1	
1926.89869	3	2068194.4620410318	c18	-4.04	1	
1927.2406786941265	3	2481771.551447223	c18	0.0	1	
1927.5765	3	2140515.859911719	c18	0.85	1	
1927.9090120843384	3	1472355.4029608425	c18	0.0	1	
1928.243161175361	3	853604.316594389	c18	0.0	1	
1928.577302069386	3	431609.5124261271	c18	0.0	1	
1928.9114363330045	3	194781.32645104083	c18	0.0	1	
1929.2455650848883	3	79769.59775503393	c18	0.0	1	
1929.5796891625341	3	30017.9951880963	c18	0.0	1	
1444.67012	4	2717124.33411322	c18	-5.02	0	
1444.9194	4	5888658.6449223915	c18	-5.98	1	
1445.18385	4	7066214.405549552	c18	3.57	0	
1445.42589	4	6094575.463964548	c18	-2.37	1	
1445.6881	4	4192158.1994215515	c18	5.64	0	
1445.9305517640207	4	2430421.5732673663	c18	0.0	1	
1446.18902	4	1228898.5069956288	c18	5.44	0	
1446.4317581322534	4	554590.3748061657	c18	0.0	1	
1446.6823546961662	4	227123.6772187252	c18	0.0	1	
1446.9329477544006	4	85468.62014763248	c18	0.0	1	
1956.582814348731	3	1736194.299048977	c18+DEPC+H2O	0.0	1	
1956.917052823005	3	3822703.627760226	c18+DEPC+H2O	0.0	1	
1957.24856	3	4656538.33827147	c18+DEPC+H2O	-1.37	1	
1957.59266	3	4075354.948683139	c18+DEPC+H2O	3.69	1	
1957.90575	3	2843707.9114771397	c18+DEPC+H2O	-7.07	1	
1958.2537416467567	3	1672120.344450558	c18+DEPC+H2O	0.0	1	
1958.5878850009858	3	857382.3973116466	c18+DEPC+H2O	0.0	1	
1958.922021591428	3	392330.3874905906	c18+DEPC+H2O	0.0	1	
1959.2561525569272	3	162900.34168077607	c18+DEPC+H2O	0.0	1	
1959.590278750448	3	62145.98230799453	c18+DEPC+H2O	0.0	1	
1467.18166	4	5053136.593780309	c18+DEPC+H2O	-2.48	1	
1467.43698	4	11125853.597833423	c18+DEPC+H2O	0.69	1	
1467.68844	4	13552702.189121027	c18+DEPC+H2O	1.24	1	
1467.93829	4	11861186.985301532	c18+DEPC+H2O	0.71	1	
1468.18896	4	8276518.657721011	c18+DEPC+H2O	0.74	1	
1468.44053	4	4866651.44930838	c18+DEPC+H2O	1.39	1	
1468.6890946332394	4	2495383.3618113687	c18+DEPC+H2O	0.0	1	
1468.9396970760708	4	1141864.7319408038	c18+DEPC+H2O	0.0	1	
1469.1902953001954	4	474116.104480553	c18+DEPC+H2O	0.0	1	
1469.440889945336	4	180873.84432086084	c18+DEPC+H2O	0.0	1	
1455.6748254407967	4	1357354.0795897085	c18+DEPC+H2O-Eth	0.0	1	
1455.93524	4	2957539.6612959416	c18+DEPC+H2O-Eth	6.69	1	
1456.18015	4	3569852.806975391	c18+DEPC+H2O-Eth	2.75	1	
1456.42161	4	3097904.8579377863	c18+DEPC+H2O-Eth	-3.55	1	
1456.68469	4	2144380.5428812937	c18+DEPC+H2O-Eth	5.0	1	
1456.92911	4	1251250.524889648	c18+DEPC+H2O-Eth	0.75	1	
1457.1786181566852	4	636831.2698023843	c18+DEPC+H2O-Eth	0.0	1	
1457.4292192215619	4	289311.53827179153	c18+DEPC+H2O-Eth	0.0	1	
1457.6798161316601	4	119281.95090723518	c18+DEPC+H2O-Eth	0.0	1	
1457.9304095186287	4	45192.63570943186	c18+DEPC+H2O-Eth	0.0	1	
1906.2330110810888	3	1495311.23773606	c18+DEPC+H2O-G	0.0	1	
1906.58063	3	3182093.127940949	c18+DEPC+H2O-G	7.01	1	
1906.91403	3	3769244.278077503	c18+DEPC+H2O-G	6.59	1	
1907.22445	3	3217627.480902675	c18+DEPC+H2O-G	-5.87	1	
1907.5698117795343	3	2194585.223085661	c18+DEPC+H2O-G	0.0	1	
1907.903966949641	3	1263294.4199228485	c18+DEPC+H2O-G	0.0	1	
1908.2381134046236	3	634900.0124209881	c18+DEPC+H2O-G	0.0	1	
1908.5722528315155	3	285035.4551913754	c18+DEPC+H2O-G	0.0	1	
1908.906386427484	3	116207.73082034214	c18+DEPC+H2O-G	0.0	1	
1909.2405150870125	3	43559.992691226376	c18+DEPC+H2O-G	0.0	1	
1530.94381	4	3825736.2120030704	c19	2.99	1	
1531.1934	4	8793656.168925785	c19	2.29	1	
1531.44176	4	11123597.374798506	c19	0.79	1	
1531.69177	4	10081433.145862054	c19	0.39	1	
1531.93885	4	7270780.42130367	c19	-1.92	1	
1532.19791	4	4412524.521009572	c19	3.59	1	
1532.4430145567396	4	2332586.538542612	c19	0.0	1	
1532.6936158210242	4	1099441.661672488	c19	0.0	1	
1532.9442129703443	4	469872.3458139357	c19	0.0	1	
1533.1948066214484	4	184391.00226009445	c19	0.0	1	
2071.5986259302167	3	1187968.8304416258	c19+DEPC+H2O	0.0	1	
2071.93544	3	2771632.440443426	c19+DEPC+H2O	1.24	1	
2072.25484	3	3556208.630202062	c19+DEPC+H2O	-5.9	1	
2072.601234862344	3	3267974.5475488864	c19+DEPC+H2O	0.0	1	
2072.94474	3	2389137.005683194	c19+DEPC+H2O	4.51	1	
2073.2695498546004	3	1469501.4114540506	c19+DEPC+H2O	0.0	1	
2073.6036938422026	3	787193.7286052109	c19+DEPC+H2O	0.0	1	
2073.937831121408	3	375948.4888548466	c19+DEPC+H2O	0.0	1	
2074.2719628058408	3	162783.07406348787	c19+DEPC+H2O	0.0	1	
2074.606089732394	3	64715.82816900207	c19+DEPC+H2O	0.0	1	
1553.44396	4	6254158.855555108	c19+DEPC+H2O	-2.05	1	
1553.69502	4	14591485.169942627	c19+DEPC+H2O	-1.81	1	
1553.95101	4	18721950.548577633	c19+DEPC+H2O	1.63	1	
1554.20156	4	17204518.69825878	c19+DEPC+H2O	1.58	1	
1554.45218	4	12577806.738980921	c19+DEPC+H2O	1.58	0	
1554.70105	4	7736310.103590452	c19+DEPC+H2O	0.45	0	
1554.95249	4	4144245.6255047694	c19+DEPC+H2O	0.99	1	
1555.19752	4	1979211.4999600025	c19+DEPC+H2O	-2.59	0	
1555.4521529868805	4	856984.7777994134	c19+DEPC+H2O	0.0	1	
1555.7027481817954	4	340701.75872146775	c19+DEPC+H2O	0.0	1	
1515.6847978794308	4	1651682.6698797008	c19+DEPC+H2O-G	0.0	1	
1515.94013	4	3731746.948511169	c19+DEPC+H2O-G	3.07	1	
1516.18134	4	4661891.5648153825	c19+DEPC+H2O-G	-3.16	1	
1516.4366	4	4183016.1832070188	c19+DEPC+H2O-G	-0.11	1	
1516.6873945980578	4	2991892.072704463	c19+DEPC+H2O-G	0.0	1	
1516.9472	4	1803032.3875492227	c19+DEPC+H2O-G	6.06	1	
1517.1886215535023	4	947415.9579149222	c19+DEPC+H2O-G	0.0	1	
1517.4392265807462	4	444237.44811024185	c19+DEPC+H2O-G	0.0	1	
1517.689827261151	4	188998.34848604994	c19+DEPC+H2O-G	0.0	1	
1517.9404242524326	4	73876.16187657039	c19+DEPC+H2O-G	0.0	1	
1493.18665	4	1675354.0549964732	c19-G	6.55	1	
1493.43351	4	3727375.004004387	c19-G	3.99	1	
1493.67586	4	4588973.302496443	c19-G	-1.57	1	
1493.92536	4	4059634.0257339445	c19-G	-2.33	1	
1494.1794616208435	4	2863592.565337458	c19-G	0.0	1	
1494.4300764275204	4	1702262.5462102145	c19-G	0.0	1	
1494.680684896987	4	882449.6935278005	c19-G	0.0	1	
1494.931288237583	4	408267.2055188364	c19-G	0.0	1	
1495.1818873127847	4	171399.90778317425	c19-G	0.0	1	
1495.4324827693156	4	66117.32098316216	c19-G	0.0	1	
1613.2023568483464	4	1232634.3395201077	c20	0.0	1	
1613.45644	4	2994665.531891365	c20	2.11	1	
1613.7036730123752	4	3979906.7455541417	c20	0.0	1	
1613.95394	4	3777188.8600647096	c20	-0.23	1	
1614.20567	4	2846107.7468760726	c20	0.46	1	
1614.4555370078654	4	1801532.9160808963	c20	0.0	1	
1614.7061438707815	4	991971.250019625	c20	0.0	1	
1614.956745833364	4	486488.159352673	c20	0.0	1	
1615.2073436980506	4	216138.25365326216	c20	0.0	1	
1615.4579380700209	4	88108.28589195054	c20	0.0	1	
1615.7085294192273	4	33283.93734308406	c20	0.0	1	
1635.71205	4	4869493.708836738	c20+DEPC+H2O	1.08	1	
1635.95814	4	11998513.280768791	c20+DEPC+H2O	-1.72	1	
1636.2097	4	16163079.011381947	c20+DEPC+H2O	-1.16	1	
1636.46149	4	15543454.421542576	c20+DEPC+H2O	-0.45	1	
1636.71235	4	11864727.40323874	c20+DEPC+H2O	-0.31	1	
1636.96278	4	7606808.745171147	c20+DEPC+H2O	-0.42	1	
1637.21219	4	4241860.984456554	c20+DEPC+H2O	-1.15	1	
1637.4646837330256	4	2106598.078412669	c20+DEPC+H2O	0.0	1	
1637.7152831686992	4	947669.2889604855	c20+DEPC+H2O	0.0	1	
1637.965879044437	4	391136.1994092943	c20+DEPC+H2O	0.0	1	
1638.2164718384024	4	149591.73416369426	c20+DEPC+H2O	0.0	1	
1597.947927910652	4	998667.5619846947	c20+DEPC+H2O-G	0.0	1	
1598.1986083782376	4	2387107.2417585542	c20+DEPC+H2O-G	0.0	1	
1598.4492601226946	4	3134407.9281730414	c20+DEPC+H2O-G	0.0	1	
1598.6975	4	2945877.858660718	c20+DEPC+H2O-G	-1.5	1	
1598.95677	4	2201725.6526410854	c20+DEPC+H2O-G	3.91	1	
1599.2011387338193	4	1384029.6706551153	c20+DEPC+H2O-G	0.0	1	
1599.4517495470811	4	757544.798482327	c20+DEPC+H2O-G	0.0	1	
1599.702355180154	4	369594.84675228636	c20+DEPC+H2O-G	0.0	1	
1599.9529564900943	4	163460.54290881104	c20+DEPC+H2O-G	0.0	1	
1600.2035541214939	4	66369.34515344468	c20+DEPC+H2O-G	0.0	1	
1600.4541485736079	4	24984.15442676238	c20+DEPC+H2O-G	0.0	1	
1717.97654	4	5191620.585296516	c21+DEPC+H2O	1.82	1	
1718.22426	4	13471985.589354668	c21+DEPC+H2O	0.1	1	
1718.4743	4	19012378.219546307	c21+DEPC+H2O	-0.25	1	
1718.72252	4	19096966.460820425	c21+DEPC+H2O	-1.65	1	
1718.97453	4	15193679.577600632	c21+DEPC+H2O	-0.85	1	
1719.22969	4	10136976.919653894	c21+DEPC+H2O	1.8	1	
1719.47847	4	5875185.288509377	c21+DEPC+H2O	0.73	1	
1719.72704	4	3029465.161843191	c21+DEPC+H2O	-0.45	1	
1719.9784134105112	4	1413820.4143718577	c21+DEPC+H2O	0.0	1	
1720.2290099444922	4	604935.125228764	c21+DEPC+H2O	0.0	1	
1720.4796033997538	4	239698.75384361017	c21+DEPC+H2O	0.0	1	
1680.20294	4	2078228.5852083492	c21+DEPC+H2O-G	-4.83	1	
1680.4572	4	5239678.943613057	c21+DEPC+H2O-G	-2.7	1	
1680.70908	4	7215219.812047249	c21+DEPC+H2O-G	-1.97	1	
1680.9630231551034	4	7088993.896423428	c21+DEPC+H2O-G	0.0	1	
1681.20376	4	5526397.958038402	c21+DEPC+H2O-G	-5.88	1	
1681.46332	4	3617536.702250895	c21+DEPC+H2O-G	-0.56	1	
1681.7148777185348	4	2059203.5221721958	c21+DEPC+H2O-G	0.0	1	
1681.9654839325285	4	1043716.5897904158	c21+DEPC+H2O-G	0.0	1	
1682.2160858495974	4	479132.5128407026	c21+DEPC+H2O-G	0.0	1	
1682.466684101162	4	201778.784265975	c21+DEPC+H2O-G	0.0	1	
1682.717279178114	4	78734.12397912907	c21+DEPC+H2O-G	0.0	1	
1804.235269078719	4	1443676.9273568008	c22+DEPC+H2O	0.0	1	
1804.48049	4	3935840.6666149837	c22+DEPC+H2O	-3.02	1	
1804.73293	4	5811145.684723331	c22+DEPC+H2O	-2.03	1	
1804.99189	4	6091612.337212079	c22+DEPC+H2O	2.59	1	
1805.23895	4	5049055.970508334	c22+DEPC+H2O	0.61	1	
1805.48777	4	3504759.199941946	c22+DEPC+H2O	-0.38	1	
1805.739066291871	4	2111143.098319847	c22+DEPC+H2O	0.0	1	
1805.9896709952425	4	1130412.228126402	c22+DEPC+H2O	0.0	1	
1806.2402715738265	4	547432.220835722	c22+DEPC+H2O	0.0	1	
1806.4908686189274	4	242911.37644581357	c22+DEPC+H2O	0.0	1	
1806.7414625931387	4	99766.00078994448	c22+DEPC+H2O	0.0	1	
1766.4729166279872	4	553019.8908315138	c22+DEPC+H2O-G	0.0	1	
1766.7235921356048	4	1466905.699163019	c22+DEPC+H2O-G	0.0	1	
1766.97633	4	2115435.626449003	c22+DEPC+H2O-G	1.18	1	
1767.2248787724268	4	2170894.3920265133	c22+DEPC+H2O-G	0.0	1	
1767.47662	4	1764379.8763900113	c22+DEPC+H2O-G	0.63	1	
1767.7261224135655	4	1202408.480374322	c22+DEPC+H2O-G	0.0	1	
1767.976734128998	4	711786.4611927997	c22+DEPC+H2O-G	0.0	1	
1768.227340762339	4	374849.05715746665	c22+DEPC+H2O-G	0.0	1	
1768.4779431297084	4	178661.2863270892	c22+DEPC+H2O-G	0.0	1	
1768.7285418497174	4	78069.01136344031	c22+DEPC+H2O-G	0.0	1	
1768.9791374048937	4	31590.81626603906	c22+DEPC+H2O-G	0.0	1	
1504.391820432674	5	1878439.5933974818	c23+DEPC+H2O	0.0	1	
1504.5923584702762	5	5327212.525864156	c23+DEPC+H2O	0.0	1	
1504.7953	5	8164157.041649423	c23+DEPC+H2O	1.61	1	
1504.9921	5	8871459.719493873	c23+DEPC+H2O	-0.86	1	
1505.19685	5	7615135.709015805	c23+DEPC+H2O	1.97	1	
1505.39219	5	5470421.88541745	c23+DEPC+H2O	-1.46	1	
1505.59777	5	3408246.814097718	c23+DEPC+H2O	1.92	1	
1505.7953582313232	5	1886697.9573410768	c23+DEPC+H2O	0.0	1	
1505.9958406855985	5	944242.2113386684	c23+DEPC+H2O	0.0	1	
1506.1963202425447	5	432862.3314916354	c23+DEPC+H2O	0.0	1	
1506.3967972786772	5	183617.9978426849	c23+DEPC+H2O	0.0	1	
1506.5972720958168	5	72661.50852355524	c23+DEPC+H2O	0.0	1	
