spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/2911_72_6_3.csv
limit_error:	6
noise_limit:	1970000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1588.005756	5	6175095.109271913	y25	-2.43	0.38	C236H296N92O174P24	1.4
1602.413053	5	44009958.2	y25+DEPC	-0.49	0.13	C239H300N92O176P24	0.8
1557.795506	5	9378883.93	y25-G	-2.71	0.43	C231H291N87O173P24	3.5
1657.019904	5	13722316.450013911	y26	0.49	0.46	C246H308N97O181P25	6.9
1671.423885	5	83765200.85	y26+DEPC	0.33	0.12	C249H312N97O183P25	1.4

 
 



Original data of remodelled ions:
m/z 	z 	I 	fragment 	error 	shape_error 	formula 
975.369888	4	12675281.99	a13-G	-1.36	0.45	C117H147N41O88P12	
1174.154151	6	23370171.5	a22	-0.51	0.47	C210H259N86O151P21	
1175.489827	3	16525316.89	y11+DEPC-Eth	-0.41	0.21	C106H129N43O76P10	
1175.154954	2	19853320.39	c07+DEPC	0.27	0.1	C70H87N28O51P7	
1173.820358	3	42082509.51	c11	1.09	0.04	C104H131N42O76P11	
1275.993743	6	30096911.45	a24	-4.26	0.42	C228H282N91O166P23	
1291.665467	2	53158142.25	c08	0.58	0.19	C76H95N31O56P8	
1292.669319	2	36871129.71	w08	-2.49	0.13	C76H97N31O56P8	
1308.334417	6	30070103.41	a25-G	1.71	0.4	C233H289N91O172P24	
1327.50845	6	17691886.66	y25+DEPC-Eth	3.85	0.58	C237H294N92O175P24	
1328.428543	4	12764369.13	a17+DEPC-G	4.63	0.44	C159H199N59O118P16	
1328.679196	2	13283743.58	w08+DEPC	-2.94	0.27	C79H101N31O58P8	
1396.86322	3	80314905.95	y13	0.75	0.07	C125H155N53O89P12	
1396.342978	6	92296838.71	a26+DEPC	-5.62	0.08	C250H310N99O182P25	
1401.846102	3	37371480.91	c13+DEPC	2.22	0.09	C125H157N46O94P13	
1402.511185	3	72887279.03	a14-G	0.04	0.03	C126H159N44O95P13	
1402.009882	6	86310769.17	c26+DEPC-Eth	3.55	0.34	C248H305N99O184P26	
1409.427495	4	26199131.2	y18+DEPC-G	-2.74	0.54	C168H212N61O127P17	
1414.18528	1	6534667.33	a05-G	-0.42	0.37	C43H53N15O32P4	
1417.010909	6	200862764.11	RNA+DEPC-Eth-A-H2O	1.83	0.32	C252H311N97O188P26	
1416.680021	2	25953989.65	c09+DEPC-G	2.25	0.04	C84H106N31O63P9	
1417.344855	6	272048173.36	RNA+DEPC-Eth-G	0.42	0.09	C252H313N97O188P26	
1415.67932	6	137519409.47	RNA-A	-0.62	0.08	C251H315N97O188P26	
1419.675849	6	72798425.07	RNA-C	-4.38	0.31	C252H315N99O187P26	
1424.687154	6	1261508842.98	RNA+DEPC-A-H2O	3.65	0.34	C254H317N97O189P26	
1429.19105	2	39094015.94	a09+DEPC-Eth	-4.47	0.38	C87H104N36O60P8	
1429.186836	4	46346851.91	y18	-1.11	0.38	C170H213N66O126P17	
1428.687196	6	151792825.93	RNA+DEPC-C-H2O	2.36	0.21	C255H317N99O188P26	
1427.686989	6	798053936.82	RNA+DEPC-A	2.29	0.08	C254H319N97O190P26	
1426.522788	3	203085958.99	a14+DEPC-G	3.23	0.33	C129H163N44O97P13	
1425.021329	6	1700511784.61	RNA+DEPC-G	2.41	0.08	C254H319N97O189P26	
1422.018053	6	91693702.06	RNA+DEPC-G-H2O	1.35	0.1	C254H317N97O188P26	
1431.851688	3	129650295.51	a14+DEPC-A	1.31	0.08	C129H163N44O98P13	
1439.52097	6	110920381.85	RNA+DEPC-Eth-H2O	2.48	0.2	C257H316N102O188P26	
1442.686801	4	731141748.85	a18+DEPC	-2.96	0.42	C173H215N66O127P17	
1447.197557	4	240810916.22	y18+DEPC	2.66	0.36	C173H217N66O128P17	
1447.530775	3	306768364.17	w13+DEPC	4.22	0.03	C128H160N53O94P13	
1447.195746	6	598320889.99	RNA+DEPC-H2O	3.25	0.1	C259H322N102O189P26	
1491.698482	4	11066798.66	y19+DEPC-G	2.68	0.58	C178H224N66O133P18	
1491.19238	4	16118144.7	a19+DEPC-G	1.21	0.35	C178H222N66O133P18	
1501.189411	5	15613510.27	a24-G	-0.79	0.39	C223H277N86O165P23	
1510.94779	4	18288121.92	a19	0.1	0.52	C180H223N71O132P18	
1517.528547	3	18245758.84	a15-G	1.06	0.22	C136H171N49O102P14	
1517.948345	4	8962749.7	y19+DEPC-Eth	1.3	0.58	C181H223N71O133P18	
1529.209169	2	22095642.63	a10+DEPC-G	-3.36	0.49	C93H117N34O67P9	
1531.444135	4	52471428.96	w19	0.65	0.21	C180H226N71O135P19	
1531.59128	5	37804586.1	c24+DEPC-G	2.09	0.35	C226H282N86O170P24	
1532.195599	5	43728584.55	y24+DEPC-Eth	-1.05	0.11	C228H282N89O168P23	
1530.941678	4	70668212.84	c19	1.6	0.12	C180H224N71O135P19	
1549.447869	4	39506334.35	w19+DEPC	-0.36	0.25	C183H230N71O137P19	
1549.948748	4	19651705.85	y20-G	-0.5	0.45	C184H232N69O138P19	
1588.005756	5	13238151.44	y25	-2.43	0.38	C236H296N92O174P24	
1587.805325	5	25757779.27	a25+DEPC-A	1.28	0.35	C236H293N91O175P24	
1607.705663	4	13395828.36	w20	1.37	0.44	C189H238N74O142P20	
1631.206018	2	36578681.8	w10+DEPC-Eth	4.58	0.19	C96H118N38O72P10	
1630.804407	5	61858018.7	c25+DEPC	-1.87	0.11	C241H299N96O178P25	
1631.204919	5	58783151.98	a26-G	-2.09	0.25	C242H301N94O179P25	
1631.204441	4	38833029.69	c20+DEPC	-1.96	0.1	C193H240N76O143P20	
1656.55132	3	11937267.92	a16+DEPC-G	0.92	0.33	C149H187N54O111P15	
1657.019904	5	15454810.19	y26	0.49	0.46	C246H308N97O181P25	
1677.412003	5	106183241.25	c26	0.31	0.23	C247H307N99O183P26	
1675.816282	5	310222447.34	a26+DEPC	-3.68	0.02	C250H310N99O182P25	
1702.557977	3	19595842.25	y16	-0.88	0.37	C152H189N60O112P15	
1703.817421	5	10255000.21	RNA-C	-1.48	0.44	C252H315N99O187P26	
1711.222203	3	17908862.45	y16+DEPC-Eth	1.74	0.38	C153H187N60O113P15	
1709.54791	3	75020515.1	c16	-0.05	0.06	C151H189N59O113P16	
1800.4842	4	12630717.93	a23-G	2.48	0.46	C214H265N83O158P22	
1927.245572	2	12919943.84	c12+DEPC-Eth	5.72	0.49	C114H140N44O85P12	

 
 
peak list: 
m/z 	z 	I 	fragment 	error_/ppm	used?
689.08784	1	7916936.269429352	c02	0.36	1	
690.09011653	1	2079201.0485604205	c02	0.0	1	
691.09224853	1	490564.47335042345	c02	0.0	1	
692.09454153	1	81020.0632510287	c02	0.0	1	
994.12929	1	47709794.08958877	c03	0.41	1	
995.13282	1	17926097.737162594	c03	1.34	1	
996.1327	1	5337586.218803323	c03	-1.01	1	
997.1360305300001	1	1161758.0615935728	c03	0.0	1	
998.13826053	1	217178.1022420687	c03	0.0	1	
1066.14962	1	15189289.468057044	c03+DEPC	-0.37	1	
1067.15443	1	6222308.454019421	c03+DEPC	1.64	1	
1068.15494053	1	1961282.2716473076	c03+DEPC	0.0	1	
1069.15729653	1	455319.46948600863	c03+DEPC	0.0	1	
1070.15955553	1	90216.5429761732	c03+DEPC	0.0	1	
669.08437	2	6657892.133442812	c04	-0.22	1	
669.58701	2	3375847.6989510427	c04	1.79	1	
