spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0203_1x_134.csv
limit_error:	6
noise_limit:	1850000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 
1404.22036152737	1	162800.35468783698	c04+DEPC+H2O-CO	0.0	1	
1405.2226371150043	1	38473.094043546276	c04+DEPC+H2O-CO	0.0	1	
1188.12765	1	4209628.106920606	c04-G	0.63	1	
1189.13169	1	1824119.9424025666	c04-G	1.74	0	
1190.131878739382	1	619614.9089164361	c04-G	0.0	1	
1191.1342563604887	1	154295.78890203603	c04-G	0.0	1	
1192.1365207461447	1	32981.17164661226	c04-G	0.0	1	
593.55881	2	2187691.3131141784	c04-G	-1.69	1	
594.0611720362994	2	947972.4219609533	c04-G	0.0	1	
594.5623011346911	2	322006.15334262955	c04-G	0.0	1	
595.0634899452444	2	80185.60035651375	c04-G	0.0	1	
595.5646221380724	2	17139.90425638853	c04-G	0.0	1	
822.09727	2	44013489.3361466	c05	0.12	1	
822.5985	2	27145826.63773811	c05	0.0	1	
823.0997	2	11491766.199932707	c05	0.03	1	
823.6008527469464	2	3645319.3627338377	c05	0.0	1	
824.1020039056402	2	965960.4784421714	c05	0.0	1	
824.6031511992344	2	220836.37539432867	c05	0.0	1	
746.57163	2	5396439.976212845	c05-G	-1.12	1	
747.07454	2	2930467.0593498014	c05-G	0.92	1	
747.575017358973	2	1168986.137045448	c05-G	0.0	1	
748.0762209477721	2	346701.75739440107	c05-G	0.0	1	
748.5773765155994	2	87083.94975730166	c05-G	0.0	1	
974.61825	2	82630887.72279376	c06	0.45	1	
975.11995	2	60309540.37609883	c06	0.82	1	
975.62141	2	29008687.95745433	c06	1.09	1	
976.12233	2	10462680.330223752	c06	0.81	1	
976.62316	2	3129869.827387712	c06	0.46	1	
977.1238639410626	2	806873.1939029761	c06	0.0	1	
899.09302	2	9721121.458997212	c06-G	-0.1	1	
899.59521	2	6378439.513742942	c06-G	0.79	1	
900.0956922000387	2	2899325.804257034	c06-G	0.0	1	
900.5969017612798	2	986916.8117446294	c06-G	0.0	1	
901.0980731687823	2	281284.8241502282	c06-G	0.0	1	
901.5992410639294	2	69204.4514670949	c06-G	0.0	1	
1139.14247	2	35262369.63711616	c07	-1.41	1	
1139.64411	2	30353785.0752954	c07	-1.13	1	
1140.14556	2	16463440.65787009	c07	-0.92	1	
1140.6454	2	6674263.72655321	c07	-2.11	1	
1141.1489762900676	2	2225961.515552829	c07	0.0	1	
1141.6501379184465	2	637975.2582163077	c07	0.0	1	
1063.61898	2	5299225.057360871	c07-G	-0.37	1	
1064.12185	2	4170881.150582237	c07-G	1.05	1	
1064.6219497451589	2	2143101.60831493	c07-G	0.0	1	
1065.123157600649	2	825457.1256427508	c07-G	0.0	1	
1065.6243367980244	2	263303.6936488084	c07-G	0.0	1	
1066.1255069754502	2	72356.96801009454	c07-G	0.0	1	
1291.66283	2	50033620.408725984	c08	-1.46	1	
1292.16414	2	48727917.312162936	c08	-1.48	1	
1292.66676	2	29242299.305826683	c08	-0.4	1	
1293.17031	2	13072698.303244535	c08	1.41	0	
1293.67526	2	4787967.430897009	c08	4.33	1	
1294.1708350183487	2	1504106.1814495372	c08	0.0	1	
1294.671995556306	2	417673.01252075593	c08	0.0	1	
860.77389	3	4990568.137440521	c08	-0.19	0	
861.10649	3	4860331.704069641	c08	-2.07	1	
861.44162	3	2916752.4954021955	c08	-0.94	1	
861.77915	3	1303927.0612359466	c08	3.0	0	
862.1106840333381	3	477572.43046857906	c08	0.0	1	
862.4447978555659	3	150026.00897456278	c08	0.0	1	
862.7789048808708	3	41660.49970254305	c08	0.0	1	
1327.67147	2	4792000.040621898	c08+DEPC	-2.87	1	
1328.17817	2	4829486.028361078	c08+DEPC	1.16	1	
1328.6778651396712	2	2980569.7489646836	c08+DEPC	0.0	1	
1329.17981	2	1368720.1366247267	c08+DEPC	0.55	1	
1329.6802689221693	2	514325.0885055593	c08+DEPC	0.0	1	
1330.1814468050368	2	165665.51878498227	c08+DEPC	0.0	1	
1330.6826140101343	2	47144.97489668015	c08+DEPC	0.0	1	
1216.13898	2	8397414.557340141	c08-G	-0.85	1	
1216.63909	2	7559176.692537868	c08-G	-1.88	1	
1217.1439	2	4313316.6474799225	c08-G	1.06	1	
1217.6438309268592	2	1840866.1354525015	c08-G	0.0	1	
1218.1450208242775	2	647203.6088184763	c08-G	0.0	1	
1218.646199362439	2	195671.4685199968	c08-G	0.0	1	
1219.1473664962573	2	52417.98254045808	c08-G	0.0	1	
1456.19414	2	47208872.79025919	c09	2.17	1	
1456.68858	2	52158011.291431844	c09	-2.56	1	
1457.18795	2	34567550.21436965	c09	-3.83	1	
1457.69317	2	16968518.50092708	c09	-1.08	0	
1458.19859	2	6787064.141486843	c09	1.82	0	
1458.697103657843	2	2321390.0867737886	c09	0.0	1	
1459.1982678291965	2	700134.3520624089	c09	0.0	1	
970.4578	3	13886400.242470818	c09	-0.44	1	
970.7923	3	15342179.93007408	c09	-0.15	1	
971.12689	3	10167979.223123692	c09	0.3	1	
971.46289	3	4991257.479764763	c09	2.22	1	
971.7948607607898	3	1996402.0229573129	c09	0.0	1	
972.128976948562	3	682832.4837803845	c09	0.0	1	
972.4630863961311	3	205943.18952363628	c09	0.0	1	
1500.18841	2	3599177.2546155197	c09+2DEPC+H2O-CO-Eth	-7.06	1	
1500.6947	2	4099952.317767245	c09+2DEPC+H2O-CO-Eth	-3.76	1	
1501.20051	2	2795444.156947673	c09+2DEPC+H2O-CO-Eth	-0.71	0	
1501.7027925767902	2	1410939.8228038433	c09+2DEPC+H2O-CO-Eth	0.0	1	
1502.203986147065	2	580015.3209219619	c09+2DEPC+H2O-CO-Eth	0.0	1	
1502.7051665910346	2	203842.79800681453	c09+2DEPC+H2O-CO-Eth	0.0	1	
1503.2063364767632	2	63160.7248481002	c09+2DEPC+H2O-CO-Eth	0.0	1	
1492.19582	2	2701437.0493601523	c09+DEPC	-3.83	1	
1492.69955	2	3076272.39408908	c09+DEPC	-2.23	1	
1493.2041209044196	2	2091459.223548955	c09+DEPC	0.0	1	
1493.7053365870497	2	1051897.635167562	c09+DEPC	0.0	1	
1494.2065308275326	2	430648.2887002894	c09+DEPC	0.0	1	
1494.7077118508123	2	150675.06057300058	c09+DEPC	0.0	1	
1495.208882297197	2	46465.18787205112	c09+DEPC	0.0	1	
1380.66388	2	7991461.91465922	c09-G	-1.73	1	
1381.16794	2	8240080.215024176	c09-G	0.23	1	
1381.67402	2	5208579.456977079	c09-G	3.73	1	
1382.1700868820224	2	2450268.293446396	c09-G	0.0	1	
1382.6712811848786	2	943485.9678919042	c09-G	0.0	1	
1383.172462662545	2	311464.16473672347	c09-G	0.0	1	
1383.673633159464	2	90859.59771421137	c09-G	0.0	1	
1608.70646	2	11645780.325678255	c10	-3.21	1	
1609.21837	2	14183863.856081298	c10	3.37	1	
1609.71563	2	10217965.847691862	c10	0.89	1	
1610.21636	2	5431380.739553966	c10	0.59	1	
1610.71928	2	2345271.5621674852	c10	1.66	1	
1611.21642	2	864383.5115429142	c10	-0.85	1	
1611.7189623126228	2	280529.06661953	c10	0.0	1	
1072.13881	3	22139269.437544193	c10	0.14	1	
1072.47238	3	26964305.93687501	c10	-0.46	1	
1072.80657	3	19424915.52127914	c10	-0.44	1	
1073.13962	3	10325353.754590083	c10	-1.46	0	
1073.47388	3	4458490.334438981	c10	-1.34	1	
1073.8094349709218	3	1643240.6351701154	c10	0.0	1	
1074.1435493850818	3	533301.1972807279	c10	0.0	1	
1629.6987099893356	2	4177382.7962677213	c10+2DEPC+H2O-CO-2Eth	0.0	1	
1630.19248	2	5135549.459854623	c10+2DEPC+H2O-CO-2Eth	-4.64	1	
1630.69996	2	3740545.219123915	c10+2DEPC+H2O-CO-2Eth	-0.82	1	
1631.19426	2	2011251.9506998104	c10+2DEPC+H2O-CO-2Eth	-5.06	1	
1631.7037053945844	2	878840.1507902225	c10+2DEPC+H2O-CO-2Eth	0.0	1	
1632.2048886467542	2	327869.2538169524	c10+2DEPC+H2O-CO-2Eth	0.0	1	
1632.7060612613527	2	107732.79820089757	c10+2DEPC+H2O-CO-2Eth	0.0	1	
1633.2072256895242	2	31835.94555703118	c10+2DEPC+H2O-CO-2Eth	0.0	1	
1761.22908	2	7839340.273153148	c11	-1.81	1	
1761.73425	2	10434518.20098308	c11	0.37	1	
1762.23634	2	8116538.673408969	c11	0.84	1	
1762.73205	2	4641155.933170465	c11	-2.29	1	
1763.2372835252506	2	2149818.131042573	c11	0.0	1	
1763.7384729292812	2	848470.9973676192	c11	0.0	1	
1764.2396514028153	2	294474.002892143	c11	0.0	1	
1764.7408213500432	2	91804.79248985104	c11	0.0	1	
1173.81878	3	28031870.67159132	c11	-0.26	1	
1174.15232	3	37311693.91026755	c11	-0.84	1	
1174.48769	3	29023075.2163097	c11	0.18	1	
1174.82162	3	16595820.356321147	c11	-0.01	1	
1175.15653	3	7687308.079125943	c11	0.65	1	
1175.4898897961875	3	3033958.0166276777	c11	0.0	1	
1175.8240087785434	3	1052978.551458918	c11	0.0	1	
1176.1581220766955	3	328275.08188679285	c11	0.0	1	
1123.46953	3	2263468.3982164147	c11-G	0.22	1	
1123.8035232702339	3	2845906.391509347	c11-G	0.0	1	
1124.13807	3	2123642.6472315136	c11-G	0.33	1	
1124.4718540732147	3	1170409.2976755681	c11-G	0.0	1	
1124.8059944528632	3	524437.6653896568	c11-G	0.0	1	
1125.140125073786	3	200690.63767642356	c11-G	0.0	1	
1125.4742479416004	3	67659.8100470115	c11-G	0.0	1	
1125.8083648548047	3	20518.94517952363	c11-G	0.0	1	
1275.82589	3	16141513.509659743	c12	-1.28	1	
1276.1608	3	23256073.07713963	c12	-0.75	1	
1276.49433	3	19422866.777341455	c12	-1.25	1	
1276.82583	3	11891850.597846784	c12	-3.33	1	
1277.16268	3	5886352.855607074	c12	-1.21	1	
1277.4983608964199	3	2479394.3649291554	c12	0.0	1	
1277.832485775718	3	917496.6981940895	c12	0.0	1	
1278.1666046265873	3	304764.3767781634	c12	0.0	1	
1225.4777145283888	3	2884526.4758857535	c12-G	0.0	1	
1225.80988	3	3943254.9499807945	c12-G	-1.7	1	
1226.14589	3	3167391.5639992366	c12-G	-0.21	1	
1226.4803109379477	3	1873517.9211265517	c12-G	0.0	1	
1226.814458025553	3	898933.8140202649	c12-G	0.0	1	
1227.148594771596	3	367842.7705774003	c12-G	0.0	1	
1227.4827233973028	3	132465.783750913	c12-G	0.0	1	
1227.8168457183551	3	42877.21915785999	c12-G	0.0	1	
1377.83335	3	23043144.902449895	c13	-1.89	1	
1378.16755	3	35727884.166942485	c13	-1.92	1	
1378.50233	3	31874451.068278834	c13	-1.49	1	
1378.83642	3	20790474.015545905	c13	-1.54	1	
1379.17049	3	10942600.858128738	c13	-1.6	1	
1379.50628	3	4894741.707187087	c13	-0.4	1	
1379.83817	3	1921707.3209801365	c13	-2.02	1	
1380.1750826328077	3	676760.9843900544	c13	0.0	1	
1407.16367	3	5508030.045590302	c13+2DEPC+H2O-CO-Eth	-7.79	1	
1407.51776	3	8729009.471448518	c13+2DEPC+H2O-CO-Eth	6.31	1	
1407.84525	3	7948092.827715711	c13+2DEPC+H2O-CO-Eth	1.55	1	
1408.18296	3	5288154.791729924	c13+2DEPC+H2O-CO-Eth	4.07	0	
1408.5113877908238	3	2838001.522008647	c13+2DEPC+H2O-CO-Eth	0.0	1	
1408.8455292601157	3	1294086.8426424183	c13+2DEPC+H2O-CO-Eth	0.0	1	
1409.1796624959493	3	517823.02977200405	c13+2DEPC+H2O-CO-Eth	0.0	1	
1409.5137892224673	3	185836.1454633658	c13+2DEPC+H2O-CO-Eth	0.0	1	
1409.8479105955007	3	60760.84854514294	c13+2DEPC+H2O-CO-Eth	0.0	1	
1356.8248299637771	3	1644152.2419986003	c13+2DEPC+H2O-CO-Eth-G	0.0	1	
1357.1583	3	2484403.4949667756	c13+2DEPC+H2O-CO-Eth-G	-0.58	1	
1357.4932864134003	3	2182052.650898862	c13+2DEPC+H2O-CO-Eth-G	0.0	1	
1357.83195	3	1406297.9112632347	c13+2DEPC+H2O-CO-Eth-G	3.31	1	
1358.1616161864606	3	733286.3672553961	c13+2DEPC+H2O-CO-Eth-G	0.0	1	
1358.4957616793472	3	325542.1610544473	c13+2DEPC+H2O-CO-Eth-G	0.0	1	
1358.8298985120168	3	127028.27008454027	c13+2DEPC+H2O-CO-Eth-G	0.0	1	
1359.1640285545755	3	44510.99110352261	c13+2DEPC+H2O-CO-Eth-G	0.0	1	
1372.16512	3	1804657.1329823723	c13+2DEPC+H2O-CO-G	-5.1	1	
1372.5063824301055	3	2768209.7154789553	c13+2DEPC+H2O-CO-G	0.0	1	
1372.83686	3	2461397.773646696	c13+2DEPC+H2O-CO-G	-2.71	1	
1373.1747576807047	3	1604430.3827286488	c13+2DEPC+H2O-CO-G	0.0	1	
1373.5089170555627	3	845558.5994807836	c13+2DEPC+H2O-CO-G	0.0	1	
1373.843065086147	3	379230.3510840862	c13+2DEPC+H2O-CO-G	0.0	1	
1374.1772042956482	3	149440.21306695967	c13+2DEPC+H2O-CO-G	0.0	1	
1374.5113365744164	3	52867.16099468185	c13+2DEPC+H2O-CO-G	0.0	1	
2103.2686	2	1377815.3217261692	c13+DEPC	0.22	1	
2103.77714	2	2183006.34305473	c13+DEPC	3.63	1	
2104.270783637491	2	1984527.3218060527	c13+DEPC	0.0	1	
2104.7720353748145	2	1317575.9484356593	c13+DEPC	0.0	1	
2105.273264041161	2	705340.3725733315	c13+DEPC	0.0	1	
2105.774476733512	2	320737.94138418214	c13+DEPC	0.0	1	
2106.275677057012	2	127961.57368379198	c13+DEPC	0.0	1	
2106.77686759398	2	45779.141721559565	c13+DEPC	0.0	1	
2107.27805008204	2	14919.012751943414	c13+DEPC	0.0	1	
1479.51756	3	56777312.77441398	c14	0.8	1	
1479.85156	3	94453774.84594502	c14	0.63	1	
1480.18553	3	89641506.87660944	c14	0.48	1	
1480.51944	3	61991062.415133715	c14	0.31	1	
1480.85315	3	34511788.472422525	c14	0.01	1	
1481.1884	3	16302860.24997621	c14	0.76	1	
1481.52106	3	6751200.386962167	c14	-0.24	1	
1481.8555364096142	3	2505423.64158859	c14	0.0	1	
1482.1896584310557	3	846535.7928958285	c14	0.0	1	
1508.8550621432832	3	5419009.538297999	c14+2DEPC+H2O-CO-Eth	0.0	1	
1509.19565	3	9200850.159066394	c14+2DEPC+H2O-CO-Eth	4.2	1	
1509.52495	3	8900484.084151426	c14+2DEPC+H2O-CO-Eth	0.96	1	
1509.86033	3	6270439.1454472905	c14+2DEPC+H2O-CO-Eth	1.76	1	
1510.19064	3	3555029.977245407	c14+2DEPC+H2O-CO-Eth	-0.79	1	
1510.52871	3	1709778.5208486165	c14+2DEPC+H2O-CO-Eth	1.81	1	
1510.8601115803801	3	720739.9466672391	c14+2DEPC+H2O-CO-Eth	0.0	1	
1511.1942415657575	3	272233.3927377611	c14+2DEPC+H2O-CO-Eth	0.0	1	
1511.5283660589628	3	93610.18523600185	c14+2DEPC+H2O-CO-Eth	0.0	1	
1473.84612	3	3239444.016830595	c14+2DEPC+H2O-CO-G	-4.36	0	
1474.18486	3	5335464.169893973	c14+2DEPC+H2O-CO-G	-1.32	0	
1474.5158	3	5045814.59892797	c14+2DEPC+H2O-CO-G	-3.54	1	
1474.85516	3	3486015.265908453	c14+2DEPC+H2O-CO-G	-0.02	1	
1475.1893570989218	3	1942371.251844095	c14+2DEPC+H2O-CO-G	0.0	1	
1475.523508463688	3	919483.2344349748	c14+2DEPC+H2O-CO-G	0.0	1	
1475.8576508789247	3	381949.48744830297	c14+2DEPC+H2O-CO-G	0.0	1	
1476.1917862139214	3	142296.66139906648	c14+2DEPC+H2O-CO-G	0.0	1	
1476.525915723325	3	48298.45370983034	c14+2DEPC+H2O-CO-G	0.0	1	
1503.52462	3	1560139.3913522502	c14+DEPC	0.8	0	
1503.86024	3	2648340.0138209667	c14+DEPC	1.71	1	
1504.18922	3	2558246.639207234	c14+DEPC	-1.76	0	
1504.526036346421	3	1798854.528269004	c14+DEPC	0.0	1	
1504.8601925495009	3	1017559.8878851205	c14+DEPC	0.0	1	
1505.1943379005588	3	488166.72693958937	c14+DEPC	0.0	1	
1505.5284748522072	3	205227.03325463718	c14+DEPC	0.0	1	
1505.8626051224446	3	77296.03515616841	c14+DEPC	0.0	1	
1506.1967298891695	3	26499.759234531226	c14+DEPC	0.0	1	
1500.18841	3	1715598.2510118182	c14+DEPC+H2O-CO	-4.6	1	
1500.5295532149007	3	2893933.1132868812	c14+DEPC+H2O-CO	0.0	1	
1500.85852	3	2782298.53695442	c14+DEPC+H2O-CO	-3.48	1	
1501.20051	3	1948431.021214962	c14+DEPC+H2O-CO	1.73	1	
1501.532070797276	3	1098178.6857389193	c14+DEPC+H2O-CO	0.0	1	
1501.866215023394	3	525101.3234179536	c14+DEPC+H2O-CO	0.0	1	
1502.2003509151725	3	220078.68788149912	c14+DEPC+H2O-CO	0.0	1	
1502.534480183274	3	82652.0705130387	c14+DEPC+H2O-CO	0.0	1	
1502.8686039966803	3	28259.281864333323	c14+DEPC+H2O-CO	0.0	1	
1429.1665775464176	3	7026075.249819155	c14-G	0.0	1	
1429.4959	3	11170466.251449648	c14-G	-3.45	1	
1429.82806	3	10238221.959164683	c14-G	-4.87	1	
1430.16547	3	6865494.704530454	c14-G	-2.61	1	
1430.5033603290847	3	3716935.7694066837	c14-G	0.0	1	
1430.8375063367764	3	1710876.9013301935	c14-G	0.0	1	
1431.171643741786	3	691415.6524088342	c14-G	0.0	1	
1431.5057743599316	3	250707.70378522328	c14-G	0.0	1	
1431.8398993963644	3	82849.54909022417	c14-G	0.0	1	
1594.53128	3	36054171.99367823	c15	-0.57	1	
1594.86657	3	64713503.82388906	c15	0.09	1	
1595.1993	3	65605518.62574013	c15	-0.83	1	
1595.53457	3	48259518.33170864	c15	-0.14	1	
1595.86917	3	28495675.87633429	c15	0.14	1	
1596.20139	3	14247783.347879091	c15	-1.06	0	
1596.53682	3	6235337.232087352	c15	-0.25	1	
1596.87538	3	2442446.8980403235	c15	2.53	1	
1597.205469582986	3	870212.3490989491	c15	0.0	1	
1623.870873724769	3	4753872.10634323	c15+2DEPC+H2O-CO-Eth	0.0	1	
1624.20052	3	8695770.824074741	c15+2DEPC+H2O-CO-Eth	-2.83	1	
1624.54054	3	8974223.198611312	c15+2DEPC+H2O-CO-Eth	0.76	1	
1624.86896	3	6716942.762885021	c15+2DEPC+H2O-CO-Eth	-2.78	1	
1625.21173	3	4034198.532612762	c15+2DEPC+H2O-CO-Eth	2.52	1	
1625.5417825202667	3	2051240.5539696154	c15+2DEPC+H2O-CO-Eth	0.0	1	
1625.8759199809733	3	912739.71090446	c15+2DEPC+H2O-CO-Eth	0.0	1	
1626.2100508033827	3	363474.76690956403	c15+2DEPC+H2O-CO-Eth	0.0	1	
1626.5441761454222	3	131641.70940849872	c15+2DEPC+H2O-CO-Eth	0.0	1	
1588.86295	3	3417859.437863293	c15+2DEPC+H2O-CO-G	-3.4	1	
1589.19577	3	6078130.489428205	c15+2DEPC+H2O-CO-G	-4.31	1	
1589.533	3	6139347.615497331	c15+2DEPC+H2O-CO-G	-2.4	1	
1589.8709983856368	3	4510412.87049483	c15+2DEPC+H2O-CO-G	0.0	1	
1590.21725	3	2664355.1158097694	c15+2DEPC+H2O-CO-G	7.6	1	
1590.5393134782207	3	1334319.934669896	c15+2DEPC+H2O-CO-G	0.0	1	
1590.873456487734	3	585433.2131341377	c15+2DEPC+H2O-CO-G	0.0	1	
1591.2075924601156	3	230076.95052127406	c15+2DEPC+H2O-CO-G	0.0	1	
1591.5417226315103	3	82295.28173980769	c15+2DEPC+H2O-CO-G	0.0	1	
1544.18433	3	7549710.619011333	c15-G	1.26	1	
1544.51218	3	12994350.351756198	c15-G	-2.89	1	
1544.84838	3	12746216.52245268	c15-G	-1.59	1	
1545.18500846595	3	9106627.61245595	c15-G	0.0	1	
1545.52702	3	5236421.989683213	c15-G	5.08	1	
1545.8533128266351	3	2554431.9301351467	c15-G	0.0	1	
1546.1874510080586	3	1092254.7652557832	c15-G	0.0	1	
1546.5215824276152	3	418507.25424652756	c15-G	0.0	1	
1546.8557082772484	3	145990.61738965163	c15-G	0.0	1	
1709.54372	3	30873668.3056275	c16	-2.51	1	
1709.87742	3	59469161.60375716	c16	-2.82	1	
1710.21071	3	64145966.614780016	c16	-3.34	1	
1710.54667	3	50008732.51266506	c16	-2.29	1	
1710.88155	3	31211295.359084427	c16	-1.87	1	
1711.21461	3	16463466.596037684	c16	-2.5	1	
1711.54302	3	7589961.773538748	c16	-5.85	1	
1711.8871573411839	3	3128300.3708263747	c16	0.0	1	
1712.2212812114103	3	1171667.1465743084	c16	0.0	1	
1281.91061	4	2483098.103791985	c16	1.11	1	
1282.1598587985998	4	4782967.833643286	c16	0.0	1	
1282.4168	4	5159112.499697074	c16	4.91	1	
1282.66133	4	4022087.289595092	c16	0.16	1	
1282.91476	4	2510252.670846622	c16	2.35	1	
1283.16235022645	4	1324118.7370990955	c16	0.0	1	
1283.4129519787016	4	610443.1615044737	c16	0.0	1	
1283.6635488883878	4	251602.00083755012	c16	0.0	1	
1283.9141417910578	4	94234.49267943733	c16	0.0	1	
1738.8866853062545	3	3069004.00238371	c16+2DEPC+H2O-CO-Eth	0.0	1	
1739.23232	3	6016815.592646564	c16+2DEPC+H2O-CO-Eth	6.55	1	
1739.55824	3	6599370.962434555	c16+2DEPC+H2O-CO-Eth	1.8	1	
1739.88628	3	5229316.434250799	c16+2DEPC+H2O-CO-Eth	-1.73	1	
1740.22569	3	3316247.5009826436	c16+2DEPC+H2O-CO-Eth	1.29	0	
1740.56059	3	1777055.9311879943	c16+2DEPC+H2O-CO-Eth	1.72	1	
1740.891728945693	3	832138.5932921757	c16+2DEPC+H2O-CO-Eth	0.0	1	
1741.2258605989523	3	348327.97133734415	c16+2DEPC+H2O-CO-Eth	0.0	1	
1741.5599867868766	3	132485.08787220478	c16+2DEPC+H2O-CO-Eth	0.0	1	
1741.89410835744	3	46350.97744685734	c16+2DEPC+H2O-CO-Eth	0.0	1	
1733.55379	3	1416295.0092422136	c16+DEPC	-0.73	0	
1733.88382	3	2776120.786117289	c16+DEPC	-3.15	1	
1734.21487	3	3041534.3981392365	c16+DEPC	-4.96	1	
1734.5576493715296	3	2406384.451610992	c16+DEPC	0.0	1	
1734.8918066734593	3	1523232.367658861	c16+DEPC	0.0	1	
1735.2259534026566	3	814561.5756831695	c16+DEPC	0.0	1	
1735.560091909918	3	380580.95085458964	c16+DEPC	0.0	1	
1735.8942238063269	3	158930.49801737873	c16+DEPC	0.0	1	
1736.2283502290138	3	60297.89684903793	c16+DEPC	0.0	1	
1659.19658	3	8675667.221774582	c16-G	-0.98	1	
1659.53387	3	16071546.351475157	c16-G	0.86	1	
1659.86776	3	16801980.0086979	c16-G	0.67	1	
1660.18985	3	12740961.797808675	c16-G	-6.6	1	
1660.53003	3	7753443.761448971	c16-G	-2.98	1	
1660.8691200478513	3	3994772.5829428537	c16-G	0.0	1	
1661.2032589995122	3	1801306.5868149914	c16-G	0.0	1	
1661.5373912227367	3	726950.1203562729	c16-G	0.0	1	
1661.8715178906823	3	266831.00347058644	c16-G	0.0	1	
1824.56856	3	13428313.205816848	c17	2.6	1	
1824.90227	3	27629065.10522827	c17	2.32	1	
1825.2356	3	31596678.31144268	c17	1.84	1	
1825.57007	3	26022272.03002139	c17	2.01	1	
1825.9037	3	17114435.512098633	c17	1.72	1	
1826.24004	3	9496134.134566568	c17	2.92	1	
1826.57623	3	4598769.090909033	c17	4.05	1	
1826.9029684226707	3	1988892.4149238388	c17	0.0	1	
1827.2370932003337	3	780943.423025861	c17	0.0	1	
1827.5712134645846	3	281871.0803511446	c17	0.0	1	
1368.1710425513875	4	3413267.153131914	c17	0.0	1	
1368.42667	4	7022876.1386476895	c17	3.62	1	
1368.67236	4	8031381.348910266	c17	0.0	1	
1368.92699	4	6614454.474554561	c17	2.93	1	
1369.17434	4	4350221.780091937	c17	0.54	1	
1369.42273	4	2413768.745668689	c17	-1.08	1	
1369.674809618458	4	1168935.1627603234	c17	0.0	1	
1369.925407199503	4	505545.3389359483	c17	0.0	1	
1370.1760007827502	4	198503.60156284616	c17	0.0	1	
1370.4265909809385	4	71647.21921764585	c17	0.0	1	
1818.8999818911002	3	1741079.0667119478	c17+2DEPC+H2O-CO-G	0.0	1	
1819.23376	3	3553491.7491444107	c17+2DEPC+H2O-CO-G	-0.26	1	
1819.56612	3	4048461.691616599	c17+2DEPC+H2O-CO-G	-1.27	1	
1819.9026091944404	3	3328650.2288640193	c17+2DEPC+H2O-CO-G	0.0	1	
1820.23542	3	2188731.694275339	c17+2DEPC+H2O-CO-G	-0.74	1	
1820.5709259109424	3	1215477.8335765651	c17+2DEPC+H2O-CO-G	0.0	1	
1820.9050701213473	3	589623.5948855169	c17+2DEPC+H2O-CO-G	0.0	1	
1821.2392073979606	3	255606.40025802123	c17+2DEPC+H2O-CO-G	0.0	1	
1821.5733389291122	3	100659.04082183151	c17+2DEPC+H2O-CO-G	0.0	1	
1821.9074656017874	3	36455.74429889752	c17+2DEPC+H2O-CO-G	0.0	1	
1774.2140122908745	3	5432036.918881327	c17-G	0.0	1	
1774.55194	3	10776067.80497135	c17-G	2.08	1	
1774.88653	3	11962949.437684055	c17-G	2.3	1	
1775.22065	3	9595696.105535565	c17-G	2.27	1	
1775.55422	3	6160470.453675602	c17-G	1.94	1	
1775.88719	3	3342215.1738832737	c17-G	1.27	1	
1776.22031	3	1584607.9436795285	c17-G	0.7	1	
1776.5532005932646	3	671631.3408860816	c17-G	0.0	1	
1776.88732807689	3	258671.012363893	c17-G	0.0	1	
1777.2214508819197	3	91642.78368925648	c17-G	0.0	1	
1926.57958	3	7543353.218874955	c18	3.8	1	
1926.90569	3	16348251.563735839	c18	-0.41	1	
1927.23829	3	19617413.348424897	c18	-1.24	1	
1927.57375	3	16919923.341961287	c18	-0.57	1	
1927.90662	3	11638381.67087789	c18	-1.24	1	
1928.24538	3	6747401.349196256	c18	1.15	1	
1928.56269	3	3411700.889809126	c18	-7.58	1	
1928.91372	3	1539668.6255494836	c18	1.18	1	
1929.2455650848883	3	630546.824862081	c18	0.0	1	
1929.5796891625341	3	237280.26826341738	c18	0.0	1	
1444.67103	4	6793542.946112318	c18	-4.39	1	
1444.9268	4	14723233.271668483	c18	-0.86	1	
1445.18038	4	17667439.9576954	c18	1.17	0	
1445.42612	4	15238080.802172193	c18	-2.21	1	
1445.68543	4	10481525.047311462	c18	3.8	0	
1445.9397	4	6076708.793872115	c18	6.33	1	
1446.18877	4	3072577.3859048714	c18	5.26	0	
1446.4317581322534	4	1386625.3676521007	c18	0.0	1	
1446.6823546961662	4	567870.3899900619	c18	0.0	1	
1446.9329477544006	4	213694.57931243393	c18	0.0	1	
1466.6813791279285	4	962169.4963624049	c18+2DEPC+H2O-CO-Eth	0.0	1	
1466.9320578900422	4	2118254.981482403	c18+2DEPC+H2O-CO-Eth	0.0	1	
1467.1827061840957	4	2580084.5038163867	c18+2DEPC+H2O-CO-Eth	0.0	1	
1467.44171	4	2257895.6103311563	c18+2DEPC+H2O-CO-Eth	5.7	1	
1467.67347	4	1575412.2242396902	c18+2DEPC+H2O-CO-Eth	-7.15	1	
1467.9345742254586	4	926296.1723374266	c18+2DEPC+H2O-CO-Eth	0.0	1	
1468.1851816831372	4	474932.42301538447	c18+2DEPC+H2O-CO-Eth	0.0	1	
