spectrum:	/users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1311_1_6.csv
limit_error:	6
noise_limit:	1600000.0
shape_limit:	0.7
stddev_limit:	0.7

Observed fragments: 
m/z 	z 	I 	fragment 	error 	std-dev 	formula 
1413.21033	4	3273814.671189916	c17+CMCT	3.64	1	
1413.4558013746846	4	1648935.9738205434	c17+CMCT	0.0	1	
1413.7064128322288	4	740882.6628218464	c17+CMCT	0.0	1	
1413.9570196016975	4	301952.9740951318	c17+CMCT	0.0	1	
1414.2076223923625	4	113037.11324301244	c17+CMCT	0.0	1	
1832.5885218751134	3	1460040.435304578	c17+CMCT-G	0.0	1	
1832.92777	3	3067006.867719473	c17+CMCT-G	2.71	1	
1833.25676	3	3577792.8909353823	c17+CMCT-G	-0.14	1	
1833.5912149803885	3	3004377.617316355	c17+CMCT-G	0.0	1	
1833.91771	3	2014092.7476012618	c17+CMCT-G	-4.19	1	
1834.2595656109797	3	1138886.5254710983	c17+CMCT-G	0.0	1	
1834.593725068181	3	561983.99170194	c17+CMCT-G	0.0	1	
1834.9278767235035	3	247622.58311474806	c17+CMCT-G	0.0	1	
1835.2620219029602	3	99050.01706599676	c17+CMCT-G	0.0	1	
1835.5961615979866	3	36417.46310146077	c17+CMCT-G	0.0	1	
1984.94586	3	5216991.13336231	c18+CMCT	-0.45	1	
1985.27516	3	11915983.656097183	c18+CMCT	-2.95	1	
1985.6166	3	14973986.20025193	c18+CMCT	0.68	1	
1985.951	3	13479697.722894585	c18+CMCT	0.79	1	
1986.2815	3	9655122.0239683	c18+CMCT	-1.07	1	
1986.61542	3	5818980.645645549	c18+CMCT	-1.19	1	
1986.951950945219	3	3054579.2241137563	c18+CMCT	0.0	1	
1987.2861029894343	3	1429601.2007883205	c18+CMCT	0.0	1	
1987.6202486487118	3	606638.5700892892	c18+CMCT	0.0	1	
1987.9543888807773	3	236362.1167458009	c18+CMCT	0.0	1	
1488.4565	4	13154448.256175261	c18+CMCT	-1.18	1	
1488.70637	4	30045707.653817214	c18+CMCT	-1.73	1	
1488.95769	4	37756346.833763525	c18+CMCT	-1.29	1	
1489.20862	4	33988554.258941256	c18+CMCT	-1.1	1	
1489.45862	4	24345029.505444765	c18+CMCT	-1.53	0	
1489.70889	4	14672342.323399104	c18+CMCT	-1.77	0	
1489.95579	4	7702007.406344939	c18+CMCT	-4.26	1	
1490.20805	4	3604686.0234197695	c18+CMCT	-3.16	1	
1490.463367369034	4	1529616.4928109932	c18+CMCT	0.0	1	
1490.713972543083	4	595978.2478006303	c18+CMCT	0.0	1	
1934.5969559812781	3	898034.4644999171	c18+CMCT-G	0.0	1	
1934.93011	3	1984968.3439044955	c18+CMCT-G	-0.58	1	
1935.2654576504526	3	2427241.597119767	c18+CMCT-G	0.0	1	
1935.61343	3	2132412.8246050444	c18+CMCT-G	7.11	1	
1935.9338453410573	3	1493619.4076932177	c18+CMCT-G	0.0	1	
1936.2680181229907	3	881590.908510231	c18+CMCT-G	0.0	1	
1936.6021810866694	3	453749.12046432565	c18+CMCT-G	0.0	1	
1936.9363361045798	3	208416.93596856293	c18+CMCT-G	0.0	1	
1937.2704845152755	3	86864.41121571435	c18+CMCT-G	0.0	1	
1937.6046273214106	3	33263.766081151975	c18+CMCT-G	0.0	1	
1450.6958978684586	4	1440604.510327519	c18+CMCT-G	0.0	1	
1450.9466038926805	4	3184236.7549652387	c18+CMCT-G	0.0	1	
1451.19693	4	3893720.4870110303	c18+CMCT-G	-0.24	1	
1451.44946	4	3420763.5168177392	c18+CMCT-G	1.06	1	
1451.698564888293	4	2396027.0351470076	c18+CMCT-G	0.0	1	
1451.949194474743	4	1414226.1675567252	c18+CMCT-G	0.0	1	
1452.199816697502	4	727893.0323259466	c18+CMCT-G	0.0	1	
1452.450432960935	4	334337.2552546186	c18+CMCT-G	0.0	1	
1452.7010442689566	4	139345.72394611474	c18+CMCT-G	0.0	1	
1452.951651373558	4	53360.90466602743	c18+CMCT-G	0.0	1	
2099.962570830406	3	1344961.8434821933	c19+CMCT	0.0	1	
2100.2968298231476	3	3248601.2251220616	c19+CMCT	0.0	1	
2100.6277	3	4293822.790955524	c19+CMCT	-1.59	1	
2100.96577	3	4053661.784300911	c19+CMCT	0.25	1	
2101.299425964699	3	3038760.7511385223	c19+CMCT	0.0	1	
2101.63643	3	1913803.388413349	c19+CMCT	1.35	1	
2101.96775478286	3	1048571.5083241765	c19+CMCT	0.0	1	
2102.3019070004043	3	511731.6106600149	c19+CMCT	0.0	1	
2102.6360529007716	3	226253.25227942516	c19+CMCT	0.0	1	
2102.970193418663	3	91789.20976086546	c19+CMCT	0.0	1	
2103.3043292797906	3	34509.350221763634	c19+CMCT	0.0	1	
1574.71967	4	23725129.915132586	c19+CMCT	-0.28	1	
1574.96929	4	57305332.84790559	c19+CMCT	-0.96	1	
1575.2207	4	75743043.5975976	c19+CMCT	-0.49	1	
1575.4708	4	71506602.90521511	c19+CMCT	-0.83	1	
1575.72213	4	53603746.41938445	c19+CMCT	-0.39	1	
1575.97292	4	33759496.03489908	c19+CMCT	-0.29	1	
1576.22443	4	18496803.7426907	c19+CMCT	0.27	1	
1576.47387	4	9026946.752002517	c19+CMCT	-0.47	1	
1576.73123	4	3991107.874222529	c19+CMCT	3.81	1	
1576.9758259464968	4	1619161.8646560668	c19+CMCT	0.0	1	
1577.226427842343	4	608745.0147867273	c19+CMCT	0.0	1	
1536.95652	4	3154069.853560592	c19+CMCT-G	-0.8	1	
1537.20617	4	7385762.326058545	c19+CMCT-G	-1.49	1	
1537.45886	4	9510929.257301593	c19+CMCT-G	-0.17	1	
1537.70525	4	8771648.174323335	c19+CMCT-G	-2.94	1	
1537.95999	4	6435829.049206234	c19+CMCT-G	-0.28	1	
1538.20441	4	3972742.883366119	c19+CMCT-G	-4.31	1	
1538.47122	4	2135779.988435342	c19+CMCT-G	6.21	1	
1538.7122847912308	4	1023660.7588737761	c19+CMCT-G	0.0	1	
1538.9628962196095	4	444824.6972834053	c19+CMCT-G	0.0	1	
1539.2135034813143	4	177476.87413784728	c19+CMCT-G	0.0	1	
2131.245128265611	3	668078.3401792379	c20	0.0	1	
2131.579377575658	3	1589955.2561450277	c20	0.0	1	
2131.92018	3	2084381.0354693274	c20	3.09	1	
2132.247772521088	3	1958804.5174851173	c20	0.0	1	
2132.5819439577604	3	1465362.4840502287	c20	0.0	1	
2132.9046	3	922718.1062675811	c20	-5.39	1	
2133.2502555405053	3	506219.8883845407	c20	0.0	1	
2133.584399759909	3	247674.28579862203	c20	0.0	1	
2133.9185380096974	3	109894.03265958428	c20	0.0	1	
2134.2526711849505	3	44780.68949188286	c20	0.0	1	
2134.586799977798	3	16923.325861531095	c20	0.0	1	
1660.98331	4	8749689.284149159	c20+CMCT	0.81	1	
1661.23166	4	22282823.046689488	c20+CMCT	-0.6	1	
1661.48324	4	30904399.311539337	c20+CMCT	-0.05	1	
1661.73291	4	30530913.320887506	c20+CMCT	-0.64	1	
1661.98429	4	23904171.45379588	c20+CMCT	-0.19	1	
1662.23572	4	15701369.940266712	c20+CMCT	0.29	1	
1662.48557	4	8962164.780483922	c20+CMCT	-0.17	1	
1662.73435	4	4552355.383516445	c20+CMCT	-1.27	1	
1662.987074346348	4	2093340.2268920548	c20+CMCT	0.0	1	
1663.2376799656058	4	882695.7375235115	c20+CMCT	0.0	1	
1663.488282114539	4	344741.83119533624	c20+CMCT	0.0	1	
1623.219615240687	4	1727609.6852152783	c20+CMCT-G	0.0	1	
1623.46702	4	4272334.439895974	c20+CMCT-G	-2.03	1	
1623.7164	4	5779370.111846213	c20+CMCT-G	-2.82	1	
1623.97063	4	5582885.7973541105	c20+CMCT-G	-0.62	1	
1624.22183	4	4281737.093836155	c20+CMCT-G	-0.27	1	
1624.472898683989	4	2758600.1292656735	c20+CMCT-G	0.0	1	
1624.7235208942004	4	1546055.7885768726	c20+CMCT-G	0.0	1	
1624.9741373100758	4	771758.4184625853	c20+CMCT-G	0.0	1	
1625.2247488802711	4	349002.70588379086	c20+CMCT-G	0.0	1	
1625.4753563203608	4	144813.24207817623	c20+CMCT-G	0.0	1	
1625.72596018611	4	55683.68932900761	c20+CMCT-G	0.0	1	
1737.49351	4	8325224.4073758535	c21+CMCT	3.0	1	
1737.73913	4	22115250.559479915	c21+CMCT	0.08	1	
1737.99132	4	31913584.516225222	c21+CMCT	0.96	1	
1738.2427	4	32756426.303702693	c21+CMCT	1.38	1	
1738.49242	4	26618714.870267913	c21+CMCT	0.85	1	
1738.74427	4	18133188.086654592	c21+CMCT	1.55	1	
1738.9972	4	10727815.685229829	c21+CMCT	2.88	1	
1739.2386	4	5645276.817228966	c21+CMCT	-2.42	1	
1739.49501	4	2688224.8405029126	c21+CMCT	0.91	1	
1739.74335	4	1173458.4868465185	c21+CMCT	-0.39	1	
1739.994632204278	4	474305.38530957385	c21+CMCT	0.0	1	
1699.7259408203101	4	1699632.6135129377	c21+CMCT-G	0.0	1	
1699.97001	4	4389625.032021227	c21+CMCT-G	-3.9	1	
1700.22618	4	6184135.786258116	c21+CMCT-G	-0.67	1	
1700.47941	4	6211632.169800868	c21+CMCT-G	0.85	1	
1700.72827	4	4948061.998695066	c21+CMCT-G	-0.2	1	
1700.97943	4	3308371.942344436	c21+CMCT-G	0.11	1	
1701.2298614749968	4	1923011.054113459	c21+CMCT-G	0.0	1	
1701.4804802169645	4	995048.3999254375	c21+CMCT-G	0.0	1	
1701.73109403049	4	466243.5812158049	c21+CMCT-G	0.0	1	
1701.9817036373645	4	200382.10233941555	c21+CMCT-G	0.0	1	
1702.2323095992851	4	79783.72276828848	c21+CMCT-G	0.0	1	
1400.5574841821835	5	372149.8406253402	c22	0.0	1	
1400.75708	5	968599.9220887502	c22	-0.68	1	
1400.9585650958466	5	1378727.0571344008	c22	0.0	1	
1401.159080900891	5	1401281.0791244414	c22	0.0	1	
1401.35162	5	1130642.5019495517	c22	-5.69	1	
1401.5600873718197	5	766330.244768222	c22	0.0	1	
1401.760581761185	5	451821.338054253	c22	0.0	1	
1401.9610717295127	5	237266.74791341386	c22	0.0	1	
1402.1615579984232	5	112876.4704666726	c22	0.0	1	
1402.362041112431	5	49273.32094261844	c22	0.0	1	
1402.5625214945662	5	19933.068286612557	c22	0.0	1	
1813.74947	4	7331940.73264678	c22+CMCT	0.47	1	
1814.00094	4	20305958.050096683	c22+CMCT	0.9	1	
1814.25181	4	30457049.309796285	c22+CMCT	1.01	1	
1814.50334	4	32433982.04811604	c22+CMCT	1.5	1	
1814.75657	4	27310068.59839802	c22+CMCT	2.92	1	
1815.00525	4	19258342.620923124	c22+CMCT	1.85	1	
1815.25606	4	11785036.114998972	c22+CMCT	1.95	1	
1815.51267	4	6410734.923921321	c22+CMCT	5.25	1	
1815.7537520789833	4	3154023.960933107	c22+CMCT	0.0	1	
1816.0043613171858	4	1421846.5788500274	c22+CMCT	0.0	1	
1816.2549669805492	4	593287.0665800563	c22+CMCT	0.0	1	
1450.797436669952	5	1380508.439459919	c22+CMCT	0.0	1	
1450.99341	5	3823346.02551513	c22+CMCT	-3.16	1	
1451.19693	5	5734663.596774912	c22+CMCT	-1.1	1	
1451.39953	5	6106894.146504113	c22+CMCT	0.33	1	
1451.60133	5	5142128.333695314	c22+CMCT	1.22	1	
1451.79907	5	3626093.757116004	c22+CMCT	-0.68	1	
1452.00356	5	2218967.993515531	c22+CMCT	2.07	1	
1452.2010556879202	5	1207057.4474514348	c22+CMCT	0.0	1	
1452.4015463691867	5	593861.4147464795	c22+CMCT	0.0	1	
1452.6020337597486	5	267715.09390135144	c22+CMCT	0.0	1	
1452.8025182904394	5	111708.18645454594	c22+CMCT	0.0	1	
1775.9862625042083	4	1728607.5636409104	c22+CMCT-G	0.0	1	
1776.24424	4	4659972.975616231	c22+CMCT-G	4.1	1	
1776.49427	4	6829447.069785633	c22+CMCT-G	3.74	1	
1776.75144	4	7122241.768045088	c22+CMCT-G	7.4	1	
1776.99464	4	5882408.2488895375	c22+CMCT-G	3.21	1	
1777.23586	4	4073767.9787527546	c22+CMCT-G	-2.08	1	
1777.49497	4	2450607.7444582935	c22+CMCT-G	2.69	1	
1777.7408101161125	4	1311477.5689304236	c22+CMCT-G	0.0	1	
1777.9914253412162	4	635210.0446030227	c22+CMCT-G	0.0	1	
1778.2420363292326	4	282066.43106385105	c22+CMCT-G	0.0	1	
1778.4926436406545	4	115990.87924475406	c22+CMCT-G	0.0	1	
1461.565741529302	5	4304579.862611183	c23	0.0	1	
1461.769	5	11690464.636080021	c23	1.85	1	
1461.97273	5	17301621.985320326	c23	4.04	1	
1462.17131	5	18246226.226921275	c23	2.71	1	
1462.37639	5	15254363.107593378	c23	5.84	1	
1462.57691	5	10701456.718186375	c23	5.85	1	
1462.7688458784692	5	6525114.420380535	c23	0.0	1	
1462.969337139401	5	3541261.21368304	c23	0.0	1	
1463.1698246691462	5	1740121.9142092536	c23	0.0	1	
1463.3703090114323	5	784218.0971059928	c23	0.0	1	
1463.5707905897227	5	327394.4588318299	c23	0.0	1	
1890.0089366388388	4	2722177.8011920354	c23+CMCT	0.0	1	
1890.25557	4	7847019.078884351	c23+CMCT	-2.15	1	
1890.50646	4	12215713.590708207	c23+CMCT	-2.03	1	
1890.76015	4	13478226.484745996	c23+CMCT	-0.42	1	
1891.01173	4	11744173.907744413	c23+CMCT	0.07	1	
1891.25877	4	8562089.704051806	c23+CMCT	-1.83	1	
1891.51796	4	5412910.938981254	c23+CMCT	2.7	1	
1891.7634688291366	4	3040072.4029036616	c23+CMCT	0.0	1	
1892.00183	4	1543468.9923957116	c23+CMCT	-6.48	1	
1892.2646941815424	4	717722.4367385592	c23+CMCT	0.0	1	
1892.5153011819061	4	308801.81625726767	c23+CMCT	0.0	1	
1892.765905008417	4	123936.05396553698	c23+CMCT	0.0	1	
1511.80131	5	8272646.905127993	c23+CMCT	-2.9	1	
1512.00294	5	23846942.719533797	c23+CMCT	-2.19	1	
1512.20449	5	37123322.79906547	c23+CMCT	-1.52	1	
1512.40317	5	40960075.63018927	c23+CMCT	-2.73	1	
1512.60405	5	35690322.61178627	c23+CMCT	-2.49	1	
1512.80506	5	26020028.838908177	c23+CMCT	-2.16	1	
1513.00541	5	16449734.072288759	c23+CMCT	-2.26	1	
1513.20876	5	9238722.593444524	c23+CMCT	-0.37	1	
1513.409811567114	5	4690573.105662706	c23+CMCT	0.0	1	
1513.610300051234	5	2181144.924635768	c23+CMCT	0.0	1	
1513.8107856515248	5	938442.8851193816	c23+CMCT	0.0	1	
1514.0112687127335	5	376639.32635950815	c23+CMCT	0.0	1	
1481.5958120564853	5	1100291.157102391	c23+CMCT-G	0.0	1	
1481.79542	5	3090608.979970448	c23+CMCT-G	-0.64	1	
1481.99379	5	4704794.322966721	c23+CMCT-G	-2.11	1	
1482.19608	5	5087040.0085572265	c23+CMCT-G	-0.91	1	
1482.3944	5	4350402.660716149	c23+CMCT-G	-2.39	1	
1482.60086	5	3116504.807709265	c23+CMCT-G	1.62	0	
1482.80622	5	1937777.255377947	c23+CMCT-G	4.9	1	
1482.999456404764	5	1071207.995756219	c23+CMCT-G	0.0	1	
1483.199949674584	5	535653.3192946205	c23+CMCT-G	0.0	1	
1483.4004395330685	5	245458.03399891185	c23+CMCT-G	0.0	1	
1483.6009264273164	5	104122.03979569579	c23+CMCT-G	0.0	1	
1483.801410715087	5	41217.77332944751	c23+CMCT-G	0.0	1	
1431.3558595687166	5	672969.8590626359	c23-G	0.0	1	
1431.5564172458198	5	1778050.7688812762	c23-G	0.0	1	
1431.76191	5	2570829.2754234085	c23-G	3.46	1	
1431.96099	5	2655022.255688675	c23-G	2.46	1	
1432.157980505037	5	2177333.997684894	c23-G	0.0	1	
1432.3584835670683	5	1500223.999669983	c23-G	0.0	1	
1432.5589809894823	5	899322.0674488506	c23-G	0.0	1	
1432.7594738106661	5	480232.09700023656	c23-G	0.0	1	
1432.9599627823918	5	232345.07215677825	c23-G	0.0	1	
1433.1604484717082	5	103157.79347029967	c23-G	0.0	1	
1433.3609313190248	5	42448.73599598751	c23-G	0.0	1	
1577.61283	5	9882775.852231272	c24+CMCT	-2.13	1	
1577.81534	5	29782307.480595697	c24+CMCT	-0.89	1	
1578.01666	5	48278967.391676985	c24+CMCT	-0.4	1	
1578.21748	5	55334833.41308586	c24+CMCT	-0.21	1	
1578.41938	5	49997924.93825024	c24+CMCT	0.67	1	
1578.61847	5	37747500.27494202	c24+CMCT	-0.22	1	
1578.81887	5	24686020.795850605	c24+CMCT	-0.29	1	
1579.0221	5	14329529.412827855	c24+CMCT	1.44	1	
1579.220312364205	5	7513654.434581979	c24+CMCT	0.0	1	
1579.42026	5	3606116.835810592	c24+CMCT	-0.34	1	
1579.6212869513188	5	1600496.9927973074	c24+CMCT	0.0	1	
1579.8217702881288	5	662302.0612768255	c24+CMCT	0.0	1	
1547.4063160814624	5	1739233.8357358142	c24+CMCT-G	0.0	1	
1547.60919	5	5113056.121638019	c24+CMCT-G	1.5	1	
1547.81039	5	8111761.444200077	c24+CMCT-G	1.93	1	
1548.00781	5	9117101.820899561	c24+CMCT-G	-0.08	1	
1548.21106	5	8089779.482820384	c24+CMCT-G	1.69	1	
1548.41159	5	6004543.514294169	c24+CMCT-G	1.7	1	
1548.609458984813	5	3863982.2622896973	c24+CMCT-G	0.0	1	
1548.8099563732358	5	2208645.12827862	c24+CMCT-G	0.0	1	
1549.0104498253215	5	1141098.5844586275	c24+CMCT-G	0.0	1	
1549.2109398981083	5	539907.711974303	c24+CMCT-G	0.0	1	
1549.4114270287344	5	236342.7449922267	c24+CMCT-G	0.0	1	
1549.6119115679555	5	96499.9285230222	c24+CMCT-G	0.0	1	
1646.62382	5	5788411.819740049	c25+CMCT	-1.13	1	
1646.82921	5	18203804.277883574	c25+CMCT	1.81	1	
1647.02909	5	30697357.1067185	c25+CMCT	1.41	1	
1647.22959	5	36525866.99224214	c25+CMCT	1.4	1	
1647.43145	5	34211552.63922664	c25+CMCT	2.21	1	
1647.63306	5	26744497.884280644	c25+CMCT	2.88	1	
1647.83386	5	18093687.88199183	c25+CMCT	3.07	1	
1648.02666	5	10857043.219666494	c25+CMCT	-1.6	1	
1648.234	5	5881121.421126527	c25+CMCT	2.55	1	
1648.4302845400264	5	2914362.2266379297	c25+CMCT	0.0	1	
1648.64028	5	1334905.2419300214	c25+CMCT	5.77	1	
1648.8312540640911	5	569857.169456579	c25+CMCT	0.0	1	
1616.4158030303536	5	1042928.9478145483	c25+CMCT-G	0.0	1	
1616.62536	5	3202986.9042743645	c25+CMCT-G	5.57	1	
1616.81574	5	5290137.507747993	c25+CMCT-G	-0.71	1	
1617.02389	5	6176623.709347719	c25+CMCT-G	4.0	1	
1617.22123	5	5684592.273259389	c25+CMCT-G	2.04	1	
1617.42818	5	4371133.254545874	c25+CMCT-G	6.02	1	
1617.618941569429	5	2911304.7964620646	c25+CMCT-G	0.0	1	
1617.8194389776438	5	1720987.4084547225	c25+CMCT-G	0.0	1	
1618.0199324973084	5	918944.622096513	c25+CMCT-G	0.0	1	
1618.2204226716458	5	449114.61289772665	c25+CMCT-G	0.0	1	
1618.4209099282418	5	202974.48673801118	c25+CMCT-G	0.0	1	
1618.6213946110931	5	85527.21139013361	c25+CMCT-G	0.0	1	
1423.02659	6	2947132.6195564377	c26+CMCT	1.53	1	
1423.19509	6	9591697.864844266	c26+CMCT	2.5	1	
1423.35792	6	16710760.761861123	c26+CMCT	-0.51	1	
1423.52559	6	20520356.55022872	c26+CMCT	-0.11	1	
1423.69484	6	19819868.95900724	c26+CMCT	1.4	1	
1423.86281	6	15967580.617213458	c26+CMCT	2.02	1	
1424.02819	6	11127417.798980905	c26+CMCT	0.82	1	
1424.19815	6	6874884.4242763575	c26+CMCT	2.84	1	
1424.3611787940679	6	3833123.7115429244	c26+CMCT	0.0	1	
1424.5282541250904	6	1954561.7507823578	c26+CMCT	0.0	1	
1424.6953270521753	6	921003.5041275604	c26+CMCT	0.0	1	
1424.8623978541514	6	404378.2848994663	c26+CMCT	0.0	1	
548.10292	1	16360209.937610243	y02	-1.14	1	
549.1067	1	3634801.6294153063	y02	0.48	1	
550.1085001378735	1	822234.2171940028	y02	0.0	1	
551.1109891520287	1	122834.35685441508	y02	0.0	1	
893.15084	1	76360543.55805108	y03	-0.16	1	
894.155	1	26992432.86406704	y03	1.41	1	
895.15747	1	7772969.650944597	y03	1.68	1	
896.158361728784	1	1623118.5402860784	y03	0.0	1	
897.160618504296	1	292947.88679748477	y03	0.0	1	
1222.2032	1	51529858.479080364	y04	-0.25	1	
1223.20731	1	24961995.53034954	y04	0.91	1	
1224.20836	1	8674209.403517531	y04	-0.12	1	
1225.2108800132255	1	2249216.391783672	y04	0.0	1	
1226.2131730349593	1	490698.1735015834	y04	0.0	1	
610.59748	2	14402427.161902087	y04	-1.04	1	
611.09925	2	6976796.231403134	y04	-0.34	1	
611.6006173948895	2	2424413.20059059	y04	0.0	1	
612.1018017716128	2	628648.6361527978	y04	0.0	1	
612.6029482824797	2	137148.5370021741	y04	0.0	1	
1473.40686	1	2231284.6814571857	y04+CMCT	2.44	1	
1474.406031548725	1	1453064.8752271996	y04+CMCT	0.0	1	
1475.4085202050253	1	589617.0014742193	y04+CMCT	0.0	1	
1476.4109672785385	1	178564.84703439235	y04+CMCT	0.0	1	
1477.4133623332345	1	44336.01945146087	y04+CMCT	0.0	1	
1527.24981	1	5605351.759612057	y05	3.29	1	
1528.23612	1	3349328.5732582565	y05	-7.45	0	
1529.25548	1	1363961.1667235305	y05	3.67	0	
1530.2522621729404	1	416360.7115535486	y05	0.0	1	
1531.2545869504581	1	105995.01936107395	y05	0.0	1	
763.11896	2	38397835.91911602	y05	0.27	1	
763.62086	2	22943603.632839322	y05	0.98	1	
764.12223	2	9343420.239432197	y05	1.22	1	
764.6224928514703	2	2852158.253580508	y05	0.0	1	
765.1236552402291	2	726088.1272421206	y05	0.0	1	
915.63906	2	45065980.28007245	y06	-0.37	1	
916.14046	2	32025175.19699624	y06	-0.33	1	
916.64152	2	14922384.544180557	y06	-0.49	1	
917.14338	2	5213134.4755267445	y06	0.22	1	
917.6443503541965	2	1508828.6265929427	y06	0.0	1	
918.1455172834087	2	376178.0705500155	y06	0.0	1	
1068.65312	2	43235013.4206109	y07	1.0	1	
1069.15446	2	35467617.63300924	y07	0.96	1	
1069.65571	2	18633424.568762824	y07	0.98	1	
1070.15713	2	7329272.662039803	y07	1.17	1	
1070.6570706107618	2	2378910.5575139597	y07	0.0	1	
1071.1582500356703	2	664369.4811139591	y07	0.0	1	
1241.17621	2	85980284.11885296	y08	0.36	1	
1241.67719	2	81823837.7239305	y08	0.05	1	
1242.17884	2	48240331.79369331	y08	0.38	1	
1242.67993	2	21206078.03861949	y08	0.27	1	
1243.18114	2	7645293.592502085	y08	0.29	1	
1243.6819644710756	2	2365357.164177651	y08	0.0	1	
1244.1831346586448	2	647178.0281276854	y08	0.0	1	
827.11528	3	7275951.211159732	y08	0.64	1	
827.44934	3	6924218.235499264	y08	0.42	1	
827.78463	3	4082264.9533918835	y08	1.78	1	
828.11227	3	1794532.208985909	y08	-6.07	1	
828.451429929685	3	646971.3812197087	y08	0.0	1	
828.7855508240505	3	200164.76451431066	y08	0.0	1	
829.11966428243	3	54766.459611629616	y08	0.0	1	
1413.69336	2	34391746.58502379	y09	-4.33	0	
1414.19924	2	37245281.709093906	y09	-1.13	1	
1414.70037	2	24362723.556537636	y09	-1.21	1	
1415.20275	2	11822982.704193441	y09	-0.39	1	
1415.70569	2	4681991.343368198	y09	0.84	1	
1416.205681054865	2	1586873.8165786578	y09	0.0	1	
1416.706853683837	2	474601.6953648214	y09	0.0	1	
942.13078	3	20923192.887648538	y09	0.23	1	
942.46424	3	22659221.78240081	y09	-0.59	1	
942.79819	3	14821752.741800832	y09	-0.82	1	
943.1312	3	7192846.313158561	y09	-2.02	1	
943.468	3	2848422.0111767184	y09	0.81	1	
943.80136187991	3	965419.6209707067	y09	0.0	1	
944.1354769658914	3	288737.38041694456	y09	0.0	1	
1566.7063	2	7259197.932803454	y10	-3.73	1	
1567.20849	2	8657955.902816875	y10	-3.2	1	
1567.71133	2	6163767.717544872	y10	-2.19	1	
1568.2159923284519	2	3246024.6586795747	y10	0.0	1	
1568.7172006633848	2	1391536.0038686704	y10	0.0	1	
1569.2183945656361	2	509840.43225737795	y10	0.0	1	
1569.7195769044959	2	164658.69195428153	y10	0.0	1	
1044.13907	3	25551089.217295744	y10	0.07	1	
1044.47419	3	30474469.18517243	y10	0.91	1	
1044.80828	3	21695369.14732595	y10	0.83	1	
1045.14318	3	11425431.07698857	y10	1.54	1	
1045.47316	3	4897959.927949835	y10	-2.44	1	
1045.8098375537575	3	1794547.8952055462	y10	0.0	1	
1046.1439591129972	3	579569.3914771474	y10	0.0	1	
1692.3120174070134	2	2270472.759929738	y10+CMCT	0.0	1	
1692.81458	2	3086691.8731626724	y10+CMCT	0.7	1	
1693.3146894310353	2	2413869.3133851155	y10+CMCT	0.0	1	
1693.81539	2	1379989.447327209	y10+CMCT	-0.33	1	
1694.317179698043	2	636481.6524100349	y10+CMCT	0.0	1	
1694.818396240176	2	249429.4380616035	y10+CMCT	0.0	1	
1695.3195999973912	2	85770.16255559212	y10+CMCT	0.0	1	
1695.820793675149	2	26447.16665696457	y10+CMCT	0.0	1	
1153.82441	3	35614983.84828797	y11	1.07	1	
1154.1588	3	47140673.268033735	y11	1.21	1	
1154.49283	3	36523738.028644174	y11	1.08	1	
1154.82729	3	20813373.69522921	y11	1.34	1	
1155.16211	3	9611773.744900053	y11	1.93	1	
1155.49548	3	3783020.8833882706	y11	1.27	1	
1155.8281337786732	3	1309597.1535769138	y11	0.0	1	
1156.1622510381596	3	407299.9819357163	y11	0.0	1	
1237.5564261563038	3	2008321.5257086593	y11+CMCT	0.0	1	
1237.89365	3	2993251.521948968	y11+CMCT	2.4	1	
1238.22755	3	2533328.17735244	y11+CMCT	2.17	1	
1238.5590382910955	3	1559348.575367333	y11+CMCT	0.0	1	
1238.8931943122739	3	771604.8852982805	y11+CMCT	0.0	1	
1239.2273394215008	3	323619.60546449467	y11+CMCT	0.0	1	
1239.5614761076702	3	118876.60958327835	y11+CMCT	0.0	1	
1239.8956060982714	3	39101.1879233115	y11+CMCT	0.0	1	
1103.47408	3	2300355.6829178855	y11-G	0.64	1	
1103.8076225816003	3	2875202.329477195	y11-G	0.0	1	
1104.14161	3	2136866.312061519	y11-G	-0.18	1	
1104.48233	3	1173573.2750242988	y11-G	5.76	1	
1104.8101116263097	3	524238.6034452147	y11-G	0.0	1	
1105.144246929949	3	200051.40226061238	y11-G	0.0	1	
1105.478374097269	3	67269.34895758578	y11-G	0.0	1	
1105.812495030399	3	20350.930302186785	y11-G	0.0	1	
1263.50702	3	35682685.549617104	y12	-0.26	1	
1263.84175	3	51902269.81157002	y12	0.14	1	
1264.17583	3	43499960.6441984	y12	0.06	1	
1264.51058	3	26668868.999979205	y12	0.53	1	
1264.84491	3	13197577.04123624	y12	0.68	1	
1265.17675	3	5551562.000394069	y12	-1.13	1	
1265.512308647884	3	2049874.1857236603	y12	0.0	1	
1265.8464274330513	3	678964.2111880362	y12	0.0	1	
1347.2405995312656	3	4130414.449049174	y12+CMCT	0.0	1	
1347.58033	3	6696871.814802499	y12+CMCT	4.07	1	
1347.90927	3	6099867.024142411	y12+CMCT	0.18	1	
1348.24856	3	4021783.6887258925	y12+CMCT	3.97	1	
1348.57251	3	2124785.6788955973	y12+CMCT	-3.6	1	
1348.9115078350233	3	949322.103258494	y12+CMCT	0.0	1	
1349.2456453723203	3	370838.10454988107	y12+CMCT	0.0	1	
1349.579776249211	3	129539.24903007598	y12+CMCT	0.0	1	
