spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0801_80_6.csv
limit_error:	6
noise_limit:	2500000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 
1435.872513	6	135594806.79	w26+CMCT	-2.23	0.33	C260H334N100O185P26	
547.11953	1	20995613.22	y02	-0.0	0.18	C18H25N6O12P1	
892.167792	1	167539071.23	y03	0.93	0.05	C28H37N11O19P2	
1197.208889	1	51004076.3	y04	0.53	0.1	C37H49N14O26P3	
598.10047	2	9719475.31	y04	-0.03	0.33	C37H49N14O26P3	
751.113	2	62594876.11	y05	-0.19	0.05	C46H60N16O34P4	
923.637023	2	164549531.28	y06	0.18	0.03	C56H72N21O41P5	
1049.234427	2	18373960.03	y06+CMCT	-2.2	0.09	C70H97N24O42P5	
848.11342	2	5403699.47	y06-G	1.5	0.42	C51H67N16O40P5	
1088.162754	2	125403438.97	y07	-0.33	0.03	C66H84N26O47P6	
1213.762457	2	17878572.65	y07+CMCT	-0.45	0.11	C80H109N29O48P6	
1252.691086	2	132771377.26	y08	1.36	0.02	C76H96N31O53P7	
834.790488	3	24647121.17	y08	-0.0	0.24	C76H96N31O53P7	
1378.288475	2	31113462.52	y08+CMCT	-0.57	0.13	C90H121N34O54P7	
1425.214046	2	83997378.34	y09	0.67	0.05	C86H108N36O60P8	
949.805189	3	86651818.55	y09	-1.17	0.03	C86H108N36O60P8	
1550.815799	2	27401735.3	y09+CMCT	1.82	0.16	C100H133N39O61P8	
1051.814629	3	96748979.26	y10	-0.1	0.07	C95H119N38O68P9	
1703.827066	2	30310411.1	y10+CMCT	0.85	0.16	C109H144N41O69P9	
1166.831209	3	160789993.57	y11	0.56	0.03	C105H131N43O75P10	
1876.356427	2	34608974.38	y11+CMCT	3.78	0.1	C119H156N46O76P10	
1250.564906	3	50655851.44	y11+CMCT	0.88	0.11	C119H156N46O76P10	
1116.47914	3	20006616.84	y11-G	-1.44	0.17	C100H126N38O74P10	
1281.84757	3	153982720.37	y12	0.94	0.05	C115H143N48O82P11	
1365.58007	3	91969179.52	y12+CMCT	0.33	0.06	C129H168N51O83P11	
1231.496706	3	33831984.72	y12-G	0.12	0.1	C110H138N43O81P11	
1396.860784	3	160957074.64	y13	-0.99	0.04	C125H155N53O89P12	
1430.249026	3	33633168.15	y13+CMCT-G	2.38	0.09	C134H175N51O89P12	
1346.512166	3	31625176.46	y13-G	-0.15	0.2	C120H150N48O88P12	
1498.546414	3	65595767.04	y14	2.54	0.06	C134H167N56O96P13	
1582.277401	3	52235418.02	y14+CMCT	0.98	0.14	C148H192N59O97P13	
1600.54866	3	15784236.19	y15	-1.48	0.33	C143H178N58O104P14	
1684.29162	3	50100839.86	y15+CMCT	4.35	0.08	C157H203N61O105P14	
1276.667658	4	13277549.33	y16	-0.1	0.43	C152H189N60O112P15	
1786.296755	3	91796279.82	y16+CMCT	2.26	0.07	C166H214N63O113P15	
1735.945902	3	13219035.91	y16+CMCT-G	1.72	0.34	C161H209N58O112P15	
1352.926843	4	32199282.12	y17	-0.93	0.18	C161H201N63O119P16	
1887.978513	3	58462622.24	y17+CMCT	2.84	0.11	C175H226N66O120P16	
1415.728085	4	19054945.63	y17+CMCT	0.03	0.37	C175H226N66O120P16	
1837.630352	3	23467067.51	y17+CMCT-G	3.81	0.22	C170H221N61O119P16	
1429.185077	4	19100720.16	y18	-2.34	0.44	C170H213N66O126P17	
1989.655657	3	34418624.7	y18+CMCT	1.04	0.23	C184H238N69O127P17	
1491.982366	4	25885904.91	y18+CMCT	-4.02	0.17	C184H238N69O127P17	
1511.45013	4	49700910.33	y19	-0.94	0.16	C180H225N71O132P18	
1574.250077	4	129426540.67	y19+CMCT	-0.9	0.06	C194H250N74O133P18	
1473.694113	4	28322165.25	y19-G	3.33	0.36	C175H220N66O131P18	
1587.716581	4	20881586.13	y20	2.96	0.24	C189H237N74O139P19	
1650.516174	4	100265290.45	y20+CMCT	2.64	0.05	C203H262N77O140P19	
1669.969256	4	20037768.27	y21	-3.44	0.35	C199H249N79O145P20	
1732.779475	4	183030733.98	y21+CMCT	2.61	0.04	C213H274N82O146P20	
1695.01514	4	31467911.83	y21+CMCT-G	1.5	0.27	C208H269N77O145P20	
1746.233639	4	23160371.42	y22	-0.97	0.33	C208H261N82O152P21	
1809.03536	4	92262891.29	y22+CMCT	0.05	0.06	C222H286N85O153P21	
1771.273293	4	26273232.21	y22+CMCT-G	0.21	0.24	C217H281N80O152P21	
1885.544709	4	89009412.85	y23+CMCT	1.65	0.07	C231H297N87O161P22	
1847.77695	4	23634328.62	y23+CMCT-G	-1.24	0.3	C226H292N82O160P22	
1478.021028	5	52677290.45	y23+CMCT-G	-0.62	0.37	C226H292N82O160P22	
1527.003362	5	23237936.95	y24	1.31	0.3	C227H284N89O167P23	
1971.799141	4	18957059.88	y24+CMCT	-2.19	0.3	C241H309N92O168P23	
1577.242802	5	391607280.22	y24+CMCT	0.95	0.02	C241H309N92O168P23	
1934.038833	4	13325051.18	y24+CMCT-G	-1.17	0.43	C236H304N87O167P23	
1547.031072	5	59194274.58	y24+CMCT-G	-0.23	0.16	C236H304N87O167P23	
1638.249976	5	157160765.64	y25+CMCT	0.25	0.06	C250H321N95O175P24	
1707.258086	5	270084115.45	y26+CMCT	-0.57	0.05	C260H333N100O182P25	
1677.049518	5	50391715.7	y26+CMCT-G	0.21	0.16	C255H328N95O181P25	

 
 



Original data of remodelled ions:
m/z 	z 	I 	fragment 	error 	shape_error 	formula 
861.443731	3	21684959.15	w08	-2.56	0.25	C76H97N31O56P8	
1292.669163	2	32942705.08	w08	-2.61	0.17	C76H97N31O56P8	
1308.334787	6	24146546.92	a25-G	1.99	0.39	C233H289N91O172P24	
1418.265186	2	24929239.63	w08+CMCT	-5.1	0.32	C90H122N34O57P8	
1454.548137	6	2972751208.97	RNA+CMCT-A-H2O	2.12	0.27	C265H338N100O188P26	
1458.548797	6	152456409.56	RNA+CMCT-C-H2O	1.28	0.17	C266H338N102O187P26	
1477.057718	6	1193219800.74	RNA+CMCT-H2O	2.42	0.04	C270H343N105O188P26	
1510.948585	4	30794622.8	a19	0.62	0.47	C180H223N71O132P18	
1512.89902	3	22085390.07	c14+CMCT-G	-0.54	0.22	C140H185N47O99P14	
1511.97827	4	24349680.06	w18+CMCT	-1.11	0.47	C184H239N69O130P18	
1531.444189	4	31422940.69	w19	0.69	0.43	C180H226N71O135P19	
1556.478467	4	35751172.87	w19+CMCT-G	-1.45	0.26	C189H246N69O135P19	
1573.749373	4	100972410.78	a19+CMCT	1.14	0.32	C194H248N74O133P18	
1594.241064	4	103029868.05	w19+CMCT	-1.26	0.28	C194H251N74O136P19	

 
 
peak list: 
m/z 	z 	I 	fragment 	error_/ppm	used?
344.04042	1	4388069.658593592	c01	0.76	1	
345.04268153	1	576212.3407326951	c01	0.0	1	
346.04466253	1	98121.22282389214	c01	0.0	1	
347.04699953	1	9567.60553437393	c01	0.0	1	
689.08725	1	22997211.057515	c02	-0.5	1	
690.08963	1	6039688.045663278	c02	-0.71	0	
691.09224853	1	1424997.5428653478	c02	0.0	1	
692.09454153	1	235348.04766230896	c02	0.0	1	
538.03829	1	4086470.192492534	c02-G	0.2	1	
539.0409835300001	1	771945.9671826565	c02-G	0.0	1	
540.04294053	1	178163.19448600404	c02-G	0.0	1	
541.04542453	1	24457.74415592329	c02-G	0.0	1	
994.12888	1	116523353.87945431	c03	0.0	1	
995.13274	1	43781556.18074449	c03	1.26	1	
996.13602	1	13036179.67136523	c03	2.32	1	
997.1360305300001	1	2837403.6886258046	c03	0.0	1	
998.13826053	1	530421.9258398189	c03	0.0	1	
1245.32862	1	3315766.823346502	c03+CMCT	-0.02	1	
1246.3313675299999	1	1798929.0169225878	c03+CMCT	0.0	1	
1247.33379453	1	628879.7063542649	c03+CMCT	0.0	1	
1248.33620153	1	164695.25320104498	c03+CMCT	0.0	1	
1249.33855553	1	35549.463261413766	c03+CMCT	0.0	1	
843.07977	1	4709319.45654013	c03-G	0.36	1	
844.0822695300001	1	1422250.8710570317	c03-G	0.0	1	
845.08440453	1	401099.7671599861	c03-G	0.0	1	
846.08683653	1	77867.5592912109	c03-G	0.0	1	
1339.17505	1	6263103.748816675	c04	-0.94	1	
1340.1806	1	3175672.4132749173	c04	1.27	0	
1341.17814	1	1149751.0513095036	c04	-2.27	0	
1342.1835035299998	1	310792.8192284995	c04	0.0	1	
1343.18576353	1	70644.71958566358	c04	0.0	1	
669.08397	2	21972383.22736294	c04	-0.82	1	
669.5861	2	11140976.43396445	c04	0.43	1	
670.08695303	2	4033586.497782172	c04	0.0	1	
670.58811353	2	1090331.439853817	c04	0.0	1	
671.0892435300001	2	247837.6399271791	c04	0.0	1	
822.09713	2	33991462.241623044	c05	-0.05	1	
822.59879	2	20964624.698884286	c05	0.35	1	
823.10052	2	8875057.357241916	c05	1.03	1	
823.60085253	2	2815299.0510723516	c05	0.0	1	
824.10200403	2	746027.5443311817	c05	0.0	1	
824.60315103	2	170568.8712594084	c05	0.0	1	
947.69663	2	9057424.86941524	c05+CMCT	-0.44	1	
948.19764	2	7097088.960979653	c05+CMCT	-0.82	1	
948.6996545300001	2	3433565.9239575113	c05+CMCT	0.0	1	
949.20087203	2	1237924.071451899	c05+CMCT	0.0	1	
949.70206553	2	365553.17556395783	c05+CMCT	0.0	1	
950.2032460300001	2	92549.69345192194	c05+CMCT	0.0	1	
974.61753	2	55255940.39691991	c06	-0.29	1	
975.11919	2	40329522.791418485	c06	0.04	1	
975.62017	2	19398306.571935493	c06	-0.18	1	
976.12061	2	6996536.008129042	c06	-0.95	1	
976.62270603	2	2092996.8531344016	c06	0.0	1	
977.12386403	2	539500.3512937794	c06	0.0	1	
1100.21664	2	9220239.07751401	c06+CMCT	-0.96	1	
1100.71804	2	8267542.429971743	c06+CMCT	-0.93	1	
1101.21954	2	4498752.239323629	c06+CMCT	-0.7	1	
1101.72154103	2	1818119.9891131248	c06+CMCT	0.0	1	
1102.22274303	2	599923.9361546234	c06+CMCT	0.0	1	
1102.72393103	2	169443.60116358672	c06+CMCT	0.0	1	
899.09204	2	7132137.569068153	c06-G	-1.19	1	
899.59611	2	4679691.327132105	c06-G	1.79	1	
900.09569203	2	2127163.6469801185	c06-G	0.0	1	
900.5969015300001	2	724073.1365494534	c06-G	0.0	1	
901.09807303	2	206372.41773696803	c06-G	0.0	1	
901.59924103	2	50775.47002718658	c06-G	0.0	1	
1139.14325	2	25914930.596621703	c07	-0.72	1	
1139.64524	2	22307546.7751873	c07	-0.14	1	
1140.14673	2	12099273.785693094	c07	0.11	1	
1140.64755	2	4905021.622002203	c07	-0.22	1	
1141.14897653	2	1635907.0090523977	c07	0.0	1	
1141.6501380299999	2	468886.67542164354	c07	0.0	1	
1264.74328	2	7416513.119851077	c07+CMCT	-0.53	1	
1265.24347	2	7621244.76997102	c07+CMCT	-1.45	1	
1265.74654	2	4639647.34383522	c07+CMCT	-0.02	1	
1266.24779203	2	2085082.533745826	c07+CMCT	0.0	1	
1266.7489965299999	2	761260.8617337906	c07+CMCT	0.0	1	
1267.2501865299998	2	237197.18687035458	c07+CMCT	0.0	1	
1267.75136553	2	65068.15528865052	c07+CMCT	0.0	1	
1291.66402	2	32564400.69960757	c08	-0.54	1	
1292.16555	2	31714556.71272691	c08	-0.39	1	
1292.66968	2	19032315.439428195	c08	1.86	1	
1293.1694	2	8508356.143392144	c08	0.71	0	
1293.67282	2	3116213.357125429	c08	2.44	1	
1294.17083503	2	978919.223160262	c08	0.0	1	
1294.67199553	2	271879.2177620555	c08	0.0	1	
860.7742	3	10432033.125543386	c08	0.17	1	
861.10847	3	10159784.890285987	c08	0.23	1	
861.44589	3	6097018.242448367	c08	4.02	0	
861.78008	3	2725659.03946935	c08	4.08	0	
862.1106841966666	3	998281.5672755492	c08	0.0	1	
862.4447978633334	3	313597.5956518099	c08	0.0	1	
862.7789048633334	3	87096.73584979458	c08	0.0	1	
1417.26447	2	13209070.58402469	c08+CMCT	-0.09	1	
1417.76459	2	15067704.26833216	c08+CMCT	-0.96	1	
1418.26497	2	10065570.336404633	c08+CMCT	-1.59	1	
1418.76676	2	4946328.817504104	c08+CMCT	-1.2	1	
1419.26966903	2	1969624.8829115455	c08+CMCT	0.0	1	
1419.77086603	2	668321.6807646432	c08+CMCT	0.0	1	
1420.27205153	2	199383.17371813094	c08+CMCT	0.0	1	
970.45877	3	15090657.389965376	c09	0.56	1	
970.79232	3	16672677.541535178	c09	-0.13	1	
971.12633	3	11049772.842384322	c09	-0.28	1	
971.4607361966667	3	5424089.6723621925	c09	0.0	1	
971.7948608633333	3	2169522.6719834553	c09	0.0	1	
972.1289768633333	3	742057.5352862657	c09	0.0	1	
972.46308653	3	223821.26463009673	c09	0.0	1	
1608.70898	2	7045995.465776391	c10	-1.64	1	
1609.21028	2	8581589.46218436	c10	-1.66	1	
1609.72431	2	6182119.860144165	c10	6.28	1	
1610.2154130299998	2	3286124.568084625	c10	0.0	1	
1610.71660853	2	1418937.0515383875	c10	0.0	1	
1611.21779053	2	522981.604291179	c10	0.0	1	
1611.71896253	2	169726.96341611506	c10	0.0	1	
1072.13833	3	22250978.738656066	c10	-0.3	1	
1072.47221	3	27100324.658795208	c10	-0.62	0	
1072.8066	3	19522893.28541795	c10	-0.41	1	
1073.1429	3	10377453.157922149	c10	1.6	1	
1073.47482	3	4480947.84031954	c10	-0.46	1	
1073.81023	3	1651555.499050979	c10	0.74	0	
1074.14354953	3	535991.1275407688	c10	0.0	1	
1734.31150153	2	4276254.965938731	c10+CMCT	0.0	1	
1734.82347	2	5921523.617842408	c10+CMCT	6.12	1	
1735.32218	2	4685359.938328667	c10+CMCT	4.64	1	
1735.82667	2	2703111.853352666	c10+CMCT	6.51	1	
1736.3165915299999	2	1255842.8256868958	c10+CMCT	0.0	1	
1736.8177970299998	2	495111.65272461466	c10+CMCT	0.0	1	
1737.31899003	2	171120.45612657338	c10+CMCT	0.0	1	
1737.8201740299999	2	52986.83536772029	c10+CMCT	0.0	1	
1173.81876	3	20870794.591498457	c11	-0.28	1	
1174.15231	3	27780000.62360922	c11	-0.85	1	
1174.48656	3	21608827.691020936	c11	-0.78	0	
1174.82226	3	12356195.737546895	c11	0.54	1	
1175.15645	3	5723482.6872929055	c11	0.58	1	
1175.4898898633332	3	2258905.011500612	c11	0.0	1	
1175.8240088633333	3	783939.4645645497	c11	0.0	1	
1176.1581221966667	3	244436.48918503858	c11	0.0	1	
1275.82502	3	10080964.032181459	c12	-1.96	1	
1276.15942	3	14524255.82154113	c12	-1.83	1	
1276.49249	3	12130311.106845943	c12	-2.69	1	
1276.82767	3	7426909.7072110595	c12	-1.89	1	
1277.1642281966665	3	3676233.9082732927	c12	0.0	1	
1277.4983608633333	3	1548461.648794742	c12	0.0	1	
1277.8324858633332	3	573031.7737519193	c12	0.0	1	
1278.1666045299999	3	190324.1050794199	c12	0.0	1	
1359.5607718633332	3	3060164.304797771	c12+CMCT	0.0	1	
1359.89654	3	4919419.889432155	c12+CMCT	1.12	1	
1360.23351	3	4463942.097545713	c12+CMCT	3.16	1	
1360.56417	3	2938347.62432556	c12+CMCT	0.58	1	
1360.8975388633332	3	1552127.3352455357	c12+CMCT	0.0	1	
1361.2316848633332	3	694093.1771575398	c12+CMCT	0.0	1	
1361.5658221966667	3	271605.5991694144	c12+CMCT	0.0	1	
1361.8999531966665	3	95110.66040777806	c12+CMCT	0.0	1	
1377.836	3	11751358.477191696	c13	0.03	1	
1378.16868	3	18220221.099720653	c13	-1.1	1	
1378.5044	3	16255059.030364122	c13	0.02	1	
1378.83923	3	10602554.2477141	c13	0.5	1	
1379.17441	3	5580407.01543536	c13	1.25	1	
1379.5068281966667	3	2496202.6217967514	c13	0.0	1	
1379.84095853	3	980025.0825256289	c13	0.0	1	
1380.17508253	3	345153.1231574816	c13	0.0	1	
1563.24943	3	23657849.865852118	c14+CMCT	-0.13	1	
1563.58495	3	43303061.26572945	c14+CMCT	0.68	1	
1563.91949	3	44274066.432030395	c14+CMCT	0.9	1	
1564.25249	3	32678721.1892012	c14+CMCT	0.14	1	
1564.585	3	19293029.082443748	c14+CMCT	-0.92	1	
1564.9202	3	9620668.932359148	c14+CMCT	-0.25	1	
1565.2547341966665	3	4190757.787053725	c14+CMCT	0.0	1	
1565.5888721966664	3	1631324.5760645557	c14+CMCT	0.0	1	
1565.9230045299998	3	576859.6311444032	c14+CMCT	0.0	1	
1512.89983153	3	2776348.6297949506	c14+CMCT-G	0.0	1	
1513.23218	3	4877110.791258674	c14+CMCT-G	-1.27	1	
1513.56368	3	4823862.404261885	c14+CMCT-G	-3.06	1	
1513.9066	3	3457160.315852385	c14+CMCT-G	2.71	1	
1514.2366621966667	3	1986871.9485566157	c14+CMCT-G	0.0	1	
1514.5708201966668	3	966225.7750536101	c14+CMCT-G	0.0	1	
1514.9049688633331	3	411043.94995356543	c14+CMCT-G	0.0	1	
1515.23911053	3	156443.995398855	c14+CMCT-G	0.0	1	
1515.5732458633333	3	54127.39558624387	c14+CMCT-G	0.0	1	
1594.53292	3	12416598.244707258	c15	0.46	1	
1594.86695	3	22286532.467269912	c15	0.33	1	
1595.20213	3	22593753.22969495	c15	0.95	1	
1595.53725	3	16619934.347023774	c15	1.54	1	
1595.86662	3	9813572.055719197	c15	-1.45	1	
1596.20308353	3	4906786.027859598	c15	0.0	1	
1596.5372181966666	3	2147415.128427963	c15	0.0	1	
1596.8713465299998	3	841105.4496599301	c15	0.0	1	
1597.2054695299998	3	299671.43592853245	c15	0.0	1	
1195.64732528	4	2615056.6938311215	c15	0.0	1	
1195.89645	4	4693761.106079249	c15	-1.3	1	
1196.14456	4	4758464.79507925	c15	-3.42	1	
1196.39927128	4	3500320.27360993	c15	0.0	1	
1196.64988628	4	2066833.99019065	c15	0.0	1	
1196.90049353	4	1033416.995095325	c15	0.0	1	
1197.15109453	4	452266.57054990815	c15	0.0	1	
1197.4016907799999	4	177145.0112987765	c15	0.0	1	
1197.6522830299998	4	63113.727208572396	c15	0.0	1	
1678.26758	3	21059614.384826466	c15+CMCT	1.27	1	
1678.5994	3	41312659.53323711	c15+CMCT	-0.17	1	
1678.93399	3	44944289.981188536	c15+CMCT	0.06	1	
1679.26767	3	35172876.58160894	c15+CMCT	-0.24	1	
1679.60298	3	21963790.616598215	c15+CMCT	0.44	1	
1679.93702	3	11564138.39944575	c15+CMCT	0.37	1	
1680.27473	3	5311490.432370062	c15+CMCT	2.49	1	
1680.6046781966666	3	2177685.216220723	c15+CMCT	0.0	1	
1680.9388111966664	3	810374.5053490807	c15+CMCT	0.0	1	
1709.54875	3	6291757.970442062	c16	0.44	1	
1709.88378	3	12119235.478988321	c16	0.9	1	
1710.21299	3	13072334.399081772	c16	-2.01	1	
1710.54936	3	10191303.984934071	c16	-0.72	1	
1710.88352	3	6360572.219411635	c16	-0.72	1	
1711.2106	3	3355072.1449020416	c16	-4.85	1	
1711.5530281966664	3	1546756.6416115132	c16	0.0	1	
1711.8871571966665	3	637502.5368881732	c16	0.0	1	
1712.2212811966665	3	238800.54422983088	c16	0.0	1	
1281.91159	4	5936350.868534015	c16	1.88	1	
1282.15549	4	11434647.422810152	c16	-3.41	1	
1282.41226	4	12333907.952009762	c16	1.37	1	
1282.66144	4	9615620.395233802	c16	0.24	1	
1282.9117425299999	4	6001277.95704523	c16	0.0	1	
1283.1566	4	3165551.7480091727	c16	-4.48	1	
1283.4129520299998	4	1459383.8758543541	c16	0.0	1	
1283.66354878	4	601491.4680964513	c16	0.0	1	
1283.91414178	4	225311.24445741356	c16	0.0	1	
