spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0301_neoRibo_6.csv
limit_error:	6
noise_limit:	2470000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 
1756.95147953	3	1266595.3007115237	y16+CMCT	0.0	1	
1757.2856251966666	3	541432.375674537	y16+CMCT	0.0	1	
1757.6197651966665	3	209956.23893510475	y16+CMCT	0.0	1	
1757.95389953	3	74795.9681059194	y16+CMCT	0.0	1	
1772.8935055299999	3	1229928.5008614634	y17	0.0	1	
1773.22349	3	2472043.6727777272	y17	-2.41	1	
1773.5547	3	2775117.9520717077	y17	-4.09	1	
1773.8961418633332	3	2248896.4730075994	y17	0.0	1	
1774.2303081966666	3	1457762.5241429375	y17	0.0	1	
1774.5644628633333	3	798154.8848786823	y17	0.0	1	
1774.8986088633333	3	381769.20779550506	y17	0.0	1	
1775.2327475299999	3	163201.89012723844	y17	0.0	1	
1775.5668808633334	3	63374.409186161254	y17	0.0	1	
1775.9010088633331	3	22632.056985593536	y17	0.0	1	
1329.41775	4	5889047.883114651	y17	-0.42	1	
1329.67069	4	11836447.035695145	y17	1.27	1	
1329.92193	4	13287603.701836793	y17	1.71	1	
1330.17124	4	10767990.98844622	y17	0.72	1	
1330.42234	4	6979945.013775085	y17	1.07	1	
1330.67497	4	3821663.073829251	y17	2.59	1	
1330.9221375299999	4	1827957.5954470183	y17	0.0	1	
1331.17274153	4	781430.583079382	y17	0.0	1	
1331.42334153	4	303444.4116060392	y17	0.0	1	
1331.6739375299999	4	108365.05308088008	y17	0.0	1	
1856.62675953	3	3082081.180176634	y17+CMCT	0.0	1	
1856.94877	3	6708808.568329871	y17+CMCT	-6.6	1	
1857.2936	3	8034072.533914059	y17+CMCT	-0.88	1	
1857.62252	3	6892151.336799361	y17+CMCT	-3.72	1	
1857.96879	3	4704339.067682623	y17+CMCT	2.79	1	
1858.30352	3	2701730.215315274	y17+CMCT	3.1	1	
1858.631920863333	3	1351381.9544020542	y17+CMCT	0.0	1	
1858.9660691966665	3	602643.3039901052	y17+CMCT	0.0	1	
1859.3002111966666	3	243641.5553181266	y17+CMCT	0.0	1	
1859.6343481966667	3	90448.18027295748	y17+CMCT	0.0	1	
1405.92703	4	6775527.617485835	y18	1.7	1	
1406.17638	4	14361601.952736506	y18	0.75	1	
1406.42744	4	16930252.27798216	y18	1.04	1	
1406.67701	4	14377573.88884781	y18	0.27	1	
1406.92935	4	9752609.388981372	y18	1.49	1	
1407.1778705299998	4	5582119.071191126	y18	0.0	1	
1407.4284830299998	4	2789063.0435816497	y18	0.0	1	
1407.67909003	4	1244649.421328157	y18	0.0	1	
1407.9296927799999	4	504350.1825692199	y18	0.0	1	
1408.18029153	4	187888.04843661163	y18	0.0	1	
1468.7245762799998	4	2310291.8802550863	y18+CMCT	0.0	1	
1468.97988	4	5282337.059613408	y18+CMCT	3.14	1	
1469.23475	4	6624560.646270314	y18+CMCT	6.0	1	
1469.4802	4	5941618.966624627	y18+CMCT	2.46	1	
1469.7272185299998	4	4235304.274847688	y18+CMCT	0.0	1	
1469.98831	4	2538066.971086451	y18+CMCT	7.12	1	
1470.2284645299999	4	1323834.5554509088	y18+CMCT	0.0	1	
1470.4790782799998	4	615300.4979803129	y18+CMCT	0.0	1	
1470.72968728	4	259174.06879663776	y18+CMCT	0.0	1	
1470.98029228	4	100202.65093459435	y18+CMCT	0.0	1	
1492.18897	4	11385610.48801656	y19	1.66	1	
1492.43698	4	25628377.779410426	y19	-0.14	1	
1492.68812	4	31873136.974944867	y19	0.19	1	
1492.94117	4	28460429.739713326	y19	1.8	1	
1493.19099	4	20251992.285050526	y19	1.26	1	
1493.44034	4	12139743.049358174	y19	0.41	1	
1493.68534	4	6343909.221833895	y19	-3.35	1	
1493.9366	4	2957999.2910076096	y19	-2.91	1	
1494.19154803	4	1251293.0772812432	y19	0.0	1	
1494.44214728	4	486300.5557332875	y19	0.0	1	
1554.9864347799999	4	3233287.034409939	y19+CMCT	0.0	1	
1555.24279	4	7817274.659214177	y19+CMCT	3.64	1	
1555.48871	4	10314222.073226169	y19+CMCT	0.59	1	
1555.74134	4	9705134.242276542	y19+CMCT	1.87	1	
1555.98899	4	7243388.466285363	y19+CMCT	-0.05	1	
1556.2474	4	4538121.264416688	y19+CMCT	4.95	1	
1556.4903175299999	4	2471884.6057845224	y19+CMCT	0.0	1	
1556.7409312799998	4	1198656.0456616017	y19+CMCT	0.0	1	
1556.9915405299998	4	526366.3504861818	y19+CMCT	0.0	1	
1557.24214553	4	212015.249183228	y19+CMCT	0.0	1	
1557.49274728	4	79120.77455552867	y19+CMCT	0.0	1	
1568.6928197799998	4	5129851.233151967	y20	0.0	1	
1568.94396	4	12109820.305882793	y20	0.29	1	
1569.19033	4	15739783.754266407	y20	-2.45	1	
1569.4423	4	14661421.287353516	y20	-1.6	1	
1569.69641	4	10869573.788785962	y20	0.62	1	
1569.94683	4	6782055.555035984	y20	0.49	1	
1570.19653	4	3686446.3568590065	y20	-0.1	0	
1570.44729153	4	1786848.3367432836	y20	0.0	1	
1570.69789703	4	785429.4237228964	y20	0.0	1	
1570.94849878	4	316995.9149129283	y20	0.0	1	
1571.1990970299998	4	118657.3345139984	y20	0.0	1	
1631.49276053	4	3968961.5544631663	y20+CMCT	0.0	1	
1631.73877	4	10031416.655150358	y20+CMCT	-2.87	1	
1631.99221	4	13800723.128269374	y20+CMCT	-1.17	1	
1632.24211	4	13520352.770636912	y20+CMCT	-1.63	1	
1632.49112	4	10495359.702258073	y20+CMCT	-2.63	1	
1632.74503	4	6833928.559592188	y20+CMCT	-0.62	1	
1632.9966590299998	4	3866301.956674366	y20+CMCT	0.0	1	
1633.24727528	4	1946371.6407796354	y20+CMCT	0.0	1	
1633.4978867799998	4	886938.3068001517	y20+CMCT	0.0	1	
1633.74849428	4	370574.1791849567	y20+CMCT	0.0	1	
1633.99909803	4	143416.16365254106	y20+CMCT	0.0	1	
1707.99458	4	8228335.0082209855	y21+CMCT	-2.64	1	
1708.24643	4	21699572.07390796	y21+CMCT	-1.96	1	
1708.4959	4	31073079.17874145	y21+CMCT	-2.66	1	
1708.7482	4	31640372.04362265	y21+CMCT	-1.7	1	
1708.9993	4	25502759.23936971	y21+CMCT	-1.43	1	
1709.24959	4	17229273.299034003	y21+CMCT	-1.63	1	
1709.50249	4	10107577.872067744	y21+CMCT	-0.3	1	
1709.7536180299999	4	5273653.670687964	y21+CMCT	0.0	1	
1710.0042317799998	4	2489733.685406207	y21+CMCT	0.0	1	
1710.25484153	4	1077391.449122738	y21+CMCT	0.0	1	
1710.5054475299999	4	431669.5706814597	y21+CMCT	0.0	1	
1670.2367335299998	4	721295.9206262343	y21+CMCT-G	0.0	1	
1670.48428	4	1849006.9894387356	y21+CMCT-G	-1.89	1	
1670.73811028	4	2584356.2401004033	y21+CMCT-G	0.0	1	
1670.98049	4	2574717.7270314535	y21+CMCT-G	-4.95	1	
1671.23940928	4	2033915.2480007021	y21+CMCT-G	0.0	1	
1671.49004328	4	1348421.6786643076	y21+CMCT-G	0.0	1	
1671.7406700299998	4	777065.7431731606	y21+CMCT-G	0.0	1	
1671.9912907799999	4	398606.0626958943	y21+CMCT-G	0.0	1	
1672.24190628	4	185147.64646825448	y21+CMCT-G	0.0	1	
1672.4925177799998	4	78872.01544003219	y21+CMCT-G	0.0	1	
1672.7431255299998	4	31120.42781739289	y21+CMCT-G	0.0	1	
1784.26512	4	5054173.231954451	y22+CMCT	3.2	1	
1784.51035	4	13900392.346722519	y22+CMCT	0.14	1	
1784.76087	4	20696022.019906387	y22+CMCT	0.05	1	
1785.01196	4	21872024.48279453	y22+CMCT	0.3	1	
1785.262	4	18273651.5055878	y22+CMCT	-0.04	1	
1785.51086	4	12784162.803133747	y22+CMCT	-1.03	1	
1785.76479	4	7760535.370445121	y22+CMCT	0.82	1	
1786.01394803	4	4187238.9163440987	y22+CMCT	0.0	1	
1786.25216	4	2043196.1908064866	y22+CMCT	-6.94	1	
1786.5151742799999	4	913455.5895098988	y22+CMCT	0.0	1	
1786.76578153	4	377985.35043380863	y22+CMCT	0.0	1	
1870.5212665299998	4	4130950.268277789	y23+CMCT	0.0	1	
1870.76951	4	11903705.686722277	y23+CMCT	-1.31	1	
1871.02625	4	18499888.115669146	y23+CMCT	1.94	1	
1871.27662	4	20361080.43897148	y23+CMCT	1.78	1	
1871.52658	4	17686944.146535777	y23+CMCT	1.42	1	
1871.77799	4	12849314.758356182	y23+CMCT	1.84	1	
1872.0315	4	8091754.223417863	y23+CMCT	3.38	1	
1872.28728	4	4525626.395000894	y23+CMCT	6.13	1	
1872.52641628	4	2287477.263900662	y23+CMCT	0.0	1	
1872.77702753	4	1058767.6040208125	y23+CMCT	0.0	1	
1873.02763478	4	453349.0300229948	y23+CMCT	0.0	1	
1873.27823903	4	180971.9489075798	y23+CMCT	0.0	1	
1496.21555793	5	1989474.3869446109	y23+CMCT	0.0	1	
1496.41611273	5	5732849.837316985	y23+CMCT	0.0	1	
1496.62264	5	8909585.247272646	y23+CMCT	4.0	1	
1496.81952	5	9805939.406949237	y23+CMCT	1.57	1	
1497.02165	5	8518069.712207586	y23+CMCT	2.65	1	
1497.21678	5	6188257.166358115	y23+CMCT	-0.94	1	
1497.41868953	5	3897005.9495904283	y23+CMCT	0.0	1	
1497.6191855299999	5	2179551.2443891997	y23+CMCT	0.0	1	
1497.81967773	5	1101653.888742114	y23+CMCT	0.0	1	
1498.02016673	5	509904.71759038727	y23+CMCT	0.0	1	
1498.22065253	5	218333.85177811608	y23+CMCT	0.0	1	
1498.42113593	5	87156.47338383006	y23+CMCT	0.0	1	
1947.0275920299998	4	437426.6078680958	y24+CMCT	0.0	1	
1947.27828778	4	1308484.5378681906	y24+CMCT	0.0	1	
1947.52895853	4	2106818.9070995557	y24+CMCT	0.0	1	
1947.77961353	4	2399417.6565309125	y24+CMCT	0.0	1	
1948.03173	4	2154876.176242571	y24+CMCT	0.76	1	
1948.27418	4	1617404.855360112	y24+CMCT	-3.45	1	
1948.53152003	4	1051766.2603716294	y24+CMCT	0.0	1	
1948.78214228	4	607159.8793258772	y24+CMCT	0.0	1	
1949.03275953	4	316645.7779563509	y24+CMCT	0.0	1	
1949.28337253	4	151173.77238966362	y24+CMCT	0.0	1	
1949.5339820299998	4	66745.52588554015	y24+CMCT	0.0	1	
1949.78458803	4	27480.566509185275	y24+CMCT	0.0	1	
1557.4206183299998	5	6774893.473114005	y24+CMCT	0.0	1	
1557.62361	5	20265898.7720906	y24+CMCT	1.56	1	
1557.82201	5	32630556.545947626	y24+CMCT	0.19	1	
1558.02296	5	37162346.158438645	y24+CMCT	0.46	1	
1558.22441	5	33374870.845069725	y24+CMCT	1.06	1	
1558.42581	5	25050477.95644472	y24+CMCT	1.64	1	
1558.62736	5	16289828.383695336	y24+CMCT	2.31	1	
1558.8263	5	9403734.088398125	y24+CMCT	1.31	1	
1559.02422	5	4904231.648872345	y24+CMCT	-0.34	1	
1559.22524273	5	2341389.8136201017	y24+CMCT	0.0	1	
1559.4257303299999	5	1033759.3085280834	y24+CMCT	0.0	1	
1559.62621513	5	425620.9095005392	y24+CMCT	0.0	1	
1618.42777	5	4278159.357329505	y25+CMCT	-0.68	1	
1618.63208	5	13281182.516224897	y25+CMCT	1.64	1	
1618.82873	5	22139161.862616096	y25+CMCT	-0.77	1	
1619.03149	5	26063772.672184736	y25+CMCT	0.61	1	
1619.23269	5	24169748.007070795	y25+CMCT	1.04	1	
1619.4329	5	18716002.62673839	y25+CMCT	0.85	1	
1619.63474	5	12547726.195976978	y25+CMCT	1.68	1	
1619.8389	5	7463636.265704554	y25+CMCT	3.94	1	
1620.03301653	5	4009025.6821421906	y25+CMCT	0.0	1	
1620.2335079299999	5	1970406.5094909759	y25+CMCT	0.0	1	
1620.4339965299998	5	895342.2613607419	y25+CMCT	0.0	1	
1620.6344823299999	5	379186.16147957207	y25+CMCT	0.0	1	
1588.21899373	5	442890.8600081549	y25+CMCT-G	0.0	1	
1588.41955513	5	1342265.0046831383	y25+CMCT-G	0.0	1	
1588.61828	5	2191007.367504562	y25+CMCT-G	-1.14	1	
1588.82192	5	2530648.0786631745	y25+CMCT-G	0.82	1	
1589.0211413299999	5	2305575.8238102687	y25+CMCT-G	0.0	1	
1589.2216523299999	5	1755906.0123969545	y25+CMCT-G	0.0	1	
1589.42215733	5	1158793.411069231	y25+CMCT-G	0.0	1	
1589.62265773	5	678980.8206180438	y25+CMCT-G	0.0	1	
1589.8231539299998	5	359467.353665544	y25+CMCT-G	0.0	1	
1590.0236467299999	5	174231.3587738281	y25+CMCT-G	0.0	1	
1590.22413653	5	78104.16323099517	y25+CMCT-G	0.0	1	
1590.42462353	5	32647.95845900701	y25+CMCT-G	0.0	1	
1687.44262	5	7489794.261852238	y26+CMCT	2.52	1	
1687.64359	5	24235058.660398487	y26+CMCT	2.77	1	
1687.84359	5	41979990.985587366	y26+CMCT	2.45	1	
1688.04275	5	51255851.2619097	y26+CMCT	1.64	1	
1688.24406	5	49224828.02947232	y26+CMCT	2.11	1	
1688.44559	5	39432325.701756686	y26+CMCT	2.72	1	
1688.64632	5	27324164.814089365	y26+CMCT	2.85	1	
1688.8465	5	16786595.762657717	y26+CMCT	2.66	1	
1689.0487	5	9306721.02819223	y26+CMCT	3.67	1	
1689.2429907299997	5	4718939.611819639	y26+CMCT	0.0	1	
1689.44347933	5	2210952.437535956	y26+CMCT	0.0	1	
1689.6439653299997	5	965225.1232164076	y26+CMCT	0.0	1	
1657.22848073	5	1117518.031513796	y26+CMCT-G	0.0	1	
1657.42903973	5	3533595.68352794	y26+CMCT-G	0.0	1	
1657.6295791300001	5	5998167.911923526	y26+CMCT-G	0.0	1	
1657.83058	5	7189543.042193898	y26+CMCT-G	0.29	1	
1658.02775	5	6787219.927187242	y26+CMCT-G	-1.73	1	
1658.23579	5	5350035.744372527	y26+CMCT-G	2.81	1	
1658.43133	5	3650914.506961932	y26+CMCT-G	-0.19	1	
1658.63213973	5	2210375.089677866	y26+CMCT-G	0.0	1	
1658.83263593	5	1208341.9409392464	y26+CMCT-G	0.0	1	
1659.03312873	5	604437.8641205942	y26+CMCT-G	0.0	1	
1659.23361853	5	279513.9078955451	y26+CMCT-G	0.0	1	
1659.4341057299998	5	120483.41958121983	y26+CMCT-G	0.0	1	
