spectrum:	/users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1610_134_6n.csv
limit_error:	6
noise_limit:	1700000.0
shape_limit:	0.75
stddev_limit:	0.7

Observed fragments: 
m/z 	z 	I 	fragment 	error 	std-dev 	formula 
1411.5163987840658	6	1522251.4999248998	RNA-G-H2O	0.0	
1411.683466625822	6	707037.0756957063	RNA-G-H2O	0.0	
1411.8505325245187	6	306032.348694006	RNA-G-H2O	0.0	
1108.15979	1	12985279.138780095	a04-G	-0.71	
1109.16293	1	5610412.284005889	a04-G	-0.32	
1110.165571472388	1	1824265.2052645688	a04-G	0.0	
1111.1679456016695	1	439031.3423203873	a04-G	0.0	
1112.170224634477	1	89754.11052231841	a04-G	0.0	
1414.18259	1	6522196.380680828	a05-G	-2.32	
1415.1886438867402	1	3533566.817547338	a05-G	0.0	
1416.1909987627898	1	1368229.9781515119	a05-G	0.0	
1417.193405969567	1	395507.474348769	a05-G	0.0	
1418.1957282488377	1	96224.9367849883	a05-G	0.0	
926.14445	2	2376476.162512627	a06+2DEPC+H2O-CO-G	6.0	
926.6403107736991	2	1692177.160265163	a06+2DEPC+H2O-CO-G	0.0	
927.1415370634915	2	803852.3235575834	a06+2DEPC+H2O-CO-G	0.0	
927.6427637348903	2	286375.564179561	a06+2DEPC+H2O-CO-G	0.0	
928.1439550617905	2	84812.65295566872	a06+2DEPC+H2O-CO-G	0.0	
928.6451382170404	2	21658.735309416334	a06+2DEPC+H2O-CO-G	0.0	
1031.63338	2	10024571.383039853	a07-A	-0.27	
1032.13482	2	7881260.09720752	a07-A	-0.2	
1032.63523	2	4006033.374909613	a07-A	-0.98	
1033.137453430445	2	1525624.8555342	a07-A	0.0	
1033.6386346650113	2	480247.9610867076	a07-A	0.0	
1034.1398061321145	2	130151.55773321721	a07-A	0.0	
1184.15804	2	2979506.263884061	a08-A	3.16	
1184.66017	2	2679468.4507456175	a08-A	3.8	
1185.156908595753	2	1515830.2940664063	a08-A	0.0	
1185.6581262439752	2	640823.4245462011	a08-A	0.0	
1186.1593178963035	2	222831.6641714414	a08-A	0.0	
1186.660497705823	2	66585.6882505949	a08-A	0.0	
1187.1616661826906	2	17617.559906243565	a08-A	0.0	
1348.68009	2	8033459.046110775	a09-A	-0.35	
1349.18194	2	8276317.921652278	a09-A	0.01	
1349.68666	2	5195694.890141134	a09-A	2.59	
1350.1843815173227	2	2424584.383589837	a09-A	0.0	
1350.6855772772265	2	924932.5488631019	a09-A	0.0	
1351.1867599372854	2	302289.0401222656	a09-A	0.0	
1351.6879316099185	2	87247.51010502895	a09-A	0.0	
898.78545	3	3471276.4096934027	a09-A	0.93	
899.11729	3	3576216.2968221013	a09-A	-1.74	
899.45303	3	2245071.892517217	a09-A	0.02	
899.7871621882152	3	1047668.5728722347	a09-A	0.0	
900.1212926948177	3	399665.5138212804	a09-A	0.0	
900.4554144681904	3	130619.79999677632	a09-A	0.0	
900.7895289166124	3	37699.85281479676	a09-A	0.0	
975.3712096360697	4	5190581.43436867	a13-G	0.0	
975.62157	4	7658660.620151094	a13-G	-0.34	
975.8725456839636	4	6550095.529620331	a13-G	0.0	
976.12236	4	4106690.717621976	a13-G	-0.83	
976.3737893232906	4	2081612.7658911322	a13-G	0.0	
976.6243968925684	4	897882.6149589623	a13-G	0.0	
976.8749980956857	4	340261.92181972996	a13-G	0.0	
977.1255942985208	4	115751.41545252388	a13-G	0.0	
1452.528741723373	3	462464075.94897777	a14+2DEPC+H2O-CO-A	0.0	
1452.85858	3	761285822.400822	a14+2DEPC+H2O-CO-A	-3.05	
1453.19222	3	717774105.705395	a14+2DEPC+H2O-CO-A	-3.43	
1453.52581	3	493907311.15376854	a14+2DEPC+H2O-CO-A	-3.84	
1453.86038	3	273909155.5864758	a14+2DEPC+H2O-CO-A	-3.56	
1454.19583	3	128992638.26443784	a14+2DEPC+H2O-CO-A	-2.66	
1454.53231	3	53285343.97936956	a14+2DEPC+H2O-CO-A	-1.06	
1454.86345	3	19735293.811585046	a14+2DEPC+H2O-CO-A	-3.12	
1455.19574	3	6657590.312574685	a14+2DEPC+H2O-CO-A	-4.38	
867.9153515221097	5	1583829.7649341407	a14+2DEPC+H2O-CO-G	0.0	
868.11309	5	2606618.4587462367	a14+2DEPC+H2O-CO-G	-3.25	
868.31888	5	2453959.891938482	a14+2DEPC+H2O-CO-G	2.82	
868.5169407801749	5	1685228.3705199792	a14+2DEPC+H2O-CO-G	0.0	
868.7174391498846	5	932393.7843404718	a14+2DEPC+H2O-CO-G	0.0	
868.9179305563498	5	437954.34679975855	a14+2DEPC+H2O-CO-G	0.0	
869.1184165723294	5	180408.76710391906	a14+2DEPC+H2O-CO-G	0.0	
869.3188983144905	5	66620.9465852815	a14+2DEPC+H2O-CO-G	0.0	
869.5193765397446	5	22404.955220180425	a14+2DEPC+H2O-CO-G	0.0	
1402.51091	3	16086546.846090406	a14-G	-0.16	
1402.84277	3	25555041.945163716	a14-G	-1.87	
1403.17798	3	23309621.568529777	a14-G	-1.15	
1403.51199	3	15532036.784189213	a14-G	-1.26	
1403.84808	3	8346638.831487356	a14-G	0.11	
1404.18273	3	3810516.768455721	a14-G	0.47	
1404.5162047635501	3	1526448.0935500164	a14-G	0.0	
1404.8503362691458	3	548376.1089807757	a14-G	0.0	
1405.184462156658	3	179470.50030424746	a14-G	0.0	
1522.858583704633	3	1662212.4909673615	a15-A	0.0	
1523.1928337558074	3	2859491.5297699347	a15-A	0.0	
1523.51866	3	2796983.669581466	a15-A	-5.49	
1523.85574	3	1990795.647882278	a15-A	-3.59	
1524.1953621916834	3	1139652.4607272302	a15-A	0.0	
1524.5295094448984	3	553214.4268266137	a15-A	0.0	
1524.8636481734843	3	235299.96006594386	a15-A	0.0	
1525.1977801171738	3	89653.71334744287	a15-A	0.0	
1525.531906470701	3	31091.91793390302	a15-A	0.0	
1517.52453	3	5203613.459078228	a15-G	-1.59	
1517.85939	3	8949749.328250213	a15-G	-1.19	
1518.19715	3	8741955.753543176	a15-G	1.16	
1518.529566269426	3	6210547.234607794	a15-G	0.0	
1518.85563	3	3547407.4556474704	a15-G	-5.33	
1519.197872427924	3	1717755.5388521007	a15-G	0.0	
1519.532011458089	3	728677.9296946832	a15-G	0.0	
1519.8661436905363	3	276860.24170087	a15-G	0.0	
1520.200270321507	3	95733.05261231217	a15-G	0.0	
1632.537	3	4050348.893738434	a16-G	-3.53	
1632.87508	3	7498102.453323746	a16-G	-1.18	
1633.20485	3	7809824.724858214	a16-G	-3.89	
1633.54299	3	5892239.693086524	a16-G	-1.46	
1633.86848	3	3564181.2260380443	a16-G	-6.76	
1634.21071	3	1824095.852335423	a16-G	-1.82	
1634.5478189720368	3	816584.554191457	a16-G	0.0	
1634.8819519435224	3	327029.908768386	a16-G	0.0	
1635.2160793326682	3	119077.67320053175	a16-G	0.0	
1747.5585686610807	3	1157511.5506457572	a17-G	0.0	
1747.8928086169226	3	2294809.7191806086	a17-G	0.0	
1748.21951	3	2539159.7334255986	a17-G	-4.29	
1748.55421	3	2027404.5607611544	a17-G	-3.99	
1748.895337949985	3	1294513.2324308308	a17-G	0.0	
1749.229486716096	3	698031.9169979098	a17-G	0.0	
1749.563627141296	3	328768.8455265117	a17-G	0.0	
1749.8977608542077	3	138372.07786914697	a17-G	0.0	
1750.2318890065535	3	52900.950542440245	a17-G	0.0	
1750.566012457833	3	18598.721323005895	a17-G	0.0	
1424.436638812996	4	3080666.218680359	a18+2DEPC+H2O-CO-A	0.0	
1424.67747	4	6622839.402415511	a18+2DEPC+H2O-CO-A	-6.92	
1424.9379820741958	4	7902158.930381303	a18+2DEPC+H2O-CO-A	0.0	
1425.18331	4	6785173.534150363	a18+2DEPC+H2O-CO-A	-3.73	
1425.4392469896527	4	4650274.644862678	a18+2DEPC+H2O-CO-A	0.0	
1425.68827	4	2687908.7934588087	a18+2DEPC+H2O-CO-A	-1.12	
1425.9404767443953	4	1355661.2668178403	a18+2DEPC+H2O-CO-A	0.0	
1426.1910829582698	4	610492.2451445062	a18+2DEPC+H2O-CO-A	0.0	
1426.4416847281789	4	249565.69085026337	a18+2DEPC+H2O-CO-A	0.0	
1426.6922827325764	4	93770.14102281314	a18+2DEPC+H2O-CO-A	0.0	
1390.9221616128266	4	1520349.0463208188	a18-A	0.0	
1391.17359	4	3181536.085657928	a18-A	0.54	
1391.4234958105867	4	3703409.051278016	a18-A	0.0	
1391.68068	4	3105733.184704017	a18-A	4.71	
1391.9247530758764	4	2080464.4260636119	a18-A	0.0	
1392.1753678386456	4	1176019.6123129367	a18-A	0.0	
1392.425976179013	4	580301.8390216182	a18-A	0.0	
1392.6765793392344	4	255759.50498501153	a18-A	0.0	
1392.9271782015296	4	102353.83844419407	a18-A	0.0	
1393.17777342512	4	37657.33411816564	a18-A	0.0	
1473.1852916440482	4	2563644.1722672344	a19-G	0.0	
1473.4322	4	5700433.9107860485	a19-G	-2.56	
1473.68432	4	6999117.318425592	a19-G	-1.56	
1473.93472	4	6168149.2127585495	a19-G	-1.72	
1474.18919	4	4330956.093059307	a19-G	0.89	
1474.4384952776609	4	2561264.6273266207	a19-G	0.0	
1474.6891042283287	4	1320311.9155429422	a19-G	0.0	
1474.9397080382869	4	607196.0899379539	a19-G	0.0	
1475.1903075697776	4	253313.12311051646	a19-G	0.0	
1475.440903469221	4	97075.31182572554	a19-G	0.0	
1559.4471503301625	4	2167283.068298737	a20-A	0.0	
1559.70018	4	5103691.773986628	a20-A	1.51	
1559.95069	4	6598268.111284701	a20-A	1.42	
1560.19461	4	6103964.614512277	a20-A	-2.89	
1560.44794	4	4489357.632345299	a20-A	-1.15	
1560.70272	4	2776604.4008451407	a20-A	1.52	
1560.950960438633	4	1495072.6073582633	a20-A	0.0	
1561.2015647151177	4	717484.1054285725	a20-A	0.0	
1561.4521647395256	4	312093.9138049964	a20-A	0.0	
1561.7027611455833	4	124618.98632507781	a20-A	0.0	
1671.22602890666	4	922563.9220567491	a21+2DEPC+H2O-CO-G	0.0	
1671.47054	4	2345712.7157653538	a21+2DEPC+H2O-CO-G	-3.69	
1671.72268	4	3249008.906173964	a21+2DEPC+H2O-CO-G	-2.8	
1671.977999242176	4	3206037.0858924966	a21+2DEPC+H2O-CO-G	0.0	
1672.22825	4	2507560.905789313	a21+2DEPC+H2O-CO-G	-0.23	
1672.4792460274552	4	1645518.5395759882	a21+2DEPC+H2O-CO-G	0.0	
1672.7298590574699	4	938417.2910607405	a21+2DEPC+H2O-CO-G	0.0	
1672.980466889601	4	476279.5587755208	a21+2DEPC+H2O-CO-G	0.0	
1673.2310703647183	4	218841.22910432963	a21+2DEPC+H2O-CO-G	0.0	
1673.4816701190882	4	92210.7772110261	a21+2DEPC+H2O-CO-G	0.0	
1673.7322666482473	4	35988.30362223958	a21+2DEPC+H2O-CO-G	0.0	
1173.9886520084447	6	3588280.5569884204	a22+2DEPC+H2O-CO-A	0.0	
1174.153	6	9596128.361645138	a22+2DEPC+H2O-CO-A	-2.36	
1174.32685	6	13926219.432239205	a22+2DEPC+H2O-CO-A	3.39	
1174.48764	6	14366003.884916572	a22+2DEPC+H2O-CO-A	-1.98	
1174.6570481314825	6	11727771.096089387	a22+2DEPC+H2O-CO-A	0.0	
1174.82172	6	8023155.482114729	a22+2DEPC+H2O-CO-A	-2.05	
1174.991203223869	6	4765502.9454193255	a22+2DEPC+H2O-CO-A	0.0	
1175.15725	6	2517177.1459923997	a22+2DEPC+H2O-CO-A	-0.87	
1175.3253444084467	6	1202943.5419714472	a22+2DEPC+H2O-CO-A	0.0	
1175.4924110970705	6	526902.3707692776	a22+2DEPC+H2O-CO-A	0.0	
1175.659475646255	6	213670.21215737207	a22+2DEPC+H2O-CO-A	0.0	
1275.8330835174588	6	1500517.3327956845	a24+2DEPC+H2O-CO-A	0.0	
1276.0002038337936	6	4347176.59931273	a24+2DEPC+H2O-CO-A	0.0	
1276.15958	6	6799483.7145641735	a24+2DEPC+H2O-CO-A	-6.06	
1276.3344032355735	6	7536480.301682613	a24+2DEPC+H2O-CO-A	0.0	
1276.49562	6	6596031.616876051	a24+2DEPC+H2O-CO-A	-4.6	
1276.6685737058115	6	4829733.255036828	a24+2DEPC+H2O-CO-A	0.0	
1276.82755	6	3066370.261150352	a24+2DEPC+H2O-CO-A	-6.35	
1277.002726790823	6	1729423.0800642883	a24+2DEPC+H2O-CO-A	0.0	
1277.1697986067813	6	881691.3752145488	a24+2DEPC+H2O-CO-A	0.0	
1277.3368678759985	6	411678.090524224	a24+2DEPC+H2O-CO-A	0.0	
1277.5039349283754	6	177847.40347307926	a24+2DEPC+H2O-CO-A	0.0	
1277.6710000285307	6	71666.78022468559	a24+2DEPC+H2O-CO-A	0.0	
1504.3895737548157	5	994140.0248062246	a24-A	0.0	
1504.59455	5	2823304.317195144	a24-A	2.95	
1504.7946	5	4333967.013155567	a24-A	2.63	
1504.98714	5	4717940.501808382	a24-A	-2.66	
1505.20093	5	4057570.66982423	a24-A	6.16	
1505.392149217006	5	2920634.8247399298	a24-A	0.0	
1505.592641049873	5	1823413.858658598	a24-A	0.0	
1505.793128759736	5	1011530.9450781936	a24-A	0.0	
1505.9936129954722	5	507345.66746067256	a24-A	0.0	
1506.1940942515946	5	233094.7587937379	a24-A	0.0	
1506.3945729156026	5	99100.62815399068	a24-A	0.0	
1506.595049298061	5	39305.97615114946	a24-A	0.0	
1634.4073180508258	5	1246089.2431979617	a26-A	0.0	
1634.60258	5	3843393.9989498975	a26-A	-3.23	
1634.80462	5	6368849.660702653	a26-A	-2.3	
1635.00263	5	7456016.963463111	a26-A	-3.83	
1635.20465	5	6877307.762993001	a26-A	-2.9	
1635.4059	5	5298137.900067579	a26-A	-2.44	
1635.60117	5	3534300.036960419	a26-A	-5.64	
1635.8108798162314	5	2092076.1614073105	a26-A	0.0	
1636.0113655930975	5	1118372.1036744048	a26-A	0.0	
1636.2118483792606	5	547112.2446808784	a26-A	0.0	
1636.412328555562	5	247467.084021792	a26-A	0.0	
1636.6128064285977	5	104346.78602328115	a26-A	0.0	
344.03878	1	3665632.5497482913	c01	-4.01	
345.04268193604247	1	481346.54125723336	c01	0.0	
346.0446622502488	1	81965.44594475132	c01	0.0	
347.0469996332419	1	7992.505055146881	c01	0.0	
689.08743	1	15753395.977816187	c02	-0.24	
690.09057	1	4137262.84021464	c02	0.66	
691.0922481955869	1	976147.167937582	c02	0.0	
692.0945412758637	1	161208.40800212583	c02	0.0	
994.12952	1	97303796.84099945	c03	0.64	
995.133	1	36560149.405855864	c03	1.52	
996.13482	1	10886033.627531841	c03	1.12	
997.1360308731256	1	2369413.300127361	c03	0.0	
998.138260146933	1	442889.9516483628	c03	0.0	
1056.16678	1	3416159.9747651806	c03+DEPC+H2O-CO	1.06	
1057.16461	1	1362996.8496302995	c03+DEPC+H2O-CO	-3.51	
1058.1705558837846	1	426575.44826981577	c03+DEPC+H2O-CO	0.0	
1059.1729050805538	1	97857.31293393715	c03+DEPC+H2O-CO	0.0	
1060.1751521788954	1	19247.194790327343	c03+DEPC+H2O-CO	0.0	
843.07935	1	5396664.717120411	c03-G	-0.14	
844.0822693604728	1	1629833.5452262415	c03-G	0.0	
845.0844048900298	1	459643.60744925565	c03-G	0.0	
846.0868362943241	1	89236.22275386185	c03-G	0.0	
1339.1721	1	8940663.302534524	c04	-3.15	
1340.17891	1	4533321.80606339	c04	0.01	
1341.1811826434944	1	1641290.4175416788	c04	0.0	
1342.183503714291	1	443667.3801461536	c04	0.0	
1343.185763297284	1	100853.8419254571	c04	0.0	
669.08423	2	16382100.380745728	c04	-0.43	
669.58638	2	8306467.917665687	c04	0.85	
670.0867	2	3007359.014012039	c04	-0.38	
670.5881136221456	2	812937.8449087051	c04	0.0	
671.0892434136421	2	184795.88217334286	c04	0.0	
822.09699	2	26228981.81999829	c05	-0.22	
822.59864	2	16177026.72769718	c05	0.17	
823.09919	2	6848294.26805212	c05	-0.58	
823.60455	2	2172357.0826889724	c05	4.49	
824.1020039056405	2	575645.3353287973	c05	0.0	
824.6031511992343	2	131603.1371921962	c05	0.0	
843.07935	2	4014107.244700795	c05+2DEPC+H2O-CO-2Eth	-5.82	
843.5855947348581	2	2521627.7468617545	c05+2DEPC+H2O-CO-2Eth	0.0	
844.086768311448	2	1092867.039603581	c05+2DEPC+H2O-CO-2Eth	0.0	
844.5879525188944	2	354797.62554718583	c05+2DEPC+H2O-CO-2Eth	0.0	
845.08910512557	2	96334.645984061	c05+2DEPC+H2O-CO-2Eth	0.0	
845.5902543024297	2	22572.36292277137	c05+2DEPC+H2O-CO-2Eth	0.0	
746.57156	2	2020842.688482524	c05-G	-1.21	
747.0738510559744	2	1097392.5322675267	c05-G	0.0	
747.5750173589732	2	437758.42933466315	c05-G	0.0	
748.0762209477721	2	129831.83628518935	c05-G	0.0	
748.5773765155993	2	32610.936826304733	c05-G	0.0	
974.6183	2	50150540.81030611	c06	0.5	
975.12009	2	36603213.994614065	c06	0.96	
975.62157	2	17606023.962180436	c06	1.25	
976.12236	2	6350035.57805578	c06	0.84	
976.6227062362349	2	1899588.2633614058	c06	0.0	
977.1238639410633	2	489709.455564894	c06	0.0	
1010.62748	2	2130871.3096140646	c06+DEPC	-0.89	
1011.1297341176199	2	1627529.499308956	c06+DEPC	0.0	
1011.6309431592368	2	810416.5067952012	c06+DEPC	0.0	
1012.1321455069592	2	302482.1238529063	c06+DEPC	0.0	
1012.6333203254399	2	93461.03304977849	c06+DEPC	0.0	
1013.1344863092534	2	24873.424686239287	c06+DEPC	0.0	
670.0867	3	2011822.1216193913	c06+DEPC+H2O-CO	-2.5	
670.4226112067981	3	1515143.2146509467	c06+DEPC+H2O-CO	0.0	
670.7567470919003	3	748983.9250622946	c06+DEPC+H2O-CO	0.0	
671.0908798968323	3	277597.8764588672	c06+DEPC+H2O-CO	0.0	
671.4249941722408	3	85280.46472090427	c06+DEPC+H2O-CO	0.0	
671.7591029934676	3	22574.859794585795	c06+DEPC+H2O-CO	0.0	
899.09273	2	6056569.99403328	c06-G	-0.42	
899.59626	2	3973972.0906312764	c06-G	1.96	
900.10113	2	1806372.8287992158	c06-G	6.04	
900.5969017612799	2	614880.7803535156	c06-G	0.0	
901.0980731687831	2	175249.45377042293	c06-G	0.0	
901.5992410639296	2	43116.589580434695	c06-G	0.0	
1139.14312	2	21219535.006866727	c07	-0.84	
1139.64452	2	18265737.99845219	c07	-0.77	
1140.14669	2	9907064.073352437	c07	0.07	
1140.64579	2	4016314.6790222065	c07	-1.77	
1141.1489762900671	2	1339497.8496707256	c07	0.0	
1141.6501379184463	2	383908.9223030138	c07	0.0	
1175.15725	2	3605585.318516001	c07+DEPC	2.22	
1175.6559800538503	2	3225979.7575921775	c07+DEPC	0.0	
1176.1572010289788	2	1804896.0595561473	c07+DEPC	0.0	
1176.658404977273	2	754018.6913666702	c07+DEPC	0.0	
1177.1595855354628	2	258784.73304792054	c07+DEPC	0.0	
1177.6607549259024	2	76278.64232744147	c07+DEPC	0.0	
1178.1619139805255	2	19896.441224728325	c07+DEPC	0.0	
1063.61775	2	4476476.977936096	c07-G	-1.52	
1064.12249	2	3523317.7013975484	c07-G	1.65	
1064.621949745159	2	1810367.5362256449	c07-G	0.0	
1065.1231576006496	2	697298.1481660894	c07-G	0.0	
1065.6243367980253	2	222423.63931820492	c07-G	0.0	
1066.1255069754498	2	61122.956278395606	c07-G	0.0	
1291.6632	2	31419116.226729237	c08	-1.17	
1292.1657	2	30599186.807003308	c08	-0.27	
1292.66686	2	18362996.583520006	c08	-0.32	
1293.17215	2	8209132.659825935	c08	2.84	
1293.67453	2	3006652.4063669653	c08	3.76	
1294.1708350183483	2	944518.6365938666	c08	0.0	
1294.6719955563058	2	262281.9779571479	c08	0.0	
860.77382	3	3573428.373384473	c08	-0.27	
861.10878	3	3480174.348303758	c08	0.58	
861.442425944523	3	2088500.9157605935	c08	0.0	
861.7765624012695	3	933659.2205780487	c08	0.0	
862.1106840333385	3	341959.2371817291	c08	0.0	
862.4447978555656	3	107424.08127710407	c08	0.0	
862.7789048808706	3	29830.433647338825	c08	0.0	
1216.13939	2	4616681.808047172	c08-G	-0.51	
1216.63755	2	4155840.262732926	c08-G	-3.15	
1217.142614432673	2	2371350.17722348	c08-G	0.0	
1217.64383092686	2	1012060.6932719536	c08-G	0.0	
1218.1450208242782	2	355815.8414750403	c08-G	0.0	
1218.6461993624396	2	107575.12361712889	c08-G	0.0	
1219.1473664962577	2	28818.05402801489	c08-G	0.0	
1456.18176	2	10062525.2488076	c09	-6.33	
1456.68401	2	11117429.299348097	c09	-5.69	
1457.1935350505757	2	7368039.655742209	c09	0.0	
1457.68487	2	3616823.189340553	c09	-6.77	
1458.195929376185	2	1446656.1104394684	c09	0.0	
1458.6971036578436	2	494802.0357163172	c09	0.0	
1459.1982678291968	2	149232.95513717897	c09	0.0	
970.45811	3	8526353.1568623	c09	-0.12	
970.79242	3	9420212.725818774	c09	-0.02	
971.1265	3	6243214.960982941	c09	-0.1	
971.46106	3	3064669.2610188383	c09	0.33	
971.79486076079	3	1225805.7087212126	c09	0.0	
972.1289769485625	3	419264.22989613307	c09	0.0	
972.4630863961313	3	126450.6519665683	c09	0.0	
1608.70735	2	14453027.626904575	c10	-2.65	
1609.21202	2	17602923.156311285	c10	-0.58	
1609.71598	2	12681034.551358571	c10	1.11	
1610.21668	2	6740629.969459689	c10	0.79	
1610.71722	2	2910605.707190015	c10	0.38	
1611.2177906913807	2	1072745.5286980048	c10	0.0	
1611.718962312622	2	348151.36784453195	c10	0.0	
1072.13776	3	13975764.29549077	c10	-0.83	
1072.47179	3	17021644.96567368	c10	-1.01	
1072.806	3	12262285.41782141	c10	-0.97	
1073.14128	3	6518043.00719142	c10	0.09	
1073.47519	3	2814492.6011955547	c10	-0.12	
1073.8094349709204	3	1037321.663332065	c10	0.0	
1074.1435493850813	3	336654.8229030108	c10	0.0	
1173.81892	3	18854553.752724033	c11	-0.14	
1174.153	3	25096267.98290266	c11	-0.26	
1174.48764	3	19521249.157653853	c11	0.14	
1174.82172	3	11162536.765550992	c11	0.08	
1175.15725	3	5170570.49419534	c11	1.26	
1175.48938	3	2040674.5300087105	c11	-0.43	
1175.8240087785446	3	708245.3016261933	c11	0.0	
1176.1581220766952	3	220801.53870669426	c11	0.0	
1275.82561	3	10329762.530939644	c12	-1.5	
1276.15958	3	14882725.349470347	c12	-1.7	
1276.49562	3	12429664.749835685	c12	-0.24	
1276.82755	3	7610190.497666614	c12	-1.99	
1277.16403	3	3766971.860188424	c12	-0.16	
1277.4983608964194	3	1586688.57136235	c12	0.0	
1277.8324857757166	3	587152.0666010915	c12	0.0	
1278.1666046265882	3	195033.98105290838	c12	0.0	
974.6183	4	18356537.08073053	c12+DEPC	-5.95	
974.874781131698	4	27070031.834840264	c12+DEPC	0.0	
975.12009	4	23067883.54150091	c12+DEPC	-5.46	
975.3760388348271	4	14394542.572883137	c12+DEPC	0.0	
975.62157	4	7256049.951422846	c12+DEPC	-5.21	
975.8772508327569	4	3110803.4447694616	c12+DEPC	0.0	
976.1278470631248	4	1171192.001022758	c12+DEPC	0.0	
976.378438618097	4	395684.9940489927	c12+DEPC	0.0	
1377.83294	3	14864204.523249457	c13	-2.19	
1378.1693	3	23046618.83994565	c13	-0.65	
1378.50268	3	20560924.37689925	c13	-1.23	
1378.83938	3	13411097.27906637	c13	0.61	
1379.17191	3	7058631.009789708	c13	-0.57	
1379.506828315504	3	3157400.69908482	c13	0.0	
1379.8409586419064	3	1239615.9801016403	c13	0.0	
1380.1750826328096	3	436551.2488818263	c13	0.0	
822.9003603528674	5	2178504.815157416	c13+2DEPC+H2O-CO-G	0.0	
823.09919	5	3341664.2332332428	c13+2DEPC+H2O-CO-G	-2.1	
823.30624	5	2971293.9948019735	c13+2DEPC+H2O-CO-G	5.83	
823.5019440204231	5	1936799.6560005601	c13+2DEPC+H2O-CO-G	0.0	
823.7024396453373	5	1020722.134305077	c13+2DEPC+H2O-CO-G	0.0	
823.9029284636877	5	457790.64110932674	c13+2DEPC+H2O-CO-G	0.0	
824.103411989389	5	180397.8261546603	c13+2DEPC+H2O-CO-G	0.0	
824.30389135665	5	63818.9729703862	c13+2DEPC+H2O-CO-G	0.0	
1401.8429950248953	3	3592875.6772967717	c13+DEPC	0.0	
1402.17927	3	5692541.133538581	c13+DEPC	1.45	
1402.51091	3	5174975.073230417	c13+DEPC	-0.37	
1402.84277	3	3435791.795517957	c13+DEPC	-2.02	
1403.17798	3	1839288.7848418187	c13+DEPC	-1.26	
1403.5138923323411	3	836375.9135308058	c13+DEPC	0.0	
1403.8480258813402	3	333680.44212277053	c13+DEPC	0.0	
1404.182152905987	3	119376.49569236113	c13+DEPC	0.0	
1404.5162745646917	3	38903.73201728047	c13+DEPC	0.0	
1398.514878379721	3	1650685.0746733258	c13+DEPC+H2O-CO	0.0	
1398.84023	3	2597734.0511571337	c13+DEPC+H2O-CO	-6.36	
1399.17341	3	2349850.0332249943	c13+DEPC+H2O-CO	-7.08	
1399.517477262153	3	1553458.4139044755	c13+DEPC+H2O-CO	0.0	
1399.8516284261368	3	828466.2379469863	c13+DEPC+H2O-CO	0.0	
1400.1857690370653	3	375425.9546038029	c13+DEPC+H2O-CO	0.0	
1400.5199014725292	3	149301.49719950676	c13+DEPC+H2O-CO	0.0	
1400.8540274466266	3	53253.95683321202	c13+DEPC+H2O-CO	0.0	
1401.1881481072066	3	17306.013185328025	c13+DEPC+H2O-CO	0.0	
1479.51525	3	35856980.753531694	c14	-0.76	
1479.84894	3	59651065.20990018	c14	-1.14	
1480.18311	3	56611939.34209297	c14	-1.15	
1480.51697	3	39149657.20096771	c14	-1.36	
1480.85327	3	21795475.596782215	c14	0.09	
1481.18717	3	10295861.45673213	c14	-0.07	
1481.52178	3	4263633.668263838	c14	0.25	
1481.8555364096142	3	1582268.0381655768	c14	0.0	
1482.189658431055	3	534618.7790472569	c14	0.0	
1493.50394	3	2725213.742273804	c14+2DEPC+H2O-CO-2Eth	-2.57	
1493.83587	3	4564768.302974537	c14+2DEPC+H2O-CO-2Eth	-4.12	
1494.18416	3	4365659.793164046	c14+2DEPC+H2O-CO-2Eth	5.32	
1494.510376366704	3	3043402.9256446837	c14+2DEPC+H2O-CO-2Eth	0.0	
1494.8445296088619	3	1708419.427525851	c14+2DEPC+H2O-CO-2Eth	0.0	
1495.1786722127679	3	813888.3285901513	c14+2DEPC+H2O-CO-2Eth	0.0	
1495.5128065808071	3	339952.5523157031	c14+2DEPC+H2O-CO-2Eth	0.0	
1495.846934410139	3	127264.29218487116	c14+2DEPC+H2O-CO-2Eth	0.0	
1496.1810568559602	3	43381.40820582441	c14+2DEPC+H2O-CO-2Eth	0.0	
1508.8550621432832	3	3344888.5873245085	c14+2DEPC+H2O-CO-Eth	0.0	
1509.17995	3	5679233.164887568	c14+2DEPC+H2O-CO-Eth	-6.2	
1509.52784	3	5493831.930787125	c14+2DEPC+H2O-CO-Eth	2.87	
1509.85239	3	3870434.2900468404	c14+2DEPC+H2O-CO-Eth	-3.5	
1510.19436	3	2194345.500676024	c14+2DEPC+H2O-CO-Eth	1.68	
1510.5259749265988	3	1055362.353732883	c14+2DEPC+H2O-CO-Eth	0.0	
1510.8601115803813	3	444877.3904157591	c14+2DEPC+H2O-CO-Eth	0.0	
1511.1942415657563	3	168036.31032972242	c14+2DEPC+H2O-CO-Eth	0.0	
1511.5283660589612	3	57780.97234196406	c14+2DEPC+H2O-CO-Eth	0.0	
1473.84694	3	2601433.747538683	c14+2DEPC+H2O-CO-G	-3.8	
1474.18919	3	4284641.58609705	c14+2DEPC+H2O-CO-G	1.61	
1474.51522	3	4052038.6564102843	c14+2DEPC+H2O-CO-G	-3.93	
