spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0203_3x_134.csv
limit_error:	6
noise_limit:	1980000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 
1504.79506	5	10741866.653278926	c23+2DEPC+H2O-CO-Eth	2.86	1	
1504.99021	5	7716135.695500289	c23+2DEPC+H2O-CO-Eth	-0.69	1	
1505.1988	5	4807189.967056643	c23+2DEPC+H2O-CO-Eth	4.69	1	
1505.38745	5	2661003.6257142476	c23+2DEPC+H2O-CO-Eth	-3.17	1	
1505.59271033	5	1331689.0356272494	c23+2DEPC+H2O-CO-Eth	0.0	1	
1505.79318993	5	610419.9600714432	c23+2DEPC+H2O-CO-Eth	0.0	1	
1505.9936669299998	5	258939.53470529852	c23+2DEPC+H2O-CO-Eth	0.0	1	
1506.19414153	5	102476.07068452933	c23+2DEPC+H2O-CO-Eth	0.0	1	
1473.7788085299999	5	331276.7124078012	c23+2DEPC+H2O-CO-Eth-G	0.0	1	
1473.97935113	5	914995.4273793398	c23+2DEPC+H2O-CO-Eth-G	0.0	1	
1474.18381	5	1370664.3235545969	c23+2DEPC+H2O-CO-Eth-G	2.67	0	
1474.3809	5	1459034.2344193517	c23+2DEPC+H2O-CO-Eth-G	0.35	1	
1474.58088813	5	1228791.541486011	c23+2DEPC+H2O-CO-Eth-G	0.0	1	
1474.78289	5	867098.5156058277	c23+2DEPC+H2O-CO-Eth-G	1.02	1	
1474.9818761299998	5	531175.5202851716	c23+2DEPC+H2O-CO-Eth-G	0.0	1	
1475.18236333	5	289337.03788420785	c23+2DEPC+H2O-CO-Eth-G	0.0	1	
1475.3828471299998	5	142582.58054942713	c23+2DEPC+H2O-CO-Eth-G	0.0	1	
1475.58332813	5	64396.10503225423	c23+2DEPC+H2O-CO-Eth-G	0.0	1	
1475.7838063299998	5	26921.64238048465	c23+2DEPC+H2O-CO-Eth-G	0.0	1	
1482.9871813299999	5	1038166.80947744	c23+2DEPC+H2O-CO-G	0.0	1	
1483.1979	5	2891173.7255762047	c23+2DEPC+H2O-CO-G	6.86	1	
1483.38824953	5	4363296.965077621	c23+2DEPC+H2O-CO-G	0.0	1	
1483.58427	5	4676963.685351346	c23+2DEPC+H2O-CO-G	-3.03	1	
1483.78926573	5	3964960.472897057	c23+2DEPC+H2O-CO-G	0.0	1	
1483.99484	5	2815648.0098274834	c23+2DEPC+H2O-CO-G	3.42	1	
1484.18771	5	1735416.2152908586	c23+2DEPC+H2O-CO-G	-1.72	1	
1484.3907439299999	5	950958.5731256895	c23+2DEPC+H2O-CO-G	0.0	1	
1484.59122873	5	471349.3375346877	c23+2DEPC+H2O-CO-G	0.0	1	
1484.79171033	5	214082.59722858432	c23+2DEPC+H2O-CO-G	0.0	1	
1484.99218953	5	90021.2551545911	c23+2DEPC+H2O-CO-G	0.0	1	
1574.19657	5	9083645.086796736	c24+2DEPC+H2O-CO	-5.56	1	
1574.40359	5	26993947.358984288	c24+2DEPC+H2O-CO	-1.44	1	
1574.60685	5	43203224.9804385	c24+2DEPC+H2O-CO	0.3	1	
1574.80742	5	48925392.55625428	c24+2DEPC+H2O-CO	0.33	1	
1575.00748	5	43701899.137452886	c24+2DEPC+H2O-CO	0.05	1	
1575.20935	5	32630884.26928337	c24+2DEPC+H2O-CO	0.92	1	
1575.40764	5	21112034.588442754	c24+2DEPC+H2O-CO	-0.47	1	
1575.60934	5	12127426.538126538	c24+2DEPC+H2O-CO	0.3	1	
1575.8071	5	6294359.412150136	c24+2DEPC+H2O-CO	-1.43	1	
1576.00403	5	2990798.879724978	c24+2DEPC+H2O-CO	-3.69	1	
1576.21031993	5	1314346.5787575648	c24+2DEPC+H2O-CO	0.0	1	
1576.41079673	5	538548.1525777584	c24+2DEPC+H2O-CO	0.0	1	
1555.78857473	5	1139541.6404118359	c24+2DEPC+H2O-CO-2Eth	0.0	1	
1555.98911233	5	3334266.3317524595	c24+2DEPC+H2O-CO-2Eth	0.0	1	
1556.19131	5	5261752.841991335	c24+2DEPC+H2O-CO-2Eth	1.08	1	
1556.38431	5	5880406.300574559	c24+2DEPC+H2O-CO-2Eth	-3.75	1	
1556.58504	5	5186894.3751132805	c24+2DEPC+H2O-CO-2Eth	-3.6	1	
1556.79247	5	3826350.665494966	c24+2DEPC+H2O-CO-2Eth	0.86	1	
1556.99162773	5	2446824.5624473193	c24+2DEPC+H2O-CO-2Eth	0.0	1	
1557.19211413	5	1389612.3591174644	c24+2DEPC+H2O-CO-2Eth	0.0	1	
1557.39259693	5	713238.1430845489	c24+2DEPC+H2O-CO-2Eth	0.0	1	
1557.5930769299998	5	335226.6877245792	c24+2DEPC+H2O-CO-2Eth	0.0	1	
1557.79355433	5	145759.78904435196	c24+2DEPC+H2O-CO-2Eth	0.0	1	
1557.9940295299998	5	59119.14693429829	c24+2DEPC+H2O-CO-2Eth	0.0	1	
1564.99914	5	10837029.30738021	c24+2DEPC+H2O-CO-Eth	1.4	1	
1565.19616	5	31956878.636809547	c24+2DEPC+H2O-CO-Eth	-0.85	1	
1565.39671	5	50788160.06850989	c24+2DEPC+H2O-CO-Eth	-0.83	1	
1565.59798	5	57137187.674419805	c24+2DEPC+H2O-CO-Eth	-0.34	1	
1565.79833	5	50717676.55129869	c24+2DEPC+H2O-CO-Eth	-0.44	1	
1565.99817	5	37641678.85830109	c24+2DEPC+H2O-CO-Eth	-0.86	1	
1566.1996	5	24212393.41236829	c24+2DEPC+H2O-CO-Eth	-0.26	0	
1566.40101	5	13829562.210342113	c24+2DEPC+H2O-CO-Eth	0.33	1	
1566.60844	5	7137978.909673212	c24+2DEPC+H2O-CO-Eth	4.76	1	
1566.80429	5	3373346.9348408896	c24+2DEPC+H2O-CO-Eth	1.81	1	
1567.01097	5	1474642.8045340572	c24+2DEPC+H2O-CO-Eth	5.76	1	
1567.2024131299997	5	600995.2578667519	c24+2DEPC+H2O-CO-Eth	0.0	1	
1534.78706573	5	3697422.262303259	c24+2DEPC+H2O-CO-Eth-G	0.0	1	
1534.99326	5	10630537.57227797	c24+2DEPC+H2O-CO-Eth-G	3.68	1	
1535.1911	5	16527958.34084745	c24+2DEPC+H2O-CO-Eth-G	1.93	1	
1535.38913	5	18227882.51215087	c24+2DEPC+H2O-CO-Eth-G	0.32	1	
1535.58758	5	15884773.55559238	c24+2DEPC+H2O-CO-Eth-G	-1.02	1	
1535.79058	5	11587513.56483713	c24+2DEPC+H2O-CO-Eth-G	0.61	1	
1535.9903	5	7332379.974828468	c24+2DEPC+H2O-CO-Eth-G	0.1	1	
1536.19482	5	4123247.668717064	c24+2DEPC+H2O-CO-Eth-G	2.73	0	
1536.39111453	5	2096499.7216868605	c24+2DEPC+H2O-CO-Eth-G	0.0	1	
1536.59159673	5	976524.8451931968	c24+2DEPC+H2O-CO-Eth-G	0.0	1	
1536.79207613	5	420988.6715132701	c24+2DEPC+H2O-CO-Eth-G	0.0	1	
1536.99255333	5	169331.61084412105	c24+2DEPC+H2O-CO-Eth-G	0.0	1	
1561.7979649299998	5	869711.9054052749	c24+DEPC	0.0	1	
1561.99255	5	2564325.219195286	c24+DEPC	-3.81	1	
1562.19566	5	4073164.341549313	c24+DEPC	-2.15	1	
1562.3995349299998	5	4578649.597880919	c24+DEPC	0.0	1	
1562.59302	5	4060160.31069918	c24+DEPC	-4.49	1	
1562.80053333	5	3009945.4906489574	c24+DEPC	0.0	1	
1563.00102473	5	1933652.944447486	c24+DEPC	0.0	1	
1563.20151193	5	1102950.8094442445	c24+DEPC	0.0	1	
1563.40199573	5	568461.9200201088	c24+DEPC	0.0	1	
1563.6024767299998	5	268231.3577676584	c24+DEPC	0.0	1	
1563.8029551299999	5	117082.72061852076	c24+DEPC	0.0	1	
1564.0034311299999	5	47650.48447227383	c24+DEPC	0.0	1	
1643.20848	5	3123394.891390091	c25+2DEPC+H2O-CO	-3.85	1	
1643.41825	5	9692030.427756438	c25+2DEPC+H2O-CO	1.77	1	
1643.61828	5	16144104.003496615	c25+2DEPC+H2O-CO	1.47	1	
1643.81685	5	18987958.24728216	c25+2DEPC+H2O-CO	0.29	1	
1644.01499	5	17588917.494199116	c25+2DEPC+H2O-CO	-1.15	1	
1644.21773	5	13603816.140806353	c25+2DEPC+H2O-CO	0.21	1	
1644.4149	5	9108675.71108248	c25+2DEPC+H2O-CO	-1.81	1	
1644.6155	5	5410694.257302679	c25+2DEPC+H2O-CO	-1.74	1	
1644.81524	5	2902110.4553012173	c25+2DEPC+H2O-CO	-2.19	1	
1645.01368	5	1424205.8512547796	c25+2DEPC+H2O-CO	-3.43	1	
1645.21980633	5	646168.3869136467	c25+2DEPC+H2O-CO	0.0	1	
1645.4202833299998	5	273249.37306161266	c25+2DEPC+H2O-CO	0.0	1	
1634.00643473	5	2594564.657387864	c25+2DEPC+H2O-CO-Eth	0.0	1	
1634.20588	5	7991687.222111599	c25+2DEPC+H2O-CO-Eth	-0.67	1	
1634.40944	5	13222227.320970077	c25+2DEPC+H2O-CO-Eth	1.19	1	
1634.60369	5	15453014.537959818	c25+2DEPC+H2O-CO-Eth	-2.64	1	
1634.807	5	14228112.768377565	c25+2DEPC+H2O-CO-Eth	-0.92	1	
1635.01085	5	10940619.96763993	c25+2DEPC+H2O-CO-Eth	1.13	1	
1635.20721	5	7284219.542124785	c25+2DEPC+H2O-CO-Eth	-1.4	1	
1635.40997993	5	4303333.535516705	c25+2DEPC+H2O-CO-Eth	0.0	1	
1635.61046413	5	2295817.723207322	c25+2DEPC+H2O-CO-Eth	0.0	1	
1635.80746	5	1120772.6750585474	c25+2DEPC+H2O-CO-Eth	-2.13	1	
1636.01142373	5	505873.11071231426	c25+2DEPC+H2O-CO-Eth	0.0	1	
1636.21190013	5	212834.40985531584	c25+2DEPC+H2O-CO-Eth	0.0	1	
1361.50414953	6	298797.90960208577	c25+2DEPC+H2O-CO-Eth	0.0	1	
1361.67126403	6	920346.8602569792	c25+2DEPC+H2O-CO-Eth	0.0	1	
1361.82944	6	1522711.6705455226	c25+2DEPC+H2O-CO-Eth	-6.55	1	
1362.0054561966667	6	1779615.8703717308	c25+2DEPC+H2O-CO-Eth	0.0	1	
1362.17482	6	1638552.4795724626	c25+2DEPC+H2O-CO-Eth	1.67	1	
1362.33962153	6	1259954.8701834334	c25+2DEPC+H2O-CO-Eth	0.0	1	
1362.5066976966666	6	838872.7434762785	c25+2DEPC+H2O-CO-Eth	0.0	1	
1362.67377053	6	495584.89940562117	c25+2DEPC+H2O-CO-Eth	0.0	1	
1362.8408406966666	6	264393.3095166721	c25+2DEPC+H2O-CO-Eth	0.0	1	
1363.0079081966664	6	129071.56948009311	c25+2DEPC+H2O-CO-Eth	0.0	1	
1363.1749736966667	6	58257.87674026266	c25+2DEPC+H2O-CO-Eth	0.0	1	
1363.3420373633332	6	24510.654061011952	c25+2DEPC+H2O-CO-Eth	0.0	1	
1603.7965527299998	5	1129355.6633028088	c25+2DEPC+H2O-CO-Eth-G	0.0	1	
1603.9970943299998	5	3395354.995276376	c25+2DEPC+H2O-CO-Eth-G	0.0	1	
1604.19814	5	5499997.434726014	c25+2DEPC+H2O-CO-Eth-G	0.33	1	
1604.40102	5	6305566.689692043	c25+2DEPC+H2O-CO-Eth-G	1.8	1	
1604.59911	5	5703212.559947944	c25+2DEPC+H2O-CO-Eth-G	0.3	1	
1604.80099	5	4312658.543300164	c25+2DEPC+H2O-CO-Eth-G	1.16	1	
1605.00444	5	2826151.7303229077	c25+2DEPC+H2O-CO-Eth-G	3.0	1	
1605.202	5	1644483.807947262	c25+2DEPC+H2O-CO-Eth-G	1.17	1	
1605.40059993	5	864644.5497004521	c25+2DEPC+H2O-CO-Eth-G	0.0	1	
1605.6010823299998	5	416249.12828507257	c25+2DEPC+H2O-CO-Eth-G	0.0	1	
1605.8015621299999	5	185359.67409814056	c25+2DEPC+H2O-CO-Eth-G	0.0	1	
1606.0020397299998	5	76963.15139564402	c25+2DEPC+H2O-CO-Eth-G	0.0	1	
1397.6750233633334	6	2975542.4939553984	c26	0.0	1	
1397.83787	6	9399652.145224132	c26	-3.05	1	
1398.00167	6	15918487.20663363	c26	-5.41	1	
1398.16971	6	19019376.46747906	c26	-4.73	1	
1398.34087	6	17886285.869865205	c26	-1.82	1	
1398.50487	6	14037833.91277374	c26	-4.02	1	
1398.67345	6	9534185.319138944	c26	-2.95	1	
1398.83655	6	5743060.557797744	c26	-5.79	1	
1399.0117141966666	6	3122776.0010793325	c26	0.0	1	
1399.17878203	6	1553356.1692611699	c26	0.0	1	
1399.3458476966666	6	714130.1985492957	c26	0.0	1	
1399.51291153	6	306012.7717107062	c26	0.0	1	
1404.670719863333	6	7128993.473585221	c26+2DEPC+H2O-CO-2Eth	0.0	1	
1404.84204	6	22601867.439376082	c26+2DEPC+H2O-CO-2Eth	2.99	1	
1405.01273	6	38425373.27217663	c26+2DEPC+H2O-CO-2Eth	5.55	1	
1405.17551	6	46096621.016786315	c26+2DEPC+H2O-CO-2Eth	2.48	1	
1405.33997	6	43531802.53163705	c26+2DEPC+H2O-CO-2Eth	0.61	1	
1405.50921	6	34311745.45320069	c26+2DEPC+H2O-CO-2Eth	2.15	1	
1405.67684	6	23405587.10945333	c26+2DEPC+H2O-CO-2Eth	2.54	1	
1405.84414	6	14160856.570020681	c26+2DEPC+H2O-CO-2Eth	2.7	1	
1406.01126	6	7734519.293105125	c26+2DEPC+H2O-CO-2Eth	2.74	1	
1406.17448053	6	3864694.583775721	c26+2DEPC+H2O-CO-2Eth	0.0	1	
1406.3415463633332	6	1785039.4009892025	c26+2DEPC+H2O-CO-2Eth	0.0	1	
1406.5086103633334	6	768297.3745875247	c26+2DEPC+H2O-CO-2Eth	0.0	1	
1412.3452	6	5957244.089183988	c26+2DEPC+H2O-CO-Eth	0.59	1	
1412.51011	6	19023037.429160375	c26+2DEPC+H2O-CO-Eth	-0.97	1	
1412.67888	6	32554571.676494554	c26+2DEPC+H2O-CO-Eth	0.21	1	
1412.84608	6	39296169.74107919	c26+2DEPC+H2O-CO-Eth	0.29	1	
1413.01493	6	37328954.81091312	c26+2DEPC+H2O-CO-Eth	1.54	1	
1413.18114	6	29590043.018302593	c26+2DEPC+H2O-CO-Eth	0.92	1	
1413.3484	6	20295941.20750312	c26+2DEPC+H2O-CO-Eth	1.05	1	
1413.516	6	12345471.676950047	c26+2DEPC+H2O-CO-Eth	1.42	1	
1413.68237	6	6778217.851073204	c26+2DEPC+H2O-CO-Eth	0.92	1	
1413.84884	6	3404384.6079004067	c26+2DEPC+H2O-CO-Eth	0.5	1	
1414.0151983633332	6	1580300.7289239578	c26+2DEPC+H2O-CO-Eth	0.0	1	
1414.1822628633333	6	683639.0997609335	c26+2DEPC+H2O-CO-Eth	0.0	1	
1387.1694623633334	6	1650123.1739936478	c26+2DEPC+H2O-CO-Eth-G	0.0	1	
1387.33777	6	5147613.15546486	c26+2DEPC+H2O-CO-Eth-G	0.86	1	
1387.50037	6	8630625.306933288	c26+2DEPC+H2O-CO-Eth-G	-2.39	1	
1387.67138	6	10225337.046155784	c26+2DEPC+H2O-CO-Eth-G	0.43	1	
1387.83853	6	9546766.046173774	c26+2DEPC+H2O-CO-Eth-G	0.48	1	
1388.00381	6	7445357.137340244	c26+2DEPC+H2O-CO-Eth-G	-0.82	1	
1388.17276	6	5028532.600484653	c26+2DEPC+H2O-CO-Eth-G	0.53	0	
1388.33985	6	3013893.901916611	c26+2DEPC+H2O-CO-Eth-G	0.54	0	
1388.5061761966667	6	1631484.244688168	c26+2DEPC+H2O-CO-Eth-G	0.0	1	
1388.6732458633332	6	808296.2275970147	c26+2DEPC+H2O-CO-Eth-G	0.0	1	
1388.8403133633333	6	370251.8203831487	c26+2DEPC+H2O-CO-Eth-G	0.0	1	
1389.0073788633333	6	158111.02130780317	c26+2DEPC+H2O-CO-Eth-G	0.0	1	
1394.84310653	6	3773089.5242636823	c26+2DEPC+H2O-CO-G	0.0	1	
1395.00574	6	11856585.67392001	c26+2DEPC+H2O-CO-G	-3.22	1	
1395.16809	6	20011855.150531698	c26+2DEPC+H2O-CO-G	-6.62	1	
1395.33608	6	23858078.872416332	c26+2DEPC+H2O-CO-G	-5.98	1	
1395.50346	6	22407743.561222117	c26+2DEPC+H2O-CO-G	-5.77	1	
1395.67017	6	17575644.646046128	c26+2DEPC+H2O-CO-G	-6.04	1	
1395.83753	6	11936347.815708537	c26+2DEPC+H2O-CO-G	-5.84	1	
1396.00314	6	7192831.500338762	c26+2DEPC+H2O-CO-G	-6.89	1	
1396.1798266966666	6	3914141.2486208323	c26+2DEPC+H2O-CO-G	0.0	1	
1396.3468970299998	6	1949195.2153660515	c26+2DEPC+H2O-CO-G	0.0	1	
1396.5139651966665	6	897418.6000282513	c26+2DEPC+H2O-CO-G	0.0	1	
1396.6810311966665	6	385202.00228676834	c26+2DEPC+H2O-CO-G	0.0	1	
1409.67743	6	6387421.5633533355	c26+DEPC	-0.79	1	
1409.84469	6	20394402.741299063	c26+DEPC	-0.69	1	
1410.01438	6	34884614.80982155	c26+DEPC	1.15	1	
1410.17973	6	42078465.69172426	c26+DEPC	-0.09	1	
1410.34812	6	39936940.37396673	c26+DEPC	0.84	1	
1410.51697	6	31625324.29172108	c26+DEPC	2.09	1	
1410.68393	6	21667500.15009974	c26+DEPC	2.01	1	
1410.84944	6	13163621.29110308	c26+DEPC	0.9	1	
1411.01813	6	7218247.439138871	c26+DEPC	2.04	1	
1411.18624	6	3620314.8008704255	c26+DEPC	2.78	1	
1411.35365	6	1678214.5518965349	c26+DEPC	3.03	1	
1411.5164445299997	6	724958.2466781643	c26+DEPC	0.0	1	
1689.81883913	5	545017.5510650856	c26+DEPC+H2O-CO	0.0	1	
1690.0193769299997	5	1734366.6601286826	c26+DEPC+H2O-CO	0.0	1	
1690.20833	5	2958084.1001804685	c26+DEPC+H2O-CO	-6.84	1	
1690.42040913	5	3558877.903350767	c26+DEPC+H2O-CO	0.0	1	
1690.61402	5	3369744.362973668	c26+DEPC+H2O-CO	-4.08	1	
1690.82140973	5	2662534.595988078	c26+DEPC+H2O-CO	0.0	1	
1691.02723	5	1820410.326129575	c26+DEPC+H2O-CO	3.15	1	
1691.22239053	5	1103808.1361256577	c26+DEPC+H2O-CO	0.0	1	
1691.42287553	5	604138.7908448332	c26+DEPC+H2O-CO	0.0	1	
1691.6233575299998	5	302466.258366853	c26+DEPC+H2O-CO	0.0	1	
1691.82383713	5	139960.331737889	c26+DEPC+H2O-CO	0.0	1	
1692.02431433	5	60360.96402522515	c26+DEPC+H2O-CO	0.0	1	
1408.0144865299999	6	754869.2346790619	c26+DEPC+H2O-CO	0.0	1	
1408.18594	6	2402161.2346716397	c26+DEPC+H2O-CO	3.08	1	
1408.34499	6	4097054.629627648	c26+DEPC+H2O-CO	-2.64	1	
1408.51026	6	4929176.012714864	c26+DEPC+H2O-CO	-3.93	1	
1408.6769	6	4667219.14435788	c26+DEPC+H2O-CO	-4.25	1	
1408.84604	6	3687707.7606993048	c26+DEPC+H2O-CO	-2.78	1	
1409.01306	6	2521334.8579359627	c26+DEPC+H2O-CO	-2.82	1	
1409.1841126966665	6	1528814.6249994675	c26+DEPC+H2O-CO	0.0	1	
1409.35118353	6	836754.3133129535	c26+DEPC+H2O-CO	0.0	1	
1409.5182518633333	6	418926.8263442761	c26+DEPC+H2O-CO	0.0	1	
1409.6853181966667	6	193850.17656393058	c26+DEPC+H2O-CO	0.0	1	
1409.8523825299999	6	83602.14203958874	c26+DEPC+H2O-CO	0.0	1	
1372.5001216966666	6	974058.3884031939	c26-G	0.0	1	
1372.66026	6	3005212.8587132324	c26-G	-5.08	1	
1372.83007	6	4985126.7657413315	c26-G	-3.11	1	
1372.99254	6	5845008.7065817285	c26-G	-6.48	1	
1373.16712	6	5401519.208186501	c26-G	-1.02	1	
1373.33560403	6	4170172.901920492	c26-G	0.0	1	
1373.50086	6	2788466.891490657	c26-G	-1.33	1	
1373.6697558633332	6	1654810.1963831845	c26-G	0.0	1	
1373.8368271966665	6	887039.9575462496	c26-G	0.0	1	
1374.0038960299999	6	435168.3552294621	c26-G	0.0	1	
1374.1709626966665	6	197421.4076361439	c26-G	0.0	1	
1374.33802753	6	83516.23543662716	c26-G	0.0	1	
547.11931	1	22370688.681770347	y02	-0.4	1	
548.12293	1	5045997.131841034	y02	1.1	1	
549.12442953	1	1095234.057705878	y02	0.0	1	
550.12685953	1	161422.54879066066	y02	0.0	1	
892.1668	1	220595120.18641	y03	-0.19	1	
893.1706	1	78725060.87348293	y03	1.05	1	
894.17317	1	22266252.080345258	y03	1.42	1	
895.17254	1	4603674.634146111	y03	-1.93	1	
896.1765175300001	1	816569.9180520675	y03	0.0	1	
1026.23035	1	3123933.3367858324	y03+2DEPC+H2O-CO	5.34	1	
1027.2276725299998	1	1293459.5567985026	y03+2DEPC+H2O-CO	0.0	1	
1028.22997253	1	408885.09324962617	y03+2DEPC+H2O-CO	0.0	1	
1029.2323855299999	1	95373.22922138967	y03+2DEPC+H2O-CO	0.0	1	
1030.23468353	1	18952.023827341312	y03+2DEPC+H2O-CO	0.0	1	
741.11825	1	2801896.0654117255	y03-G	0.94	1	
742.12048053	1	793361.3002448033	y03-G	0.0	1	
743.1226115300001	1	211887.72191744702	y03-G	0.0	1	
744.12510353	1	38783.91505599593	y03-G	0.0	1	
1197.20832	1	70290905.39679751	y04	0.06	1	
1198.21169	1	33035370.45409222	y04	0.6	1	
1199.2146	1	11352750.18646585	y04	1.1	1	
1200.21566753	1	2902953.384592668	y04	0.0	1	
1201.21796253	1	627006.687250681	y04	0.0	1	
598.1	2	7809209.445876802	y04	-0.82	1	
598.60198	2	3670177.89203054	y04	0.22	1	
599.1030050300001	2	1261272.7563026662	y04	0.0	1	
599.6041955300001	2	322513.5721887279	y04	0.0	1	
600.1053430300001	2	69659.46045317299	y04	0.0	1	
1046.16153	1	3097506.574853311	y04-G	2.57	1	
1047.1617305299999	1	1227407.9503748033	y04-G	0.0	1	
1048.1639965299998	1	396037.738180251	y04-G	0.0	1	
1049.16645353	1	92672.70499102405	y04-G	0.0	1	
1050.16874453	1	18784.0927974709	y04-G	0.0	1	
751.11286	2	66731479.27448893	y05	-0.37	1	
751.61467	2	38684073.65499032	y05	0.19	1	
752.11574	2	15679513.441556957	y05	0.04	1	
752.61753	2	4755637.127190188	y05	0.81	1	
753.11808753	2	1209036.5363270673	y05	0.0	1	
787.12448	2	2097994.3508403124	y05+DEPC	0.99	1	
787.62510703	2	1287364.3231319261	y05+DEPC	0.0	1	
788.12631203	2	543649.9543668509	y05+DEPC	0.0	1	
788.6275285300001	2	172004.90090458814	y05+DEPC	0.0	1	
789.12870653	2	45483.364964855544	y05+DEPC	0.0	1	
789.62988053	2	10377.777374240015	y05+DEPC	0.0	1	
1352.1816	1	5405905.863610661	y05-G	-1.88	1	
1353.1764	1	2735244.3565917257	y05-G	-7.87	0	
1354.18940753	1	1044545.2435868268	y05-G	0.0	1	
1355.1918755299998	1	295046.9482824137	y05-G	0.0	1	
1356.1942155299998	1	70988.88334335393	y05-G	0.0	1	
923.63693	2	185318269.83689937	y06	0.08	1	
924.13847	2	131763413.07165243	y06	0.27	1	
924.63952	2	61793955.38846835	y06	0.1	1	
925.14109	2	21731131.287129555	y06	0.5	1	
925.64324	2	6338774.890735315	y06	1.55	1	
926.14297003	2	1593384.5392802625	y06	0.0	1	
848.11166	2	6654196.852751978	y06-G	-0.58	1	
848.61461	2	4240626.303366157	y06-G	1.23	1	
849.11579	2	1876645.7985011998	y06-G	1.2	0	
849.61599503	2	621812.7208203075	y06-G	0.0	1	
850.11717553	2	172567.63536135727	y06-G	0.0	1	
850.61835253	2	41330.711278544775	y06-G	0.0	1	
1088.16322	2	84777957.35125671	y07	0.1	1	
1088.66453	2	71378213.48649515	y07	0.06	1	
1089.16561	2	37878584.10480197	y07	-0.07	1	
1089.66755	2	15025118.470199691	y07	0.61	1	
1090.16149	2	4903074.217660413	y07	-6.03	1	
1090.66923703	2	1374923.5978934187	y07	0.0	1	
1155.19373	2	4927839.137732098	y07+2DEPC+H2O-CO	1.44	1	
1155.69845	2	4430690.404737264	y07+2DEPC+H2O-CO	4.33	1	
1156.19468003	2	2485997.9938664977	y07+2DEPC+H2O-CO	0.0	1	
1156.6959000299998	2	1041222.485197606	y07+2DEPC+H2O-CO	0.0	1	
1157.19709403	2	358135.2375936795	y07+2DEPC+H2O-CO	0.0	1	
1157.69827603	2	105774.04774678584	y07+2DEPC+H2O-CO	0.0	1	
1158.19944653	2	27641.534876880887	y07+2DEPC+H2O-CO	0.0	1	
1109.14298	2	4450359.355910659	y07+2DEPC+H2O-CO-2Eth	-6.51	1	
1109.65149	2	3797816.2762340237	y07+2DEPC+H2O-CO-2Eth	-0.06	1	
1110.15277853	2	2049538.6268634454	y07+2DEPC+H2O-CO-2Eth	0.0	1	
1110.65398453	2	827067.1564314108	y07+2DEPC+H2O-CO-2Eth	0.0	1	
1111.15516603	2	274757.2815845259	y07+2DEPC+H2O-CO-2Eth	0.0	1	
1111.6563365299999	2	78464.28376336828	y07+2DEPC+H2O-CO-2Eth	0.0	1	
1132.17103	2	15061687.734019017	y07+2DEPC+H2O-CO-Eth	-0.1	1	
1132.67463	2	13197691.63958347	y07+2DEPC+H2O-CO-Eth	1.88	1	
1133.17568	2	7263409.868165638	y07+2DEPC+H2O-CO-Eth	1.72	1	
1133.67494253	2	2986636.9994302415	y07+2DEPC+H2O-CO-Eth	0.0	1	
1134.17613053	2	1009727.0770717202	y07+2DEPC+H2O-CO-Eth	0.0	1	
1134.6773070299998	2	293299.7742845878	y07+2DEPC+H2O-CO-Eth	0.0	1	
1119.17943	2	4304815.547841447	y07+DEPC+H2O-CO	-1.85	1	
1119.68475	2	3724505.6311235875	y07+DEPC+H2O-CO	1.68	1	
1120.1840905299998	2	2025991.7225684512	y07+DEPC+H2O-CO	0.0	1	
1120.6853015299998	2	823490.8476499991	y07+DEPC+H2O-CO	0.0	1	
1121.1864870299999	2	275258.80482010334	y07+DEPC+H2O-CO	0.0	1	
1121.68766153	2	79049.08657730471	y07+DEPC+H2O-CO	0.0	1	
1012.63578	2	4300170.401558097	y07-G	-2.6	1	
1013.14231	2	3303470.9034143486	y07-G	2.48	1	
1013.64102553	2	1658677.5635452003	y07-G	0.0	1	
1014.14224403	2	624323.1982519486	y07-G	0.0	1	
1014.64343203	2	194632.86362255126	y07-G	0.0	1	
1015.14461053	2	52278.97379776616	y07-G	0.0	1	
1252.69064	2	24181384.090219554	y08	1.01	1	
1253.19072	2	23525438.630411863	y08	0.01	1	
1253.69343	2	13959744.792925013	y08	1.19	1	
1254.19607	2	6158769.392625842	y08	2.33	1	
1254.69433153	2	2221336.3161366163	y08	0.0	1	
1255.1955045299999	2	686381.919700945	y08	0.0	1	
1255.6966670299998	2	187246.6912276208	y08	0.0	1	
834.79119	3	3473948.2785760066	y08	0.84	1	
835.12422	3	3379713.7801520587	y08	-0.59	1	
835.4588678633334	3	2005486.171172343	y08	0.0	1	
835.7930058633333	3	884781.7085173674	y08	0.0	1	
836.1271288633334	3	319121.8270546523	y08	0.0	1	
836.4612441966667	3	98607.06399164363	y08	0.0	1	
836.79535253	3	26900.25179006783	y08	0.0	1	
1319.71746	2	14825338.316698402	y08+2DEPC+H2O-CO	-0.66	1	
1320.21895	2	15270768.034252195	y08+2DEPC+H2O-CO	-0.56	1	
1320.71753	2	9524706.565056635	y08+2DEPC+H2O-CO	-2.58	1	
1321.22722	2	4409990.598413103	y08+2DEPC+H2O-CO	3.83	1	
1321.72335203	2	1666930.4676767213	y08+2DEPC+H2O-CO	0.0	1	
