spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0907_rev_meth10sb.csv
limit_error:	6.5	2020-07-21
noise_limit:	4550000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1546.696377	4	92640848.0	c19	-0.77	0.14	C182H225N76O133P19	0.8
1237.154498	5	131519978.0	c19	-1.7	0.13	C182H225N76O133P19	1.1
1030.794857	6	106723472.0	c19	-1.06	0.1	C182H225N76O133P19	0.6
864.100365	7	15631311.0	c19-A	-1.88	0.52	C177H220N71O133P19	6.2
1206.945279	5	19064279.0	c19-G	-1.19	0.15	C177H220N71O132P19	0.2
1623.210006	4	80573975.0	c20	3.77	0.1	C191H236N78O141P20	0.5
1298.363385	5	375068945.0	c20	1.33	0.04	C191H236N78O141P20	1.3
1081.798591	6	435771455.0	c20	-1.46	0.02	C191H236N78O141P20	1.2
1686.006222	4	402684406.0	c20+CMCT	1.42	0.03	C205H261N81O142P20	1.2
1348.604376	5	308759716.0	c20+CMCT	2.05	0.06	C205H261N81O142P20	1.2
1123.667412	6	183076468.0	c20+CMCT	0.55	0.06	C205H261N81O142P20	0.7
1648.242383	4	25154906.0	c20+CMCT-G	0.55	0.18	C200H256N76O141P20	0.3
1318.391563	5	59986753.0	c20+CMCT-G	-0.13	0.15	C200H256N76O141P20	0.6
1098.490897	6	13789029.0	c20+CMCT-G	-0.91	0.27	C200H256N76O141P20	0.4
1059.293461	6	24838462.0	c20-A	2.24	0.35	C186H231N73O141P20	1.8
1056.624012	6	50155539.0	c20-G	-1.19	0.25	C186H231N73O140P20	1.3
1367.377269	5	39386327.0	c21	4.48	0.06	C201H248N83O148P21	0.2
1139.307851	6	79795071.0	c21	-0.2	0.11	C201H248N83O148P21	0.5
1772.269804	4	52349701.0	c21+CMCT	2.32	0.19	C215H273N86O149P21	0.8
1417.607791	5	97240024.0	c21+CMCT	-2.33	0.11	C215H273N86O149P21	0.6
1181.174213	6	74637587.0	c21+CMCT	-0.41	0.18	C215H273N86O149P21	1.0
1337.165186	5	31484057.0	c21-G	2.93	0.42	C196H243N78O147P21	4.6
1114.132738	6	27973420.0	c21-G	-0.39	0.43	C196H243N78O147P21	4.5
1433.178105	5	35334878.0	c22	-2.47	0.27	C211H260N88O154P22	1.1
1194.148729	6	61491220.0	c22	-1.2	0.19	C211H260N88O154P22	0.9
1023.412076	7	23549670.0	c22	-1.28	0.44	C211H260N88O154P22	4.2
1483.420103	5	117193834.0	c22+CMCT	-1.01	0.12	C225H285N91O155P22	0.9
1236.016777	6	118923475.0	c22+CMCT	-0.01	0.13	C225H285N91O155P22	1.0
1406.16225	5	32090514.0	c22-A	-6.05	0.04	C206H255N83O154P22	0.1
1244.988914	6	148276221.0	c23	-1.18	0.11	C220H272N91O161P23	1.0
1066.990021	7	85764216.0	c23	-0.65	0.08	C220H272N91O161P23	0.4
1544.426706	5	212125566.0	c23+CMCT	-2.04	0.05	C234H297N94O162P23	0.8
1102.877402	7	65759250.0	c23+CMCT	0.91	0.17	C234H297N94O162P23	0.8
1514.217457	5	42952153.0	c23+CMCT-G	-1.67	0.31	C229H292N89O161P23	2.1
1261.679388	6	70867406.0	c23+CMCT-G	-2.15	0.19	C229H292N89O161P23	1.0
1302.497636	6	126241430.0	c24	-0.5	0.13	C230H284N96O168P24	1.0
1116.284697	7	99428909.0	c24	1.34	0.1	C230H284N96O168P24	0.6
1613.441606	5	41032325.0	c24+CMCT	1.4	0.37	C244H309N99O169P24	3.6
1344.367307	6	70901254.0	c24+CMCT	1.78	0.18	C244H309N99O169P24	0.9
1152.16769	7	48569302.0	c24+CMCT	-1.04	0.31	C244H309N99O169P24	2.4
895.908459	9	16308728.0	c24+CMCT	1.05	0.33	C244H309N99O169P24	0.9
1353.336338	6	50595903.0	c25	-1.6	0.19	C239H296N99O175P25	0.7
1159.857903	7	76559516.0	c25	-2.27	0.22	C239H296N99O175P25	1.5
1014.753542	8	20056786.0	c25	1.47	0.51	C239H296N99O175P25	7.2
1395.205206	6	76205896.0	c25+CMCT	0.06	0.12	C253H321N102O176P25	0.6
1195.746718	7	109941532.0	c25+CMCT	0.42	0.14	C253H321N102O176P25	1.0
1404.343993	6	396754128.0	c26	0.91	0.04	C248H307N101O183P26	1.3
1203.579068	7	476636404.0	c26	0.53	0.04	C248H307N101O183P26	1.6
1735.657617	5	140577146.0	c26+CMCT	2.85	0.08	C262H332N104O184P26	0.7
1446.209891	6	2296176810.0	c26+CMCT	0.38	0.01	C262H332N104O184P26	5.6
1239.465585	7	821122217.0	c26+CMCT	1.19	0.02	C262H332N104O184P26	2.2
1423.702059	6	168045043.0	c26+CMCT-A	1.26	0.06	C257H327N99O184P26	0.7
1421.032621	6	281620197.0	c26+CMCT-G	-1.28	0.06	C257H327N99O183P26	1.2
1217.883746	7	109498050.0	c26+CMCT-G	-1.54	0.16	C257H327N99O183P26	1.2
1461.85395	6	39810305.0	c27	2.28	0.44	C258H319N106O190P27	7.1
1252.872634	7	124622592.0	c27	1.37	0.11	C258H319N106O190P27	0.8
1503.722776	6	160111051.0	c27+CMCT	3.68	0.06	C272H344N109O191P27	0.6
1288.754576	7	2012628386.0	c27+CMCT	-1.57	1.23	C272H344N109O191P27	954649.2
1478.546724	6	39339506.0	c27+CMCT-G	2.96	0.07	C267H339N104O190P27	0.2
1267.178922	7	54714736.0	c27+CMCT-G	0.64	0.26	C267H339N104O190P27	1.7
1516.693188	6	80633411.0	c28	0.32	0.21	C268H331N111O196P28	1.4
1299.880759	7	113869131.0	c28	1.8	0.04	C268H331N111O196P28	0.4
1137.267398	8	41129445.0	c28	-0.28	0.18	C268H331N111O196P28	0.5
1558.565315	6	40476685.0	c28+CMCT	3.84	0.37	C282H356N114O197P28	3.6
1335.76431	7	149070557.0	c28+CMCT	0.15	0.12	C282H356N114O197P28	1.1
1316.469375	7	39254816.0	c28+CMCT-A	-0.93	0.43	C277H351N109O197P28	6.4
1278.307872	7	87618327.0	c28-G	6.21	0.5	C263H326N106O195P28	28.6
