spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/2905_revUnmod.csv
limit_error:	6.5	2020-06-12
noise_limit:	2000000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1143.14977	4	17871087.0	c14	6.09	0.32	C134H166N56O99P14	2.2
914.310393	5	19747558.0	c14	-2.62	0.23	C134H166N56O99P14	1.0
761.759412	6	250489690.0	c14	-0.04	0.03	C134H166N56O99P14	1.7
1512.644562	5	90351123.0	c14+rev	-0.8	0.08	C253H376N116O131P14	1.0
1096.764859	7	15456473.0	c14+rev+CMCT-A	-0.73	0.33	C262H396N114O132P14	2.1
819.267729	6	30873633.0	c15	0.46	0.23	C144H178N61O106P15	1.5
1129.465887	7	2879993.0	c15+rev	-0.07	0.3	C263H388N121O138P15	0.3
1195.647426	4	15715669.0	c15-A	5.34	0.43	C139H173N56O106P15	5.8
870.271722	6	14013909.0	c16	0.18	0.21	C153H189N63O114P16	0.6
745.802386	7	22356370.0	c16	-1.04	0.12	C153H189N63O114P16	0.4
1642.86111	5	25359365.0	c16+rev	0.48	0.24	C272H399N123O146P16	1.4
1368.884587	6	44204286.0	c16+rev	1.6	0.17	C272H399N123O146P16	1.2
921.110397	6	11418146.0	c17	-1.5	0.37	C162H201N66O121P17	2.3
789.380933	7	93066984.0	c17	0.57	0.05	C162H201N66O121P17	0.8
1703.866606	5	20970830.0	c17+rev	-1.16	0.28	C281H411N126O153P17	1.7
1419.722804	6	140217138.0	c17+rev	0.14	0.05	C281H411N126O153P17	1.1
767.801272	7	10566204.0	c17-G	-0.95	0.39	C157H196N61O120P17	2.6
836.38729	7	52187001.0	c18	-0.84	0.09	C172H213N71O127P18	0.6
1194.58076	5	10177092.0	c18+CMCT-A	4.7	0.35	C181H233N69O128P18	1.7
1474.567766	6	102033549.0	c18+rev	2.08	0.09	C291H423N131O159P18	1.3
817.093869	7	13604463.0	c18-A	-0.76	0.37	C167H208N66O127P18	2.8
1141.142009	5	14974305.0	c18-G	5.08	0.45	C167H208N66O126P18	6.7
1529.407323	6	34271597.0	c19+rev	0.35	0.18	C301H435N136O165P19	1.0
1310.777987	7	26103036.0	c19+rev	1.36	0.19	C301H435N136O165P19	0.9
811.098355	8	415051104.0	c20	0.06	0.05	C191H236N78O141P20	3.4
1580.411846	6	96620914.0	c20+rev	0.54	0.07	C310H446N138O173P20	1.0
1354.493052	7	810487939.0	c20+rev	-0.77	0.01	C310H446N138O173P20	4.5
1216.455711	8	11710168.0	c20+rev+CMCT	-0.57	0.43	C324H471N141O174P20	4.3
1199.56673	8	12212482.0	c20+rev+CMCT-A	-6.55	0.04	C319H466N136O174P20	0.1
1335.19907	7	33015961.0	c20+rev-A	-1.15	0.14	C305H441N133O173P20	0.7
1166.178918	8	16641772.0	c20+rev-G	3.14	0.32	C305H441N133O172P20	2.0
794.216859	8	50845939.0	c20-A	0.46	0.11	C186H231N73O141P20	0.8
792.217089	8	11621656.0	c20-G	-0.06	0.24	C186H231N73O140P20	0.6
1139.306156	6	14041863.0	c21	-1.69	0.37	C201H248N83O148P21	2.9
854.22979	8	33829148.0	c21	0.65	0.28	C201H248N83O148P21	2.8
1156.000641	6	11107709.0	c21+CMCT-G	0.73	0.26	C210H268N81O148P21	0.7
866.746571	8	5435181.0	c21+CMCT-G	-1.69	0.27	C210H268N81O148P21	0.4
1403.789234	7	110201982.0	c21+rev	1.88	0.05	C320H458N143O180P21	0.9
1119.521235	9	26426968.0	c21+rev+CMCT	-0.02	0.12	C334H483N146O181P21	0.4
556.56267	12	27040323.0	c21-G	-0.5	0.46	C196H243N78O147P21	13.5
795.765557	9	10959047.0	c22	1.52	0.37	C211H260N88O154P22	2.2
1450.797628	7	21092431.0	c22+rev	2.44	0.31	C330H470N148O186P22	2.3
1128.174851	9	12800571.0	c22+rev	2.91	0.2	C330H470N148O186P22	0.5
1139.299434	9	11290352.0	c22+rev+CMCT-G	0.04	0.37	C339H490N146O186P22	2.3
829.657562	9	101812505.0	c23	-0.32	0.13	C220H272N91O161P23	1.9
1307.448858	8	402889272.0	c23+rev	-0.17	0.03	C339H482N151O193P23	2.7
1057.376237	10	10243574.0	c23+rev+CMCT-A	3.69	0.45	C348H502N149O194P23	4.6
1290.567404	8	23514843.0	c23+rev-A	0.1	0.29	C334H477N146O193P23	2.1
914.606513	8	5072336.0	c23-G	-3.58	0.23	C215H267N86O160P23	0.2
867.997256	9	20140385.0	c24	0.95	0.22	C230H284N96O168P24	0.9
781.096645	10	11719544.0	c24	0.75	0.38	C230H284N96O168P24	2.6
1350.579974	8	57248964.0	c24+rev	-0.03	0.11	C349H494N156O200P24	0.9
1365.087938	8	35538737.0	c24+rev+CMCT-A	-7.5	0.32	C358H514N154O201P24	4.5
1388.71575	8	30474448.0	c25+rev	4.01	0.14	C358H506N159O207P25	0.6
1234.292272	9	15985578.0	c25+rev	-3.93	0.33	C358H506N159O207P25	2.2
1110.768528	10	77374264.0	c25+rev	1.66	0.04	C358H506N159O207P25	0.6
1262.209017	9	11552969.0	c25+rev+CMCT	0.64	0.4	C372H531N162O208P25	3.2
1095.660023	10	28075195.0	c25+rev-G	-1.57	0.16	C353H501N154O206P25	0.7
1426.965271	8	75236374.0	c26+rev	1.35	0.1	C367H517N161O215P26	1.0
1268.301948	9	1984033400.0	c26+rev	1.59	0.02	C367H517N161O215P26	12.1
1253.29599	9	208764549.0	c26+rev-A	1.68	0.07	C362H512N156O215P26	2.1
1126.265789	10	17128581.0	c26+rev-G	1.35	0.31	C362H512N156O214P26	1.9
1267.178597	7	10358928.0	c27+CMCT-G	0.38	0.43	C267H339N104O190P27	3.8
1306.636803	9	114750263.0	c27+rev	-1.33	0.06	C377H529N166O222P27	1.0
1091.718887	11	19896753.0	c27+rev+CMCT	-2.02	0.27	C391H554N169O223P27	1.5
1162.364659	10	30989486.0	c27+rev-A	-3.31	0.21	C372H524N161O222P27	1.3
1160.77043	10	12988400.0	c27+rev-G	1.22	0.29	C372H524N161O221P27	1.2
1343.202268	9	17793690.0	c28+rev	1.74	0.21	C387H541N171O228P28	0.7
1208.779885	10	14646375.0	c28+rev	0.56	0.06	C387H541N171O228P28	0.1
1098.799096	11	27415062.0	c28+rev	0.43	0.29	C387H541N171O228P28	2.6
1121.632761	11	34180676.0	c28+rev+CMCT	-1.96	0.12	C401H566N174O229P28	0.6
1193.676575	10	8781281.0	c28+rev-G	1.93	0.33	C382H536N166O227P28	1.2
1239.283351	10	63717621.0	c29+rev	0.01	0.09	C396H553N174O235P29	0.8
1126.530065	11	22417146.0	c29+rev	0.37	0.16	C396H553N174O235P29	0.6
1250.894177	10	8270164.0	c29+rev+CMCT-A	-2.95	0.2	C405H573N172O236P29	0.3
1135.633528	11	15095362.0	c29+rev+CMCT-G	-0.61	0.32	C405H573N172O235P29	1.9
1095.930201	9	35135902.0	c30+CMCT-A	0.35	0.16	C296H375N117O211P30	0.8
1273.787624	10	705362971.0	c30+rev	-0.36	0.04	C406H565N179O242P30	5.3
1061.319341	12	8023038.0	c30+rev	-2.68	0.3	C406H565N179O242P30	0.8
1260.282867	10	97131979.0	c30+rev-A	0.19	0.09	C401H560N174O242P30	1.2
1145.621505	11	13850087.0	c30+rev-A	1.39	0.39	C401H560N174O242P30	3.4
1066.236042	9	14105015.0	c30-G	-5.14	0.41	C282H350N114O209P30	4.3
1308.298052	10	13729570.0	c31+rev	3.99	0.43	C416H577N184O249P31	5.1
1111.009235	12	147536095.0	c31+rev+CMCT	-0.2	0.04	C430H602N187O250P31	1.1
1099.754017	12	10693555.0	c31+rev+CMCT-A	-0.82	0.16	C425H597N182O250P31	0.3
1436.987516	9	22319292.0	c31+rev-G	0.12	0.05	C411H572N179O248P31	0.2
1175.535778	11	16888980.0	c31+rev-G	1.7	0.2	C411H572N179O248P31	0.7
818.879419	13	4291428.0	c32+CMCT	-3.2	0.23	C320H403N129O226P32	0.2
1217.085548	11	73229541.0	c32+rev	-0.39	0.11	C425H588N186O257P32	1.1
1239.918488	11	52516824.0	c32+rev+CMCT	-3.13	0.09	C439H613N189O258P32	0.7
1018.068371	13	9763850.0	c32+rev-G	0.49	0.43	C420H583N181O256P32	3.6
1257.554085	11	7120475.0	c33+rev+CMCT-A	-3.55	0.19	C444H620N189O264P33	0.2
1234.726008	11	27606097.0	c33+rev-A	3.08	0.25	C430H595N186O263P33	1.7
1131.744034	12	20152824.0	c33+rev-A	-0.63	0.3	C430H595N186O263P33	2.0
1176.924812	9	11535792.0	c33-A	2.78	0.43	C311H385N126O231P33	4.3
1128.256908	10	14687918.0	c34+CMCT	-1.16	0.17	C339H427N137O239P34	0.4
1168.418505	12	51974158.0	c34+rev	-0.77	0.14	C444H612N194O270P34	1.1
1189.350738	12	25139253.0	c34+rev+CMCT	-1.66	0.04	C458H637N197O271P34	0.2
1097.785224	13	8023278.0	c34+rev+CMCT	-1.22	0.29	C458H637N197O271P34	0.8
1155.834563	12	14650267.0	c34+rev-G	2.26	0.26	C439H607N189O269P34	1.0
