spectrum:	/users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1710_134_6n.csv
limit_error:	6
noise_limit:	1800000.0
shape_limit:	0.75
stddev_limit:	0.7

Observed fragments: 
m/z 	z 	I 	fragment 	error 	std-dev 	formula 
1081.82164	3	12128374.048258549	y10+2DEPC+H2O-CO-Eth	-0.17	
1082.15464	3	6580194.09552837	y10+2DEPC+H2O-CO-Eth	-1.24	
1082.49361	3	2898048.0163711854	y10+2DEPC+H2O-CO-Eth	3.23	
1082.8242431966667	3	1088916.3830057678	y10+2DEPC+H2O-CO-Eth	0.0	
1083.1583638633333	3	360186.9498641292	y10+2DEPC+H2O-CO-Eth	0.0	
1083.49247853	3	107088.323810727	y10+2DEPC+H2O-CO-Eth	0.0	
1166.83179	3	11534209.041576685	y11	1.06	
1167.16524	3	15515994.774889482	y11	0.4	
1167.50047	3	12136361.017455317	y11	1.31	
1167.83224	3	6966585.921149797	y11	-0.73	
1168.1672235299998	3	3235367.6454659705	y11	0.0	
1168.50134953	3	1279156.1058687828	y11	0.0	
1168.8354678633332	3	444444.2844880787	y11	0.0	
1169.1695808633333	3	138622.70076033575	y11	0.0	
1211.51779	3	11834886.041882355	y11+2DEPC+H2O-CO	1.05	
1211.85063	3	16597119.562916568	y11+2DEPC+H2O-CO	-0.1	
1212.18581	3	13475889.833588699	y11+2DEPC+H2O-CO	0.73	
1212.52083	3	8017824.951329743	y11+2DEPC+H2O-CO	1.44	
1212.85222	3	3855342.6021094644	y11+2DEPC+H2O-CO	-0.83	
1213.1873598633333	3	1577103.8926092458	y11+2DEPC+H2O-CO	0.0	
1213.52148453	3	566694.462979106	y11+2DEPC+H2O-CO	0.0	
1213.8556028633334	3	182755.7339219819	y11+2DEPC+H2O-CO	0.0	
1180.81698	3	5509935.848124335	y11+2DEPC+H2O-CO-2Eth	-4.2	
1181.15358	3	7475033.77264309	y11+2DEPC+H2O-CO-2Eth	-2.19	
1181.48939	3	5904943.651332967	y11+2DEPC+H2O-CO-2Eth	-0.8	
1181.82434	3	3424947.4637789014	y11+2DEPC+H2O-CO-2Eth	-0.12	
1182.1586211966664	3	1607773.678065145	y11+2DEPC+H2O-CO-2Eth	0.0	
1182.4927475299999	3	642686.340139641	y11+2DEPC+H2O-CO-2Eth	0.0	
1182.8268668633332	3	225827.5498271547	y11+2DEPC+H2O-CO-2Eth	0.0	
1183.1609801966665	3	71260.2529654077	y11+2DEPC+H2O-CO-2Eth	0.0	
1196.16855	3	23992705.618078507	y11+2DEPC+H2O-CO-Eth	-0.57	
1196.50333	3	33098382.91683481	y11+2DEPC+H2O-CO-Eth	-0.11	
1196.83692	3	26509904.39030175	y11+2DEPC+H2O-CO-Eth	-0.6	
1197.17197	3	15574363.28654892	y11+2DEPC+H2O-CO-Eth	0.15	
1197.50712	3	7399983.537625763	y11+2DEPC+H2O-CO-Eth	1.0	
1197.8400538633332	3	2992591.3846908584	y11+2DEPC+H2O-CO-Eth	0.0	
1198.1741758633334	3	1063378.2120986155	y11+2DEPC+H2O-CO-Eth	0.0	
1198.5082918633334	3	339201.0951349988	y11+2DEPC+H2O-CO-Eth	0.0	
1675.22253	2	3430199.267659454	y11-G	-1.33	
1675.72611603	2	4361474.113814338	y11-G	0.0	
1676.23043	2	3272495.689304108	y11-G	1.82	
1676.72861003	2	1810516.6514743608	y11-G	0.0	
1677.21981	2	813292.1615458193	y11-G	-5.97	
1677.73101503	2	311751.1479680697	y11-G	0.0	
1678.23219853	2	105209.29183491723	y11-G	0.0	
1678.7333735299999	2	31919.333294724755	y11-G	0.0	
1281.85058	3	11983194.002532413	y12	3.29	
1282.18065	3	17693526.179972924	y12	0.06	
1282.51744	3	14993457.81533401	y12	2.1	
1282.84974	3	9280044.634236738	y12	0.66	
1283.18724	3	4631303.076769736	y12	3.28	
1283.52643	3	1963215.5300879972	y12	7.22	
1283.8512818633333	3	730074.6265060449	y12	0.0	
1284.1853961966667	3	243460.90895724032	y12	0.0	
1990.3041	2	1502538.7165120216	y12+2DEPC+H2O-CO	0.99	
1990.80399	2	2304443.1386372433	y12+2DEPC+H2O-CO	0.26	
1991.3047425299999	2	2021172.4182576437	y12+2DEPC+H2O-CO	0.0	
1991.80597853	2	1292986.989153866	y12+2DEPC+H2O-CO	0.0	
1992.30719303	2	666308.3445484691	y12+2DEPC+H2O-CO	0.0	
1992.80839303	2	291458.87935660157	y12+2DEPC+H2O-CO	0.0	
1993.30958203	2	111797.64291056425	y12+2DEPC+H2O-CO	0.0	
1993.8107615299998	2	38434.04732306682	y12+2DEPC+H2O-CO	0.0	
1326.53382	3	13623672.947208833	y12+2DEPC+H2O-CO	1.12	
1326.86535	3	20894622.74829977	y12+2DEPC+H2O-CO	-0.91	
1327.19919	3	18326178.017018177	y12+2DEPC+H2O-CO	-1.17	
1327.53357	3	11723645.901198704	y12+2DEPC+H2O-CO	-1.0	
1327.86901	3	6041486.2315142555	y12+2DEPC+H2O-CO	-0.02	
1328.2031698633332	3	2642687.6101615354	y12+2DEPC+H2O-CO	0.0	
1328.5372958633334	3	1013680.7168723504	y12+2DEPC+H2O-CO	0.0	
1328.87141553	3	348485.45665599837	y12+2DEPC+H2O-CO	0.0	
1295.8377541966665	3	4353792.729716331	y12+2DEPC+H2O-CO-2Eth	0.0	
1296.17221	3	6478267.468984447	y12+2DEPC+H2O-CO-2Eth	0.18	
1296.50624	3	5538882.306549053	y12+2DEPC+H2O-CO-2Eth	0.07	
1296.84052	3	3460548.05645267	y12+2DEPC+H2O-CO-2Eth	0.17	
1297.1744321966667	3	1743916.3154697393	y12+2DEPC+H2O-CO-2Eth	0.0	
1297.5085601966666	3	746665.1179769067	y12+2DEPC+H2O-CO-2Eth	0.0	
1297.8426808633333	3	280508.16286979197	y12+2DEPC+H2O-CO-2Eth	0.0	
1298.17679553	3	94495.57630597838	y12+2DEPC+H2O-CO-2Eth	0.0	
1311.18475	3	26563148.694317453	y12+2DEPC+H2O-CO-Eth	-0.22	
1311.51978	3	40132356.84718594	y12+2DEPC+H2O-CO-Eth	0.39	
1311.8541	3	34755816.70120204	y12+2DEPC+H2O-CO-Eth	0.5	
1312.18836	3	21974161.89636766	y12+2DEPC+H2O-CO-Eth	0.58	
1312.52404	3	11198755.19721306	y12+2DEPC+H2O-CO-Eth	1.76	
1312.85641	3	4846679.04293861	y12+2DEPC+H2O-CO-Eth	0.41	
1313.18998853	3	1840008.8063078069	y12+2DEPC+H2O-CO-Eth	0.0	
1313.5241058633333	3	626277.0525527151	y12+2DEPC+H2O-CO-Eth	0.0	
1305.85169	3	1560493.2549949905	y12+DEPC	-1.31	
1306.18627	3	2357045.8917696318	y12+DEPC	-1.04	
1306.5218021966666	3	2037684.4578999153	y12+DEPC	0.0	
1306.85595653	3	1285296.2213927305	y12+DEPC	0.0	
1307.1900971966666	3	653215.4314381727	y12+DEPC	0.0	
1307.5242281966666	3	281842.4449268007	y12+DEPC	0.0	
1307.8583518633332	3	106639.93392126737	y12+DEPC	0.0	
1308.19246953	3	36168.90537811037	y12+DEPC	0.0	
1302.5252875299998	3	1978600.8363459269	y12+DEPC+H2O-CO	0.0	
1302.85639	3	2967467.8834495023	y12+DEPC+H2O-CO	-2.39	
1303.18783	3	2551996.2415838586	y12+DEPC+H2O-CO	-4.49	
1303.52783553	3	1602458.7952454444	y12+DEPC+H2O-CO	0.0	
1303.8619745299998	3	811151.4517807196	y12+DEPC+H2O-CO	0.0	
1304.1961041966665	3	348704.26794259774	y12+DEPC+H2O-CO	0.0	
1304.53022653	3	131495.96959444866	y12+DEPC+H2O-CO	0.0	
1304.8643431966666	3	44455.82115890877	y12+DEPC+H2O-CO	0.0	
1396.86274	3	5696504.157759508	y13	0.41	
1397.19527	3	9159099.857478794	y13	-0.8	
1397.52834	3	8359386.244718548	y13	-1.59	
1397.8647081966665	3	5547909.478046161	y13	0.0	
1398.1988461966666	3	2959803.9156831796	y13	0.0	
1398.532974863333	3	1338432.399624104	y13	0.0	
1398.8670961966668	3	530117.1668070673	y13	0.0	
1399.2012118633334	3	188016.51399724273	y13	0.0	
1399.5353228633335	3	60685.44544003223	y13	0.0	
1441.5481421966667	3	7869437.18644894	y13+2DEPC+H2O-CO	0.0	
1441.88032	3	13102739.058377707	y13+2DEPC+H2O-CO	-1.42	
1442.21482	3	12346580.408211261	y13+2DEPC+H2O-CO	-1.2	
1442.5507018633332	3	8449005.70589411	y13+2DEPC+H2O-CO	0.0	
1442.89122	3	4643647.908618715	y13+2DEPC+H2O-CO	4.42	
1443.21898053	3	2161929.7266990547	y13+2DEPC+H2O-CO	0.0	
1443.55310753	3	881178.2117390273	y13+2DEPC+H2O-CO	0.0	
1443.88722853	3	321535.9331179861	y13+2DEPC+H2O-CO	0.0	
1444.22134453	3	106745.93555997736	y13+2DEPC+H2O-CO	0.0	
1410.85186	3	9060897.385174489	y13+2DEPC+H2O-CO-2Eth	-1.21	
1411.1865	3	14672069.787341153	y13+2DEPC+H2O-CO-2Eth	-0.91	
1411.52259	3	13500232.011795633	y13+2DEPC+H2O-CO-2Eth	0.45	
1411.86137	3	9036843.556225915	y13+2DEPC+H2O-CO-2Eth	3.73	
1412.18414	3	4864103.254405947	y13+2DEPC+H2O-CO-2Eth	-4.32	
1412.5243728633332	3	2219659.107546773	y13+2DEPC+H2O-CO-2Eth	0.0	
1412.8584948633331	3	887316.5920987962	y13+2DEPC+H2O-CO-2Eth	0.0	
1413.1926108633331	3	317727.17428543826	y13+2DEPC+H2O-CO-2Eth	0.0	
1413.52672253	3	103502.03404752913	y13+2DEPC+H2O-CO-2Eth	0.0	
1426.20298	3	20734559.180705927	y13+2DEPC+H2O-CO-Eth	1.49	
1426.5379	3	34049139.79591001	y13+2DEPC+H2O-CO-Eth	1.98	
1426.87186	3	31706759.991687506	y13+2DEPC+H2O-CO-Eth	1.83	
1427.20671	3	21460757.234402012	y13+2DEPC+H2O-CO-Eth	2.32	
1427.54338	3	11673143.819179889	y13+2DEPC+H2O-CO-Eth	4.09	
1427.871676863333	3	5380684.97294937	y13+2DEPC+H2O-CO-Eth	0.0	
1428.2058011966665	3	2172087.906988982	y13+2DEPC+H2O-CO-Eth	0.0	
1428.5399198633331	3	785113.660342585	y13+2DEPC+H2O-CO-Eth	0.0	
1428.87403353	3	258196.90823950325	y13+2DEPC+H2O-CO-Eth	0.0	
1346.5161	3	3208096.6945050573	y13-G	2.77	
1346.85101	3	4921603.919586666	y13-G	3.28	
1347.18479	3	4330657.029661414	y13-G	2.98	
1347.5149301966667	3	2782671.1739908135	y13-G	0.0	
1347.8490725299998	3	1441518.498354804	y13-G	0.0	
1348.1832051966667	3	634258.9427601995	y13-G	0.0	
1348.5173301966665	3	244821.86500374874	y13-G	0.0	
1348.8514491966666	3	84731.74566444848	y13-G	0.0	
1498.54260153	3	1558196.7805528434	y14	0.0	
1498.88183	3	2681579.1062132027	y14	3.34	
1499.20734	3	2601443.127558037	y14	-2.44	
1499.5451501966668	3	1829613.764636793	y14	0.0	
1499.8792921966667	3	1032250.2604852675	y14	0.0	
1500.2134251966668	3	492920.4009903211	y14	0.0	
1500.5475505299999	3	205945.25853072177	y14	0.0	
1500.8816698633334	3	76991.53539822367	y14	0.0	
1501.2157845299998	3	26165.133188195665	y14	0.0	
1543.2285711966667	3	3470706.767020251	y14+2DEPC+H2O-CO	0.0	
1543.55808	3	6171335.892311482	y14+2DEPC+H2O-CO	-3.06	
1543.89513	3	6169035.944154466	y14+2DEPC+H2O-CO	-1.2	
1544.23406	3	4465249.349099376	y14+2DEPC+H2O-CO	1.89	
1544.5652905299999	3	2590541.60676696	y14+2DEPC+H2O-CO	0.0	
1544.89942853	3	1271296.3437902438	y14+2DEPC+H2O-CO	0.0	
1545.2335591966666	3	545612.7013789171	y14+2DEPC+H2O-CO	0.0	
1545.5676835299998	3	209445.27890733414	y14+2DEPC+H2O-CO	0.0	
1545.9018028633334	3	73098.35229470578	y14+2DEPC+H2O-CO	0.0	
1527.8812828633334	3	7434418.473277679	y14+2DEPC+H2O-CO-Eth	0.0	
1528.22559	3	13049237.220899016	y14+2DEPC+H2O-CO-Eth	6.6	
1528.55031	3	12899575.028539933	y14+2DEPC+H2O-CO-Eth	0.41	
1528.88663	3	9240713.151676131	y14+2DEPC+H2O-CO-Eth	1.82	
1529.22243	3	5308802.660689841	y14+2DEPC+H2O-CO-Eth	2.9	
1529.56209	3	2580876.186978286	y14+2DEPC+H2O-CO-Eth	6.51	
1529.8862538633334	3	1097627.2201916315	y14+2DEPC+H2O-CO-Eth	0.0	
1530.2203761966666	3	417643.70956748974	y14+2DEPC+H2O-CO-Eth	0.0	
1530.5544931966667	3	144490.61921997202	y14+2DEPC+H2O-CO-Eth	0.0	
1448.18921	3	3819659.035426824	y14-G	-2.48	
1448.5270288633333	3	6291830.02023409	y14-G	0.0	
1448.86197	3	5896183.595668952	y14-G	0.52	
1449.19576	3	4021632.3515948616	y14-G	0.27	
1449.52397	3	2206487.8365264735	y14-G	-3.83	
1449.8636541966666	3	1026600.8707009509	y14-G	0.0	
1450.1977831966667	3	418524.5894176361	y14-G	0.0	
1450.5319055300001	3	152855.78481386675	y14-G	0.0	
1450.8660231966667	3	50800.52279159631	y14-G	0.0	
1629.8897168633334	3	3350234.8778758105	y15+2DEPC+H2O-CO-Eth	0.0	
1630.22263	3	6248084.303064212	y15+2DEPC+H2O-CO-Eth	-0.81	
1630.55719	3	6531585.877050953	y15+2DEPC+H2O-CO-Eth	-0.58	
1630.88655	3	4937309.891459729	y15+2DEPC+H2O-CO-Eth	-3.52	
1631.22644853	3	2988696.9734407146	y15+2DEPC+H2O-CO-Eth	0.0	
1631.5605898633335	3	1529365.8153845074	y15+2DEPC+H2O-CO-Eth	0.0	
1631.8947228633333	3	684092.3406942341	y15+2DEPC+H2O-CO-Eth	0.0	
1632.2288498633332	3	273599.57022576546	y15+2DEPC+H2O-CO-Eth	0.0	
1632.56297153	3	99447.0782032194	y15+2DEPC+H2O-CO-Eth	0.0	
1731.8981511966665	3	5549769.346192177	y16+2DEPC+H2O-CO-Eth	0.0	
1732.23531	3	10959029.319127044	y16+2DEPC+H2O-CO-Eth	1.69	
1732.57071	3	12076838.278907549	y16+2DEPC+H2O-CO-Eth	2.38	
1732.90643	3	9603311.873624386	y16+2DEPC+H2O-CO-Eth	3.28	
1733.23919	3	6106518.3130428055	y16+2DEPC+H2O-CO-Eth	2.47	
1733.5684	3	3279086.74357962	y16+2DEPC+H2O-CO-Eth	-0.38	
1733.9031891966665	3	1537983.6178763919	y16+2DEPC+H2O-CO-Eth	0.0	
1734.2373205299998	3	644598.6552678377	y16+2DEPC+H2O-CO-Eth	0.0	
1734.5714461966668	3	245377.58904549846	y16+2DEPC+H2O-CO-Eth	0.0	
1734.90556753	3	85919.75232359231	y16+2DEPC+H2O-CO-Eth	0.0	
1298.6717942799999	4	1509654.0199439814	y16+2DEPC+H2O-CO-Eth	0.0	
1298.93003	4	2981086.534281924	y16+2DEPC+H2O-CO-Eth	5.82	
1299.17444	4	3285154.088156009	y16+2DEPC+H2O-CO-Eth	1.02	
1299.42374253	4	2612302.8670984334	y16+2DEPC+H2O-CO-Eth	0.0	
1299.67435978	4	1661101.4519858905	y16+2DEPC+H2O-CO-Eth	0.0	
1299.92496928	4	891980.5807040425	y16+2DEPC+H2O-CO-Eth	0.0	
1300.1755727799998	4	418363.9006417697	y16+2DEPC+H2O-CO-Eth	0.0	
1300.4261712799998	4	175344.39550055464	y16+2DEPC+H2O-CO-Eth	0.0	
1300.67676553	4	66747.86655068162	y16+2DEPC+H2O-CO-Eth	0.0	
1300.92735653	4	23371.98023858392	y16+2DEPC+H2O-CO-Eth	0.0	
1726.5665128633334	3	1657914.5292634277	y16+DEPC	0.0	
1726.90228	3	3273223.8176526586	y16+DEPC	0.89	
1727.24411	3	3603130.598671513	y16+DEPC	5.31	
1727.57057	3	2860765.647759044	y16+DEPC	0.84	
1727.9032678633334	3	1815742.1484204738	y16+DEPC	0.0	
1728.2374138633331	3	973018.8496142954	y16+DEPC	0.0	
1728.5715521966665	3	455362.18524799566	y16+DEPC	0.0	
1728.9056835299998	3	190394.03749707056	y16+DEPC	0.0	
1729.2398098633334	3	72303.42420445834	y16+DEPC	0.0	
1729.5739311966668	3	25246.443575523677	y16+DEPC	0.0	
1848.9258681966664	3	1099451.3046485123	y17+2DEPC+H2O-CO	0.0	
1849.2601078633331	3	2320567.0175399515	y17+2DEPC+H2O-CO	0.0	
1849.59122	3	2715200.8302327674	y17+2DEPC+H2O-CO	-1.67	
1849.92966	3	2284888.746057078	y17+2DEPC+H2O-CO	0.64	
1850.2626441966665	3	1534073.2130664964	y17+2DEPC+H2O-CO	0.0	
1850.59679553	3	868379.3093183399	y17+2DEPC+H2O-CO	0.0	
1850.9309381966666	3	428809.5978482605	y17+2DEPC+H2O-CO	0.0	
1851.2650745299998	3	189024.3375777128	y17+2DEPC+H2O-CO	0.0	
1851.5992048633332	3	75621.29261821919	y17+2DEPC+H2O-CO	0.0	
1851.9333305300001	3	27807.554644572116	y17+2DEPC+H2O-CO	0.0	
1386.4425820299998	4	1452861.9328877963	y17+2DEPC+H2O-CO	0.0	
1386.69286	4	3066496.4134783563	y17+2DEPC+H2O-CO	-0.29	
1386.9439100299999	4	3587982.39604769	y17+2DEPC+H2O-CO	0.0	
1387.19427	4	3019349.621028758	y17+2DEPC+H2O-CO	-0.2	
1387.44516403	4	2027189.8938168206	y17+2DEPC+H2O-CO	0.0	
1387.69577753	4	1147513.5246843423	y17+2DEPC+H2O-CO	0.0	
1387.94638453	4	566647.3253854858	y17+2DEPC+H2O-CO	0.0	
1388.1969867799999	4	249784.8365769937	y17+2DEPC+H2O-CO	0.0	
1388.4475845299999	4	99929.20732028551	y17+2DEPC+H2O-CO	0.0	
1388.69817878	4	36746.090908238875	y17+2DEPC+H2O-CO	0.0	
1833.5785798633333	3	3340123.8354643574	y17+2DEPC+H2O-CO-Eth	0.0	
1833.91994	3	6973469.3944074	y17+2DEPC+H2O-CO-Eth	3.88	
1834.25256	3	8081922.040797598	y17+2DEPC+H2O-CO-Eth	3.02	
1834.57969	3	6741140.295449834	y17+2DEPC+H2O-CO-Eth	-0.82	
1834.91905	3	4488270.7458648635	y17+2DEPC+H2O-CO-Eth	2.02	
1835.24937	3	2520306.6135184327	y17+2DEPC+H2O-CO-Eth	-0.07	
1835.5836358633333	3	1234909.8236497184	y17+2DEPC+H2O-CO-Eth	0.0	
1835.9177701966664	3	540251.6405510347	y17+2DEPC+H2O-CO-Eth	0.0	
1836.2518988633333	3	214552.48059415972	y17+2DEPC+H2O-CO-Eth	0.0	
1836.5860228633333	3	78333.57648768253	y17+2DEPC+H2O-CO-Eth	0.0	
1374.93211578	4	2291809.2207701635	y17+2DEPC+H2O-CO-Eth	0.0	
1375.18436	4	4784811.056755189	y17+2DEPC+H2O-CO-Eth	1.14	
1375.42839	4	5545370.281778944	y17+2DEPC+H2O-CO-Eth	-3.67	
1375.6840705299999	4	4625399.610511566	y17+2DEPC+H2O-CO-Eth	0.0	
1375.9346902799998	4	3079604.465999098	y17+2DEPC+H2O-CO-Eth	0.0	
1376.18503	4	1729295.7448766436	y17+2DEPC+H2O-CO-Eth	-0.2	
1376.43590778	4	847327.1830852997	y17+2DEPC+H2O-CO-Eth	0.0	
1376.6865085299999	4	370690.9540912084	y17+2DEPC+H2O-CO-Eth	0.0	
1376.9371050299999	4	147214.10869380142	y17+2DEPC+H2O-CO-Eth	0.0	
1377.1876980299999	4	53748.19070605426	y17+2DEPC+H2O-CO-Eth	0.0	
1348.68355	4	2914745.1151312836	y17+2DEPC+H2O-CO-G	2.46	
1348.93091728	4	5937132.255964374	y17+2DEPC+H2O-CO-G	0.0	
1349.18128	4	6747572.943086285	y17+2DEPC+H2O-CO-G	-0.22	
1349.43220653	4	5533034.249013919	y17+2DEPC+H2O-CO-G	0.0	
1349.68661	4	3627931.7832551626	y17+2DEPC+H2O-CO-G	2.8	
1349.9334472799999	4	2008783.637700974	y17+2DEPC+H2O-CO-G	0.0	
1350.18405678	4	971488.8873325129	y17+2DEPC+H2O-CO-G	0.0	
1350.43466103	4	419839.13308254257	y17+2DEPC+H2O-CO-G	0.0	
1350.68526103	4	164798.79344062984	y17+2DEPC+H2O-CO-G	0.0	
1350.93585728	4	59498.04714908257	y17+2DEPC+H2O-CO-G	0.0	
1429.19221	4	2386930.8784129177	y18	2.65	
1429.43910253	4	5171498.060382148	y18	0.0	
1429.69358	4	6194362.8127236245	y18	2.68	
1429.94037928	4	5328687.343713453	y18	0.0	
1430.19036	4	3653816.7119469796	y18	-0.45	
1430.4416115299998	4	2110804.640149371	y18	0.0	
1430.6922175299999	4	1063169.696785402	y18	0.0	
1430.94281878	4	477813.78178191575	y18	0.0	
1431.1934155299998	4	194825.02615642716	y18	0.0	
1431.44400903	4	72975.9722580726	y18	0.0	
1462.69266	4	2191403.9226954025	y18+2DEPC+H2O-CO	-7.0	
1462.94715	4	4873160.263462464	y18+2DEPC+H2O-CO	-4.4	
1463.20246	4	5979311.75378423	y18+2DEPC+H2O-CO	-1.21	
1463.45486953	4	5263706.668592502	y18+2DEPC+H2O-CO	0.0	
1463.70549328	4	3690876.6774242627	y18+2DEPC+H2O-CO	0.0	
1463.9561090299999	4	2179297.5856610024	y18+2DEPC+H2O-CO	0.0	
1464.19655	4	1121451.1385505928	y18+2DEPC+H2O-CO	-6.94	
1464.45732228	4	514774.3180991445	y18+2DEPC+H2O-CO	0.0	
1464.70792203	4	214325.84142775435	y18+2DEPC+H2O-CO	0.0	
1464.95851828	4	81964.26931477513	y18+2DEPC+H2O-CO	0.0	
1439.67358	4	3434514.5002242294	y18+2DEPC+H2O-CO-2Eth	-5.83	
1439.9326480299999	4	7480423.616201555	y18+2DEPC+H2O-CO-2Eth	0.0	
1440.18218	4	9012128.104099704	y18+2DEPC+H2O-CO-2Eth	-0.77	
1440.4339260299998	4	7799995.157859085	y18+2DEPC+H2O-CO-2Eth	0.0	
1440.67908	4	5382048.146099015	y18+2DEPC+H2O-CO-2Eth	-3.79	
1440.93515903	4	3129250.152693392	y18+2DEPC+H2O-CO-2Eth	0.0	
1441.18576528	4	1586468.120814927	y18+2DEPC+H2O-CO-2Eth	0.0	
1441.4363667799998	4	717778.0434006905	y18+2DEPC+H2O-CO-2Eth	0.0	
1441.68696403	4	294647.06770181586	y18+2DEPC+H2O-CO-2Eth	0.0	
1441.9375575299998	4	111126.48873212516	y18+2DEPC+H2O-CO-2Eth	0.0	
1935.2590088633333	3	1463248.6191207336	y18+2DEPC+H2O-CO-Eth	0.0	
1935.60421	3	3220454.9322405835	y18+2DEPC+H2O-CO-Eth	5.66	
1935.9274451966664	3	3915648.405415398	y18+2DEPC+H2O-CO-Eth	0.0	
1936.26895	3	3417996.247022498	y18+2DEPC+H2O-CO-Eth	3.78	
1936.5939	3	2377565.42602341	y18+2DEPC+H2O-CO-Eth	-0.97	
1936.9299375299997	3	1393095.558720302	y18+2DEPC+H2O-CO-Eth	0.0	
1937.2640811966664	3	711581.4297822827	y18+2DEPC+H2O-CO-Eth	0.0	
1937.5982181966665	3	324283.93137189763	y18+2DEPC+H2O-CO-Eth	0.0	
1937.93234953	3	134067.7946993504	y18+2DEPC+H2O-CO-Eth	0.0	
1938.2664761966666	3	50918.50550906713	y18+2DEPC+H2O-CO-Eth	0.0	
1424.94055128	4	7808692.816133977	y18+2DEPC+H2O-CO-G	0.0	
1425.18492	4	16788969.12454211	y18+2DEPC+H2O-CO-G	-4.43	
1425.44189478	4	20033794.25911795	y18+2DEPC+H2O-CO-G	0.0	
1425.68654	4	17203268.31476121	y18+2DEPC+H2O-CO-G	-4.2	
1425.9431597799999	4	11791193.47382021	y18+2DEPC+H2O-CO-G	0.0	
1426.20298	4	6815887.115851114	y18+2DEPC+H2O-CO-G	6.45	
1426.44438978	4	3437801.7911797706	y18+2DEPC+H2O-CO-G	0.0	
1426.69809	4	1548220.6910252788	y18+2DEPC+H2O-CO-G	2.17	
1426.9455977799998	4	632942.69277528	y18+2DEPC+H2O-CO-G	0.0	
1427.19619578	4	237828.8217528087	y18+2DEPC+H2O-CO-G	0.0	
1447.1937090299998	4	1505222.9139098884	y18+DEPC	0.0	
1447.4443875299999	4	3312255.3971495964	y18+DEPC	0.0	
1447.68689	4	4023608.9758695797	y18+DEPC	-5.63	
1447.94566953	4	3507715.0541747636	y18+DEPC	0.0	
1448.18921	4	2436157.000631099	y18+DEPC	-4.89	
1448.4469060299998	4	1424944.7780552262	y18+DEPC	0.0	
1448.6975140299999	4	726457.5178729879	y18+DEPC	0.0	
1448.94811678	4	330381.18756092014	y18+DEPC	0.0	
1449.1987155299998	4	136302.562009233	y18+DEPC	0.0	
1449.44931078	4	51657.56967260273	y18+DEPC	0.0	
1511.4515565299998	4	1244108.043964934	y19	0.0	
1511.69562	4	2858367.9137522955	y19	-4.37	
1511.9528757799999	4	3606726.017783924	y19	0.0	
1512.19845	4	3257111.441075181	y19	-3.34	
1512.45471	4	2338823.645353682	y19	0.39	
1512.7047400299998	4	1412417.2183419284	y19	0.0	
1512.9553465299998	4	742630.1368960147	y19	0.0	
1513.20594828	4	348026.14884760615	y19	0.0	
1513.45654603	4	147836.1041667901	y19	0.0	
1513.70714003	4	57648.7000511479	y19	0.0	
1544.9660337799999	4	4147737.96113923	y19+2DEPC+H2O-CO	0.0	
1545.20589	4	9766663.873435747	y19+2DEPC+H2O-CO	-7.0	
1545.46717	4	12608918.340741951	y19+2DEPC+H2O-CO	-0.12	
1545.72015	4	11639330.900793197	y19+2DEPC+H2O-CO	1.39	
1545.96427	4	8537781.44100894	y19+2DEPC+H2O-CO	-2.81	
1546.21622	4	5264453.330329383	y19+2DEPC+H2O-CO	-1.95	
1546.46984628	4	2825185.069959014	y19+2DEPC+H2O-CO	0.0	
1546.7204510299998	4	1350937.1867020312	y19+2DEPC+H2O-CO	0.0	
1546.9710515299998	4	585383.27892337	y19+2DEPC+H2O-CO	0.0	
1547.22164828	4	232806.02803291427	y19+2DEPC+H2O-CO	0.0	
1521.93398	4	2478572.3988233446	y19+2DEPC+H2O-CO-2Eth	-7.31	
1522.18869	4	5722911.433100193	y19+2DEPC+H2O-CO-2Eth	-4.65	
1522.44755	4	7260768.578276395	y19+2DEPC+H2O-CO-2Eth	0.74	
1522.69209	4	6594619.194272855	y19+2DEPC+H2O-CO-2Eth	-3.26	
1522.94767403	4	4763487.510349676	y19+2DEPC+H2O-CO-2Eth	0.0	
1523.1887	4	2894146.3807650846	y19+2DEPC+H2O-CO-2Eth	-6.29	
1523.4488942799999	4	1531137.2171796751	y19+2DEPC+H2O-CO-2Eth	0.0	
1523.69949628	4	722051.393713778	y19+2DEPC+H2O-CO-2Eth	0.0	
1523.95009428	4	308662.19995641586	y19+2DEPC+H2O-CO-2Eth	0.0	
1524.2006887799998	4	121153.48445912325	y19+2DEPC+H2O-CO-2Eth	0.0	
1533.45946	4	7013182.657808676	y19+2DEPC+H2O-CO-Eth	2.54	
1533.70916	4	16353543.491004968	y19+2DEPC+H2O-CO-Eth	1.9	
1533.95546	4	20930328.491438523	y19+2DEPC+H2O-CO-Eth	-0.93	
1534.20844	4	19165340.15591488	y19+2DEPC+H2O-CO-Eth	0.6	
1534.45866	4	13951072.706084454	y19+2DEPC+H2O-CO-Eth	0.33	
1534.7169	4	8539251.61093133	y19+2DEPC+H2O-CO-Eth	5.3	
1534.95434	4	4550136.915768957	y19+2DEPC+H2O-CO-Eth	-3.28	
1535.22052	4	2160754.766072395	y19+2DEPC+H2O-CO-Eth	6.87	
1535.46057303	4	930046.4036474068	y19+2DEPC+H2O-CO-Eth	0.0	
