spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0707_10sb.csv
limit_error:	6.5	2020-07-21
noise_limit:	4580000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1357.759058	7	22160574.0	c29+CMCT-G	-2.86	0.28	C286H363N112O203P29	0.8
1324.164627	7	61901439.0	c29-A	1.79	0.31	C272H338N109O203P29	3.0
1158.513269	8	25349269.0	c29-A	-2.41	0.42	C272H338N109O203P29	3.7
1392.746676	7	105747182.0	c30	-1.12	0.1	C287H355N119O210P30	0.6
1218.525012	8	205451264.0	c30	-3.11	0.06	C287H355N119O210P30	0.8
1083.025712	9	21825151.0	c30	0.85	0.49	C287H355N119O210P30	6.4
1428.636632	7	1067454533.0	c30+CMCT	1.9	0.03	C301H380N122O211P30	3.3
1249.929367	8	157317694.0	c30+CMCT	0.48	0.17	C301H380N122O211P30	1.9
1409.3436	7	141873084.0	c30+CMCT-A	2.25	0.11	C296H375N117O211P30	0.9
986.237815	10	19945641.0	c30+CMCT-A	1.73	0.46	C296H375N117O211P30	4.3
1407.058926	7	142504827.0	c30+CMCT-G	2.48	0.11	C296H375N117O210P30	0.9
1477.928674	7	163796000.0	c31+CMCT	1.53	0.09	C311H392N127O218P31	0.9
1293.057793	8	105429235.0	c31+CMCT	-1.48	0.1	C311H392N127O218P31	0.6
1276.179669	8	159244164.0	c31+CMCT-A	1.39	0.25	C306H387N122O218P31	4.2
1420.459906	7	29249959.0	c31-G	-1.65	0.43	C292H362N119O216P31	4.7
1521.644586	7	50264193.0	c32+CMCT	0.18	0.21	C320H403N129O226P32	0.9
1331.31642	8	362006084.0	c32+CMCT	2.67	0.09	C320H403N129O226P32	1.9
1140.36163	9	19775899.0	c32-A	1.29	0.51	C301H373N121O225P32	7.1
1191.925821	9	31847339.0	c33	-1.49	0.39	C316H390N131O231P33	3.4
1372.442904	8	399212010.0	c33+CMCT	-1.11	0.06	C330H415N134O232P33	1.6
1355.560165	8	95625688.0	c33+CMCT-A	-1.81	0.15	C325H410N129O232P33	0.9
1353.559077	8	35802701.0	c33+CMCT-G	-3.08	0.44	C325H410N129O231P33	6.4
1059.125579	10	10752630.0	c33-A	-2.91	0.25	C311H385N126O231P33	0.3
1410.575105	8	517787652.0	c34+CMCT	0.37	0.07	C339H427N137O239P34	2.3
1451.709574	8	297098082.0	c35+CMCT	2.36	0.09	C349H439N142O245P35	1.6
1290.290797	9	142596323.0	c35+CMCT	-2.14	2.82	C349H439N142O245P35	527603338614.4
