spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0801_65_2CMCT_6.csv
limit_error:	6
noise_limit:	2000000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 
822.59815	2	14286325.676894216	c05	-0.42	1	
823.09926	2	6047895.196778704	c05	-0.5	1	
823.6008527469464	2	1918461.3645143148	c05	0.0	1	
824.1020039056402	2	508366.39348637953	c05	0.0	1	
824.6031511992344	2	116221.93062274449	c05	0.0	1	
547.72914	3	2240393.5622035214	c05	0.22	1	
548.0632403870197	3	1381788.5415854626	c05	0.0	1	
548.3973554189142	3	584958.8251466578	c05	0.0	1	
548.7314763412976	3	185555.61387262086	c05	0.0	1	
549.0655771137601	3	49169.73568527218	c05	0.0	1	
549.3996753094896	3	11241.10815107509	c05	0.0	1	
947.69695	2	9658696.817624541	c05+1CMCT	-0.11	1	
948.19773	2	7568234.816725946	c05+1CMCT	-0.72	1	
948.6996547406455	2	3661499.992181395	c05+1CMCT	0.0	1	
949.2008722497598	2	1320104.4378530022	c05+1CMCT	0.0	1	
949.7020653943289	2	389829.0219536011	c05+1CMCT	0.0	1	
950.2032457859749	2	98686.5527000998	c05+1CMCT	0.0	1	
974.61743	2	34000177.96649858	c06	-0.39	1	
975.11927	2	24815600.586842675	c06	0.12	1	
975.62024	2	11936221.19172756	c06	-0.11	1	
976.12011	2	4305084.9753374085	c06	-1.47	1	
976.6227062362344	2	1287849.302795297	c06	0.0	1	
977.1238639410626	2	332004.56808756606	c06	0.0	1	
1100.21642	2	14629025.332672665	c06+1CMCT	-1.16	1	
1100.71648	2	13117439.3364767	c06+1CMCT	-2.35	1	
1101.21961	2	7137823.340840197	c06+1CMCT	-0.64	1	
1101.721541033304	2	2884671.79658318	c06+1CMCT	0.0	1	
1102.2227429739992	2	951868.9396505641	c06+1CMCT	0.0	1	
1102.7239310667587	2	268844.88281927217	c06+1CMCT	0.0	1	
1225.81293	2	3144482.9287610035	c06+2CMCT	-3.79	1	
1226.32217	2	3344086.7783830925	c06+2CMCT	2.61	1	
1226.8202578278826	2	2052103.8289885593	c06+2CMCT	0.0	1	
1227.321516011315	2	921668.8063440402	c06+2CMCT	0.0	1	
1227.8227494465577	2	334131.06629281805	c06+2CMCT	0.0	1	
1228.3239660195973	2	102931.88447852363	c06+2CMCT	0.0	1	
1228.825169663034	2	27818.028563784126	c06+2CMCT	0.0	1	
899.09229	2	3989785.770712803	c06-G	-0.91	1	
899.59437	2	2617867.4259573594	c06-G	-0.14	1	
900.0956922000387	2	1189954.1516147705	c06-G	0.0	1	
900.5969017612798	2	405054.7736682793	c06-G	0.0	1	
901.0980731687823	2	115446.1646884722	c06-G	0.0	1	
901.5992410639294	2	28403.19780984224	c06-G	0.0	1	
1139.14386	2	12330767.306888698	c07	-0.19	1	
1139.64507	2	10614302.569524892	c07	-0.29	1	
1140.14691	2	5757039.527181618	c07	0.26	1	
1140.6473	2	2333898.5384099116	c07	-0.44	0	
1141.1489762900676	2	778388.229856239	c07	0.0	1	
1141.6501379184465	2	223091.20281971162	c07	0.0	1	
1264.7421	2	8382223.485229623	c07+1CMCT	-1.47	1	
1265.24477	2	8613602.766873006	c07+1CMCT	-0.43	1	
1265.74448	2	5243774.015312655	c07+1CMCT	-1.65	1	
1266.24684	2	2356590.0545075852	c07+1CMCT	-0.75	0	
1266.7489963085982	2	860392.2348456734	c07+1CMCT	0.0	1	
1267.2501864319659	2	268089.33938732574	c07+1CMCT	0.0	1	
1267.751365321455	2	73534.125461573	c07+1CMCT	0.0	1	
1291.66299	2	13674516.688149994	c08	-1.34	1	
1292.16528	2	13317659.466188768	c08	-0.6	1	
1292.66947	2	7992112.235549218	c08	1.7	1	
1293.16799	2	3572854.2057630285	c08	-0.38	0	
1293.669664285007	2	1308582.9088774303	c08	0.0	1	
1294.1708350183487	2	411082.0866241805	c08	0.0	1	
1294.671995556306	2	114152.77433948922	c08	0.0	1	
860.77454	3	6369167.959429145	c08	0.57	1	
861.10867	3	6202954.875922072	c08	0.46	1	
861.44293	3	3722479.290469777	c08	0.59	0	
861.77566	3	1664125.2521032381	c08	-1.05	0	
862.1106840333381	3	609497.5439023207	c08	0.0	1	
862.4447978555659	3	191469.35241162268	c08	0.0	1	
862.7789048808708	3	53168.84021451897	c08	0.0	1	
1417.26168	2	15250164.841498177	c08+1CMCT	-2.06	1	
1417.76459	2	17395997.733174134	c08+1CMCT	-0.96	1	
