spectrum:	/Users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/1203_0x_2_134_7.csv
limit_error:	6.5	2020-03-19
noise_limit:	2040000.0
outlier_limit:	0.65
shape_limit:	0.6
					shape_error=sqrt(sum_or_squares/Intensity)
Observed ions: 
m/z 	z 	I 	fragment 	error_/ppm 	shape_error 	formula 	qual.factor
1370.56877	5	22383980.44103972	c21+DEPC	-4.66	0.26	C203H252N81O149P21	1.5
1451.99341	5	46151986.867501974	c22+2DEPC+H2O-CO	0.97	0.3	C215H270N86O158P22	4.5
1442.783282	5	63801851.73618756	c22+2DEPC+H2O-CO-Eth	-0.24	0.17	C213H264N86O157P22	1.7
1412.573974	5	28633912.6	c22+2DEPC+H2O-CO-Eth-G	0.16	0.17	C208H259N81O156P22	0.8
1176.979305	6	5387873.3492484195	c22+2DEPC+H2O-CO-Eth-G	2.03	0.58	C208H259N81O156P22	8.7
1197.817811	6	13770313.574617933	c22+DEPC+H2O-CO	-3.44	0.43	C212H266N86O156P22	5.0
1513.199152	5	23271711.07	c23+2DEPC+H2O-CO	1.38	0.25	C224H281N88O166P23	1.4
1260.829291	6	33962168.93072125	c23+2DEPC+H2O-CO	-0.3	0.11	C224H281N88O166P23	0.5
1503.989354	5	27985096.228416838	c23+2DEPC+H2O-CO-Eth	0.44	0.13	C222H275N88O165P23	0.5
1311.668343	6	119034229.86366728	c24+2DEPC+H2O-CO	-1.18	0.08	C233H293N91O173P24	1.3
1296.32423	6	13913352.29	c24+2DEPC+H2O-CO-2Eth	1.26	0.38	C229H281N91O171P24	3.0
1303.995768	6	129672172.12644376	c24+2DEPC+H2O-CO-Eth	-0.36	0.09	C231H287N91O172P24	1.6
1278.828205	6	47629464.19665669	c24+2DEPC+H2O-CO-Eth-G	5.37	0.08	C226H282N86O171P24	0.5
1264.157344	6	26767750.26	c24-G	4.23	0.19	C223H278N86O168P24	0.9
1369.175971	6	80095541.45855324	c25+2DEPC+H2O-CO	-1.33	0.13	C243H305N96O180P25	1.4
1361.505137	6	116316018.57	c25+2DEPC+H2O-CO-Eth	0.73	0.07	C241H299N96O179P25	1.1
1336.326517	6	12039704.92	c25+2DEPC+H2O-CO-Eth-G	-2.04	0.51	C236H294N91O178P25	9.7
1397.680865	6	10015441.631516201	c26	4.18	0.53	C247H307N99O183P26	9.8
1197.858122	7	17395916.247879166	c26	-4.29	0.41	C247H307N99O183P26	5.1
1203.86403	7	96405519.67167379	c26+2DEPC+H2O-CO-2Eth	3.7	0.48	C248H305N99O185P26	57.4
1210.43744	7	173583101.2919115	c26+2DEPC+H2O-CO-Eth	0.37	0.25	C250H311N99O186P26	10.4
1387.174657	6	15960697.079334553	c26+2DEPC+H2O-CO-Eth-G	3.75	0.32	C245H306N94O185P26	1.9
1208.152245	7	154856868.86183858	c26+DEPC	0.2	0.3	C250H311N99O185P26	15.2
1408.011439	6	12483002.5560012	c26+DEPC+H2O-CO	-2.16	0.38	C249H313N99O185P26	2.7
1206.723345	7	27084416.67703152	c26+DEPC+H2O-CO	-1.92	0.13	C249H313N99O185P26	0.5
1372.501184	6	10828956.756268293	c26-G	0.77	0.46	C242H302N94O182P26	5.3
627.085723	1	27865483.49	w02	-0.22	0.05	C18H26N6O15P2	0.2
972.135183	1	15214468.423814097	w03	1.94	0.08	C28H38N11O22P3	0.2
638.084299	2	9840779.01	w04	1.01	0.12	C37H50N14O29P4	0.2
791.096492	2	123649464.29	w05	0.24	0.03	C46H61N16O37P5	0.8
827.10799	2	5229750.978900207	w05+DEPC	1.36	0.41	C49H65N16O39P5	1.5
963.620288	2	906712255.0900009	w06	0.28	0.03	C56H73N21O44P6	6.0
642.077553	3	142589862.93	w06	-0.06	0.04	C56H73N21O44P6	1.0
999.63008	2	11969790.493227325	w06+DEPC	-0.51	0.28	C59H77N21O46P6	1.0
1128.145649	2	394324278.43	w07	-0.56	0.01	C66H85N26O50P7	2.1
751.761686	3	226206616.59	w07	-0.1	0.01	C66H85N26O50P7	1.2
1172.151904	2	12991458.56	w07+2DEPC+H2O-CO-Eth	-2.05	0.24	C69H89N26O53P7	0.7
781.100714	3	8381714.23	w07+2DEPC+H2O-CO-Eth	0.35	0.46	C69H89N26O53P7	4.1
1164.158482	2	21583368.18	w07+DEPC	1.4	0.1	C69H89N26O52P7	0.3
775.769124	3	9994128.88	w07+DEPC	0.41	0.22	C69H89N26O52P7	0.4
1336.68511	2	9186679.223089604	w08+2DEPC+H2O-CO-Eth	3.4	0.42	C79H101N31O59P8	3.0
890.785825	3	15413917.02	w08+2DEPC+H2O-CO-Eth	1.36	0.12	C79H101N31O59P8	0.3
1000.467626	3	19561215.014370874	w09+DEPC	-1.16	0.09	C89H113N36O65P9	0.2
1078.469721	3	28685145.31	w10	-0.43	0.15	C95H120N38O71P10	0.6
808.601329	4	8474577.11	w10	0.63	0.28	C95H120N38O71P10	0.7
1107.808689	3	15166195.78	w10+2DEPC+H2O-CO-Eth	-0.16	0.46	C98H124N38O74P10	7.4
830.60507	4	16237088.1	w10+2DEPC+H2O-CO-Eth	0.29	0.1	C98H124N38O74P10	0.2
826.608228	4	7639499.221848784	w10+DEPC	2.58	0.5	C98H124N38O73P10	5.6
1193.482356	3	18516676.73	w11	-3.05	0.33	C105H132N43O78P11	2.5
894.862847	4	23457962.05	w11	0.19	0.12	C105H132N43O78P11	0.4
928.372342	4	7440102.329125123	w11+2DEPC+H2O-CO	-5.18	0.42	C110H142N43O82P11	2.4
916.862709	4	7991254.58	w11+2DEPC+H2O-CO-Eth	-4.34	0.48	C108H136N43O81P11	4.8
1308.501622	3	38930655.5	w12	-0.14	0.24	C115H144N48O85P12	2.1
981.125205	4	17960203.64	w12	0.68	0.22	C115H144N48O85P12	0.8
1337.84271	3	33203985.18145817	w12+2DEPC+H2O-CO-Eth	1.66	0.07	C118H148N48O88P12	0.3
999.130522	4	8179897.504836033	w12+DEPC	0.71	0.41	C118H148N48O87P12	2.4
1452.860001	3	23572361.982056446	w13+2DEPC+H2O-CO-Eth	2.55	0.24	C128H160N53O95P13	1.3
1656.54925	3	9920371.47	w15+2DEPC+H2O-CO-Eth	2.47	0.43	C146H183N58O110P15	3.6
1318.663026	4	22657847.74	w16+2DEPC+H2O-CO-Eth	-0.27	0.36	C155H194N60O118P16	4.1
1314.659167	4	12673426.09	w16+DEPC	-4.17	0.52	C155H194N60O117P16	11.3
1372.923349	4	6041253.652814418	w17	2.67	0.45	C161H202N63O122P17	2.7
1449.180963	4	49534874.12	w18	0.66	0.14	C170H214N66O129P18	1.0
1159.143092	5	40303663.74679776	w18	0.47	0.18	C170H214N66O129P18	1.2
1176.745392	5	20648285.36277819	w18+2DEPC+H2O-CO-Eth	-0.31	0.31	C173H218N66O132P18	2.2
1467.183647	4	28833242.83476406	w18+DEPC	-1.12	0.08	C173H218N66O131P18	0.3
1173.548278	5	7569833.397479655	w18+DEPC	1.28	0.3	C173H218N66O131P18	0.7
1224.955102	5	34907088.908214845	w19	1.67	0.29	C180H226N71O135P19	3.1
1553.445321	4	17615068.49	w19+2DEPC+H2O-CO-Eth	-1.18	0.31	C183H230N71O138P19	1.9
1285.962589	5	139459939.2709645	w20	0.99	0.04	C189H238N74O142P20	1.0
