spectrum:	/users/eva-maria/Data_exchange_folder/new_FTMS-Scanner/Spectral_data/0512_10g3.csv
limit_error:	6
noise_limit:	2500000.0
shape_limit:	0.7
stddev_limit:	0.7

Observed fragments: 
m/z 	z 	I 	fragment 	error 	std-dev 	formula 
1656.9421911014285	7	906437.8885881819	c35+CMCT	0.0	1	
1657.0853932442856	7	440838.1776137518	c35+CMCT	0.0	1	
1657.2285942442854	7	202858.08502179224	c35+CMCT	0.0	1	
1459.92567753	8	299793.19483523397	c36	0.0	1	
1460.05101378	8	1313792.3211669838	c36	0.0	1	
1460.176342405	8	3031092.619747872	c36	0.0	1	
1460.30549	8	4872865.005790596	c36	2.62	1	
1460.41861	8	6108618.15076473	c36	-5.73	1	
1460.54809	8	6343931.376629178	c36	-2.88	1	
1460.67033	8	5667126.85623551	c36	-4.99	1	
1460.8123	8	4467404.05614306	c36	6.42	1	
1460.92822953	8	3165449.1381064528	c36	0.0	1	
1461.0535354049998	8	2044243.7931212145	c36	0.0	1	
1461.1788396549998	8	1216303.1357902144	c36	0.0	1	
1461.3041425299998	8	672539.866740639	c36	0.0	1	
1461.42944403	8	348027.62334830273	c36	0.0	1	
1461.55474428	8	169549.87514013736	c36	0.0	1	
1461.6800434049999	8	78158.74592144086	c36	0.0	1	
1988.769955863333	6	522954.00710350793	c36+CMCT	0.0	1	
1988.9370726966667	6	2379015.1151177273	c36+CMCT	0.0	1	
1989.09599	6	5677610.123830535	c36+CMCT	-4.12	1	
1989.26964	6	9417284.371372646	c36+CMCT	-0.82	1	
1989.43104	6	12155874.058961323	c36+CMCT	-3.69	1	
1989.60175	6	12977500.31216004	c36+CMCT	-1.87	1	
1989.77058	6	11901243.940852892	c36+CMCT	-0.99	1	
1989.93892	6	9620017.97639115	c36+CMCT	-0.36	1	
1990.11799	6	6982424.989395866	c36+CMCT	5.67	1	
1990.26181	6	4615006.400974938	c36+CMCT	-6.02	1	
1990.4408631966667	6	2808086.6028992794	c36+CMCT	0.0	1	
1990.6079358633333	6	1586750.2805768624	c36+CMCT	0.0	1	
1990.7750068633331	6	838650.9413280601	c36+CMCT	0.0	1	
1990.9420761966664	6	416981.4918636133	c36+CMCT	0.0	1	
1991.1091440299997	6	196071.77053310728	c36+CMCT	0.0	1	
1704.5160655299999	7	577214.5074891482	c36+CMCT	0.0	1	
1704.65665	7	2625856.2308140444	c36+CMCT	-1.56	1	
1704.79502	7	6266705.841864963	c36+CMCT	-4.41	1	
1704.94964	7	10394400.055206407	c36+CMCT	2.27	1	
1705.08899	7	13417139.485948509	c36+CMCT	-0.0	1	
1705.22954	7	14324015.78221596	c36+CMCT	-1.57	1	
1705.37568	7	13136089.53467283	c36+CMCT	0.15	1	
1705.52073	7	10618168.831012141	c36+CMCT	1.22	1	
1705.65849	7	7706905.285336747	c36+CMCT	-1.97	1	
1705.80278	7	5093848.810055607	c36+CMCT	-1.34	1	
1705.9482718157142	7	3099447.185531491	c36+CMCT	0.0	1	
1706.0914769585715	7	1751387.8262150094	c36+CMCT	0.0	1	
1706.234680672857	7	925667.426730651	c36+CMCT	0.0	1	
1706.3778829585713	7	460246.5287363343	c36+CMCT	0.0	1	
1706.5210839585711	7	216415.72475491534	c36+CMCT	0.0	1	
1491.3256477799998	8	99226.00695675712	c36+CMCT	0.0	1	
1491.450985405	8	451397.57446428505	c36+CMCT	0.0	1	
1491.57631578	8	1077277.492843566	c36+CMCT	0.0	1	
1491.70164078	8	1786848.3879168923	c36+CMCT	0.0	1	
1491.81987	8	2306472.132455085	c36+CMCT	-4.75	1	
1491.9522786549999	8	2462368.618968886	c36+CMCT	0.0	1	
1492.0775929049998	8	2258158.2663643216	c36+CMCT	0.0	1	
1492.20847	8	1825315.338793421	c36+CMCT	3.73	1	
1492.328214405	8	1324854.8460509186	c36+CMCT	0.0	1	
1492.453522155	8	875657.6123872788	c36+CMCT	0.0	1	
1492.57882828	8	532810.1840881588	c36+CMCT	0.0	1	
1492.70413278	8	301072.16359467094	c36+CMCT	0.0	1	
1492.82943603	8	159126.77407219505	c36+CMCT	0.0	1	
1492.9547380299998	8	79118.6372997969	c36+CMCT	0.0	1	
1493.0800389049998	8	37202.92531020035	c36+CMCT	0.0	1	
1682.9375785299999	7	119376.24915787879	c36+CMCT-G	0.0	1	
1683.08082353	7	534257.8109187706	c36+CMCT-G	0.0	1	
1683.22621	7	1256124.7778469485	c36+CMCT-G	1.28	1	
1683.3672898157142	7	2054699.7942719194	c36+CMCT-G	0.0	1	
1683.50358	7	2617683.951461618	c36+CMCT-G	-4.12	1	
1683.6537353871427	7	2760044.7596176057	c36+CMCT-G	0.0	1	
1683.796952672857	7	2501211.6747631277	c36+CMCT-G	0.0	1	
1683.9401671014286	7	1998796.5834380102	c36+CMCT-G	0.0	1	
1684.0833789585715	7	1434889.7011862756	c36+CMCT-G	0.0	1	
1684.2265885299998	7	938324.3385563288	c36+CMCT-G	0.0	1	
1684.3697962442857	7	565055.9361025717	c36+CMCT-G	0.0	1	
1684.5130022442856	7	316094.26842119463	c36+CMCT-G	0.0	1	
1684.65620653	7	165428.9347068843	c36+CMCT-G	0.0	1	
1684.7994095299998	7	81478.3639684507	c36+CMCT-G	0.0	1	
1684.9426111014286	7	37953.59689128686	c36+CMCT-G	0.0	1	
1503.0566069049999	8	277906.0089049569	c37	0.0	1	
1503.18194253	8	1254363.5804546163	c37	0.0	1	
1503.30292	8	2975926.0182325067	c37	-2.89	1	
1503.432593655	8	4913917.109334316	c37	0.0	1	
1503.557912405	8	6321322.699826352	c37	0.0	1	
1503.67734	8	6731712.773072103	c37	-3.92	1	
1503.80675	8	6162685.2381241545	c37	-1.19	1	
1503.93866	8	4975936.924733238	c37	3.2	1	
1504.059157905	8	3609707.024354535	c37	0.0	1	
1504.18761	8	2385712.651027076	c37	2.09	1	
1504.3097682799998	8	1452169.2038102648	c37	0.0	1	
1504.4350712799999	8	821207.2802063696	c37	0.0	1	
1504.560372905	8	434523.1281358263	c37	0.0	1	
1504.68567328	8	216385.93995243256	c37	0.0	1	
1504.810972655	8	101914.10436764786	c37	0.0	1	
2046.2778616966666	6	300145.62323063926	c37+CMCT	0.0	1	
2046.4449776966665	6	1404819.690337693	c37+CMCT	0.0	1	
2046.6120843633332	6	3444572.259402771	c37+CMCT	0.0	1	
2046.77869	6	5864029.424100435	c37+CMCT	-0.24	1	
2046.94958	6	7762334.118506176	c37+CMCT	1.61	1	
2047.10987	6	8492656.999125736	c37+CMCT	-1.71	1	
2047.27612	6	7977125.335581466	c37+CMCT	-2.12	1	
2047.44334	6	6601173.672132194	c37+CMCT	-2.05	1	
2047.6146153633333	6	4903035.183069989	c37+CMCT	0.0	1	
2047.7816925299996	6	3315020.849510308	c37+CMCT	0.0	1	
2047.9487673633332	6	2062726.9345093605	c37+CMCT	0.0	1	
2048.1158403633335	6	1191611.0305020344	c37+CMCT	0.0	1	
2048.28291153	6	643664.229014998	c37+CMCT	0.0	1	
2048.4499808633336	6	327043.6392104182	c37+CMCT	0.0	1	
2048.6170488633334	6	157109.73423774305	c37+CMCT	0.0	1	
1534.4565771549999	8	526221.5590710016	c37+CMCT	0.0	1	
1534.58744	8	2462959.1453182288	c37+CMCT	3.6	1	
1534.71303	8	6039095.840097577	c37+CMCT	3.77	1	
1534.832568905	8	10280938.541679718	c37+CMCT	0.0	1	
1534.96151	8	13609085.876063429	c37+CMCT	2.36	1	
1535.0865	8	14889503.163939506	c37+CMCT	2.15	1	
1535.21227	8	13985662.312219765	c37+CMCT	2.44	1	
1535.34004	8	11573315.1930008	c37+CMCT	4.04	1	
1535.46366	8	8596103.41954733	c37+CMCT	2.94	1	
1535.59326	8	5811963.609550032	c37+CMCT	5.74	1	
1535.709756405	8	3616415.8308621272	c37+CMCT	0.0	1	
1535.82717	8	2089157.2814811347	c37+CMCT	-5.14	1	
1535.9603645299999	8	1128485.5346707264	c37+CMCT	0.0	1	
1536.08566653	8	573379.7210073476	c37+CMCT	0.0	1	
1536.2109675299998	8	275448.05886536854	c37+CMCT	0.0	1	
1515.575400905	8	327079.81150609825	c37+CMCT-G	0.0	1	
1515.7029	8	1506769.686867718	c37+CMCT-G	1.43	1	
1515.826071155	8	3641162.4680604185	c37+CMCT-G	0.0	1	
1515.95139703	8	6115037.52397982	c37+CMCT-G	0.0	1	
1516.076718655	8	7991675.244731876	c37+CMCT-G	0.0	1	
1516.20517	8	8637717.292883813	c37+CMCT-G	2.07	1	
1516.3273517799998	8	8019469.115177338	c37+CMCT-G	0.0	1	
1516.452664405	8	6562386.486387716	c37+CMCT-G	0.0	1	
1516.577974905	8	4821905.642877412	c37+CMCT-G	0.0	1	
1516.70471	8	3226239.6878388943	c37+CMCT-G	0.94	1	
1516.828590155	8	1987206.5902821147	c37+CMCT-G	0.0	1	
1516.953895405	8	1136736.213278347	c37+CMCT-G	0.0	1	
1517.0791994049998	8	608156.355699491	c37+CMCT-G	0.0	1	
1517.20450203	8	306118.6008784798	c37+CMCT-G	0.0	1	
1517.32980353	8	145697.23356529337	c37+CMCT-G	0.0	1	
1575.588142155	8	193817.01399256155	c38+CMCT	0.0	1	
1575.71347853	8	932529.2409623025	c38+CMCT	0.0	1	
1575.83880828	8	2347010.2063459395	c38+CMCT	0.0	1	
1575.96413278	8	4096650.6178298173	c38+CMCT	0.0	1	
1576.08695	8	5555104.242444746	c38+CMCT	-1.59	1	
1576.2147704049999	8	6221481.038577356	c38+CMCT	0.0	1	
1576.33917	8	5978371.567670161	c38+CMCT	-0.58	1	
1576.45433	8	5058440.778058782	c38+CMCT	-7.02	1	
1576.590706405	8	3839926.6914304937	c38+CMCT	0.0	1	
1576.716014405	8	2652339.7708604424	c38+CMCT	0.0	1	
1576.841320655	8	1685469.5899254587	c38+CMCT	0.0	1	
1576.9666255299999	8	994017.8115879438	c38+CMCT	0.0	1	
1577.091928905	8	548032.6337652161	c38+CMCT	0.0	1	
1577.2172311549998	8	284156.0382118199	c38+CMCT	0.0	1	
1577.342532405	8	139233.20751053988	c38+CMCT	0.0	1	
1577.4678324049999	8	64780.424043140854	c38+CMCT	0.0	1	
1556.7069660299999	8	291768.03913689306	c38+CMCT-G	0.0	1	
1556.83230403	8	1382306.967716108	c38+CMCT-G	0.0	1	
1556.95763503	8	3429982.132328358	c38+CMCT-G	0.0	1	
1557.0902	8	5907979.412685599	c38+CMCT-G	4.65	1	
1557.2082822799998	8	7911516.06628274	c38+CMCT-G	0.0	1	
1557.3316	8	8755537.439511245	c38+CMCT-G	-1.28	1	
1557.44855	8	8317953.4607714815	c38+CMCT-G	-6.66	1	
1557.58496	8	6961176.4801463755	c38+CMCT-G	0.47	1	
1557.70033	8	5228654.8228463745	c38+CMCT-G	-5.91	1	
1557.8348472799998	8	3574765.5257866597	c38+CMCT-G	0.0	1	
1557.9601541549998	8	2249078.396107928	c38+CMCT-G	0.0	1	
1558.085459655	8	1313659.6690936375	c38+CMCT-G	0.0	1	
1558.210763655	8	717449.3705617853	c38+CMCT-G	0.0	1	
1558.3360664049999	8	368539.54698476655	c38+CMCT-G	0.0	1	
1558.46136803	8	178993.57616024298	c38+CMCT-G	0.0	1	
1558.5866686549998	8	82546.95826090444	c38+CMCT-G	0.0	1	
1616.719707155	8	296425.9600443947	c39+CMCT	0.0	1	
1616.84504303	8	1465033.6786659588	c39+CMCT	0.0	1	
1616.970372405	8	3782292.8884826945	c39+CMCT	0.0	1	
1617.09393	8	6764831.361030556	c39+CMCT	-1.09	1	
1617.22341	8	9391827.85069442	c39+CMCT	1.48	1	
1617.35077	8	10761524.66701447	c39+CMCT	2.74	1	
1617.47809	8	10573789.89822955	c39+CMCT	3.98	1	
1617.59696053	8	9143521.917486725	c39+CMCT	0.0	1	
1617.7265	8	7090553.693737187	c39+CMCT	2.61	1	
1617.84757853	8	5001242.771333982	c39+CMCT	0.0	1	
1617.972884905	8	3244177.2301137075	c39+CMCT	0.0	1	
1618.098189905	8	1952541.949955086	c39+CMCT	0.0	1	
1618.2234935299998	8	1098237.6451140598	c39+CMCT	0.0	1	
1618.3487959049999	8	580766.359944789	c39+CMCT	0.0	1	
1618.474097155	8	290239.8162696187	c39+CMCT	0.0	1	
1618.599397405	8	137629.1546647735	c39+CMCT	0.0	1	
1894.8310649585712	7	157858.54245430953	c40+CMCT	0.0	1	
1894.9743052442857	7	800849.1356740231	c40+CMCT	0.0	1	
1895.10653	7	2119558.113189261	c40+CMCT	-5.81	1	
1895.26224	7	3882385.9451203938	c40+CMCT	0.78	1	
1895.40156	7	5515517.688123173	c40+CMCT	-1.28	1	
1895.5398	7	6462748.186895221	c40+CMCT	-3.91	1	
1895.6904252442855	7	6489867.260479695	c40+CMCT	0.0	1	
1895.84366	7	5732822.472559817	c40+CMCT	5.29	1	
1895.97094	7	4539407.136962465	c40+CMCT	-3.12	1	
1896.1200596728572	7	3268156.53822006	c40+CMCT	0.0	1	
1896.2632672442855	7	2163186.3630629876	c40+CMCT	0.0	1	
1896.4064729585714	7	1328042.1651774275	c40+CMCT	0.0	1	
1896.5496772442857	7	761755.4062210775	c40+CMCT	0.0	1	
1896.6928801014285	7	410704.28160645167	c40+CMCT	0.0	1	
1896.8360818157141	7	209204.2819373843	c40+CMCT	0.0	1	
1896.9792822442855	7	101124.20783042334	c40+CMCT	0.0	1	
1657.8512722799999	8	413092.90707430354	c40+CMCT	0.0	1	
1657.97660753	8	2095706.0190726093	c40+CMCT	0.0	1	
1658.1019365299999	8	5546576.124910713	c40+CMCT	0.0	1	
1658.22978	8	10159640.850088296	c40+CMCT	1.52	1	
1658.34983	8	14433309.723900486	c40+CMCT	-1.66	1	
1658.48216	8	16912074.53652026	c40+CMCT	2.57	1	
1658.60483	8	16983041.218272153	c40+CMCT	0.98	1	
1658.73465	8	15001964.823133206	c40+CMCT	3.69	1	
1658.85823	8	11878970.003441032	c40+CMCT	2.65	1	
1658.98044	8	8552291.590668745	c40+CMCT	0.78	1	
1659.10791	8	5660744.926235597	c40+CMCT	2.09	1	
1659.22746	8	3475293.7041033665	c40+CMCT	-1.38	1	
1659.35505803	8	1993403.3999237732	c40+CMCT	0.0	1	
1659.4803605299999	8	1074753.529323752	c40+CMCT	0.0	1	
1659.6056620299998	8	547457.2592289066	c40+CMCT	0.0	1	
1659.730962405	8	264627.3830910771	c40+CMCT	0.0	1	
1700.9822015299999	8	374064.6868242511	c41+CMCT	0.0	1	
1701.1004	8	1946786.2312087507	c41+CMCT	-4.2	1	
1701.2328650299999	8	5280154.1313685	c41+CMCT	0.0	1	
1701.35609	8	9902535.241735108	c41+CMCT	-1.23	1	
1701.48521	8	14394302.45739232	c41+CMCT	1.0	1	
1701.61288	8	17247546.705808666	c41+CMCT	2.38	1	
1701.73643	8	17702825.978687678	c41+CMCT	1.35	1	
1701.85506	8	15976985.874078756	c41+CMCT	-2.58	1	
1701.99413	8	12920644.858635059	c41+CMCT	5.5	1	
1702.10829	8	9497547.745489353	c41+CMCT	-1.05	1	
1702.2348	8	6416482.954962159	c41+CMCT	-0.34	1	
1702.36068278	8	4019844.621014674	c41+CMCT	0.0	1	
1702.485986655	8	2352376.7463589823	c41+CMCT	0.0	1	
1702.61128928	8	1293596.1538808735	c41+CMCT	0.0	1	
1702.73659078	8	672004.2671475132	c41+CMCT	0.0	1	
1702.8618914049998	8	331177.98233795253	c41+CMCT	0.0	1	
2243.1371258633335	6	68347.21893168436	c41+CMCT-G	0.0	1	
2243.30424103	6	350686.66629391705	c41+CMCT-G	0.0	1	
2243.4713476966667	6	938624.7862136357	c41+CMCT-G	0.0	1	
2243.6384478633336	6	1738597.452457326	c41+CMCT-G	0.0	1	
2243.8055428633334	6	2497679.493489541	c41+CMCT-G	0.0	1	
2243.9726333633334	6	2959390.0312347054	c41+CMCT-G	0.0	1	
2244.1268	6	3005021.598499685	c41+CMCT-G	-5.76	1	
2244.30680403	6	2684088.4306105194	c41+CMCT-G	0.0	1	
2244.46703	6	2149015.901606387	c41+CMCT-G	-3.05	1	
2244.6409633633334	6	1564408.7021811563	c41+CMCT-G	0.0	1	
2244.8080396966666	6	1046992.0953073156	c41+CMCT-G	0.0	1	
2244.9751138633333	6	649917.7632312651	c41+CMCT-G	0.0	1	
2245.1421863633336	6	376945.7634437151	c41+CMCT-G	0.0	1	
2245.3092573633335	6	205474.88081028708	c41+CMCT-G	0.0	1	
2245.476326696667	6	105812.92221140393	c41+CMCT-G	0.0	1	
2245.6433946966667	6	51700.790497267655	c41+CMCT-G	0.0	1	
1742.11376653	8	173955.6872423851	c42+CMCT	0.0	1	
1742.239100905	8	928121.5721874706	c42+CMCT	0.0	1	
1742.36442928	8	2577511.7799218427	c42+CMCT	0.0	1	
1742.489753155	8	4945259.934601231	c42+CMCT	0.0	1	
1742.61751	8	7348324.444316816	c42+CMCT	1.4	1	
1742.72852	8	8995321.419200748	c42+CMCT	-6.81	1	
1742.87153	8	9427461.653627153	c42+CMCT	3.34	1	
1742.991016905	8	8683813.05683021	c42+CMCT	0.0	1	
1743.11816	8	7164627.652553457	c42+CMCT	1.05	1	
1743.24514	8	5371061.336072422	c42+CMCT	2.01	1	
1743.35887	8	3699549.8949637306	c42+CMCT	-4.63	1	
1743.49224728	8	2362314.869289205	c42+CMCT	0.0	1	
1743.6175512799998	8	1408643.919374084	c42+CMCT	0.0	1	
1743.74285403	8	789184.7029241988	c42+CMCT	0.0	1	
1743.8681557799998	8	417522.1094480537	c42+CMCT	0.0	1	
1743.993456405	8	209504.8973667306	c42+CMCT	0.0	1	
1744.118756155	8	100127.68790481598	c42+CMCT	0.0	1	
1548.4336506411112	9	90448.05678846365	c42+CMCT	0.0	1	
1548.5450589744444	9	482575.72947782587	c42+CMCT	0.0	1	
1548.6564619744445	9	1340174.2451712233	c42+CMCT	0.0	1	
1548.7678609744444	9	2571282.1379348505	c42+CMCT	0.0	1	
1548.87353	9	3820752.7283286196	c42+CMCT	-3.7	1	
1549.00159	9	4677106.885391403	c42+CMCT	7.06	1	
1549.1020401966666	9	4901797.696503073	c42+CMCT	0.0	1	
1549.2214	9	4515138.475525544	c42+CMCT	5.15	1	
1549.3248155299998	9	3725239.7956004133	c42+CMCT	0.0	1	
1549.4362006411109	9	2792677.080241111	c42+CMCT	0.0	1	
1549.5475844188888	9	1923576.6550431198	c42+CMCT	0.0	1	
1549.6589668633333	9	1228282.8623589906	c42+CMCT	0.0	1	
1549.7703481966664	9	732422.7637165022	c42+CMCT	0.0	1	
1549.8817284188888	9	410335.66627353494	c42+CMCT	0.0	1	
1549.9931077522222	9	217090.13407062273	c42+CMCT	0.0	1	
1550.1044860855554	9	108931.82715023193	c42+CMCT	0.0	1	
1550.2158636411111	9	52061.274599740354	c42+CMCT	0.0	1	
1933.6668909585712	7	57143.02162213325	c42-G	0.0	1	
1933.81013053	7	291136.757785078	c42-G	0.0	1	
1933.953362672857	7	774854.509534975	c42-G	0.0	1	
1934.0965893871428	7	1428667.150609274	c42-G	0.0	1	
1934.23892	7	2044686.4795138638	c42-G	-0.46	1	
1934.3830301014286	7	2415207.514866519	c42-G	0.0	1	
1934.5262455299999	7	2446321.6211393336	c42-G	0.0	1	
1934.67306	7	2180735.7407752927	c42-G	1.86	1	
1934.8126686728572	7	1743306.0518370399	c42-G	0.0	1	
1934.9558769585713	7	1267600.0158886546	c42-G	0.0	1	
1935.09908353	7	847676.1758223119	c42-G	0.0	1	
1935.2422883871427	7	525941.6593524585	c42-G	0.0	1	
1935.3854916728571	7	304961.5480454828	c42-G	0.0	1	
1935.5286936728571	7	166263.92334862682	c42-G	0.0	1	
1935.67189453	7	85647.07411927862	c42-G	0.0	1	
1935.8150941014285	7	41874.12375259947	c42-G	0.0	1	
1503.7392981966666	9	77091.370597843	c42-G	0.0	1	
1503.850706752222	9	392771.17401104665	c42-G	0.0	1	
1503.96210953	9	1045352.4237653121	c42-G	0.0	1	
1504.08006	9	1927407.8556238632	c42-G	4.36	1	
1504.18761	9	2758476.5151366815	c42-G	1.8	1	
1504.2962953077777	9	3258344.6292093247	c42-G	0.0	1	
1504.40806	9	3300320.5175926783	c42-G	0.25	1	
1504.5190727522222	9	2942019.9071683898	c42-G	0.0	1	
1504.630458641111	9	2351885.6562456763	c42-G	0.0	1	
1504.7418428633332	9	1710112.9730398012	c42-G	0.0	1	
1504.8532257522222	9	1143595.7770908053	c42-G	0.0	1	
1504.9646073077777	9	709545.3166984844	c42-G	0.0	1	
1505.075987641111	9	411422.13084090926	c42-G	0.0	1	
1505.1873669744443	9	224305.84466950438	c42-G	0.0	1	
1505.2987454188888	9	115546.04821584768	c42-G	0.0	1	
1505.4101228633333	9	56492.17526539112	c42-G	0.0	1	
1554.5253773077777	9	69122.30496288303	c43	0.0	1	
1554.6367851966668	9	364850.48424991465	c43	0.0	1	
1554.748187752222	9	1004268.7557828992	c43	0.0	1	
1554.85477	9	1912490.5168935675	c43	-3.1	1	
1554.9709809744443	9	2824111.7356253606	c43	0.0	1	
1555.08159	9	3438822.3550279923	c43	-0.5	1	
1555.19057	9	3588004.350343466	c43	-2.05	1	
1555.305150752222	9	3292645.6773196	c43	0.0	1	
1555.416536752222	9	2708185.3039948093	c43	0.0	1	
1555.5279210855556	9	2025066.7584047492	c43	0.0	1	
1555.6393040855553	9	1392003.9945982161	c43	0.0	1	
1555.7506858633333	9	887430.8753698722	c43	0.0	1	
1555.8620664188888	9	528566.3925832434	c43	0.0	1	
1555.9734458633332	9	295875.981792298	c43	0.0	1	
1556.0848244188887	9	156473.58557527905	c43	0.0	1	
1556.1962020855556	9	78507.76404729445	c43	0.0	1	
1556.3075788633332	9	37517.20258676795	c43	0.0	1	
1582.4364620855554	9	178046.41918295133	c43+CMCT	0.0	1	
1582.5478709744445	9	969497.2808461213	c43+CMCT	0.0	1	
1582.659274752222	9	2746283.447996054	c43+CMCT	0.0	1	
1582.77067453	9	5372242.945760122	c43+CMCT	0.0	1	
1582.87326	9	8136240.961600686	c43+CMCT	-5.57	1	
1583.00105	9	10148420.708243761	c43+CMCT	4.79	1	
1583.10737	9	10834635.02703404	c43+CMCT	1.59	1	
1583.21587	9	10164258.732884403	c43+CMCT	-0.24	1	
1583.32378	9	8539397.503519585	c43+CMCT	-2.43	1	
1583.4390183077778	9	6517534.793944554	c43+CMCT	0.0	1	
1583.550402641111	9	4569908.133514521	c43+CMCT	0.0	1	
1583.6617857522222	9	2970117.5213533733	c43+CMCT	0.0	1	
1583.773167641111	9	1802457.2781788409	c43+CMCT	0.0	1	
1583.8845485299998	9	1027595.05843786	c43+CMCT	0.0	1	
1583.9959283077776	9	553204.9365001481	c43+CMCT	0.0	1	
1584.1073073077775	9	282457.28304614074	c43+CMCT	0.0	1	
1584.2186854188888	9	137287.90079494857	c43+CMCT	0.0	1	
2307.1168026966666	6	56078.50771566311	c43-G	0.0	1	
2307.28391653	6	291873.6303294815	c43-G	0.0	1	
2307.4510218633336	6	792982.9763501084	c43-G	0.0	1	
2307.6181206966667	6	1491819.1470570795	c43-G	0.0	1	
2307.7852143633336	6	2177608.2013914585	c43-G	0.0	1	
2307.96854	6	2622563.05506982	c43-G	7.03	1	
2308.11994	6	2707610.238356505	c43-G	0.24	1	
2308.2864721966666	6	2459603.830262713	c43-G	0.0	1	
2308.45355203	6	2003251.2825940894	c43-G	0.0	1	
2308.6206293633336	6	1483757.3635029919	c43-G	0.0	1	
2308.787704696667	6	1010539.9352959325	c43-G	0.0	1	
2308.9547780300004	6	638474.7246479756	c43-G	0.0	1	
2309.1218495300004	6	376957.87928767886	c43-G	0.0	1	
2309.288919363333	6	209217.18285538873	c43-G	0.0	1	
2309.4559878633336	6	109714.38767861646	c43-G	0.0	1	
2309.62305503	6	54597.7341387169	c43-G	0.0	1	
2309.7901208633334	6	25871.83871610618	c43-G	0.0	1	
1537.742109641111	9	237620.96507507758	c43-G	0.0	1	
1537.8535188633332	9	1236753.5539731637	c43-G	0.0	1	
1537.9649224188888	9	3360099.7566451035	c43-G	0.0	1	
1538.07277	9	6321272.0858863285	c43-G	-2.31	1	
1538.18998	9	9227159.984243236	c43-G	1.47	1	
1538.29315	9	11112563.252853414	c43-G	-3.87	1	
1538.40099	9	11472932.93087633	c43-G	-6.18	1	
1538.53264	9	10422057.56994745	c43-G	6.99	1	
1538.62958	9	8488358.953334637	c43-G	-2.4	1	
1538.7446607522222	9	6287111.961689343	c43-G	0.0	1	
1538.8560443077777	9	4281951.93583686	c43-G	0.0	1	
1538.96742653	9	2705403.307380117	c43-G	0.0	1	
1539.07880753	9	1597280.2900383612	c43-G	0.0	1	
1539.1901874188886	9	886514.1196776333	c43-G	0.0	1	
1539.3015664188888	9	464891.8051635742	c43-G	0.0	1	
1539.4129445299998	9	231346.49628579212	c43-G	0.0	1	
1539.5243217522222	9	109626.5135149239	c43-G	0.0	1	
1618.9978531966667	9	90307.51982139441	c44+CMCT	0.0	1	
1619.1092617522222	9	503567.16493172524	c44+CMCT	0.0	1	
1619.2206653077778	9	1459154.903843057	c44+CMCT	0.0	1	
1619.33491	9	2917299.951134242	c44+CMCT	1.76	1	
1619.4434611966667	9	4512653.769060324	c44+CMCT	0.0	1	
1619.5626	9	5745556.89847726	c44+CMCT	4.78	1	
1619.6662460855555	9	6258300.585989048	c44+CMCT	0.0	1	
1619.78694	9	5987439.496054108	c44+CMCT	5.74	1	
1619.8890227522222	9	5128007.663603712	c44+CMCT	0.0	1	
1620.00695	9	3988626.0322515224	c44+CMCT	4.04	1	
1620.1117930855555	9	2849200.49409273	c44+CMCT	0.0	1	
1620.22688	9	1886060.7844456523	c44+CMCT	2.29	1	
1620.3345583077778	9	1165506.1812810746	c44+CMCT	0.0	1	
1620.4459393077777	9	676428.2625283947	c44+CMCT	0.0	1	
1620.5573191966666	9	370617.3545373348	c44+CMCT	0.0	1	
1620.6686983077777	9	192575.2537614916	c44+CMCT	0.0	1	
1620.7800765299999	9	95233.86352226976	c44+CMCT	0.0	1	
1652.89132953	9	150800.3617429083	c45+CMCT	0.0	1	
1653.0027383077777	9	857970.4838177059	c45+CMCT	0.0	1	
1653.1141421966665	9	2534787.930797803	c45+CMCT	0.0	1	
1653.22655	9	5164554.45110138	c45+CMCT	0.61	1	
1653.33666	9	8137609.054772009	c45+CMCT	-0.17	1	
1653.44859	9	10549948.690072011	c45+CMCT	0.16	1	
1653.56342	9	11697599.70980566	c45+CMCT	2.23	1	
1653.67418	9	11388940.104295224	c45+CMCT	1.85	1	
1653.78434	9	9924138.842653604	c45+CMCT	1.11	1	
1653.8938883077778	9	7851924.112454908	c45+CMCT	0.0	1	
1654.0052731966666	9	5704375.794611406	c45+CMCT	0.0	1	
1654.12797	9	3839682.2069524904	c45+CMCT	6.84	1	
1654.22288	9	2412256.3937666924	c45+CMCT	-3.12	1	
1654.3394205299999	9	1423263.7365203388	c45+CMCT	0.0	1	
1654.4508008633334	9	792625.8801700004	c45+CMCT	0.0	1	
1654.5621803077777	9	418538.429478551	c45+CMCT	0.0	1	
1654.6735588633333	9	210351.35467229484	c45+CMCT	0.0	1	
1472.39652793	10	35840.70982725892	c45+CMCT-G	0.0	1	
1472.4967969299998	10	201273.7651079328	c45+CMCT-G	0.0	1	
1472.59706143	10	587438.3336756912	c45+CMCT-G	0.0	1	
1472.6973221299997	10	1183224.0890197908	c45+CMCT-G	0.0	1	
1472.79757993	10	1844138.0793591656	c45+CMCT-G	0.0	1	
1472.89783523	10	2366026.220460739	c45+CMCT-G	0.0	1	
1473.00341	10	2597258.9736664984	c45+CMCT-G	3.61	1	
1473.09479	10	2504409.9603394317	c45+CMCT-G	-2.41	1	
1473.19858923	10	2162000.558099485	c45+CMCT-G	0.0	1	
1473.2988373299997	10	1695095.3241192745	c45+CMCT-G	0.0	1	
1473.39908413	10	1220668.2376466517	c45+CMCT-G	0.0	1	
