m/z	z	I	Res.	
638.77874		4956037	218013	
639.74782		4897412	196417	
640.39498		5243693	205376	
640.87736		4933286	156486	
641.30068		4795313	228726	
641.70028		5514896	156053	
642.23435		5016550	167363	
642.37278		5738595	209378	
642.59341		5877240	186282	
643.58606		5045011	251725	
643.96473		5021384	137091	
644.02726		5346107	160731	
644.30091		4789038	213530	
644.64880		4795819	196751	
645.41571		5197345	260627	
645.44450		5494614	218919	
645.56128		5422123	161086	
647.10192		4823581	190484	
647.24529		6078241	224002	
647.29603		5172093	239872	
647.83505		5461583	212856	
648.02540		4833960	119712	
648.27782		4876656	183541	
648.31792		5685689	221563	
649.32132		5155536	198660	
649.50340		5022744	219802	
649.55632		5065592	220427	
649.57343		32988054	197538	
649.64315		6380565	166273	
650.07474		14873375	236845	
650.77794		4948498	230135	
650.81120		5673549	246793	
650.97509		5225332	182632	
651.40412		4873847	187206	
651.55642		6366089	152770	
651.61144		4889068	145180	
651.65073		5222194	226260	
652.47810		5229565	224741	
653.31536		5384663	187905	
653.34692		4828176	242226	
653.45321		5625038	246280	
653.70569		5628561	83693	
653.94231		4839991	196982	
654.14169		5238683	231485	
654.19486		4984314	193162	
654.67655		5702228	208298	
655.78730		5077004	220390	
655.85007		5368954	206045	
656.40614		5477205	201282	
656.43817		4891534	229734	
656.85995		5154681	199344	
657.00424		4835704	192436	
657.11676		4919615	217651	
657.13971		5435496	186684	
657.87742		4936832	249602	
658.11813		5249448	167188	
658.55767		5600303	167404	
658.62181		5212064	218030	
658.77747		5011890	190931	
659.60139		5957979	263175	
659.66158		5806532	198731	
659.73546		4954694	217202	
660.82851		5102531	250337	
661.22931		4885120	197505	
661.34990		4844115	222472	
662.19849		5740571	152468	
662.38151		4850778	196897	
662.86819		5808553	226096	
663.25480		5071689	98828	
665.02482		6024515	190789	
666.33959		5506335	110898	
666.62676		5099660	115444	
666.98184		4905070	71912	
667.20351		5326315	185885	
667.89940		4950931	263001	
668.57436		5668629	117623	
668.92354		4914025	227059	
669.19976		5277633	109697	
669.32484		5578261	168874	
669.56686		5507761	223363	
669.94220		4879920	97271	
670.44362		4960388	191792	
670.45592		4923801	96083	
670.90576		5380755	179768	
671.19566		4900478	199918	
671.47406		5059925	176946	
671.67507		5006249	143464	
671.70126		5549781	202136	
671.92722		5198675	198641	
672.04654		5054749	270815	
672.38340		5129301	210052	
672.87013		5613961	193395	
672.92283		5306850	195615	
673.25214		4973835	188491	
673.58969		4911938	232796	
674.19174		5244468	156545	
674.32853		5014553	106829	
674.36830		5004379	210995	
674.44703		5000415	189773	
674.77235		5261567	224967	
676.87683		5328559	247378	
677.18615		5289648	244309	
677.19777		5317188	130692	
677.92829		5581948	142486	
678.26166		5053602	212832	
678.42978		5353400	214749	
678.46884		4991992	219325	
678.82214		5410878	200774	
679.15873		5281640	183566	
679.20155		5626287	206707	
679.22743		5334233	168903	
679.79499		5377405	182309	
679.92203		5649229	190833	
680.06714		6035003	186391	
680.14985		6264771	117729	
680.86169		6769487	170376	
681.34867		6351210	234805	
681.82636		5295476	178485	
681.84060		4919179	234267	
681.94450		5072436	179050	
682.27099		5060423	135006	
682.34937		4905414	185937	
682.36067		4865496	168513	
683.22060		5041738	169890	
683.43598		5165223	191033	
683.63628		4888298	234802	
683.74857		5568160	237181	
683.79635		5019629	105631	
684.21122		4919690	249907	
684.40722		5280198	192224	
685.07557		5212921	256848	
685.54414		4953833	95842	
685.73465		5067545	195214	
686.23832		5221952	228307	
687.19547		5484088	209460	
687.35084		5294383	186417	
687.48291		5431553	184221	
687.60470		4867138	169002	
688.15509		5019437	204943	
688.31671		5845293	229694	
688.32796		5163583	207873	
688.91043		5023449	203401	
689.08746		25899504	188621	
689.66457		5153920	191321	
689.68809		4929189	205878	
690.58992		5574449	158332	
690.81798		4885143	178427	
692.21053		5212955	192089	
692.98581		5708756	227621	
693.51066		5022468	199029	
694.07963		5129847	204654	
694.14108		4950742	175579	
694.60097		5952926	196448	
694.85389		5349668	183219	
695.14812		5541867	187455	
695.25476		5083535	209577	
695.69736		5884473	205432	
696.29369		4950991	211262	
696.64698		5459181	177176	
696.83099		6197767	156209	
697.26635		6272162	159206	
697.75910		4920979	217251	
698.24835		5052286	263072	
698.70830		4925499	123896	
699.00892		4911876	203595	
699.45390		5069736	183757	
700.12115		5089435	227757	
700.12581		5124770	215396	
700.17889		4911858	190908	
700.48754		4949189	180838	
700.72241		5031464	178061	
700.75668		4993116	187734	
701.07770		5484608	243076	
701.29801		5098124	212973	
701.37700		5014531	266107	
701.41103		5179446	189384	
701.49450		5185460	208794	
703.05712		5781469	207322	
703.33171		5513079	167817	
703.35173		5784725	184723	
703.45069		5004073	179684	
703.99459		4971348	190672	
704.37236		5439880	197640	
704.62743		5098499	199199	
705.06612		5029263	145045	
705.59732		6464163	186818	
706.11552		5721506	111472	
706.43165		5075317	185336	
706.46770		6064042	198983	
706.59017		7121503	163915	
706.78787		4937347	192131	
707.01269		5050574	219663	
707.48462		5181828	259221	
708.02537		5411231	194445	
708.06918		5047263	187321	
708.36172		5516172	196383	
708.75289		5560010	185144	
708.90133		5662882	177051	
708.96962		4962566	196551	
709.61304		6995378	185692	
