m/z	z	I	Res.	
622.33724		3891343	96245	
622.77664		3925482	103514	
623.02052		5191481	116169	
623.25422		3935096	79365	
623.62791		3724216	137982	
623.65121		3725976	79845	
623.81326		4128886	111349	
624.10498		3985284	102208	
624.78471		3764325	107379	
625.80942		3609754	137393	
626.73980		3676171	144786	
626.98417		3649752	120187	
627.55757		3638370	128555	
627.72709		3673992	117090	
628.06963		5635607	170398	
628.24915		3863690	102980	
630.41426		3559030	139317	
630.68800		3680166	119416	
630.90242		4480391	147330	
631.51772		3597121	121674	
631.70896		3984706	160111	
631.89583		3902269	130690	
631.99650		3701860	71009	
632.83188		3680035	139229	
633.24781		3680399	126391	
635.16168		3631238	98525	
635.24106		3571120	131528	
635.70013		3563794	97827	
636.34205		3818662	84918	
636.63154		3679397	112724	
637.07634		3676594	176341	
637.37808		3670593	110521	
637.79544		3935432	78407	
638.42146		4013409	110834	
638.47819		3665388	172211	
638.61256		3838749	110365	
639.74726		3701936	84894	
641.49963		3786599	114601	
642.37239		3589272	86494	
642.59369		4077688	151624	
643.89614		3670356	136559	
643.96480		3573708	97568	
645.41604		3727040	152325	
645.56104		3631291	118521	
646.06273		3571585	105624	
646.71793		4618187	115471	
647.24468		3909167	71458	
648.31797		4238668	157283	
648.40960		3805121	113706	
649.55637		4239478	152578	
649.57342		25638796	133295	
649.64430		3944550	155986	
650.07485		10569225	140925	
651.55661		4691293	96010	
651.61148		3600867	109979	
651.72950		3655607	111574	
654.66681		3694046	125863	
654.67591		3985706	153055	
656.17929		3840569	112451	
656.54296		4232381	108126	
658.66441		3760120	102079	
658.77825		3766915	151078	
659.60140		4137205	109998	
659.66088		4314686	141296	
662.19764		3940433	117985	
662.38081		4119598	98448	
662.86763		3757948	145216	
663.25361		4020237	111336	
666.33800		4098622	108050	
666.38942		3636988	109166	
666.98355		4024574	74689	
667.24976		3714618	125087	
669.20023		3948920	145346	
669.56732		3761448	150246	
669.94064		4020957	90372	
670.85263		3928135	109404	
671.92744		4466921	112227	
673.04829		3650426	99987	
674.19178		4321055	116438	
674.35124		3671318	105308	
677.92810		3690167	134088	
679.20102		4176332	131625	
679.92321		4306290	130840	
680.34040		3928770	123061	
680.75457		3761230	113493	
680.86197		4218629	149302	
681.00551		3668196	113584	
681.34853		3795488	164158	
681.66523		3976382	116136	
681.82557		3802287	159614	
681.94533		3958195	149847	
682.35056		3785009	111994	
682.36089		3895900	113563	
683.40075		4010864	136414	
683.43602		3995543	102673	
683.44456		3640608	120363	
684.08866		3680479	127461	
684.51978		3743476	58428	
684.54821		3631443	108956	
686.85234		3986827	119678	
687.48404		3613232	138242	
689.08756		19075162	129702	
690.59003		4469388	118455	
691.16526		3780520	115064	
692.39169		3719337	129103	
692.98640		3717587	135935	
693.50996		3654769	126613	
694.70506		3789506	112969	
694.85305		3844506	127358	
695.14719		4033415	130981	
695.69694		3690938	98016	
696.51464		3669181	108352	
697.08239		3874557	125005	
697.26736		3665657	149910	
697.75898		3689579	136372	
698.24776		3901785	70092	
699.87731		3830909	99662	
700.24242		3786921	126947	
700.44861		3847671	91986	
701.28745		3696057	81389	
701.29742		3858243	103548	
701.99195		4114067	91590	
703.05815		3688910	102240	
703.33274		4000219	113039	
703.69102		3793787	139431	
703.99445		3715235	140901	
704.02521		3670210	122268	
704.20447		4242737	95649	
705.59924		3960382	121380	
706.11615		3929331	64412	
706.46816		4028807	153465	
706.58893		6396668	104615	
707.09095		3758495	32353	
707.23706		3746860	114333	
708.90043		3683876	106921	
709.61323		4182090	139905	
711.09093		3928895	144114	
712.29327		3688360	85810	
713.30097		3720342	72900	
713.68629		4596924	117360	
714.55034		3704669	128675	
714.85181		3938164	90529	
715.09005		4220816	99314	
715.32836		3657900	128708	
715.33880		3865398	142136	
716.22836		3895207	68978	
717.64864		4631034	124574	
718.31801		4183578	104758	
718.61733		3675114	83759	
719.78006		3665092	99209	
720.23396		4026653	110181	
720.29578		4110293	113139	
720.52412		3666082	114750	
720.58879		5403356	119239	
721.64440		4050893	84500	
722.01042		3765459	137741	
722.15147		4150865	114438	
725.30631		4278067	96744	
725.34072		3962706	106976	
725.99975		4170962	88464	
727.25969		3825563	94126	
727.42374		4212458	109239	
728.45609		3657830	146661	
728.78036		3928670	91568	
729.51246		4044084	116174	
729.98317		3654664	69492	
730.11507		3656281	84451	
731.15550		3793393	121062	
731.84760		5089598	119878	
731.93201		7621381	147145	
732.01590		6029644	176161	
732.02219		4528210	55899	
732.10007		7288211	136526	
732.10907		9500315	124512	
732.18299		6932698	144286	
732.19228		7931362	120973	
732.20624		6816877	89096	
732.27648		8550953	116385	
732.29096		4947253	153669	
732.35009		5115880	124210	
732.35966		5401840	122617	
732.37485		4330364	126748	
732.42250		4130980	112587	
732.44365		4617143	93576	
732.46437		3667272	143367	
732.49488		3712546	97794	
733.14386		4338055	78712	
733.25584		3944037	119901	
733.58159		4294071	95938	
735.03865		3683902	126985	
736.29466		4096469	105039	
736.32796		3676272	83978	
736.35952		4365963	109687	
738.42230		3930676	63717	
738.59275		4036801	67607	
738.62456		3972315	72751	
739.91910		3963264	123323	
740.26320		3696249	81592	
740.38047		4526329	92868	
740.49452		4442326	94800	
740.60948		4588212	62952	
741.90482		3874640	96537	
744.28699		4494927	130843	
745.29232		3717747	135191	
745.69021		3917744	96649	
746.77674		3731663	104736	
747.11333		4061209	85204	
748.62919		3865413	114675	
750.69162		4297875	124165	
750.73152		3689203	87556	
750.81807		3785590	80168	
753.14190		3690879	112645	
753.15294		3901192	113137	
753.25974		3798842	65178	
753.77642		3759912	96710	
753.81600		3890182	102335	
755.04745		3844919	108166	
755.70137		3994922	79555	
755.77941		5008870	95016	
757.10893		3862362	108998	
759.09521		3896247	64338	
761.17664		3761359	126414	
762.16268		3828142	108764	
762.64385		4315540	120315	
763.11040		3781742	116797	
763.11897		40836980	116801	
763.54527		4004848	45626	
763.62033		25578728	110346	
763.65645		3853122	98910	
764.05815		3908459	82589	
764.12174		6343770	116164	
764.57826		4266666	61863	
764.74033		3898146	133608	
765.01335		3814635	123796	
765.61160		3865763	115515	
765.69259		4476126	29937	
766.73198		3705367	102825	
767.41823		4118092	104019	
767.93245		4295363	86058	
768.00896		4149691	79854	
768.59340		3949476	130657	
768.94173		3953569	153739	
769.71352		4141904	56587	
771.52916		4045293	127869	
771.67767		4074360	61823	
772.26015		4039290	105985	
772.98513		4810497	98917	
773.18595		4647505	97116	
774.22750		3834487	129596	
774.29061		3721253	142645	
774.82000		3922845	120436	
774.94171		3771828	88860	
775.19969		3891947	85587	
775.26612		4009626	71366	
776.50686		3787337	95003	
776.62911		4282655	104984	
777.05411		3969483	116599	
777.95333		3837125	137453	
778.11740		4550457	100913	
778.37849		3814320	45371	
779.59695		3776838	98794	
780.43800		3870611	96057	
780.52036		3803468	126979	
781.03653		4393524	102408	
782.50748		3717043	51985	
782.83512		3922454	120442	
783.10422		3970513	100054	
784.17074		3720115	119904	
784.72607		4378738	67540	
785.12188		3979331	45332	
786.84983		3771494	45304	
787.30120		4250651	113232	
787.73598		3963589	129550	
787.98269		3754221	135454	
788.79163		4337046	103521	
790.40796		3720737	96465	
790.54467		3846782	80304	
790.81713		3974775	137905	
790.89809		3766830	79169	
791.31967		3719308	97545	
792.70575		3847989	89627	
792.85031		3963863	116777	
793.51149		3778324	82037	
793.54561		4408364	94101	
793.91405		3848804	106734	
794.30154		4219240	95737	
795.05831		3977253	73875	
795.16413		3708652	123795	
795.87998		3966668	134999	
796.42751		3723963	78125	
797.38224		4181561	106871	
797.98384		3793483	93718	
798.34941		3756799	53873	
799.97661		3774585	115740	
800.01121		4161809	111127	
800.18760		4113990	93241	
801.34098		4394755	111144	
802.05062		3960792	80425	
803.32702		4038564	102793	
804.52994		4045885	123074	
805.45921		4437473	92937	
805.74305		3712987	130087	
805.85791		3749799	80100	
806.56666		4156024	83009	
806.87766		4468165	108885	
807.05067		3813750	93899	
807.33839		3813106	113798	
807.58214		5479186	96577	
807.99916		3743268	108518	
