m/z	z	I	Res.	
908.41924		2888213	43453	
909.64633		2649935	50671	
910.97052		3503213	58051	
911.66421		2664670	59062	
911.79668		2729860	14607	
912.06354		2744274	34044	
912.12901		2784229	44670	
913.61830		3427693	48500	
914.58557		2800689	66992	
915.07809		2938935	67163	
915.76218		2682821	44065	
917.21749		2667567	69619	
918.54717		2768024	42345	
919.13180		2652210	61449	
919.38228		2926600	46981	
919.45948		2676897	62813	
919.93060		2710239	64635	
920.73962		2667570	48244	
920.80478		3315477	57036	
920.85917		2662530	58098	
921.34202		2892598	72908	
922.00549		2670236	50027	
922.15508		3122925	59832	
923.25994		2900226	54411	
923.63695		32600334	58877	
924.13803		20501532	58906	
924.48127		2709590	45115	
924.63853		10094379	47507	
924.80828		2676535	41548	
925.10732		2881210	42736	
925.13769		3910202	64288	
925.29310		3187822	63007	
926.27758		3751716	53306	
926.34554		2916009	59099	
926.45915		3184647	67284	
927.53998		2887091	61801	
928.54991		2676569	58697	
928.65584		3161203	62522	
928.82058		2963725	71205	
929.59536		3122292	46676	
930.24715		2959000	50611	
930.30964		2842011	28346	
930.50157		2920708	65498	
931.61937		3248280	40763	
931.70060		3087893	47092	
932.40706		3641241	52491	
932.70964		3059247	29217	
932.95057		2674531	64359	
933.75771		3095871	44046	
934.86347		2753425	54417	
935.18072		3122704	49458	
937.59660		2856009	61311	
939.04388		2713710	63650	
939.41386		2719420	66615	
939.76524		2877120	56929	
939.95850		2695788	39861	
940.53885		3338607	60346	
940.81005		3129063	59371	
942.19921		2826496	46626	
942.68643		2984946	42724	
943.23765		2847943	31548	
943.46739		2784216	62968	
943.50245		2761787	32219	
944.17645		3061223	49260	
944.19714		2858402	24557	
944.28859		2697414	49446	
944.55135		3174698	41024	
945.89835		2983793	67689	
945.96131		2762677	53049	
947.06234		2695796	48601	
947.69367		2670730	61146	
948.12198		2872765	57459	
948.23665		2917918	43793	
948.28250		2802872	67477	
949.72363		2707340	44795	
949.80586		11900603	58328	
949.98475		2939873	68435	
950.13981		12005754	64495	
950.47469		7542969	60542	
950.54072		2936702	42946	
950.80816		3495800	57208	
950.84471		2967597	45982	
951.14096		3253493	73788	
951.44931		2735526	51175	
951.54035		3400154	47556	
952.15249		3300057	43890	
952.61488		2698370	54398	
952.75472		2706547	56150	
953.28443		2734019	43305	
954.31725		2740181	69141	
954.94059		2750589	68504	
955.10596		5091549	58139	
955.52747		2865136	51357	
956.66086		2989952	29219	
956.82722		3111361	37439	
957.79551		2715891	58670	
957.99118		2836965	43026	
958.65829		2973449	42604	
