m/z	z	I	Res.	
764.41677		3793079	128367	
764.62332		4041806	140691	
765.35836		4741349	105563	
765.40858		3843978	139561	
767.91800		4108770	92932	
769.21891		3722570	119550	
769.95078		3845847	126628	
770.50041		3881952	153382	
770.75368		3759893	103207	
772.61344		3938627	79786	
773.08574		3850514	135990	
773.57813		3942959	64294	
774.80102		3786832	98646	
774.88437		3803915	121121	
774.95645		4105790	121763	
776.38982		4289199	96666	
776.60904		4543305	128440	
776.64757		4032740	105477	
777.21998		4099701	96807	
778.39384		4535787	51091	
779.60450		3919864	114088	
780.08009		4705859	119395	
780.10870		3909591	110019	
780.72660		3929796	81672	
781.23034		3766242	104399	
781.75413		3729165	71509	
782.48381		3716998	99856	
782.58896		3755023	76979	
782.88322		3823834	120041	
783.08279		3679588	48817	
784.91840		4862165	116701	
785.23081		3805355	116968	
785.32993		4640111	108090	
785.76622		4015899	135066	
786.61816		4023651	60670	
786.96162		4814926	124837	
787.05942		3814033	120840	
787.98468		4731273	79842	
788.45077		4004551	126437	
788.62671		3933759	129615	
789.14269		4476127	79160	
789.51431		4023708	149057	
789.53986		3906093	133624	
790.94063		4087653	154583	
790.97029		4998905	103442	
791.35729		3781888	75775	
791.81252		3961140	114191	
792.55084		4322856	130781	
793.12051		4247465	116758	
794.52191		3919642	91416	
795.63267		4053831	104432	
795.66723		4816606	67955	
795.80749		3845052	132548	
795.92342		4105930	92096	
796.68341		4046857	92698	
797.29696		3813156	81752	
797.58210		3778404	91881	
798.03049		4333200	93391	
798.33363		4065883	132400	
798.40877		3908109	130843	
798.96293		4389249	106554	
799.15025		3980926	76663	
799.79035		4453098	69033	
800.17565		4206891	85711	
800.33672		3839255	102675	
800.63632		4139359	125649	
800.74701		4305705	81161	
801.20149		4544088	78475	
801.44982		3847038	107112	
801.47708		3783952	105544	
801.55179		3740033	92355	
801.81802		4306867	97442	
802.32724		3834118	93848	
803.10152		3788873	138015	
803.39725		3799694	90381	
803.50121		3908692	107839	
803.60537		4367897	103655	
804.28018		4085977	123510	
804.50811		4332913	122032	
804.66369		4302424	94833	
805.57853		4519287	71673	
806.42482		4066856	71986	
806.65021		4092414	118860	
806.80894		3799783	127115	
807.00960		4333548	81287	
808.25332		3943332	102970	
808.37200		4017522	89050	
809.62560		3723823	72305	
809.85768		4248712	75463	
810.34963		5134605	42273	
811.30157		4700418	108470	
811.60213		3982408	73811	
814.38542		3828339	91772	
814.40960		3738115	94245	
814.74552		7200352	81265	
815.02940		4162843	163360	
815.03966		5010082	109034	
815.06449		3799090	56090	
815.64875		4683731	62435	
815.89942		3924952	93369	
816.53781		4382461	138698	
817.18951		3881769	53137	
817.67768		3810603	40233	
818.35062		3933157	82640	
818.74613		3734186	57549	
819.06542		3712379	115868	
819.33741		3814702	122269	
819.38182		4280396	76642	
820.05866		3769737	66851	
820.08865		4307932	70209	
820.73603		4079942	136261	
820.98111		3771879	122293	
821.89028		4590653	123401	
821.96549		4078319	133527	
822.08200		3928891	175597	
822.09711		62501700	106170	
822.27889		3829692	153158	
822.58385		4139525	123298	
822.59886		35840144	98848	
822.84544		4029873	116791	
823.10052		12983769	106310	
823.39612		4021787	56395	
823.43705		3904822	127311	
823.47690		3860048	120282	
823.60001		4706722	89211	
824.07451		4202713	72244	
824.34171		4693321	65969	
824.51838		3924413	48701	
825.24964		4026718	132375	
826.20377		3703890	119459	
826.41238		4046427	81147	
826.56574		3874880	101582	
827.11511		15818281	105075	
827.44921		14500101	111922	
827.49088		3775393	103778	
827.78332		6006497	109004	
828.11758		4289725	135992	
828.32892		5197385	98398	
828.39952		3726839	61771	
829.86052		4268857	112579	
830.46187		4163973	74773	
830.54832		3918718	91165	
831.21781		3782135	98695	
831.85173		4728666	84263	
832.43212		4411416	47248	
833.43166		3876204	131617	
833.86649		3891979	129151	
834.98208		4294764	142442	
835.85975		4538289	99123	
836.23080		3855398	80728	
836.92838		3731732	67153	
837.62839		4446532	97792	
837.70991		4171962	71163	
837.90691		4590589	55367	
838.11951		4088073	140197	
838.27757		4147442	106246	
838.79447		3732425	124370	
839.55736		4140995	80798	
839.59673		3732702	101981	
840.14302		3868105	117008	
840.43635		3992523	70045	
840.62516		4460809	109955	
840.89213		3918010	67901	
840.97232		3804784	78019	
