m/z	z	I	Res.	
603.36618		707200	253063	
603.41904		680339	173241	
603.82706		683976	147680	
605.28024		10382112	166597	
605.28592		871970	378794	
605.29813		892327	316495	
605.30348		4740905	168842	
605.61222		745180	238755	
605.63951		3038119	206581	
605.78458		974493	234961	
605.95080		752795	243714	
607.36275		720341	155543	
607.40814		754854	229700	
607.96188		689596	127423	
608.29099		744988	354993	
608.30357		30763424	165404	
608.63989		20953636	171620	
608.78928		1424542	141102	
608.97139		1423974	176423	
608.97565		926247	158052	
609.11087		742396	140090	
609.29206		720740	277658	
609.30771		871178	170675	
609.65951		688085	238084	
609.89237		799538	187669	
610.64316		2575422	157685	
610.72758		787616	238449	
610.98025		709926	173737	
613.15297		749792	135930	
613.28957		9028985	160385	
613.36741		785817	295367	
613.62157		813187	150637	
613.62682		879270	201949	
613.64325		19892748	170027	
613.84088		709375	228052	
613.97784		1409689	224874	
614.05444		711353	187824	
614.31205		892582	304670	
615.25703		687223	204474	
615.72900		705602	223085	
617.06426		725957	98465	
617.91857		783421	230707	
617.93127		1112194	200766	
618.08302		688902	187760	
618.70285		729273	231033	
619.19712		698455	220389	
619.59960		702124	211109	
620.10006		687376	214748	
620.45104		732463	219864	
621.85814		685624	244360	
623.07323		724321	114072	
624.04891		687889	147631	
624.67640		685166	231158	
624.81208		763887	162330	
626.81770		3891586	177648	
626.83159		696969	253279	
627.28653		789355	246561	
627.30603		735324	109799	
627.34577		723080	266610	
627.47155		737575	183568	
627.79160		823910	231865	
627.79489		1394152	234671	
628.75686		690060	173489	
628.82613		905071	217738	
629.43345		741795	83213	
631.24763		697706	199892	
631.29131		3895648	140207	
631.31393		858348	165377	
632.98158		948826	110305	
633.54678		759207	164119	
634.31441		2800163	175957	
634.65048		1078744	265112	
634.94974		708603	202921	
635.32747		773320	218039	
635.39192		737644	206721	
635.71108		775098	217653	
636.29894		1340125	131718	
636.66031		765317	174554	
637.31458		17343248	156150	
637.32315		997270	266185	
637.32652		740376	331968	
637.65023		7407565	170330	
637.98573		863433	227808	
638.31674		831427	250766	
638.89113		707752	90908	
639.37359		772379	222345	
639.65368		1666107	202185	
640.27090		803405	123409	
640.79889		8859343	161180	
640.96490		748527	246653	
641.31903		2412925	165453	
641.60818		839782	169794	
641.95188		724336	202185	
642.31917		1299336	189842	
642.65388		9295117	165725	
643.29672		727691	117770	
643.32116		798809	248155	
643.37196		695384	198526	
645.57266		1074407	155004	
645.82692		2336131	141295	
648.80824		1352640	195682	
649.80213		4496183	166405	
649.85523		733209	86230	
650.09609		732019	215447	
650.28811		730958	162781	
651.57642		2356653	175623	
651.83230		1524820	192283	
652.66054		1301041	145456	
652.94208		1059115	217454	
653.16953		716737	224615	
653.82640		8939636	170342	
654.07582		907898	135767	
654.28821		715816	164828	
654.32610		1132737	186251	
655.38638		714697	237609	
656.05658		724239	206839	
656.06233		846419	313335	
656.06515		1079381	378242	
656.07641		62796892	159504	
656.32792		6139656	145323	
656.33646		806414	245781	
656.57061		704110	218627	
656.57723		5322418	144903	
656.82942		1206878	219125	
657.86432		738791	186972	
659.31487		801498	146019	
659.98699		718740	192876	
660.08066		754486	300049	
660.33836		786732	174403	
660.96474		766569	236658	
662.90469		711774	198206	
663.32397		1396432	139616	
664.23257		748170	212905	
664.94159		722901	160284	
665.84248		10421140	159087	
665.85008		832282	316372	
666.09461		973201	103253	
666.31649		743031	308680	
666.32520		9982718	151342	
666.34466		1284428	159122	
666.66086		3253242	173009	
666.99356		837269	149023	
667.12041		715541	230182	
667.96361		1261973	188156	
668.04382		1040019	151263	
668.20594		733070	182470	
669.31036		1887198	132905	
669.84322		857019	162064	
669.94778		1474892	236598	
670.14807		730072	150296	
671.66425		1541771	160391	
672.59776		851503	217368	
673.68918		726808	222771	
674.91789		722681	257279	
675.44940		783594	201065	
675.81307		1349395	142124	
677.32931		6868726	130671	
677.35008		760775	177367	
678.33248		912698	205945	
678.75058		1056665	177589	
678.84777		768235	230603	
679.29237		1905250	137943	
679.77012		1263734	150000	
680.76544		780359	176330	
683.60193		4978656	156635	
684.10307		1008217	195851	
684.90882		773281	190464	
688.00779		787201	203392	
688.29339		13021253	134863	
688.33634		4590060	127762	
689.30128		896927	188335	
689.86489		914662	184036	
692.82592		920945	198381	
