m/z	z	I	Res.	
663.68766		3358291	130947	
664.25309		3607605	113448	
664.32911		3384231	102320	
664.62915		3521482	122476	
665.97903		3269172	116695	
666.41270		3474979	97802	
666.84361		3443535	92580	
667.81637		3398937	136208	
667.92867		4126608	128511	
668.33505		3798846	42835	
669.69852		3323869	127015	
670.00859		3466595	113746	
671.27601		3535057	129221	
673.43570		3434770	99988	
673.65401		4385139	94302	
675.68286		3351059	145476	
676.32786		3267971	87167	
676.66332		3708824	73331	
677.15831		3469102	120819	
678.09060		3510555	145272	
679.83066		3400170	99181	
680.57776		3348562	100336	
680.89614		3744334	83236	
681.37705		3292905	115551	
684.19314		3330098	118655	
685.91722		3371831	72585	
686.76319		3663331	163202	
687.74785		3413584	59842	
688.43303		3451228	126204	
688.83696		3482459	124519	
688.92559		3476719	152959	
689.04531		3391840	141418	
689.08794		24595208	119516	
690.09028		7305145	128182	
690.24928		3375567	170685	
690.51223		3341638	109788	
691.10009		3293260	78442	
693.88504		3697795	122463	
694.57843		3357888	108266	
694.97090		3735400	95125	
695.15460		3664207	88902	
696.32595		3348538	142152	
697.88506		3421116	159583	
699.01132		3316846	110912	
699.06144		3433883	103956	
699.56377		3672987	128351	
699.65772		3637103	111236	
700.62482		3986635	118176	
701.10541		3321332	138415	
701.98906		3379456	133877	
702.53229		3718621	110096	
704.26193		3482051	126647	
704.59472		4095076	105112	
704.86786		4139985	126073	
704.89629		3358442	132979	
705.28510		3400058	125030	
706.58944		6949789	140068	
706.62959		3369664	153593	
706.73076		3526359	79704	
707.09073		3318859	143294	
707.49299		3505699	88550	
708.02983		3676397	116797	
708.30820		3586009	142497	
708.51981		3353741	144422	
708.75911		3362456	92939	
709.13937		3339611	45746	
709.27243		3351947	98281	
709.73227		3369424	121982	
710.49989		3424470	120368	
711.48657		3419473	113658	
711.51641		3397738	154150	
712.36186		3653164	127731	
713.24197		3362951	122711	
714.40539		3423688	113270	
715.32943		3372287	115890	
715.62166		3957870	82941	
716.33620		3465622	80922	
717.36913		3501630	139986	
718.05484		3519593	119927	
719.89640		3698739	70676	
719.93728		3408724	101675	
720.30600		3540155	97701	
720.31931		3407686	113040	
721.93078		3479817	133856	
723.05453		3589313	94815	
723.56707		3364757	100198	
723.59851		3858222	111410	
724.02733		3584702	70746	
724.85435		3535494	80387	
725.08927		3425341	156161	
725.17205		3362942	80831	
727.58598		3837647	128911	
729.27726		4154914	110203	
730.16590		3505161	135803	
730.45813		3418600	105366	
732.41609		3613491	103753	
732.67654		3325943	128638	
734.95779		3650341	124671	
736.22801		4001173	85951	
736.48809		3794582	121533	
737.15046		3395583	107849	
738.32236		3446174	114212	
738.56061		3586189	162486	
738.75521		4184860	130356	
740.25355		3575395	89959	
740.83506		4206122	63681	
741.29151		3441173	111932	
741.49259		3554791	89021	
741.89208		3502600	93134	
742.47790		3549040	117690	
743.69222		3760730	113723	
743.83450		3423232	100131	
744.97547		3758577	74477	
745.49829		4151974	108600	
746.43652		3871425	95853	
747.01620		3488477	95153	
747.30358		3374920	80046	
748.06982		3705413	149211	
748.08068		3707085	124174	
748.13876		3441270	51331	
748.55416		3362715	154136	
748.92945		3333475	100490	
749.86781		3373749	129916	
750.91400		3971569	74704	
751.18984		3476818	38784	
751.90358		3465507	77017	
753.55619		3404156	101938	
753.64162		3432311	72611	
754.09472		3482800	132905	
755.67795		3340656	113522	
756.74998		3845390	96424	
757.21749		3638157	119687	
757.67072		3589634	74897	
757.73635		3564143	90730	
758.19772		3486057	70772	
760.36997		3578281	102388	
760.81998		3512280	93349	
761.54858		3749506	99762	
761.69428		3376740	137739	
762.37236		5019308	102969	
762.60428		3731911	62592	
762.78339		3876415	107470	
763.07416		3965314	100411	
763.11935		57783968	105817	
763.60624		3555302	143755	
763.62046		29567984	99589	
764.12236		9081406	96581	
764.27035		3398177	66878	
764.62313		4244748	97173	
765.18253		3405376	120217	
765.73225		3966573	89409	
766.26434		3839950	50764	
766.88581		3436778	30828	
766.99247		4004144	112816	
767.76363		3530286	146557	
768.45613		3410806	141543	
768.65567		3415866	51801	
768.74064		4476850	123098	
768.92430		3348906	119779	
769.16517		3395657	131965	
772.38009		3393856	97198	
773.71082		3352034	43438	
775.41061		3355056	115419	
775.71485		3385076	106453	
775.91332		3953012	103001	
776.43755		3561543	117785	
776.65194		4212945	119174	
776.72936		3397891	128745	
777.59148		3575726	132903	
780.00511		4072124	83324	
780.51617		4023811	71667	
780.55986		3401182	84994	
780.61317		3368769	132438	
780.69834		4204535	106129	
780.87776		3732778	94454	
781.47460		3373158	119620	
781.97962		3360937	112365	
782.33190		3829385	89820	
782.41739		3387200	132219	
782.58313		6928682	88212	
782.75276		4252565	66127	
783.07585		19150690	106307	
783.08773		3522794	142403	
783.57724		9440161	113876	
783.81302		3495991	137217	
783.85442		3749906	102876	
785.08621		3832736	64994	
786.34517		3778684	84441	
787.08389		3878352	116287	
787.53832		3883246	79086	
787.79396		3985936	84487	
788.60411		3405903	54306	
788.87146		3615799	122055	
788.89794		3884360	93620	
789.22453		3561109	40531	
789.70708		3392437	68855	
789.87433		3396142	128813	
790.37049		4379495	74364	
791.68097		3546014	92750	
792.12522		3539381	86594	
792.17562		3541332	101009	
792.54330		4217146	103859	
792.97796		3676107	107132	
793.19066		3411088	108254	
793.77159		3379644	143678	
794.01532		3392276	110900	
794.09548		5691143	94516	
794.38044		3643833	102926	
795.47510		3639269	131820	
795.81991		3635196	85130	
795.88439		3429221	102330	
796.01459		3435510	111028	
797.86035		3452789	91848	
797.88030		3472706	113140	
797.93804		3515110	124420	
798.50602		4277256	85846	
799.86852		3972632	85795	
800.50272		3573539	89026	
801.04488		3684980	100562	
801.10304		3617304	120919	
801.34760		3619984	69557	
801.76233		3659121	98805	
801.81870		3826901	112174	
802.09427		4052352	134260	
802.28054		3500276	127861	
802.36784		3465834	80474	
802.53475		3517073	118521	
802.58595		4219826	130671	
802.95795		4020504	89371	
803.10319		9323378	102557	
803.51018		3942895	105629	
803.60304		3807401	150799	
803.69327		4076513	104343	
803.73477		3685691	86336	
804.10410		3782368	42385	
804.31424		3433955	102071	
804.37705		3801674	90847	
805.41312		4262092	84027	
806.53493		3683140	120910	
806.56138		3714901	77136	
807.39386		3465817	132226	
807.81054		3684060	106465	
808.53182		4688923	38770	
808.85554		3623779	87833	
809.64052		3784138	114272	
810.44434		3708093	102580	
810.92482		3370790	99636	
811.69245		3475842	77423	
811.93479		3875545	118999	
812.73643		3450186	110622	
813.02484		3724348	68433	
813.07816		3730077	138315	
813.40069		3371141	68506	
813.55366		3489476	136727	
813.64284		3536379	113824	
814.21288		3654621	104037	
814.29583		5407249	66885	
814.37797		3443907	108543	
814.59354		4211145	102007	
814.79892		3418569	102954	
814.80764		3629262	102348	
815.06995		3856497	111190	
815.09173		4085374	115239	
815.16050		3530921	112766	
815.39909		4108733	94661	
815.47791		3521934	68784	
816.95662		3482756	114090	
818.11714		3891797	119731	
818.44713		4199202	95456	
818.84230		3902871	87265	
819.92196		3935031	103327	
820.67721		3478413	84531	
820.78040		3509709	98016	
821.36699		3565498	99648	
821.98671		3575996	76357	
822.09807		36434048	93879	
822.51365		3407621	125321	
822.59938		22071738	101923	
822.66225		3552482	47856	
823.09994		6920178	99722	
823.11471		3758779	91902	
823.44951		3464012	92511	
824.96426		4445502	74202	
825.30032		4160496	71855	
825.94950		3744742	67236	
827.06541		3394080	142331	
827.11441		13951679	103603	
827.44901		11786641	112459	
827.46296		3554458	116014	
827.57555		3977824	82457	
827.78268		7362658	102020	
829.26152		3528194	113671	
829.42130		3955942	105369	
829.95569		3905334	88932	
832.05699		3819873	101192	
832.14471		3417561	76363	
832.26381		3830500	115154	
832.54109		3471123	117117	
832.77685		4038183	58983	
832.95488		4043800	107545	
833.11763		3470591	103380	
834.00353		3470511	61652	
834.06615		3555031	128578	
834.47565		3398362	117489	
834.62028		4024629	108109	
835.94786		4584319	99565	
836.45424		3552193	138241	
836.97659		4313613	114069	
837.03289		3506864	116680	
837.84802		4489528	84917	
838.00407		3575451	83231	
838.25211		3660857	75956	
838.86441		3490879	112954	
839.02848		4046760	64384	
839.25783		3828283	80978	
839.28253		3491018	89430	
839.53384		3395563	45290	
840.08462		4242508	85254	
840.41783		4627489	88935	
840.79101		3412880	91110	
840.99920		3947093	91862	
841.55744		3604091	117499	
841.86511		3799873	105848	
843.08191		4854096	80752	
843.25380		3454654	132889	
843.73828		3482806	67992	
844.05777		3422725	89193	
844.58868		3799836	99778	
846.21636		3776378	73177	
846.50980		4865272	93878	
848.58775		3492033	134771	
849.05247		3804529	130885	
850.05055		3620158	48236	
850.19548		3488221	145667	
850.40895		3834473	101662	
850.45631		3491848	43902	
850.52439		3396789	106011	
851.49738		3609332	78669	
851.62032		3581189	111939	
851.86929		3557929	122973	
853.41137		3523491	109652	
853.42816		4234927	130234	
853.76896		7661200	99073	
854.10479		4501487	112976	
854.43802		3622091	28966	
854.77335		3439658	138289	
856.60778		3622960	80762	
857.42834		3618773	77159	
858.15729		3424445	73190	
858.61432		3426096	115274	
858.76219		3569044	110144	
859.59843		4332103	102028	
860.41491		3727022	19784	
860.57087		3729112	118568	
860.92332		4324934	75626	
861.25290		4030246	89528	
861.59771		3634448	140560	
861.62880		3657893	102184	
861.66978		3533377	110594	
862.82047		3520528	48219	
863.31198		3695967	44753	
863.60674		3567593	96518	
863.80328		4030703	101258	
863.81898		3644410	94515	
864.74534		4525557	61904	
864.80555		4294046	118484	
864.82636		3448108	106006	
864.93120		3739764	117511	
865.36733		3869472	113589	
865.49386		3763959	97689	
865.52929		4493455	88633	
865.61686		4120523	118508	
865.81869		4062742	50692	
866.30609		4093607	97737	
867.19349		3575628	77922	
867.45999		3478885	23790	
867.91347		3676415	126049	
868.51754		3540643	70139	
868.90204		4014383	113419	
868.95038		3906128	118781	
869.41239		4084883	93424	
869.48049		4058754	75326	
869.78772		3749272	119446	
871.30333		3520448	95827	
871.34979		3504608	53167	
871.36894		3618926	87834	
873.04679		3920141	72584	
875.14080		3625694	164876	
875.69805		4028013	91374	
875.90283		4173823	101610	
876.84323		3956258	92621	
877.34777		3760269	107565	
877.55332		3617441	38348	
877.67242		3615479	71735	
877.75806		4133173	80863	
877.80453		4241495	73950	
878.17566		3853026	74758	
878.85837		3726545	102990	
879.00516		4125884	95832	
879.11033		3935496	138589	
879.45242		4146496	81380	
879.87102		3677489	114675	
880.30455		3601517	103466	
880.51154		3527555	109457	
880.58588		3670586	102600	
880.80275		3497017	66312	
881.21073		3434883	99659	
881.26424		3576874	109558	
881.36581		3452405	113684	
881.42205		3434334	102925	
882.57442		3458989	103806	
883.10134		4361585	113258	
883.34986		3463977	83095	
883.36598		3469621	136841	
883.48893		4274703	72156	
883.85720		3664160	111950	
883.88428		3432180	90180	
884.47860		3498477	126331	
885.10675		4847681	107981	
885.22073		3922325	90529	
885.60591		6097589	101747	
885.78415		4588602	73688	
885.92283		3451618	93393	
885.98051		4027021	48583	
886.97997		3588794	72201	
887.58913		3980292	87865	
888.04970		3884128	118146	
888.29701		3585690	106523	
889.17791		3468853	92089	
889.56353		3451291	49229	
890.12844		4586889	93644	
891.00528		4034215	87218	
891.44360		3568374	58560	
891.91939		3593315	102471	
892.11544		3840762	96895	
892.37145		3491967	86325	
893.10025		4989426	130902	
