m/z	z	I	Res.	
475.05511		4814615	283835	
475.80772		4613463	362839	
475.88005		4630873	282342	
476.18285		4650231	251785	
476.55871		4876952	291000	
477.22804		4752203	298634	
478.37816		4813155	328836	
479.03093		5235199	289518	
479.57831		4632798	284306	
479.83388		4932526	218676	
480.27463		4708558	337520	
481.19536		4831833	299807	
481.56474		4709371	242289	
482.25761		4758765	285473	
483.11454		5332879	202224	
483.19137		4544796	248917	
484.90264		4554216	288053	
485.91083		4681646	232835	
486.74294		4635188	284469	
486.99983		4707089	264155	
487.39114		4843496	269424	
487.70039		4614183	318809	
487.95925		4919305	315004	
488.82053		4879823	213456	
488.98256		4810622	252743	
489.07228		5413157	312276	
490.51074		4561578	289143	
490.97133		4753803	95430	
491.13091		4639030	257282	
491.49149		4678749	224420	
491.96381		5169109	235158	
491.99098		4747401	318429	
492.27808		4755366	258769	
492.31933		4750452	180959	
492.66475		4769407	186765	
493.02428		4685734	230514	
493.14953		4675859	192682	
493.23804		5212602	301278	
493.25179		4714196	270546	
494.95666		5216371	287859	
495.18593		4602919	180993	
495.66752		4587962	314455	
496.45405		4807701	258632	
496.56259		4840035	184468	
496.77950		4730114	223609	
497.83108		4825179	245520	
497.92402		4681101	262500	
498.39913		5041947	260194	
499.18468		4725502	210988	
499.54721		4615990	237207	
500.45079		4766465	208607	
501.53528		4844716	252356	
501.98036		4821640	187970	
502.01655		5464142	314350	
502.47575		4596679	301657	
502.60285		4741309	277375	
502.88922		4594663	307472	
502.92220		4586535	209611	
505.25072		5052115	277601	
505.90698		4697042	280266	
506.26079		4833157	332840	
506.29160		4619713	316568	
506.69806		4861147	296785	
506.77233		5121644	255773	
507.07752		4933568	201182	
507.10109		5007343	322025	
507.32378		4610210	250130	
507.39670		6044977	313860	
507.57856		4660373	230849	
507.83518		4735115	270713	
507.88167		5138279	225484	
508.97238		5351490	262225	
509.04378		4735438	231246	
509.51733		5050993	260845	
510.25746		5420321	304095	
510.28685		5035099	238782	
510.40689		4791879	327365	
510.59659		5548476	215050	
510.76308		4942341	278396	
511.23506		5377192	249351	
511.26484		4837730	230544	
511.68987		4750889	296289	
511.96515		4895305	312924	
512.33107		4628252	236188	
512.77604		4997516	187080	
512.78781		5280675	268878	
512.91103		5085335	233802	
513.65896		5935457	254758	
513.99911		4760323	239690	
515.96453		4906308	264404	
516.58991		4734625	191672	
516.97169		4654363	319948	
517.84342		5149158	257598	
517.98890		4704777	244878	
518.79234		5416271	239439	
519.19293		4698609	234158	
519.32207		4803699	269905	
519.35807		5086140	224338	
519.36432		5050312	285354	
519.37148		5012182	293995	
520.09167		5179897	224977	
520.74382		5078933	240514	
520.88626		5517235	244013	
521.05511		4668678	221989	
521.28197		5354574	172847	
521.89196		4689815	273274	
522.95563		5071860	314700	
523.41051		4763145	227163	
523.70141		4740307	257815	
524.18694		4731046	264234	
525.08424		4635322	210888	
525.99935		5178356	234175	
526.06099		4803825	209812	
526.55267		4710740	261056	
527.07474		5287030	253358	
527.87541		5068493	178292	
528.24133		5655859	195227	
529.47225		4948855	299955	
530.31481		4714793	274868	
531.18009		5110283	124980	
531.79834		4871543	211515	
532.13656		5222568	296465	
532.62504		4964749	153178	
532.76469		4721322	242223	
533.01932		5189041	304082	
533.12413		4945544	261287	
533.30243		5462260	244726	
533.96663		4643393	298081	
534.26533		5167268	235408	
534.62010		4960633	184334	
535.20454		4648997	342064	
535.39404		4643497	293447	
535.82615		4813213	167804	
537.05238		4648175	322072	
538.03773		5714901	242640	
538.14865		4884664	211843	
538.20756		4668466	281568	
538.34628		4704334	222778	
538.68520		4903430	137841	
539.36672		5526654	150435	
539.47041		5166676	257272	
539.76875		5590713	223689	
541.43125		5129494	254844	
541.63514		4671290	202971	
542.49543		5093031	207840	
543.38371		5105615	276957	
543.73127		4681372	301615	
544.32875		4802157	303498	
545.55050		4680520	124007	
545.80940		5279839	237934	
546.05825		4872161	156684	
546.07156		4727933	135631	
546.07889		4672908	232299	
546.10037		5253304	269007	
546.48200		5034830	220291	
546.74576		5015791	237376	
547.04769		4716895	278033	
547.09948		4662987	248745	
547.98138		5463531	235822	
548.10376		14666984	233469	
548.34607		5193950	229897	
549.31010		5096363	214274	
549.53733		4940417	280804	
549.99118		5227566	251362	
550.00144		5092675	230591	
550.01050		5269333	209974	
550.75834		5088356	282942	
551.11405		5726790	244797	
552.01887		5491610	243082	
552.78673		4708819	292310	
552.81039		4760580	238452	
553.04715		4674672	233590	
553.08393		5545277	269294	
553.24655		4870030	236487	
553.76643		5674181	259190	
553.80038		4982028	207719	
553.83130		4699468	268160	
554.13356		4856255	237571	
554.54007		4961548	236113	
554.56164		4992569	301400	
554.68985		5499715	284731	
554.70758		5668200	222275	
555.12575		5023436	298438	
555.18539		5180872	202216	
555.74192		4871885	319370	
556.56688		5208703	307339	
557.61623		5772293	251301	
558.03383		4829929	131367	
558.61077		5039897	158575	
559.07980		4828265	215318	
559.18091		4829627	95653	
559.43329		4839240	218834	
559.89070		4816256	298931	
560.13633		4976767	236045	
560.26679		4752015	158820	
561.78570		4770280	227079	
561.82341		4956982	280982	
562.20951		6843994	219470	
562.61696		4872618	224642	
562.72649		5376910	207292	
562.77882		4759547	238686	
563.08635		4782459	276277	
563.96615		4962468	277451	
563.99291		5115483	147477	
564.16691		4812613	239123	
564.24592		4714474	234742	
564.92831		4735863	220586	
564.97569		4931545	269316	
565.12606		5337107	269722	
565.41207		4738663	181937	
565.61540		5746446	202843	
565.62111		4811802	260347	
565.70560		5409482	243733	
565.77088		5619538	253871	
565.78888		6115127	126135	
566.48410		5515423	168353	
566.78097		4967049	162233	
567.78826		4715707	293058	
567.81363		4874992	294203	
567.94907		4871178	245480	
568.47861		5286745	270672	
569.43988		5448491	238404	
570.41479		4802073	189662	
570.61525		4846010	272930	
570.71786		4764560	286875	
570.77683		4847626	228373	
571.00603		5486055	188117	
571.73101		5980109	237044	
571.76741		4924696	166487	
572.03894		4758222	199764	
572.18656		5971073	123989	
572.22046		5656264	227922	
572.89236		5464895	190618	
572.89949		5072717	230185	
573.08214		4892873	247511	
573.13561		5039673	300043	
573.85809		5011736	281898	
575.73029		5284175	250450	
575.75803		4750217	177413	
575.77626		5859503	151931	
575.83222		5151524	172869	
575.92996		5513199	195933	
575.93875		4866049	227316	
576.12098		4878715	271900	
576.38124		6108057	249003	
576.91410		5307629	301919	
577.22417		5452657	175962	
577.73334		5168788	233460	
577.75474		5420481	279612	
580.24866		4758782	121977	
580.83354		4794812	251234	
581.20320		4773564	187318	
581.71859		5074921	232252	
582.05029		5044889	235377	
582.23595		6218778	199353	
582.78435		4887436	236901	
583.13627		5378918	248763	
583.38223		5035364	117337	
583.41253		5067810	171868	
583.47862		5231148	255664	
584.35911		4794444	177857	
584.62113		5153644	112089	
584.86288		5630560	205723	
585.18053		4901874	247199	
585.21891		5455938	266462	
585.22336		4903755	208749	
585.53384		5682126	250057	
585.56276		5200042	112861	
585.77342		5638334	190667	
586.75696		5721521	260140	
587.44951		5077321	256379	
587.47701		5370243	257161	
587.73211		4828819	262633	
587.74371		4895914	168856	
587.85984		5415834	257398	
588.12729		4782147	177394	
589.13245		5033440	223235	
589.72605		4764842	251263	
589.89704		5772299	242126	
590.10355		5442997	90730	
590.43613		4802659	297204	
590.74048		5048023	236308	
590.79063		4800062	241292	
591.05411		6116958	124772	
591.68256		5618286	190732	
592.15376		4933177	238964	
592.85133		5367510	219630	
593.13148		4774679	206344	
593.21762		4987944	130968	
593.56217		4781197	251811	
595.09203		5253591	278165	
595.28219		4904926	182812	
595.68283		5041109	136719	
596.27636		4952599	72254	
596.44104		4932266	237893	
596.71734		5130464	285885	
596.82569		4771263	200367	
597.60636		4946943	306011	
597.81616		5306798	266164	
598.12162		5362719	265577	
598.46304		4858075	308904	
598.54460		4860418	184232	
598.59379		5329382	250374	
598.60005		5332211	197443	
599.71590		4921055	244531	
599.99777		5508639	228375	
600.02404		5629781	251205	
600.09341		4898018	196564	
600.41297		5225072	275810	
600.68635		5025950	203040	
600.86406		4954889	179325	
600.92006		4777595	237472	
601.06151		4816285	253653	
601.68546		5400214	276783	
602.18569		4781715	288633	
603.17563		5218163	169313	
603.34283		5483208	236516	
