m/z	z	I	Res.	
494.38632		3404109	153692	
495.23869		3452665	172279	
495.26891		3873667	123180	
495.66159		3490763	177823	
497.26563		3334367	59204	
497.35578		3821342	181177	
497.91996		3611516	155960	
498.75617		3750491	148865	
498.76531		4043304	176262	
499.21998		3433325	154986	
499.62186		3322151	157152	
501.41806		3463666	93214	
501.48871		3600295	130311	
501.53463		3480808	124012	
501.94755		3423381	183060	
502.07680		3279118	146059	
502.71373		3247068	215862	
503.23670		3537288	171341	
503.27390		3932989	129544	
503.71033		3264814	138404	
504.18636		3305112	122760	
505.20285		3349260	124933	
505.46061		3368095	121120	
506.32584		3521052	160151	
506.79856		3328197	159901	
507.31379		3548781	191365	
507.37576		3240582	174241	
507.65473		3628281	108576	
509.21021		4081636	150193	
509.25990		3279164	110276	
509.42583		3291228	171928	
510.25358		3847245	128325	
510.66962		3414634	128483	
510.87608		3502102	169994	
512.20396		3551074	137226	
512.91027		3243816	96192	
513.63704		4035213	113527	
514.37677		3390918	135597	
514.97603		3411540	136784	
516.70752		3730783	169198	
517.09948		3519774	190221	
517.29703		3552001	146409	
518.17905		3727282	128612	
519.21641		3607307	191666	
519.26860		3654040	97350	
519.55001		3334183	97327	
519.75341		3315939	132106	
520.14814		3656553	166909	
520.96021		3440825	118108	
521.99520		3369940	118812	
522.25077		3383055	159807	
522.55564		3445458	150926	
522.84774		3271619	110843	
523.22465		3619986	116022	
523.35620		3405109	161793	
524.07032		3420313	126603	
524.11032		3299988	155409	
524.88965		3449114	145798	
524.99130		4093169	57975	
525.37118		3477590	108483	
526.07856		4149955	150433	
526.27114		3589985	158574	
526.35098		3807065	127535	
526.53325		3583016	150429	
526.94029		3451014	213766	
527.42234		3532949	141381	
528.31898		3611983	124222	
528.42565		3679182	103045	
528.66918		3616153	162798	
528.81969		3384122	145164	
529.61444		3480158	160302	
529.65944		3457953	166075	
529.81895		3457936	141692	
530.00566		3678567	118470	
530.58938		3594833	214387	
531.66126		3383766	135978	
531.93638		4100210	93296	
531.97493		3304747	151893	
532.63127		3815620	166194	
533.17355		3922033	109650	
533.33377		3307810	141501	
534.04035		3348167	157730	
534.09094		3529427	129396	
534.10016		3320881	102428	
534.38322		3565002	154113	
534.60992		4645855	138336	
534.93126		3626882	94519	
535.37107		3395991	136433	
535.60967		3655806	151743	
536.00146		3588555	92037	
536.25497		4094281	128232	
536.43285		3322644	147515	
537.43504		3872890	158416	
537.89748		3526771	159305	
538.03776		8245254	160189	
538.80726		3502831	116441	
539.20656		3621865	144761	
539.24195		3449822	158237	
539.32728		3312991	167850	
539.74164		3337233	165695	
540.60755		4015724	56792	
541.51897		4262861	89758	
541.83221		4088935	51607	
542.15035		3295688	135988	
542.46769		3293831	108692	
542.74021		3308868	181851	
543.00976		4134940	120475	
544.16012		3607433	101631	
544.21427		3734971	150692	
544.43625		3393163	162015	
544.65761		3598938	139642	
544.95616		3394526	136481	
545.52569		4059581	171019	
546.19412		3314098	175529	
546.45412		4037052	162847	
546.63685		3390161	139387	
546.88448		3321513	117298	
547.12514		4272886	132523	
547.49340		3512612	165109	
547.91299		3714976	123981	
547.92885		3372601	152196	
548.06922		3842573	162091	
548.10318		15821441	154185	
548.11894		3462489	125800	
548.25863		4515437	119091	
548.42283		3455910	157244	
548.46091		3409312	136580	
549.10645		4045172	137568	
549.16107		3410183	137880	
549.16676		3317968	155061	
549.27507		3453428	60723	
549.68129		3502557	152153	
549.76747		3352864	157297	
550.07921		3582649	138877	
550.50792		3363268	149587	
550.56738		3618014	170001	
550.80360		3379333	70715	
551.21662		3627064	160334	
551.55161		3593781	138874	
551.93428		3814811	124748	
552.88413		3442654	81120	
553.44706		3615286	144925	
553.90461		3503374	86654	
554.09596		3385729	86691	
554.19199		3402978	115071	
554.48707		3466531	158783	
554.77509		3321689	64592	
554.98929		3359455	193135	
555.60632		3609673	169721	
555.71436		3341102	194562	
556.05649		3648598	111675	
557.14431		3476397	111298	
557.40440		3594104	120120	
559.05271		3379524	142368	
559.16253		3482603	169025	
559.20500		3548332	163382	
559.23147		3858197	115965	
559.24189		4091300	124804	
559.54143		3630828	97433	
559.62540		3464716	112964	
559.69761		3587034	128559	
561.99224		3386045	136873	
562.06364		3438570	164237	
562.66446		3476604	165052	
563.22769		3483029	163674	
563.26804		3661203	155829	
563.80499		3329796	122729	
564.14317		3380422	124813	
564.62380		3330082	172077	
564.86983		3572632	185560	
565.27931		3499015	104607	
565.74485		3333195	121655	
566.64026		3332445	171674	
566.83163		3454784	138242	
567.26721		3805399	130117	
567.42859		3534348	96993	
568.09641		4364292	146095	
568.71060		3474409	122042	
569.07850		3609465	77770	
569.43355		3380724	138324	
569.57564		3692556	111052	
569.97334		3670632	143481	
570.22180		3389538	143780	
570.96295		3394312	177172	
571.30336		3487309	149162	
571.49970		3352055	179177	
572.05067		3660092	132583	
572.06208		3397454	136087	
572.26036		3390202	146329	
572.37072		4042914	157417	
572.65776		3868885	159188	
573.40864		3619210	109813	
573.67150		3579064	94844	
574.10560		3694827	129553	
574.84753		3603152	180181	
575.53625		3652580	83061	
576.64932		3378044	115546	
577.37214		3443139	107215	
577.69939		3516210	100255	
578.28861		3772078	92268	
578.39830		3544468	155834	
578.54737		3428694	96278	
579.15020		3412614	124387	
579.25548		3387941	153701	
579.87623		3367312	157199	
580.75379		3483583	147805	
580.86010		3854239	60075	
581.01799		3363278	170640	
581.91308		3539926	133291	
582.18704		3387795	97841	
582.21391		3584412	142775	
582.39903		3688820	47883	
584.55104		4798113	82019	
585.44288		3423712	135966	
585.51822		3561330	102736	
585.68884		3472595	56210	
586.92480		3553430	107276	
587.25329		3644612	66739	
587.28800		3993848	140553	
589.26897		3430934	94126	
589.44588		3388896	164399	
589.84260		3796627	102170	
589.91117		3647705	128460	
590.48723		3394873	124246	
591.62010		3422297	134896	
593.54924		3470364	165387	
593.96154		3521476	108647	
594.08235		3495416	181495	
594.35587		3392208	100273	
594.51481		3380733	164983	
595.06031		3373291	121943	
595.38248		3380395	107792	
595.77305		3423697	126363	
596.92491		3558434	119283	
597.20828		3811400	77960	
597.89890		3537321	96733	
598.30122		3884095	135256	
598.61478		3766736	103352	
599.39206		4285553	89568	
600.12277		3487835	73208	
600.23840		3553526	159154	
600.85423		3691205	91289	
601.22713		3675372	123689	
601.44122		3428424	59055	
601.52973		3440843	94779	
601.75848		3790269	115930	
602.32788		3425766	101467	
602.75956		3653762	132143	
604.57791		3765880	59372	
604.69500		3574244	131654	
605.16193		3403634	82918	
606.65377		3550367	175638	
