m/z	z	I	Res.	
554.62929		4889822	201854	
555.52655		4587435	226527	
555.89801		5284988	247182	
556.93513		5225051	254687	
557.00064		4637402	260362	
557.92617		4775905	259217	
557.95651		4726044	277895	
558.95073		5057961	195381	
559.65021		5269754	246293	
560.10233		4583786	255174	
560.31471		5579782	208750	
560.64168		4877571	187146	
560.97672		4568591	316134	
561.36319		6238208	184565	
561.87458		4795875	75111	
561.89138		4706052	217683	
562.55558		5395217	242219	
563.14009		4912003	244085	
564.02335		5000764	127076	
564.19139		5480579	273005	
564.96571		4812648	304794	
565.06571		5349931	275484	
565.61597		4958043	251976	
566.02474		4558456	299549	
566.07208		4660180	104537	
566.08211		4563688	262055	
566.24639		4663848	287137	
566.57053		6078368	235021	
566.74415		4717426	168966	
566.87963		4838394	223029	
567.51377		4926159	305137	
567.86618		4993661	209351	
568.03788		4878797	235918	
568.31262		5372388	263350	
568.35219		4630833	260783	
568.45331		4606199	265393	
569.83118		4947573	199524	
569.90855		5034764	315931	
569.94271		4799055	192420	
569.95943		5003631	250571	
570.21054		4802905	200924	
570.40907		4567132	187453	
570.47445		4656476	243157	
570.64223		5111971	228328	
570.97959		4763957	250628	
571.15803		4944017	206190	
571.39843		4834150	298434	
571.43266		4703657	251345	
571.51491		5460296	209429	
572.45551		4867699	315599	
572.85972		4646023	285923	
573.19034		5289228	198243	
573.54847		4641479	311951	
573.56065		6098142	252189	
573.66683		4688557	270406	
573.74918		5383246	229918	
574.94202		5366884	245834	
575.47555		4673909	231102	
576.06744		5396727	267739	
576.18805		4730082	259774	
577.03399		4699603	158785	
577.47633		5451185	174899	
578.46195		4580658	288030	
578.53720		5517509	243294	
578.56821		4715906	128020	
578.72494		4588595	266260	
579.13787		5103575	131397	
579.26088		4841287	172718	
579.55033		4676475	244202	
579.55827		4588171	212017	
579.72717		4707028	279714	
581.59040		4609793	156073	
581.97424		5731565	200218	
582.01160		4885813	164108	
582.35844		4746840	174658	
582.83209		5384307	227925	
582.88707		4771549	202073	
583.22745		4960884	221140	
584.40721		4601196	160904	
584.49044		5370765	179151	
584.82466		4751512	254562	
585.09835		5036972	241908	
585.39166		4730854	216481	
586.09672		5003585	161335	
586.16634		5715400	159525	
586.72614		4891913	214970	
586.82622		4992459	259640	
586.89028		5040455	211978	
587.05536		4729224	99842	
587.15943		4649298	229467	
587.56381		4753251	225672	
587.63386		4668140	214293	
588.30904		4606987	296732	
588.47288		5126729	243260	
588.72563		4721972	212863	
588.78132		5761696	222145	
589.64668		4594735	259747	
590.14425		4797429	253761	
590.51899		4672203	164128	
590.54291		5645562	177526	
590.73682		4700274	218766	
590.74184		4692092	241199	
590.77799		4950210	199170	
591.45334		5199583	270190	
591.90707		4632398	221832	
591.95945		5673140	213366	
591.99168		4613106	268902	
592.77865		4701159	235247	
593.28512		4626107	226588	
593.87542		5873457	252937	
593.94037		5269680	249483	
595.00428		4765881	192508	
595.04036		5523966	214173	
595.33497		4732216	240635	
595.45375		4636446	314892	
596.17506		5204623	257175	
598.02534		4719747	183806	
598.23086		4669455	214165	
598.47344		4979426	225858	
598.77380		5167717	123906	
600.05240		4737989	247428	
600.37614		4964404	246846	
600.43187		4714655	212994	
601.35360		5021068	206098	
601.45015		5062725	289305	
601.49475		4622235	228861	
602.94575		5024894	273920	
602.98522		4740298	254503	
603.25325		5175244	270758	
603.28137		5466627	233091	
603.57200		4942384	275830	
603.58956		4736465	175530	
603.86653		6488933	185749	
603.97616		4738359	235312	
604.33962		4629488	236317	
605.38416		4675777	272647	
605.43208		4947741	246568	
606.02436		4995210	238489	
606.22733		5281806	268927	
606.47034		4975071	100459	
606.56858		5373851	198657	
607.09507		5141641	197080	
607.19928		5006929	230226	
607.56174		4935685	188306	
607.62323		5182586	250968	
607.81486		4735464	261622	
608.88739		4791014	248545	
609.23041		4667765	230377	
610.05017		5108878	221915	
610.05869		7941790	250194	
610.59774		28793504	211031	
610.65650		4662288	193521	
610.82053		5583944	198999	
611.01531		4644538	257902	
611.04340		9491951	255279	
611.09993		9553499	180299	
611.14494		4849329	257727	
611.45557		4849663	250599	
611.77523		4865886	211751	
612.69501		4697905	218323	
614.80595		4656591	295397	
615.48423		5698258	252067	
615.63581		4710896	276680	
616.04403		5181427	198510	
616.05782		5087246	259593	
616.07834		4673268	118726	
616.09259		4741711	195940	
616.25131		5773691	201747	
616.32507		4942086	239660	
616.74818		4905764	246369	
616.90383		4821322	107745	
616.97810		4787158	190827	
617.40419		5106937	235185	
617.98549		5465152	193012	
617.99766		5595734	115960	
618.03589		4861855	274333	
619.29973		5853927	149220	
619.83248		4865487	255173	
620.40058		5043961	215549	
620.95493		4942088	162459	
620.96801		4732705	235371	
621.41166		4781408	160659	
621.80071		4697656	270547	
622.09806		5095268	282355	
622.67827		4883872	82191	
622.84029		5486798	190520	
623.89090		5234807	222815	
624.18950		5452708	166552	
624.37045		5625845	259399	
625.21717		4898332	195077	
625.63498		4814757	172305	
626.73675		5672738	216328	
627.16728		4680512	166294	
627.26077		4851949	242544	
627.29289		6820648	231476	
627.29810		8966962	239714	
627.36952		29738422	204091	
627.44089		36095548	207084	
627.50244		5255852	164104	
627.50922		6549177	850807	
627.51255		33007294	223902	
627.58443		21864260	219791	
627.65596		14265288	210374	
627.86568		4876108	219995	
628.07000		9516231	221806	
628.15196		4930910	262777	
628.22448		5830629	176922	
628.26607		4737329	163839	
628.42032		5120079	195250	
629.18149		5141068	167730	
629.30925		5307576	193851	
629.31708		4967367	212486	
629.53272		5479508	198836	
629.85012		5219741	228669	
630.06249		5408805	222198	
630.44329		4812258	238448	
630.56470		4723905	178894	
630.61362		5198620	247076	
631.18336		4947508	219309	
631.37838		4753306	210792	
631.47443		5288266	151208	
631.62497		4755550	140053	
631.73270		4854820	178015	
632.08692		4866862	158335	
632.51357		4708284	239324	
632.67940		5150957	239116	
634.07095		10202078	129319	
634.51356		4704007	265488	
634.58251		5179780	184837	
634.92161		4817135	179020	
635.08187		4802835	178321	
635.28162		5482367	191640	
635.87124		5601713	206282	
636.92353		4752938	163666	
636.94367		6156110	180755	
637.31747		5046004	243326	
637.37611		5434718	230781	
638.03717		4835852	230229	
638.43159		5296342	210058	
639.17969		4949278	205458	
639.22532		5086064	198341	
639.29765		4718323	156383	
639.41967		5812175	212936	
639.44343		5325306	159286	
639.62001		4906808	288519	
639.99103		5083093	153709	
640.22161		4711541	204044	
640.29025		5005040	236064	
640.38601		5196445	263995	
640.94226		5853574	183211	
641.27446		4875994	245688	
641.41572		4970840	186233	
641.60784		5448497	211078	
641.70312		5125085	234067	
642.10354		5011883	201351	
642.12998		6012122	228724	
642.37064		4814985	199334	
642.42520		4901611	257435	
643.00993		4865794	183267	
643.15131		5572607	165026	
643.34645		4818523	183376	
643.53023		4726691	212559	
644.16388		4919055	161965	
644.30539		5153547	241122	
644.73053		6047489	220170	
644.78198		4990556	159676	
645.38669		4912784	215791	
645.62156		5477937	198682	
645.62646		4822842	264880	
646.38083		4791028	155719	
646.42144		4987581	127707	
646.48152		5099815	174489	
646.51846		5448041	255735	
646.53905		4771725	242259	
646.61889		5048090	177503	
646.71490		4777157	184411	
646.76622		6435615	238948	
646.96764		4793604	147661	
647.04839		5352467	217381	
647.13651		4737199	134117	
648.50301		4895516	271906	
648.80281		4789804	225725	
648.83395		5683043	238781	
649.06118		5181940	235222	
649.08136		5500183	311083	
649.57312		49810040	181270	
649.57750		5412479	299440	
649.65203		5623298	183364	
650.06524		18589144	181270	
650.07481		21241320	195204	
650.21145		4926936	241388	
650.57548		5231446	297310	
650.58160		10745698	173943	
650.68572		5783576	222626	
650.73921		4841077	217640	
650.80544		5416938	184000	
650.86535		4824403	188163	
651.02252		5113445	182805	
651.06187		4817578	208795	
651.24420		4947178	185862	
651.39929		5370617	88734	
651.42531		4971558	84077	
652.04313		4817501	224191	
652.28139		4837373	206911	
652.32662		5889868	225136	
652.66604		5378971	186980	
654.01129		5611197	233163	
654.42661		4846733	120819	
655.47839		5068969	199847	
655.74257		4943729	214706	
655.88600		5148520	211476	
655.95147		4896729	182141	
656.22537		4868017	218279	
656.34010		5667447	186101	
657.33878		5429548	205261	
657.63283		4745892	182255	
657.94658		6586686	182780	
658.34012		4816353	226019	
658.44981		4962973	116097	
658.46783		5026491	220701	
658.59592		4848022	248074	
659.26363		5406219	265353	
659.32502		4961395	239501	
659.71522		5139468	224129	
660.08179		4870652	169802	
660.41911		5264826	183945	
660.75171		5391087	168100	
661.27826		5225324	209682	
661.46346		4836006	198968	
662.16729		4728909	185851	
662.45431		5340466	219652	
663.61916		5785564	194990	
663.77352		4934111	92156	
663.82179		4780336	206713	
663.95680		4738835	215538	
664.08392		4746985	243807	
664.17636		5213828	241900	
664.45234		5458515	258338	
664.58356		6133295	166703	
664.75537		4986703	222812	
665.47519		5172995	256213	
665.49754		6043943	177575	
666.93974		4853770	186158	
667.38779		4886130	200819	
667.72655		5309859	208795	
667.93901		4767235	193691	
667.96535		5051951	232174	
668.40244		5543681	187990	
669.23962		4929638	210396	
669.38575		5133399	238588	
670.36606		5139426	107764	
671.24875		5128776	291336	
671.38928		4757805	228335	
671.63133		4894136	179558	
671.90495		5103991	201861	
672.08041		4768020	159310	
672.38634		4771718	170469	
672.71456		4989853	160339	
673.09105		4745728	242222	
673.24603		4756987	202410	
673.28504		5082554	138515	
673.33983		4861587	199552	
673.69869		5601752	177043	
674.64169		4781004	228715	
674.77967		4818858	134543	
