m/z	z	I	Res.	
1452.23169	2-	2375951	32368	
1452.39713	6-	50409200	34872	
1453.89930	6-	1261621	22004	
1454.72992	6-	5402849	30676	
1456.22822	6-	1735212	36816	
1457.72196	6-	1370827	35399	
1458.72408	6-	2736475	31474	
1460.32570	6-	6601052	36872	
1460.38748	6-	48223124	33231	
1462.72468	6-	6506385	33479	
1464.21766	6-	3922669	36930	
1466.58003	6-	6896412	36868	
1466.86825	6-	2462174	47352	
1468.39345	2-	1512104	28574	
1470.22698	6-	4323019	33982	
1474.57387	6-	16953886	34902	
1474.68849	2-	1722111	36648	
1477.07428	6-	2253439	36526	
1478.57092	2-	2097959	34685	
1482.72828	6-	2805068	34189	
1488.75298	6-	2186214	40493	
1496.08854	6-	1702491	31121	
1726.05794	5-	1566617	30543	
1743.07073	5-	1566515	25103	
m/z	z	I	Res.	
227.20431	1-	12209311	184138	
241.22015	1-	13860329	172630	
253.22025	1-	10357855	154138	
255.23603	1-	108255376	171515	
256.23936	1-	4875022	171025	
269.25178	1-	25119480	153746	
281.25197	1-	51378620	160160	
283.26761	1-	122534696	156217	
297.28355	1-	5719511	155109	
309.28377	1-	5289896	151053	
311.17253	1-	6529008	150547	
311.29941	1-	16425532	149722	
325.18835	1-	7410406	141385	
325.31518	1-	6061880	138562	
339.20424	1-	5978378	135615	
339.33101	1-	18120310	139144	
353.34701	1-	14471826	126015	
367.36292	1-	47293556	128079	
369.30592	1-	7980772	128845	
381.37879	1-	16161472	119220	
383.32169	1-	11173476	121683	
395.39459	1-	7360278	122603	
397.33740	1-	27051160	119998	
411.35320	1-	21419392	117003	
425.36940	1-	36011292	114242	
439.38491	1-	24552740	109946	
453.40115	1-	21027968	106790	
465.31074	1-	5956952	106761	
467.41695	1-	12314732	99848	
481.43295	1-	11097656	98346	
485.35511	1-	6116534	100661	
495.44865	1-	4667803	95441	
499.37097	1-	8260635	101608	
513.40217	1-	3718767	98110	
527.40224	1-	5133390	97354	
529.39727	1-	11601789	94845	
557.34087	1-	4448761	92795	
571.35733	1-	7300551	85650	
571.44540	1-	4172335	81699	
585.37323	1-	14418682	82308	
597.44562	1-	4201281	85121	
599.38894	1-	12081032	82184	
601.33131	1-	4321394	78674	
611.46251	1-	4811514	80904	
613.40462	1-	16419488	80851	
625.47720	1-	8110313	80792	
627.42046	1-	14994221	76895	
627.45680	1-	3896278	79496	
637.55077	1-	3543983	76162	
639.49315	1-	11198549	77510	
641.43635	1-	19096270	74994	
641.47320	1-	4210652	77721	
653.47355	1-	6784974	73861	
653.50956	1-	16142413	75398	
655.45264	1-	25588980	74764	
665.57824	2-	2252598	83011	
666.07018	1-	3663467	74191	
667.48845	1-	4434345	71539	
667.52551	1-	17104962	73652	
669.46822	1-	47260832	74013	
681.50571	1-	6783301	73043	
681.54181	1-	17890156	72210	
683.48456	1-	18733562	70899	
693.54278	1-	3986147	72771	
695.48509	1-	4205989	66961	
695.52117	1-	7119451	69258	
695.55772	1-	16415633	71668	
697.50040	1-	29245248	69691	
709.53715	1-	7534195	68520	
709.57320	1-	12053933	69698	
711.48025	1-	3334748	67802	
711.51690	1-	11382947	68652	
718.60128	12-	6496155	64610	
721.57422	1-	3406226	69577	
723.55285	1-	6344984	67969	
723.58854	1-	9036173	70223	
725.53246	1-	12055756	67744	
729.68927	12-	1692832	68167	
737.56953	1-	7606343	64229	
737.60612	1-	8412056	66140	
739.54842	1-	8656372	67824	
751.58516	1-	7050904	66703	
753.10565	2-	1777913	66378	
753.56438	1-	8823722	66092	
765.27754	14-	989266	71193	
765.60153	1-	3743571	62641	
767.58027	1-	5273045	62979	
770.47188	11-	1149766	63770	
771.83488	11-	2385996	58706	
773.92438	11-	2844420	54834	
777.60173	1-	5071513	65225	
779.61702	1-	5108161	66813	
781.59609	1-	6085557	67370	
784.02161	11-	33831248	61134	
785.29551	11-	5004319	60590	
786.01866	11-	1271673	65289	
787.56287	11-	2313713	63765	
793.59779	1-	3547211	65999	
795.61209	1-	3749414	70451	
796.11691	11-	7238457	62343	
809.62739	1-	3391698	67662	
811.57031	1-	3622018	67324	
849.21802	10-	1349153	69036	
862.52410	10-	36004108	55857	
863.92768	10-	3503118	52913	
866.42018	5-	1729314	62605	
875.83104	10-	7301131	54201	
877.23357	10-	1463264	51217	
924.58348	9-	2251269	54667	
958.47424	9-	103316032	50746	
960.02940	9-	10597455	50151	
960.91358	9-	2457483	47329	
961.80974	9-	2009747	51109	
962.80335	9-	4319361	50720	
964.91958	9-	5042968	47840	
973.25662	9-	20248888	48765	
974.81644	9-	2490846	49245	
1026.83775	9-	3532477	49594	
1035.27589	8-	3702876	42750	
1040.27754	8-	5257232	43353	
1078.41056	8-	243394288	44369	
1080.16154	8-	17878462	45552	
1081.15752	8-	6533183	41613	
1082.53576	8-	3091591	45997	
1083.27702	8-	7131959	41467	
1085.66350	8-	8230926	43292	
1087.54482	8-	2348856	54733	
1090.59099	7-	1723424	31178	
1095.04412	8-	43826484	42534	
1096.79529	8-	5034225	41318	
1102.41331	8-	2210517	35211	
1111.67470	8-	1668485	48700	
1155.32527	8-	8408400	38627	
1183.31882	7-	2712410	32020	
1189.03915	7-	5116643	39213	
1203.17516	2-	1562835	40711	
1225.33667	7-	1852082	34469	
1232.60839	7-	137936688	37998	
1234.61432	7-	14934158	38171	
1235.75645	7-	7791936	39934	
1237.32687	7-	2548829	41106	
1238.18343	7-	8866546	39955	
1240.90606	7-	8707297	37801	
1241.47993	7-	1502783	39106	
1251.62464	7-	38064900	38577	
1253.62692	7-	4370016	36831	
1254.76885	7-	2553399	34449	
1256.90250	7-	2282154	43199	
1260.05402	7-	2200428	37053	
1270.63047	7-	1872733	44231	
1320.51648	7-	8917227	34209	
1320.52030	3-	1759689	40026	
1339.52208	7-	1372466	31731	
1380.71026	6-	1753172	36404	
1387.37817	6-	3431730	30941	
1438.15357	6-	9734545	28037	
1438.21547	6-	65162876	30539	
1438.55074	2-	2653244	32297	
1438.64479	2-	1711397	30271	
1440.54990	6-	6605117	23015	
1441.88413	6-	4936647	34455	
1444.71327	6-	3149831	31700	
1447.88790	6-	5597865	29944	
1452.41146	6-	2274397	30448	
1460.16230	6-	3103411	39152	
1460.39504	6-	16591869	29994	
1462.72641	6-	1851152	29804	
1470.23822	6-	2459510	33174	
1540.77117	6-	4253876	24450	
1726.06679	5-	4031201	20796	
1743.09702	5-	1878879	26607	
m/z	z	I	Res.	
227.20418	1-	12847155	174029	
241.22008	1-	11540192	175920	
253.22017	1-	9208065	162126	
255.23590	1-	97420552	174834	
269.25166	1-	21196462	161780	
281.25189	1-	43384932	162410	
