m/z	z	I	Res.	
1211.02933	7-	2852421	38641	
1213.03243	7-	2340389	46082	
1218.45660	7-	121870448	41109	
1220.45981	7-	17254064	42256	
1221.59915	7-	10830379	41244	
1222.88605	7-	1889266	44874	
1223.88097	7-	8443459	38553	
1226.74568	7-	6716752	32258	
1227.01323	6-	2245210	37574	
1228.74731	7-	2159512	37549	
1230.03457	7-	1768942	45493	
1237.46645	7-	62240896	40186	
1239.46857	7-	10582600	40847	
1240.60736	7-	4006121	39928	
1242.89060	7-	4324865	40479	
1245.75163	7-	4289720	35758	
1255.84318	6-	9244131	40641	
1256.47368	7-	11449589	41151	
1278.01915	6-	5763899	40217	
1306.68336	6-	1801984	36750	
1364.19545	6-	4951191	36860	
1366.69502	6-	2248767	39561	
1370.86463	6-	9870663	38008	
1386.36904	6-	2858000	26753	
1393.03873	6-	4968690	38012	
1413.03698	6-	5241047	33052	
1415.38108	6-	3002199	39944	
1421.70289	6-	216226464	34309	
1422.37200	1-	8751747	32641	
1424.04169	6-	28025922	33889	
1424.15638	1-	3134528	46677	
1425.37193	6-	21116380	35968	
1426.87906	6-	3755858	30068	
1428.03225	6-	15416442	34163	
1431.37369	6-	10897721	32133	
1433.54559	6-	3281254	37573	
1435.88642	6-	19165502	34417	
1438.05258	6-	2909304	36558	
1440.04619	3-	1779584	33005	
1441.21250	3-	1896581	28284	
1443.88187	6-	87708600	34844	
1446.21858	6-	14669475	32246	
1447.54985	6-	10194777	34619	
1448.55709	6-	1706230	37864	
1450.20761	6-	6742844	32745	
1451.05473	6-	4340633	31098	
1453.55138	6-	6911621	31657	
1455.88598	6-	1869870	34825	
1458.06444	6-	10814957	36146	
1460.39808	6-	2321678	35823	
1466.05831	6-	14543383	34731	
1468.39451	6-	3321191	32593	
1472.25510	6-	1838513	40125	
1480.23856	6-	2179492	36489	
1524.42995	6-	2399717	31199	
1706.25077	5-	1886843	31623	
1723.27203	5-	4448000	29521	
1740.29010	5-	2450202	27573	
4767.97309	2-	3938242	12747	
